Device: PM2003001		2022:11:08    11:23:18,691  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:23:18,693
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-6,265	-5,774	-5,599	-5,489	-5,457	-5,441	-5,434	-5,432	-5,427	-5,428	-5,419	-5,405	-5,387	-5,350	-5,310	2,459	1,417	0,989	0,458	0,302	0,204	0,161	0,129	0,102	0,084	0,075	0,088	0,084	0,089	0,063	0,000	0,000
1,000	-8,609	-7,339	-6,872	-6,457	-6,303	-6,214	-6,172	-6,128	-6,093	-6,078	-6,051	-6,026	-5,982	-5,928	-5,864	4,496	2,844	2,063	1,083	0,780	0,575	0,458	0,369	0,290	0,237	0,196	0,182	0,170	0,155	0,115	0,000	0,000
2,000	-8,758	-8,169	-7,967	-7,637	-7,494	-7,402	-7,344	-7,301	-7,251	-7,213	-7,160	-7,105	-7,037	-6,930	-6,826	1,447	1,065	0,880	0,602	0,483	0,390	0,352	0,312	0,281	0,263	0,262	0,262	0,259	0,250	0,181	0,000	0,000
3,000	-20,462	-20,586	-20,581	-20,359	-20,193	-20,080	-20,024	-19,965	-19,924	-19,917	-19,886	-19,860	-19,831	-19,758	-19,676	-0,449	-0,089	0,050	0,288	0,311	0,274	0,242	0,219	0,186	0,152	0,146	0,157	0,158	0,167	0,123	0,000	0,000
4,000	-11,097	-11,245	-11,179	-11,172	-11,141	-11,131	-11,138	-11,136	-11,132	-11,116	-11,088	-11,026	-10,912	-10,727	-10,491	-0,487	-0,141	-0,115	-0,003	0,017	0,035	0,054	0,073	0,101	0,156	0,228	0,298	0,376	0,421	0,347	0,000	0,000
5,000	-12,373	-12,360	-12,515	-12,563	-12,563	-12,537	-12,529	-12,527	-12,498	-12,497	-12,445	-12,366	-12,236	-11,992	-11,692	-0,152	-0,241	-0,187	-0,046	-0,005	0,027	0,064	0,093	0,142	0,194	0,282	0,383	0,478	0,533	0,431	0,000	0,000
6,000	-8,633	-8,630	-8,543	-8,410	-8,313	-8,259	-8,225	-8,202	-8,157	-8,138	-8,081	-8,020	-7,932	-7,771	-7,590	-0,020	0,120	0,168	0,228	0,219	0,200	0,201	0,198	0,202	0,216	0,257	0,298	0,333	0,356	0,278	0,000	0,000
7,000	-7,000	-6,916	-6,915	-6,833	-6,776	-6,750	-6,725	-6,713	-6,698	-6,690	-6,675	-6,652	-6,625	-6,580	-6,516	0,093	0,079	0,102	0,131	0,120	0,099	0,094	0,086	0,081	0,079	0,092	0,102	0,107	0,114	0,081	0,000	0,000
8,000	-20,113	-20,328	-20,324	-20,480	-20,473	-20,524	-20,568	-20,597	-20,624	-20,673	-20,683	-20,700	-20,699	-20,647	-20,576	-0,340	-0,217	-0,228	-0,176	-0,150	-0,157	-0,142	-0,132	-0,115	-0,092	-0,045	0,004	0,032	0,083	0,080	0,000	0,000
9,000	-9,900	-9,841	-9,771	-9,549	-9,393	-9,272	-9,208	-9,156	-9,096	-9,049	-8,997	-8,934	-8,841	-8,712	-8,551	0,105	0,186	0,274	0,382	0,384	0,345	0,327	0,299	0,290	0,277	0,291	0,310	0,325	0,323	0,246	0,000	0,000
10,000	-9,933	-9,875	-9,717	-9,541	-9,447	-9,405	-9,388	-9,376	-9,347	-9,348	-9,324	-9,281	-9,220	-9,119	-8,991	0,040	0,253	0,257	0,254	0,202	0,165	0,153	0,136	0,131	0,138	0,161	0,180	0,221	0,233	0,189	0,000	0,000
11,000	-9,991	-9,858	-9,804	-9,650	-9,563	-9,508	-9,476	-9,454	-9,423	-9,403	-9,364	-9,315	-9,242	-9,125	-8,989	0,207	0,212	0,224	0,243	0,229	0,192	0,181	0,173	0,173	0,179	0,206	0,232	0,254	0,269	0,207	0,000	0,000
12,000	-15,428	-15,439	-15,369	-15,314	-15,262	-15,243	-15,237	-15,226	-15,211	-15,225	-15,199	-15,153	-15,094	-14,972	-14,828	0,045	0,096	0,103	0,112	0,105	0,073	0,082	0,085	0,095	0,106	0,144	0,191	0,236	0,266	0,215	0,000	0,000
13,000	-8,620	-8,543	-8,594	-8,566	-8,554	-8,531	-8,513	-8,497	-8,466	-8,426	-8,384	-8,305	-8,184	-8,010	-7,786	0,053	0,014	0,020	0,063	0,084	0,102	0,120	0,145	0,181	0,222	0,272	0,333	0,390	0,411	0,330	0,000	0,000
14,000	-12,303	-12,153	-12,239	-12,173	-12,160	-12,125	-12,107	-12,102	-12,090	-12,093	-12,082	-12,032	-11,959	-11,826	-11,637	-0,056	-0,096	-0,011	0,056	0,052	0,061	0,069	0,071	0,089	0,103	0,150	0,209	0,276	0,308	0,260	0,000	0,000
15,000	-8,241	-8,224	-8,087	-8,064	-8,013	-8,008	-8,000	-7,983	-7,977	-7,978	-7,967	-7,960	-7,937	-7,907	-7,880	0,270	0,301	0,206	0,124	0,100	0,083	0,068	0,065	0,057	0,054	0,056	0,060	0,066	0,066	0,048	0,000	0,000
	run	2	2022:11:08    11:23:18,742
0,000	-6,608	-6,084	-5,901	-5,780	-5,740	-5,726	-5,719	-5,711	-5,708	-5,704	-5,700	-5,687	-5,665	-5,627	-5,577	2,505	1,447	1,010	0,478	0,311	0,212	0,166	0,134	0,105	0,087	0,086	0,088	0,092	0,096	0,068	0,000	0,000
1,000	-9,172	-7,875	-7,370	-6,891	-6,709	-6,614	-6,554	-6,511	-6,464	-6,441	-6,413	-6,382	-6,340	-6,282	-6,214	4,632	2,960	2,180	1,174	0,854	0,628	0,504	0,409	0,326	0,261	0,226	0,198	0,187	0,171	0,125	0,000	0,000
2,000	-8,758	-8,169	-7,967	-7,637	-7,494	-7,402	-7,344	-7,301	-7,251	-7,213	-7,160	-7,105	-7,037	-6,930	-6,826	1,447	1,065	0,880	0,602	0,483	0,390	0,352	0,312	0,281	0,263	0,262	0,262	0,259	0,250	0,181	0,000	0,000
3,000	-20,462	-20,586	-20,581	-20,359	-20,193	-20,080	-20,024	-19,965	-19,924	-19,917	-19,886	-19,860	-19,831	-19,758	-19,676	-0,449	-0,089	0,050	0,288	0,311	0,274	0,242	0,219	0,186	0,152	0,146	0,157	0,158	0,167	0,123	0,000	0,000
4,000	-11,097	-11,245	-11,179	-11,172	-11,141	-11,131	-11,138	-11,136	-11,132	-11,116	-11,088	-11,026	-10,912	-10,727	-10,491	-0,487	-0,141	-0,115	-0,003	0,017	0,035	0,054	0,073	0,101	0,156	0,228	0,298	0,376	0,421	0,347	0,000	0,000
