Device: PM2003001		2022:11:08    11:21:35,238  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:21:35,240
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,005	-13,102	-13,117	-13,198	-13,213	-13,230	-13,242	-13,244	-13,241	-13,246	-13,236	-13,209	-13,161	-13,070	-12,959	-0,227	-0,176	-0,147	-0,089	-0,075	-0,042	-0,019	-0,004	0,017	0,044	0,082	0,129	0,165	0,189	0,155	0,000	0,000
1,000	-16,701	-16,709	-16,634	-16,458	-16,325	-16,222	-16,158	-16,110	-16,069	-16,033	-15,981	-15,938	-15,878	-15,784	-15,675	-0,009	0,145	0,195	0,312	0,321	0,291	0,280	0,243	0,233	0,225	0,223	0,227	0,232	0,232	0,182	0,000	0,000
2,000	-10,378	-10,367	-10,328	-10,173	-10,063	-9,989	-9,941	-9,900	-9,851	-9,818	-9,756	-9,673	-9,574	-9,418	-9,246	0,062	0,147	0,197	0,266	0,271	0,249	0,256	0,247	0,252	0,263	0,292	0,328	0,350	0,357	0,269	0,000	0,000
3,000	-20,645	-20,629	-20,532	-20,213	-20,000	-19,864	-19,793	-19,732	-19,683	-19,673	-19,629	-19,599	-19,540	-19,432	-19,309	0,126	0,317	0,372	0,495	0,466	0,389	0,338	0,290	0,254	0,214	0,211	0,223	0,234	0,249	0,188	0,000	0,000
4,000	-11,081	-11,181	-11,095	-11,086	-11,064	-11,051	-11,056	-11,050	-11,048	-11,024	-10,978	-10,904	-10,768	-10,539	-10,241	-0,228	-0,009	-0,011	0,045	0,039	0,065	0,085	0,100	0,132	0,199	0,286	0,376	0,473	0,524	0,436	0,000	0,000
5,000	-12,338	-12,287	-12,424	-12,452	-12,457	-12,426	-12,417	-12,416	-12,381	-12,382	-12,341	-12,247	-12,112	-11,867	-11,548	-0,005	-0,163	-0,120	-0,001	0,026	0,044	0,083	0,112	0,150	0,204	0,296	0,387	0,491	0,548	0,447	0,000	0,000
6,000	-8,820	-8,810	-8,702	-8,558	-8,458	-8,402	-8,375	-8,336	-8,305	-8,287	-8,232	-8,178	-8,079	-7,931	-7,756	-0,069	0,135	0,176	0,240	0,233	0,209	0,202	0,198	0,205	0,213	0,252	0,291	0,323	0,342	0,268	0,000	0,000
7,000	-7,052	-7,008	-7,021	-6,940	-6,891	-6,850	-6,842	-6,825	-6,804	-6,793	-6,784	-6,763	-6,741	-6,692	-6,634	-0,026	0,017	0,052	0,111	0,108	0,082	0,081	0,080	0,077	0,078	0,082	0,090	0,100	0,110	0,082	0,000	0,000
8,000	-19,854	-20,088	-20,068	-20,210	-20,206	-20,270	-20,302	-20,338	-20,361	-20,413	-20,429	-20,445	-20,451	-20,410	-20,346	-0,505	-0,290	-0,270	-0,189	-0,159	-0,159	-0,150	-0,144	-0,126	-0,104	-0,062	-0,012	0,014	0,066	0,058	0,000	0,000
9,000	-9,553	-9,548	-9,481	-9,325	-9,198	-9,081	-9,018	-8,963	-8,909	-8,860	-8,810	-8,755	-8,669	-8,553	-8,409	-0,059	0,076	0,163	0,300	0,328	0,311	0,303	0,274	0,262	0,258	0,271	0,278	0,294	0,294	0,220	0,000	0,000
10,000	-9,813	-9,864	-9,770	-9,659	-9,584	-9,551	-9,534	-9,518	-9,495	-9,499	-9,476	-9,438	-9,379	-9,287	-9,186	-0,205	0,045	0,081	0,151	0,136	0,119	0,114	0,108	0,102	0,117	0,135	0,158	0,189	0,205	0,163	0,000	0,000
11,000	-9,960	-9,912	-9,893	-9,778	-9,700	-9,652	-9,621	-9,601	-9,569	-9,555	-9,518	-9,478	-9,425	-9,327	-9,218	-0,051	0,051	0,091	0,164	0,165	0,146	0,147	0,142	0,145	0,147	0,172	0,192	0,209	0,212	0,165	0,000	0,000
12,000	-15,238	-15,185	-15,094	-15,030	-14,967	-14,949	-14,941	-14,932	-14,919	-14,932	-14,918	-14,887	-14,851	-14,761	-14,665	0,130	0,174	0,164	0,139	0,116	0,087	0,081	0,073	0,071	0,078	0,100	0,135	0,160	0,176	0,141	0,000	0,000
13,000	-6,782	-6,601	-6,500	-6,443	-6,410	-6,385	-6,365	-6,345	-6,325	-6,292	-6,245	-6,190	-6,116	-5,984	-5,827	0,819	0,514	0,379	0,213	0,178	0,168	0,163	0,163	0,172	0,193	0,220	0,249	0,282	0,295	0,231	0,000	0,000
14,000	-10,507	-10,226	-10,173	-10,062	-10,019	-10,000	-9,980	-9,971	-9,962	-9,948	-9,925	-9,902	-9,821	-9,697	-9,521	0,641	0,427	0,355	0,218	0,170	0,143	0,131	0,115	0,123	0,136	0,162	0,218	0,268	0,300	0,249	0,000	0,000
15,000	-9,013	-9,172	-9,079	-9,101	-9,050	-9,061	-9,052	-9,036	-9,023	-9,014	-9,001	-8,970	-8,929	-8,864	-8,786	-0,289	-0,032	-0,038	0,018	0,033	0,044	0,048	0,065	0,069	0,078	0,098	0,119	0,138	0,147	0,121	0,000	0,000
	run	2	2022:11:08    11:21:35,292
