Device: PM2003001		2022:11:08    10:55:08,978  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:55:08,981
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,343	-13,451	-13,458	-13,557	-13,573	-13,593	-13,600	-13,604	-13,603	-13,607	-13,596	-13,569	-13,521	-13,423	-13,314	-0,249	-0,180	-0,155	-0,106	-0,079	-0,041	-0,028	-0,006	0,018	0,044	0,081	0,124	0,165	0,193	0,156	0,000	0,000
1,000	-17,132	-17,104	-16,993	-16,788	-16,652	-16,543	-16,481	-16,438	-16,390	-16,357	-16,312	-16,276	-16,222	-16,128	-16,011	0,054	0,210	0,246	0,352	0,341	0,303	0,285	0,244	0,225	0,213	0,219	0,221	0,223	0,238	0,181	0,000	0,000
2,000	-10,314	-10,309	-10,269	-10,147	-10,041	-9,970	-9,922	-9,883	-9,837	-9,806	-9,747	-9,674	-9,579	-9,422	-9,253	0,046	0,095	0,145	0,241	0,247	0,234	0,235	0,230	0,239	0,250	0,279	0,315	0,342	0,348	0,264	0,000	0,000
3,000	-20,451	-20,473	-20,403	-20,076	-19,858	-19,727	-19,661	-19,607	-19,548	-19,541	-19,495	-19,459	-19,399	-19,294	-19,161	0,085	0,269	0,341	0,479	0,463	0,384	0,340	0,294	0,256	0,221	0,221	0,234	0,241	0,255	0,186	0,000	0,000
4,000	-11,067	-11,208	-11,075	-11,089	-11,052	-11,053	-11,050	-11,043	-11,044	-11,017	-10,985	-10,911	-10,771	-10,550	-10,248	-0,304	-0,012	-0,025	0,028	0,042	0,063	0,080	0,099	0,126	0,184	0,276	0,368	0,457	0,516	0,424	0,000	0,000
5,000	-12,282	-12,194	-12,364	-12,382	-12,390	-12,354	-12,343	-12,346	-12,316	-12,304	-12,260	-12,174	-12,030	-11,779	-11,444	0,047	-0,160	-0,102	-0,002	0,020	0,039	0,081	0,113	0,160	0,211	0,296	0,405	0,509	0,571	0,466	0,000	0,000
6,000	-8,578	-8,582	-8,494	-8,354	-8,256	-8,197	-8,168	-8,139	-8,097	-8,078	-8,033	-7,965	-7,885	-7,744	-7,570	-0,068	0,110	0,164	0,224	0,228	0,194	0,200	0,194	0,197	0,207	0,226	0,278	0,311	0,331	0,260	0,000	0,000
7,000	-6,961	-6,932	-6,944	-6,886	-6,840	-6,814	-6,796	-6,789	-6,775	-6,770	-6,763	-6,739	-6,713	-6,668	-6,614	-0,019	-0,016	0,028	0,091	0,081	0,066	0,074	0,063	0,066	0,067	0,077	0,087	0,098	0,103	0,078	0,000	0,000
8,000	-19,878	-20,125	-20,129	-20,238	-20,226	-20,277	-20,312	-20,346	-20,368	-20,420	-20,444	-20,460	-20,460	-20,422	-20,372	-0,425	-0,248	-0,220	-0,157	-0,134	-0,147	-0,144	-0,130	-0,116	-0,104	-0,062	-0,017	0,012	0,052	0,055	0,000	0,000
9,000	-9,695	-9,671	-9,632	-9,489	-9,365	-9,256	-9,189	-9,139	-9,082	-9,045	-8,984	-8,929	-8,848	-8,730	-8,594	-0,074	0,050	0,133	0,279	0,310	0,290	0,283	0,265	0,259	0,250	0,261	0,274	0,286	0,286	0,214	0,000	0,000
10,000	-9,814	-9,865	-9,746	-9,627	-9,528	-9,492	-9,477	-9,459	-9,441	-9,444	-9,421	-9,395	-9,338	-9,254	-9,152	-0,216	0,065	0,093	0,175	0,152	0,133	0,118	0,108	0,098	0,107	0,127	0,149	0,175	0,189	0,156	0,000	0,000
11,000	-10,428	-10,359	-10,326	-10,198	-10,120	-10,067	-10,031	-10,012	-9,975	-9,966	-9,929	-9,884	-9,829	-9,734	-9,636	-0,039	0,056	0,109	0,186	0,183	0,160	0,156	0,150	0,148	0,149	0,169	0,190	0,205	0,210	0,157	0,000	0,000
12,000	-13,241	-13,011	-12,870	-12,747	-12,671	-12,644	-12,633	-12,627	-12,608	-12,616	-12,599	-12,575	-12,544	-12,479	-12,407	0,758	0,550	0,441	0,277	0,209	0,151	0,126	0,108	0,097	0,087	0,104	0,114	0,129	0,139	0,110	0,000	0,000
13,000	-5,140	-4,757	-4,678	-4,560	-4,518	-4,502	-4,482	-4,470	-4,446	-4,435	-4,406	-4,361	-4,282	-4,164	-4,021	1,499	0,883	0,621	0,336	0,245	0,191	0,172	0,157	0,158	0,166	0,187	0,225	0,263	0,275	0,220	0,000	0,000
14,000	-9,947	-9,289	-9,232	-9,012	-8,979	-8,936	-8,907	-8,904	-8,876	-8,878	-8,841	-8,821	-8,748	-8,614	-8,449	1,510	0,873	0,686	0,396	0,285	0,212	0,183	0,163	0,152	0,153	0,191	0,220	0,274	0,299	0,240	0,000	0,000
15,000	-9,331	-9,454	-9,360	-9,362	-9,328	-9,315	-9,307	-9,297	-9,281	-9,281	-9,255	-9,230	-9,189	-9,115	-9,030	-0,272	-0,025	-0,028	0,027	0,039	0,051	0,057	0,063	0,069	0,088	0,104	0,121	0,145	0,157	0,127	0,000	0,000
	run	2	2022:11:08    10:55:09,080
0,000	-12,998	-13,123	-13,126	-13,225	-13,235	-13,259	-13,258	-13,262	-13,262	-13,266	-13,256	-13,229	-13,183	-13,096	-12,986	-0,231	-0,188	-0,153	-0,097	-0,075	-0,038	-0,024	-0,006	0,017	0,039	0,078	0,119	0,167	0,194	0,152	0,000	0,000
1,000	-16,807	-16,780	-16,689	-16,493	-16,360	-16,256	-16,199	-16,155	-16,112	-16,078	-16,037	-16,006	-15,944	-15,856	-15,742	0,051	0,183	0,235	0,329	0,327	0,290	0,272	0,233	0,223	0,203	0,210	0,210	0,220	0,223	0,172	0,000	0,000
2,000	-10,294	-10,268	-10,244	-10,104	-10,000	-9,919	-9,882	-9,842	-9,794	-9,760	-9,703	-9,636	-9,536	-9,389	-9,216	0,058	0,111	0,158	0,242	0,251	0,236	0,242	0,226	0,233	0,244	0,281	0,309	0,341	0,347	0,261	0,000	0,000
3,000	-20,388	-20,375	-20,286	-19,980	-19,768	-19,642	-19,573	-19,518	-19,460	-19,447	-19,415	-19,372	-19,321	-19,211	-19,086	0,106	0,269	0,337	0,473	0,455	0,375	0,332	0,288	0,251	0,216	0,207	0,220	0,236	0,249	0,186	0,000	0,000
4,000	-10,890	-10,993	-10,902	-10,885	-10,850	-10,857	-10,851	-10,851	-10,843	-10,828	-10,792	-10,717	-10,579	-10,354	-10,059	-0,301	-0,001	-0,015	0,045	0,047	0,071	0,079	0,103	0,130	0,196	0,274	0,360	0,459	0,512	0,422	0,000	0,000
5,000	-12,259	-12,161	-12,330	-12,350	-12,360	-12,341	-12,324	-12,321	-12,291	-12,286	-12,236	-12,144	-12,006	-11,750	-11,413	0,040	-0,157	-0,108	-0,007	0,024	0,039	0,087	0,113	0,159	0,214	0,305	0,408	0,507	0,573	0,465	0,000	0,000
6,000	-8,705	-8,729	-8,640	-8,498	-8,389	-8,340	-8,309	-8,275	-8,236	-8,219	-8,166	-8,104	-8,018	-7,871	-7,698	-0,065	0,113	0,167	0,236	0,220	0,197	0,204	0,189	0,201	0,208	0,245	0,280	0,318	0,340	0,258	0,000	0,000
7,000	-7,085	-7,037	-7,053	-6,977	-6,931	-6,894	-6,882	-6,872	-6,855	-6,854	-6,839	-6,818	-6,797	-6,749	-6,694	-0,016	0,004	0,056	0,105	0,092	0,072	0,078	0,074	0,072	0,069	0,079	0,083	0,095	0,101	0,076	0,000	0,000
8,000	-19,912	-20,135	-20,139	-20,252	-20,240	-20,285	-20,327	-20,355	-20,384	-20,438	-20,448	-20,471	-20,473	-20,433	-20,384	-0,421	-0,255	-0,220	-0,151	-0,132	-0,153	-0,140	-0,136	-0,120	-0,106	-0,060	-0,022	0,013	0,061	0,057	0,000	0,000
9,000	-9,604	-9,614	-9,578	-9,465	-9,340	-9,226	-9,167	-9,114	-9,061	-9,013	-8,967	-8,905	-8,829	-8,708	-8,570	-0,075	0,036	0,116	0,264	0,291	0,281	0,274	0,262	0,252	0,246	0,260	0,272	0,282	0,285	0,213	0,000	0,000
