Device: PM2003001		2022:11:08    11:13:07,386  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:13:07,388
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,721	-13,840	-13,848	-13,951	-13,978	-13,992	-14,004	-14,009	-14,002	-14,012	-14,003	-13,969	-13,916	-13,819	-13,699	-0,278	-0,206	-0,182	-0,122	-0,086	-0,058	-0,032	-0,010	0,014	0,048	0,083	0,133	0,177	0,208	0,173	0,000	0,000
1,000	-17,714	-17,694	-17,610	-17,389	-17,223	-17,113	-17,059	-17,006	-16,956	-16,926	-16,877	-16,830	-16,774	-16,678	-16,561	0,018	0,186	0,239	0,356	0,360	0,314	0,296	0,257	0,247	0,225	0,231	0,231	0,234	0,237	0,181	0,000	0,000
2,000	-10,815	-10,777	-10,750	-10,591	-10,487	-10,408	-10,367	-10,329	-10,271	-10,239	-10,166	-10,086	-9,987	-9,822	-9,634	0,027	0,125	0,174	0,264	0,268	0,249	0,258	0,246	0,260	0,268	0,306	0,342	0,372	0,376	0,288	0,000	0,000
3,000	-21,176	-21,148	-21,088	-20,733	-20,515	-20,376	-20,306	-20,248	-20,198	-20,181	-20,143	-20,109	-20,056	-19,948	-19,819	0,037	0,245	0,361	0,501	0,482	0,392	0,339	0,298	0,252	0,216	0,210	0,227	0,235	0,247	0,191	0,000	0,000
4,000	-11,406	-11,518	-11,444	-11,446	-11,420	-11,415	-11,420	-11,417	-11,414	-11,396	-11,356	-11,286	-11,154	-10,940	-10,659	-0,371	-0,082	-0,067	0,004	0,022	0,051	0,066	0,089	0,121	0,178	0,263	0,348	0,439	0,490	0,404	0,000	0,000
5,000	-11,795	-11,523	-11,651	-11,616	-11,623	-11,594	-11,575	-11,568	-11,545	-11,531	-11,514	-11,422	-11,309	-11,112	-10,854	0,490	0,127	0,091	0,092	0,092	0,077	0,103	0,119	0,152	0,186	0,249	0,331	0,409	0,451	0,370	0,000	0,000
6,000	-6,668	-6,428	-6,270	-6,074	-5,961	-5,901	-5,871	-5,841	-5,800	-5,779	-5,740	-5,688	-5,606	-5,488	-5,343	0,867	0,664	0,546	0,401	0,330	0,272	0,249	0,221	0,217	0,212	0,230	0,258	0,275	0,288	0,223	0,000	0,000
7,000	-6,535	-6,457	-6,420	-6,355	-6,312	-6,287	-6,270	-6,260	-6,241	-6,239	-6,223	-6,208	-6,189	-6,148	-6,104	0,137	0,119	0,120	0,124	0,103	0,087	0,079	0,076	0,065	0,063	0,071	0,077	0,081	0,093	0,064	0,000	0,000
8,000	-19,323	-19,546	-19,556	-19,656	-19,645	-19,702	-19,732	-19,766	-19,787	-19,842	-19,863	-19,887	-19,891	-19,852	-19,816	-0,433	-0,264	-0,224	-0,158	-0,139	-0,145	-0,143	-0,135	-0,125	-0,104	-0,070	-0,028	-0,001	0,040	0,045	0,000	0,000
9,000	-9,422	-9,401	-9,350	-9,214	-9,085	-8,975	-8,909	-8,862	-8,802	-8,766	-8,712	-8,654	-8,578	-8,464	-8,337	-0,010	0,073	0,147	0,289	0,306	0,296	0,290	0,260	0,251	0,248	0,252	0,265	0,274	0,272	0,203	0,000	0,000
10,000	-9,407	-9,438	-9,320	-9,204	-9,116	-9,087	-9,067	-9,052	-9,029	-9,033	-9,008	-8,976	-8,925	-8,838	-8,734	-0,111	0,123	0,134	0,173	0,150	0,134	0,121	0,112	0,107	0,114	0,132	0,153	0,187	0,197	0,154	0,000	0,000
11,000	-9,960	-9,878	-9,843	-9,724	-9,644	-9,593	-9,563	-9,544	-9,509	-9,496	-9,462	-9,416	-9,359	-9,257	-9,142	0,083	0,125	0,147	0,198	0,195	0,157	0,159	0,150	0,149	0,157	0,176	0,201	0,220	0,227	0,176	0,000	0,000
12,000	-14,108	-14,200	-14,112	-14,082	-14,018	-13,997	-13,995	-13,986	-13,968	-13,978	-13,956	-13,916	-13,865	-13,760	-13,634	-0,085	0,051	0,056	0,093	0,087	0,072	0,075	0,080	0,083	0,090	0,127	0,169	0,206	0,234	0,184	0,000	0,000
13,000	-8,409	-8,443	-8,443	-8,479	-8,467	-8,451	-8,441	-8,426	-8,406	-8,368	-8,323	-8,255	-8,159	-8,011	-7,821	-0,098	-0,062	-0,046	0,012	0,040	0,061	0,090	0,114	0,147	0,188	0,234	0,280	0,327	0,352	0,279	0,000	0,000
