Device: PM2003001		2022:11:08    11:00:58,080  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:00:58,083
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,921	-13,000	-13,021	-13,097	-13,117	-13,134	-13,141	-13,143	-13,137	-13,145	-13,136	-13,107	-13,059	-12,969	-12,858	-0,234	-0,154	-0,141	-0,089	-0,070	-0,041	-0,018	-0,000	0,017	0,042	0,078	0,127	0,165	0,190	0,153	0,000	0,000
1,000	-16,769	-16,767	-16,688	-16,509	-16,383	-16,281	-16,226	-16,182	-16,140	-16,106	-16,064	-16,019	-15,974	-15,876	-15,762	-0,017	0,161	0,210	0,304	0,314	0,283	0,262	0,232	0,213	0,201	0,210	0,214	0,217	0,230	0,176	0,000	0,000
2,000	-10,237	-10,216	-10,197	-10,059	-9,969	-9,880	-9,840	-9,806	-9,752	-9,722	-9,659	-9,586	-9,493	-9,343	-9,169	0,041	0,086	0,138	0,231	0,247	0,236	0,236	0,229	0,236	0,250	0,280	0,313	0,340	0,346	0,268	0,000	0,000
3,000	-20,510	-20,501	-20,454	-20,170	-19,967	-19,834	-19,769	-19,711	-19,661	-19,648	-19,609	-19,569	-19,515	-19,407	-19,281	0,013	0,194	0,274	0,438	0,425	0,358	0,323	0,275	0,239	0,211	0,211	0,226	0,236	0,250	0,188	0,000	0,000
4,000	-11,272	-11,452	-11,345	-11,350	-11,316	-11,331	-11,322	-11,322	-11,312	-11,305	-11,268	-11,198	-11,067	-10,850	-10,571	-0,480	-0,116	-0,084	0,007	0,020	0,054	0,066	0,084	0,118	0,175	0,262	0,343	0,435	0,488	0,403	0,000	0,000
5,000	-10,275	-9,810	-9,888	-9,783	-9,779	-9,742	-9,715	-9,711	-9,681	-9,669	-9,642	-9,587	-9,492	-9,343	-9,149	1,236	0,560	0,424	0,251	0,187	0,149	0,149	0,150	0,160	0,170	0,215	0,273	0,322	0,350	0,278	0,000	0,000
6,000	-3,405	-3,228	-3,105	-3,025	-2,980	-2,955	-2,944	-2,929	-2,914	-2,912	-2,883	-2,843	-2,778	-2,669	-2,520	1,491	0,875	0,613	0,334	0,246	0,188	0,164	0,145	0,140	0,149	0,177	0,201	0,241	0,265	0,211	0,000	0,000
7,000	-4,566	-4,341	-4,274	-4,158	-4,113	-4,080	-4,071	-4,062	-4,053	-4,047	-4,041	-4,029	-4,010	-3,975	-3,938	1,048	0,593	0,455	0,270	0,196	0,136	0,118	0,097	0,084	0,070	0,071	0,075	0,074	0,079	0,061	0,000	0,000
8,000	-20,736	-20,951	-20,983	-21,101	-21,103	-21,158	-21,203	-21,230	-21,259	-21,317	-21,344	-21,365	-21,388	-21,357	-21,327	-0,533	-0,307	-0,297	-0,192	-0,173	-0,181	-0,166	-0,153	-0,150	-0,132	-0,095	-0,056	-0,023	0,016	0,027	0,000	0,000
9,000	-9,758	-9,762	-9,704	-9,549	-9,414	-9,298	-9,234	-9,183	-9,128	-9,079	-9,027	-8,969	-8,895	-8,775	-8,643	-0,044	0,078	0,158	0,295	0,320	0,307	0,294	0,276	0,261	0,252	0,260	0,277	0,287	0,283	0,211	0,000	0,000
10,000	-9,745	-9,743	-9,600	-9,446	-9,349	-9,305	-9,280	-9,261	-9,245	-9,241	-9,219	-9,188	-9,134	-9,050	-8,936	-0,088	0,167	0,193	0,220	0,191	0,160	0,140	0,133	0,118	0,126	0,146	0,161	0,188	0,203	0,163	0,000	0,000
11,000	-10,247	-10,150	-10,131	-9,976	-9,895	-9,842	-9,806	-9,785	-9,749	-9,738	-9,693	-9,657	-9,584	-9,478	-9,357	0,115	0,152	0,172	0,218	0,210	0,172	0,167	0,158	0,161	0,168	0,189	0,216	0,231	0,243	0,189	0,000	0,000
12,000	-14,668	-14,704	-14,638	-14,593	-14,536	-14,522	-14,514	-14,499	-14,487	-14,489	-14,467	-14,429	-14,375	-14,265	-14,128	-0,061	0,041	0,066	0,092	0,088	0,079	0,079	0,082	0,091	0,098	0,141	0,173	0,215	0,243	0,195	0,000	0,000
13,000	-8,704	-8,652	-8,721	-8,709	-8,705	-8,684	-8,669	-8,657	-8,628	-8,604	-8,545	-8,480	-8,366	-8,206	-7,995	-0,029	-0,039	-0,032	0,025	0,047	0,068	0,100	0,126	0,160	0,195	0,255	0,305	0,360	0,380	0,307	0,000	0,000
