Device: PM2003001		2022:11:08    11:24:18,491  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:24:18,494
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-8,033	-7,535	-7,361	-7,233	-7,201	-7,179	-7,175	-7,171	-7,162	-7,163	-7,158	-7,139	-7,114	-7,068	-7,008	2,142	1,259	0,891	0,418	0,278	0,190	0,150	0,123	0,094	0,085	0,090	0,096	0,105	0,111	0,083	0,000	0,000
1,000	-13,261	-12,279	-11,862	-11,393	-11,200	-11,063	-10,998	-10,935	-10,883	-10,833	-10,793	-10,755	-10,705	-10,643	-10,567	2,760	1,960	1,538	0,951	0,746	0,583	0,487	0,407	0,343	0,287	0,245	0,220	0,201	0,185	0,138	0,000	0,000
2,000	-10,023	-9,847	-9,788	-9,578	-9,453	-9,373	-9,324	-9,288	-9,230	-9,201	-9,142	-9,081	-9,006	-8,888	-8,770	0,341	0,331	0,338	0,340	0,315	0,280	0,265	0,254	0,253	0,236	0,251	0,266	0,275	0,268	0,197	0,000	0,000
3,000	-20,801	-20,891	-20,881	-20,645	-20,466	-20,346	-20,284	-20,224	-20,183	-20,171	-20,145	-20,115	-20,078	-19,995	-19,906	-0,352	-0,039	0,096	0,327	0,346	0,293	0,269	0,237	0,201	0,165	0,161	0,169	0,172	0,180	0,136	0,000	0,000
4,000	-11,134	-11,284	-11,198	-11,206	-11,171	-11,170	-11,166	-11,167	-11,167	-11,145	-11,116	-11,051	-10,939	-10,748	-10,504	-0,442	-0,107	-0,100	0,005	0,021	0,041	0,059	0,078	0,101	0,160	0,235	0,308	0,386	0,433	0,356	0,000	0,000
5,000	-12,432	-12,417	-12,573	-12,616	-12,622	-12,593	-12,586	-12,589	-12,560	-12,558	-12,517	-12,430	-12,306	-12,061	-11,762	-0,133	-0,246	-0,172	-0,048	-0,003	0,023	0,067	0,098	0,143	0,190	0,281	0,374	0,469	0,527	0,419	0,000	0,000
6,000	-8,582	-8,572	-8,489	-8,363	-8,261	-8,204	-8,178	-8,146	-8,110	-8,085	-8,030	-7,971	-7,876	-7,718	-7,531	-0,014	0,123	0,164	0,226	0,224	0,196	0,201	0,194	0,204	0,219	0,267	0,301	0,336	0,366	0,277	0,000	0,000
7,000	-7,026	-6,969	-6,939	-6,844	-6,796	-6,759	-6,740	-6,727	-6,705	-6,705	-6,680	-6,664	-6,630	-6,575	-6,508	0,087	0,096	0,125	0,145	0,130	0,105	0,098	0,093	0,090	0,085	0,091	0,106	0,120	0,130	0,096	0,000	0,000
8,000	-20,460	-20,675	-20,665	-20,824	-20,817	-20,881	-20,911	-20,940	-20,967	-21,020	-21,030	-21,043	-21,050	-20,991	-20,927	-0,342	-0,219	-0,235	-0,174	-0,148	-0,151	-0,140	-0,136	-0,110	-0,092	-0,049	-0,000	0,040	0,081	0,078	0,000	0,000
9,000	-9,985	-9,897	-9,807	-9,561	-9,411	-9,292	-9,224	-9,174	-9,114	-9,075	-9,020	-8,955	-8,863	-8,722	-8,564	0,131	0,240	0,303	0,401	0,390	0,353	0,332	0,308	0,286	0,279	0,295	0,308	0,329	0,326	0,248	0,000	0,000
10,000	-9,982	-9,952	-9,796	-9,630	-9,529	-9,496	-9,472	-9,461	-9,437	-9,432	-9,410	-9,370	-9,299	-9,202	-9,073	0,021	0,235	0,238	0,242	0,194	0,162	0,147	0,132	0,129	0,136	0,162	0,187	0,218	0,235	0,185	0,000	0,000
11,000	-9,867	-9,733	-9,670	-9,513	-9,426	-9,367	-9,333	-9,312	-9,282	-9,258	-9,224	-9,174	-9,102	-8,990	-8,855	0,190	0,225	0,227	0,248	0,226	0,189	0,186	0,172	0,174	0,178	0,203	0,230	0,249	0,267	0,200	0,000	0,000
12,000	-15,306	-15,280	-15,236	-15,179	-15,134	-15,113	-15,105	-15,099	-15,081	-15,095	-15,067	-15,031	-14,973	-14,849	-14,704	0,059	0,088	0,099	0,106	0,094	0,074	0,075	0,085	0,085	0,098	0,142	0,186	0,231	0,262	0,212	0,000	0,000
