Device: PM2003001		2022:11:08    11:46:34,849  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:46:34,852
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,751	-12,799	-12,846	-12,905	-12,932	-12,957	-12,962	-12,968	-12,965	-12,979	-12,972	-12,944	-12,901	-12,816	-12,713	-0,117	-0,128	-0,111	-0,094	-0,076	-0,049	-0,034	-0,016	0,004	0,034	0,067	0,115	0,152	0,178	0,142	0,000	0,000
1,000	-16,042	-16,027	-15,950	-15,747	-15,580	-15,462	-15,402	-15,338	-15,274	-15,242	-15,187	-15,128	-15,074	-14,976	-14,875	0,073	0,214	0,263	0,371	0,379	0,343	0,322	0,294	0,275	0,252	0,245	0,242	0,235	0,229	0,168	0,000	0,000
2,000	-9,990	-9,981	-9,952	-9,820	-9,722	-9,641	-9,597	-9,560	-9,505	-9,470	-9,408	-9,329	-9,240	-9,094	-8,937	0,056	0,122	0,168	0,243	0,256	0,240	0,245	0,239	0,246	0,252	0,275	0,310	0,325	0,333	0,251	0,000	0,000
3,000	-20,262	-20,209	-20,154	-19,822	-19,608	-19,474	-19,404	-19,350	-19,292	-19,283	-19,246	-19,209	-19,155	-19,052	-18,926	0,163	0,279	0,367	0,483	0,467	0,385	0,335	0,290	0,255	0,214	0,210	0,223	0,235	0,243	0,186	0,000	0,000
4,000	-10,868	-10,910	-10,826	-10,827	-10,795	-10,798	-10,795	-10,794	-10,779	-10,766	-10,720	-10,653	-10,528	-10,311	-10,033	-0,124	0,021	0,015	0,055	0,059	0,062	0,081	0,095	0,131	0,194	0,277	0,355	0,439	0,494	0,398	0,000	0,000
5,000	-12,249	-12,265	-12,372	-12,405	-12,389	-12,369	-12,367	-12,359	-12,335	-12,332	-12,285	-12,193	-12,058	-11,807	-11,497	-0,045	-0,131	-0,103	0,003	0,039	0,050	0,083	0,111	0,151	0,190	0,290	0,397	0,498	0,547	0,447	0,000	0,000
6,000	-8,723	-8,703	-8,612	-8,475	-8,386	-8,332	-8,294	-8,265	-8,233	-8,201	-8,155	-8,090	-7,990	-7,834	-7,641	-0,004	0,123	0,169	0,231	0,227	0,200	0,201	0,194	0,206	0,227	0,268	0,307	0,343	0,358	0,280	0,000	0,000
7,000	-7,275	-7,233	-7,199	-7,109	-7,047	-7,016	-6,995	-6,983	-6,967	-6,963	-6,945	-6,924	-6,903	-6,851	-6,794	0,001	0,056	0,087	0,135	0,123	0,099	0,096	0,091	0,075	0,077	0,080	0,092	0,100	0,111	0,077	0,000	0,000
8,000	-20,652	-20,955	-20,980	-21,174	-21,177	-21,239	-21,276	-21,306	-21,322	-21,373	-21,383	-21,399	-21,395	-21,352	-21,285	-0,646	-0,409	-0,377	-0,255	-0,193	-0,174	-0,159	-0,144	-0,120	-0,093	-0,050	-0,003	0,024	0,077	0,065	0,000	0,000
