Device: PM2003001		2022:11:08    11:24:58,440  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:24:58,442
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,105	-13,166	-13,186	-13,252	-13,276	-13,284	-13,297	-13,301	-13,297	-13,308	-13,295	-13,267	-13,219	-13,119	-13,004	-0,142	-0,119	-0,118	-0,078	-0,058	-0,034	-0,016	0,005	0,021	0,043	0,083	0,129	0,174	0,201	0,157	0,000	0,000
1,000	-16,931	-16,924	-16,836	-16,659	-16,510	-16,404	-16,344	-16,293	-16,237	-16,208	-16,155	-16,111	-16,048	-15,949	-15,833	0,037	0,171	0,233	0,327	0,336	0,308	0,292	0,261	0,248	0,229	0,230	0,238	0,244	0,245	0,183	0,000	0,000
2,000	-10,351	-10,318	-10,288	-10,114	-10,013	-9,938	-9,892	-9,853	-9,803	-9,765	-9,702	-9,616	-9,521	-9,366	-9,195	0,094	0,151	0,194	0,275	0,269	0,252	0,249	0,251	0,255	0,257	0,289	0,335	0,356	0,359	0,270	0,000	0,000
3,000	-20,485	-20,460	-20,364	-20,054	-19,834	-19,701	-19,623	-19,567	-19,510	-19,503	-19,460	-19,420	-19,366	-19,266	-19,131	0,123	0,302	0,370	0,500	0,469	0,389	0,344	0,294	0,259	0,217	0,215	0,231	0,246	0,255	0,195	0,000	0,000
4,000	-10,930	-11,008	-10,919	-10,913	-10,878	-10,875	-10,876	-10,866	-10,863	-10,845	-10,800	-10,725	-10,588	-10,358	-10,055	-0,221	0,006	-0,011	0,043	0,051	0,075	0,091	0,104	0,135	0,201	0,290	0,375	0,471	0,524	0,434	0,000	0,000
5,000	-12,143	-12,079	-12,246	-12,253	-12,255	-12,233	-12,216	-12,214	-12,182	-12,185	-12,134	-12,041	-11,902	-11,643	-11,321	0,048	-0,137	-0,084	0,008	0,035	0,049	0,090	0,121	0,154	0,212	0,301	0,405	0,508	0,562	0,458	0,000	0,000
6,000	-8,705	-8,719	-8,622	-8,485	-8,390	-8,334	-8,301	-8,276	-8,237	-8,214	-8,170	-8,106	-8,030	-7,895	-7,736	-0,112	0,092	0,146	0,223	0,212	0,194	0,191	0,190	0,191	0,197	0,229	0,264	0,291	0,308	0,234	0,000	0,000
7,000	-7,176	-6,925	-6,868	-6,727	-6,672	-6,633	-6,609	-6,602	-6,584	-6,578	-6,567	-6,559	-6,547	-6,528	-6,504	0,379	0,280	0,266	0,210	0,170	0,121	0,107	0,089	0,076	0,066	0,060	0,054	0,054	0,050	0,033	0,000	0,000
8,000	-15,248	-14,402	-14,054	-13,806	-13,713	-13,687	-13,680	-13,692	-13,707	-13,729	-13,743	-13,770	-13,792	-13,801	-13,802	2,863	1,845	1,318	0,653	0,432	0,257	0,178	0,103	0,042	0,014	-0,004	-0,018	-0,024	-0,009	-0,003	0,000	0,000
9,000	-4,417	-3,962	-3,801	-3,592	-3,496	-3,419	-3,377	-3,348	-3,312	-3,289	-3,262	-3,238	-3,204	-3,150	-3,090	2,068	1,233	0,925	0,559	0,436	0,336	0,287	0,238	0,199	0,175	0,157	0,146	0,143	0,135	0,099	0,000	0,000
10,000	-5,659	-5,314	-5,109	-4,911	-4,818	-4,782	-4,765	-4,745	-4,730	-4,730	-4,714	-4,695	-4,656	-4,595	-4,533	1,575	1,057	0,785	0,457	0,331	0,248	0,202	0,164	0,133	0,123	0,116	0,118	0,136	0,141	0,109	0,000	0,000
11,000	-9,829	-9,653	-9,584	-9,427	-9,348	-9,296	-9,267	-9,254	-9,226	-9,212	-9,183	-9,145	-9,097	-9,019	-8,926	0,279	0,271	0,254	0,239	0,213	0,168	0,155	0,143	0,140	0,138	0,151	0,169	0,177	0,185	0,137	0,000	0,000
12,000	-15,760	-15,868	-15,801	-15,779	-15,719	-15,707	-15,704	-15,692	-15,684	-15,700	-15,674	-15,642	-15,597	-15,495	-15,382	-0,375	-0,113	-0,056	0,031	0,049	0,047	0,048	0,051	0,063	0,069	0,110	0,149	0,179	0,209	0,171	0,000	0,000
13,000	-8,696	-8,676	-8,712	-8,712	-8,706	-8,680	-8,664	-8,649	-8,620	-8,584	-8,535	-8,469	-8,363	-8,208	-8,012	-0,115	-0,076	-0,050	0,023	0,052	0,074	0,109	0,133	0,157	0,199	0,250	0,296	0,341	0,362	0,288	0,000	0,000
14,000	-11,988	-11,890	-11,939	-11,886	-11,880	-11,850	-11,833	-11,824	-11,827	-11,814	-11,797	-11,752	-11,668	-11,520	-11,316	-0,055	-0,080	-0,011	0,056	0,062	0,066	0,073	0,076	0,092	0,124	0,181	0,226	0,297	0,343	0,285	0,000	0,000
15,000	-8,980	-9,103	-9,009	-9,011	-8,967	-8,967	-8,958	-8,943	-8,924	-8,914	-8,892	-8,858	-8,817	-8,744	-8,648	-0,181	0,041	0,009	0,056	0,056	0,063	0,063	0,077	0,087	0,097	0,120	0,138	0,158	0,168	0,139	0,000	0,000
	run	2	2022:11:08    11:24:58,495
0,000	-13,105	-13,166	-13,186	-13,252	-13,276	-13,284	-13,297	-13,301	-13,297	-13,308	-13,295	-13,267	-13,219	-13,119	-13,004	-0,142	-0,119	-0,118	-0,078	-0,058	-0,034	-0,016	0,005	0,021	0,043	0,083	0,129	0,174	0,201	0,157	0,000	0,000
1,000	-16,931	-16,924	-16,836	-16,659	-16,510	-16,404	-16,344	-16,293	-16,237	-16,208	-16,155	-16,111	-16,048	-15,949	-15,833	0,037	0,171	0,233	0,327	0,336	0,308	0,292	0,261	0,248	0,229	0,230	0,238	0,244	0,245	0,183	0,000	0,000
2,000	-10,351	-10,318	-10,288	-10,114	-10,013	-9,938	-9,892	-9,853	-9,803	-9,765	-9,702	-9,616	-9,521	-9,366	-9,195	0,094	0,151	0,194	0,275	0,269	0,252	0,249	0,251	0,255	0,257	0,289	0,335	0,356	0,359	0,270	0,000	0,000
3,000	-20,485	-20,460	-20,364	-20,054	-19,834	-19,701	-19,623	-19,567	-19,510	-19,503	-19,460	-19,420	-19,366	-19,266	-19,131	0,123	0,302	0,370	0,500	0,469	0,389	0,344	0,294	0,259	0,217	0,215	0,231	0,246	0,255	0,195	0,000	0,000
4,000	-10,930	-11,008	-10,919	-10,913	-10,878	-10,875	-10,876	-10,866	-10,863	-10,845	-10,800	-10,725	-10,588	-10,358	-10,055	-0,221	0,006	-0,011	0,043	0,051	0,075	0,091	0,104	0,135	0,201	0,290	0,375	0,471	0,524	0,434	0,000	0,000
5,000	-12,143	-12,079	-12,246	-12,253	-12,255	-12,233	-12,216	-12,214	-12,182	-12,185	-12,134	-12,041	-11,902	-11,643	-11,321	0,048	-0,137	-0,084	0,008	0,035	0,049	0,090	0,121	0,154	0,212	0,301	0,405	0,508	0,562	0,458	0,000	0,000
6,000	-8,771	-8,779	-8,687	-8,552	-8,452	-8,395	-8,364	-8,337	-8,296	-8,278	-8,223	-8,166	-8,089	-7,953	-7,797	-0,090	0,090	0,145	0,215	0,214	0,195	0,194	0,189	0,194	0,198	0,234	0,260	0,293	0,308	0,232	0,000	0,000
7,000	-7,149	-6,915	-6,856	-6,708	-6,654	-6,616	-6,597	-6,578	-6,563	-6,562	-6,546	-6,534	-6,526	-6,503	-6,488	0,350	0,291	0,265	0,214	0,168	0,130	0,119	0,094	0,084	0,069	0,055	0,057	0,050	0,050	0,036	0,000	0,000
8,000	-15,100	-14,250	-13,899	-13,651	-13,558	-13,531	-13,527	-13,539	-13,556	-13,576	-13,598	-13,622	-13,643	-13,652	-13,659	2,846	1,852	1,325	0,650	0,427	0,253	0,170	0,100	0,044	0,011	-0,009	-0,021	-0,029	-0,013	-0,003	0,000	0,000
9,000	-4,391	-3,941	-3,780	-3,572	-3,482	-3,401	-3,350	-3,325	-3,293	-3,269	-3,240	-3,218	-3,179	-3,129	-3,062	2,089	1,234	0,932	0,562	0,436	0,340	0,284	0,240	0,204	0,177	0,160	0,149	0,145	0,138	0,101	0,000	0,000
