Device: PM2003001		2022:11:08    11:29:48,294  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:29:48,297
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,802	-12,767	-12,733	-12,784	-12,790	-12,800	-12,803	-12,806	-12,804	-12,809	-12,807	-12,781	-12,745	-12,671	-12,569	0,144	0,076	0,040	-0,008	-0,016	-0,004	0,006	0,008	0,026	0,042	0,075	0,104	0,139	0,160	0,123	0,000	0,000
1,000	-17,460	-17,442	-17,356	-17,140	-16,970	-16,862	-16,793	-16,742	-16,689	-16,658	-16,605	-16,565	-16,518	-16,442	-16,363	-0,037	0,164	0,239	0,359	0,363	0,320	0,300	0,264	0,242	0,219	0,205	0,199	0,187	0,183	0,133	0,000	0,000
2,000	-11,006	-11,008	-10,971	-10,822	-10,718	-10,643	-10,606	-10,567	-10,514	-10,482	-10,418	-10,342	-10,251	-10,110	-9,947	-0,069	0,061	0,148	0,237	0,241	0,232	0,238	0,235	0,240	0,247	0,277	0,309	0,325	0,331	0,243	0,000	0,000
3,000	-21,563	-21,555	-21,479	-21,140	-20,923	-20,792	-20,723	-20,667	-20,621	-20,614	-20,581	-20,554	-20,511	-20,424	-20,324	-0,103	0,199	0,321	0,465	0,456	0,367	0,321	0,268	0,233	0,185	0,175	0,188	0,194	0,201	0,155	0,000	0,000
4,000	-11,538	-11,670	-11,569	-11,591	-11,570	-11,573	-11,576	-11,574	-11,571	-11,548	-11,512	-11,445	-11,332	-11,131	-10,872	-0,363	-0,083	-0,079	-0,002	0,019	0,040	0,058	0,076	0,115	0,172	0,244	0,324	0,408	0,457	0,374	0,000	0,000
5,000	-12,706	-12,645	-12,775	-12,798	-12,784	-12,766	-12,754	-12,751	-12,720	-12,727	-12,686	-12,598	-12,469	-12,235	-11,941	-0,081	-0,166	-0,119	-0,005	0,024	0,038	0,075	0,104	0,148	0,188	0,271	0,365	0,462	0,519	0,414	0,000	0,000
6,000	-8,787	-8,774	-8,679	-8,549	-8,439	-8,385	-8,359	-8,328	-8,283	-8,265	-8,212	-8,143	-8,057	-7,905	-7,727	-0,028	0,128	0,169	0,230	0,229	0,204	0,202	0,193	0,205	0,220	0,256	0,292	0,330	0,348	0,271	0,000	0,000
7,000	-6,979	-6,910	-6,895	-6,811	-6,760	-6,733	-6,710	-6,701	-6,680	-6,678	-6,662	-6,646	-6,613	-6,562	-6,506	0,072	0,059	0,105	0,134	0,113	0,092	0,091	0,083	0,085	0,079	0,078	0,097	0,107	0,114	0,082	0,000	0,000
8,000	-20,099	-20,308	-20,322	-20,480	-20,481	-20,548	-20,579	-20,608	-20,633	-20,688	-20,697	-20,714	-20,720	-20,676	-20,619	-0,345	-0,252	-0,250	-0,198	-0,160	-0,159	-0,151	-0,137	-0,123	-0,099	-0,055	-0,015	0,012	0,061	0,065	0,000	0,000
9,000	-9,734	-9,651	-9,556	-9,310	-9,162	-9,049	-8,980	-8,933	-8,875	-8,838	-8,780	-8,721	-8,640	-8,509	-8,362	0,168	0,238	0,315	0,399	0,382	0,348	0,329	0,294	0,275	0,264	0,282	0,289	0,301	0,307	0,227	0,000	0,000
10,000	-9,579	-9,609	-9,484	-9,372	-9,293	-9,253	-9,236	-9,219	-9,198	-9,196	-9,161	-9,128	-9,065	-8,966	-8,852	-0,069	0,138	0,135	0,177	0,162	0,145	0,134	0,125	0,119	0,133	0,157	0,173	0,210	0,218	0,175	0,000	0,000
11,000	-9,532	-9,423	-9,390	-9,239	-9,161	-9,104	-9,070	-9,048	-9,017	-8,995	-8,958	-8,911	-8,842	-8,739	-8,615	0,135	0,154	0,187	0,219	0,210	0,183	0,178	0,163	0,168	0,173	0,192	0,213	0,235	0,243	0,190	0,000	0,000
12,000	-14,694	-14,764	-14,672	-14,639	-14,581	-14,567	-14,567	-14,558	-14,545	-14,559	-14,529	-14,502	-14,450	-14,335	-14,206	-0,025	0,082	0,082	0,092	0,085	0,071	0,069	0,065	0,075	0,086	0,126	0,165	0,209	0,234	0,189	0,000	0,000
13,000	-8,254	-8,300	-8,288	-8,306	-8,283	-8,271	-8,257	-8,236	-8,209	-8,179	-8,126	-8,061	-7,960	-7,807	-7,615	-0,085	-0,039	-0,026	0,027	0,062	0,085	0,107	0,129	0,156	0,193	0,244	0,287	0,337	0,357	0,286	0,000	0,000
14,000	-11,597	-11,465	-11,537	-11,487	-11,490	-11,458	-11,441	-11,442	-11,431	-11,431	-11,424	-11,389	-11,317	-11,198	-11,032	0,015	-0,085	-0,022	0,046	0,040	0,042	0,059	0,052	0,067	0,092	0,140	0,187	0,238	0,287	0,236	0,000	0,000
15,000	-8,123	-8,170	-8,043	-8,036	-7,981	-7,977	-7,968	-7,958	-7,938	-7,935	-7,920	-7,897	-7,859	-7,805	-7,742	0,136	0,215	0,133	0,104	0,087	0,080	0,077	0,079	0,073	0,080	0,087	0,104	0,119	0,125	0,096	0,000	0,000
	run	2	2022:11:08    11:29:48,345
0,000	-12,219	-12,179	-12,154	-12,185	-12,193	-12,206	-12,210	-12,210	-12,210	-12,218	-12,211	-12,195	-12,162	-12,096	-12,013	0,158	0,089	0,040	0,004	-0,012	-0,008	0,008	0,012	0,015	0,032	0,057	0,096	0,116	0,137	0,108	0,000	0,000
1,000	-17,086	-17,104	-17,029	-16,870	-16,715	-16,610	-16,546	-16,498	-16,437	-16,411	-16,364	-16,326	-16,280	-16,207	-16,129	-0,101	0,104	0,162	0,300	0,315	0,292	0,279	0,247	0,228	0,205	0,195	0,194	0,185	0,179	0,126	0,000	0,000
2,000	-11,006	-11,008	-10,971	-10,822	-10,718	-10,643	-10,606	-10,567	-10,514	-10,482	-10,418	-10,342	-10,251	-10,110	-9,947	-0,069	0,061	0,148	0,237	0,241	0,232	0,238	0,235	0,240	0,247	0,277	0,309	0,325	0,331	0,243	0,000	0,000
3,000	-21,563	-21,555	-21,479	-21,140	-20,923	-20,792	-20,723	-20,667	-20,621	-20,614	-20,581	-20,554	-20,511	-20,424	-20,324	-0,103	0,199	0,321	0,465	0,456	0,367	0,321	0,268	0,233	0,185	0,175	0,188	0,194	0,201	0,155	0,000	0,000
4,000	-11,538	-11,670	-11,569	-11,591	-11,570	-11,573	-11,576	-11,574	-11,571	-11,548	-11,512	-11,445	-11,332	-11,131	-10,872	-0,363	-0,083	-0,079	-0,002	0,019	0,040	0,058	0,076	0,115	0,172	0,244	0,324	0,408	0,457	0,374	0,000	0,000
5,000	-12,706	-12,645	-12,775	-12,798	-12,784	-12,766	-12,754	-12,751	-12,720	-12,727	-12,686	-12,598	-12,469	-12,235	-11,941	-0,081	-0,166	-0,119	-0,005	0,024	0,038	0,075	0,104	0,148	0,188	0,271	0,365	0,462	0,519	0,414	0,000	0,000
6,000	-8,787	-8,774	-8,679	-8,549	-8,439	-8,385	-8,359	-8,328	-8,283	-8,265	-8,212	-8,143	-8,057	-7,905	-7,727	-0,028	0,128	0,169	0,230	0,229	0,204	0,202	0,193	0,205	0,220	0,256	0,292	0,330	0,348	0,271	0,000	0,000
7,000	-6,979	-6,910	-6,895	-6,811	-6,760	-6,733	-6,710	-6,701	-6,680	-6,678	-6,662	-6,646	-6,613	-6,562	-6,506	0,072	0,059	0,105	0,134	0,113	0,092	0,091	0,083	0,085	0,079	0,078	0,097	0,107	0,114	0,082	0,000	0,000
8,000	-20,084	-20,300	-20,316	-20,464	-20,464	-20,521	-20,558	-20,593	-20,609	-20,658	-20,667	-20,681	-20,674	-20,630	-20,559	-0,342	-0,233	-0,235	-0,178	-0,139	-0,151	-0,140	-0,127	-0,101	-0,083	-0,043	0,005	0,039	0,083	0,075	0,000	0,000
9,000	-9,924	-9,867	-9,792	-9,572	-9,416	-9,304	-9,232	-9,183	-9,130	-9,081	-9,030	-8,961	-8,881	-8,753	-8,599	0,120	0,199	0,274	0,375	0,376	0,342	0,324	0,298	0,280	0,275	0,277	0,295	0,310	0,319	0,237	0,000	0,000
10,000	-9,874	-9,843	-9,702	-9,531	-9,439	-9,404	-9,377	-9,367	-9,342	-9,336	-9,306	-9,271	-9,209	-9,109	-8,990	0,002	0,220	0,233	0,239	0,195	0,162	0,147	0,133	0,128	0,138	0,162	0,185	0,222	0,229	0,185	0,000	0,000
11,000	-9,984	-9,853	-9,802	-9,651	-9,561	-9,509	-9,471	-9,447	-9,417	-9,400	-9,358	-9,305	-9,238	-9,123	-8,993	0,176	0,201	0,224	0,237	0,228	0,190	0,184	0,169	0,172	0,176	0,204	0,232	0,251	0,263	0,205	0,000	0,000
12,000	-15,291	-15,357	-15,258	-15,226	-15,168	-15,156	-15,148	-15,138	-15,131	-15,144	-15,113	-15,081	-15,023	-14,912	-14,771	-0,042	0,076	0,077	0,088	0,094	0,073	0,074	0,072	0,082	0,092	0,137	0,181	0,215	0,247	0,200	0,000	0,000
13,000	-8,373	-8,437	-8,411	-8,432	-8,411	-8,390	-8,378	-8,361	-8,331	-8,301	-8,243	-8,177	-8,078	-7,913	-7,715	-0,073	-0,027	-0,012	0,033	0,059	0,089	0,112	0,131	0,168	0,201	0,247	0,301	0,345	0,367	0,292	0,000	0,000
14,000	-11,319	-11,167	-11,257	-11,185	-11,188	-11,162	-11,144	-11,148	-11,132	-11,129	-11,122	-11,086	-11,019	-10,896	-10,730	0,024	-0,073	-0,010	0,051	0,049	0,050	0,063	0,058	0,077	0,105	0,135	0,185	0,244	0,282	0,232	0,000	0,000
15,000	-8,165	-8,206	-8,078	-8,070	-8,018	-8,009	-8,001	-7,987	-7,974	-7,971	-7,953	-7,935	-7,898	-7,846	-7,784	0,145	0,214	0,140	0,104	0,089	0,082	0,077	0,076	0,073	0,078	0,091	0,097	0,115	0,121	0,091	0,000	0,000
	run	3	2022:11:08    11:29:48,444
0,000	-12,461	-12,417	-12,383	-12,425	-12,422	-12,433	-12,435	-12,435	-12,434	-12,441	-12,431	-12,418	-12,378	-12,314	-12,230	0,159	0,083	0,053	0,005	-0,008	-0,001	0,007	0,018	0,023	0,039	0,060	0,097	0,123	0,141	0,111	0,000	0,000
1,000	-16,439	-16,455	-16,403	-16,250	-16,117	-16,012	-15,955	-15,902	-15,855	-15,818	-15,780	-15,745	-15,698	-15,629	-15,554	-0,147	0,055	0,141	0,266	0,295	0,271	0,258	0,227	0,214	0,198	0,183	0,187	0,180	0,174	0,128	0,000	0,000
2,000	-10,153	-10,193	-10,179	-10,076	-9,982	-9,909	-9,869	-9,827	-9,779	-9,751	-9,696	-9,630	-9,555	-9,429	-9,294	-0,101	0,017	0,079	0,198	0,216	0,202	0,213	0,212	0,221	0,220	0,250	0,268	0,283	0,284	0,209	0,000	0,000
3,000	-19,856	-19,982	-19,956	-19,737	-19,554	-19,443	-19,377	-19,320	-19,276	-19,266	-19,226	-19,202	-19,160	-19,080	-18,987	-0,256	0,020	0,118	0,330	0,352	0,306	0,277	0,234	0,208	0,177	0,170	0,178	0,179	0,185	0,139	0,000	0,000
4,000	-10,776	-10,888	-10,784	-10,783	-10,750	-10,750	-10,750	-10,749	-10,745	-10,732	-10,699	-10,639	-10,540	-10,362	-10,134	-0,323	-0,043	-0,048	0,027	0,040	0,043	0,061	0,073	0,099	0,150	0,224	0,290	0,356	0,405	0,332	0,000	0,000
5,000	-12,234	-12,184	-12,338	-12,352	-12,353	-12,329	-12,318	-12,309	-12,283	-12,282	-12,238	-12,158	-12,035	-11,815	-11,534	-0,060	-0,183	-0,122	-0,018	0,015	0,035	0,077	0,106	0,140	0,185	0,262	0,354	0,440	0,495	0,398	0,000	0,000
6,000	-8,532	-8,511	-8,440	-8,312	-8,212	-8,161	-8,129	-8,097	-8,065	-8,041	-7,991	-7,927	-7,837	-7,697	-7,521	-0,057	0,105	0,140	0,219	0,211	0,189	0,194	0,187	0,195	0,213	0,246	0,285	0,319	0,340	0,263	0,000	0,000
7,000	-7,051	-6,995	-6,987	-6,905	-6,849	-6,816	-6,795	-6,787	-6,767	-6,760	-6,748	-6,723	-6,695	-6,645	-6,591	0,059	0,058	0,085	0,125	0,121	0,100	0,095	0,086	0,081	0,082	0,084	0,093	0,107	0,107	0,083	0,000	0,000
8,000	-19,620	-19,828	-19,821	-19,954	-19,945	-20,000	-20,034	-20,065	-20,085	-20,137	-20,146	-20,161	-20,158	-20,104	-20,044	-0,318	-0,210	-0,212	-0,156	-0,132	-0,136	-0,132	-0,125	-0,104	-0,085	-0,043	0,003	0,036	0,084	0,072	0,000	0,000
9,000	-9,666	-9,626	-9,555	-9,359	-9,216	-9,102	-9,033	-8,984	-8,922	-8,880	-8,826	-8,767	-8,678	-8,554	-8,392	0,098	0,165	0,240	0,358	0,360	0,335	0,314	0,288	0,278	0,269	0,277	0,297	0,313	0,309	0,239	0,000	0,000
10,000	-9,730	-9,710	-9,576	-9,413	-9,323	-9,283	-9,261	-9,249	-9,226	-9,220	-9,195	-9,153	-9,092	-8,992	-8,872	0,020	0,214	0,218	0,237	0,190	0,156	0,136	0,130	0,129	0,138	0,161	0,186	0,217	0,230	0,183	0,000	0,000
11,000	-9,914	-9,802	-9,755	-9,612	-9,522	-9,473	-9,441	-9,417	-9,389	-9,367	-9,330	-9,284	-9,214	-9,102	-8,970	0,165	0,182	0,202	0,226	0,211	0,181	0,176	0,163	0,170	0,175	0,202	0,227	0,249	0,263	0,202	0,000	0,000
12,000	-15,457	-15,525	-15,433	-15,398	-15,337	-15,321	-15,317	-15,304	-15,297	-15,306	-15,278	-15,239	-15,187	-15,068	-14,922	-0,047	0,075	0,078	0,092	0,094	0,079	0,074	0,076	0,083	0,096	0,140	0,182	0,225	0,257	0,205	0,000	0,000
13,000	-8,627	-8,659	-8,653	-8,658	-8,639	-8,619	-8,604	-8,587	-8,555	-8,519	-8,466	-8,392	-8,284	-8,120	-7,905	-0,068	-0,019	-0,007	0,035	0,069	0,096	0,117	0,139	0,171	0,213	0,259	0,310	0,364	0,384	0,314	0,000	0,000
14,000	-11,694	-11,550	-11,635	-11,571	-11,562	-11,538	-11,520	-11,519	-11,502	-11,503	-11,487	-11,452	-11,384	-11,266	-11,098	0,011	-0,068	0,005	0,046	0,060	0,046	0,067	0,067	0,081	0,093	0,138	0,195	0,244	0,281	0,233	0,000	0,000
15,000	-8,261	-8,302	-8,165	-8,159	-8,109	-8,106	-8,097	-8,080	-8,064	-8,061	-8,039	-8,021	-7,989	-7,935	-7,876	0,147	0,225	0,150	0,111	0,093	0,085	0,078	0,081	0,081	0,082	0,094	0,099	0,112	0,119	0,091	0,000	0,000
	run	4	2022:11:08    11:29:48,497
0,000	-12,461	-12,417	-12,383	-12,425	-12,422	-12,433	-12,435	-12,435	-12,434	-12,441	-12,431	-12,418	-12,378	-12,314	-12,230	0,159	0,083	0,053	0,005	-0,008	-0,001	0,007	0,018	0,023	0,039	0,060	0,097	0,123	0,141	0,111	0,000	0,000
1,000	-16,439	-16,455	-16,403	-16,250	-16,117	-16,012	-15,955	-15,902	-15,855	-15,818	-15,780	-15,745	-15,698	-15,629	-15,554	-0,147	0,055	0,141	0,266	0,295	0,271	0,258	0,227	0,214	0,198	0,183	0,187	0,180	0,174	0,128	0,000	0,000
2,000	-10,153	-10,193	-10,179	-10,076	-9,982	-9,909	-9,869	-9,827	-9,779	-9,751	-9,696	-9,630	-9,555	-9,429	-9,294	-0,101	0,017	0,079	0,198	0,216	0,202	0,213	0,212	0,221	0,220	0,250	0,268	0,283	0,284	0,209	0,000	0,000
3,000	-19,856	-19,982	-19,956	-19,737	-19,554	-19,443	-19,377	-19,320	-19,276	-19,266	-19,226	-19,202	-19,160	-19,080	-18,987	-0,256	0,020	0,118	0,330	0,352	0,306	0,277	0,234	0,208	0,177	0,170	0,178	0,179	0,185	0,139	0,000	0,000
