Device: PM2003001		2022:11:08    10:53:55,925  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:53:55,927
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,217	-13,311	-13,334	-13,419	-13,445	-13,456	-13,469	-13,471	-13,468	-13,478	-13,471	-13,445	-13,394	-13,300	-13,190	-0,216	-0,178	-0,156	-0,098	-0,072	-0,047	-0,023	-0,009	0,012	0,033	0,079	0,122	0,169	0,191	0,158	0,000	0,000
1,000	-17,159	-17,123	-17,042	-16,843	-16,701	-16,591	-16,536	-16,491	-16,442	-16,417	-16,373	-16,333	-16,278	-16,182	-16,061	0,027	0,186	0,234	0,327	0,334	0,303	0,278	0,245	0,225	0,210	0,214	0,218	0,228	0,238	0,183	0,000	0,000
2,000	-10,489	-10,483	-10,449	-10,311	-10,203	-10,132	-10,090	-10,050	-10,004	-9,969	-9,910	-9,840	-9,730	-9,578	-9,392	0,030	0,092	0,162	0,242	0,252	0,242	0,244	0,231	0,239	0,249	0,288	0,322	0,353	0,366	0,277	0,000	0,000
3,000	-20,857	-20,833	-20,779	-20,432	-20,211	-20,074	-20,002	-19,946	-19,893	-19,885	-19,842	-19,798	-19,742	-19,629	-19,494	0,111	0,270	0,351	0,495	0,468	0,383	0,343	0,299	0,262	0,218	0,218	0,235	0,249	0,256	0,194	0,000	0,000
4,000	-11,332	-11,492	-11,402	-11,410	-11,383	-11,386	-11,387	-11,377	-11,376	-11,361	-11,320	-11,254	-11,109	-10,886	-10,594	-0,401	-0,081	-0,081	0,004	0,019	0,056	0,065	0,091	0,122	0,189	0,271	0,357	0,456	0,514	0,422	0,000	0,000
5,000	-12,312	-12,047	-12,176	-12,147	-12,142	-12,103	-12,083	-12,086	-12,052	-12,038	-11,997	-11,928	-11,816	-11,612	-11,351	0,428	0,075	0,076	0,085	0,086	0,083	0,112	0,121	0,153	0,192	0,260	0,330	0,408	0,454	0,367	0,000	0,000
6,000	-5,775	-5,449	-5,267	-5,068	-4,960	-4,897	-4,868	-4,839	-4,803	-4,783	-4,742	-4,700	-4,631	-4,523	-4,392	1,317	0,907	0,705	0,462	0,363	0,288	0,258	0,227	0,207	0,202	0,211	0,231	0,254	0,261	0,203	0,000	0,000
7,000	-5,570	-5,428	-5,380	-5,288	-5,248	-5,226	-5,217	-5,204	-5,193	-5,191	-5,185	-5,167	-5,151	-5,120	-5,078	0,523	0,320	0,254	0,182	0,143	0,101	0,090	0,077	0,068	0,056	0,060	0,065	0,070	0,078	0,056	0,000	0,000
8,000	-19,594	-19,816	-19,817	-19,909	-19,903	-19,950	-19,988	-20,015	-20,045	-20,103	-20,116	-20,141	-20,152	-20,126	-20,089	-0,497	-0,256	-0,225	-0,147	-0,135	-0,149	-0,142	-0,140	-0,129	-0,120	-0,086	-0,044	-0,015	0,024	0,031	0,000	0,000
9,000	-9,402	-9,423	-9,391	-9,286	-9,180	-9,073	-9,017	-8,972	-8,919	-8,879	-8,826	-8,773	-8,702	-8,592	-8,472	-0,084	0,008	0,088	0,235	0,266	0,259	0,259	0,244	0,231	0,227	0,238	0,250	0,260	0,256	0,194	0,000	0,000
10,000	-9,506	-9,518	-9,405	-9,268	-9,180	-9,135	-9,121	-9,103	-9,079	-9,080	-9,067	-9,035	-8,985	-8,901	-8,806	-0,111	0,130	0,146	0,197	0,171	0,141	0,128	0,113	0,105	0,106	0,120	0,149	0,176	0,189	0,153	0,000	0,000
11,000	-10,171	-10,081	-10,059	-9,931	-9,856	-9,803	-9,775	-9,750	-9,720	-9,707	-9,668	-9,625	-9,567	-9,468	-9,353	0,083	0,119	0,148	0,194	0,186	0,158	0,161	0,149	0,153	0,155	0,175	0,197	0,217	0,225	0,172	0,000	0,000
12,000	-14,409	-14,402	-14,355	-14,312	-14,263	-14,235	-14,227	-14,218	-14,201	-14,205	-14,185	-14,149	-14,092	-13,979	-13,847	-0,037	0,046	0,071	0,095	0,087	0,076	0,078	0,081	0,088	0,098	0,133	0,173	0,214	0,242	0,192	0,000	0,000
13,000	-8,536	-8,550	-8,571	-8,584	-8,571	-8,561	-8,550	-8,533	-8,510	-8,472	-8,428	-8,358	-8,253	-8,098	-7,898	-0,087	-0,053	-0,034	0,013	0,041	0,068	0,097	0,120	0,149	0,192	0,246	0,294	0,344	0,364	0,293	0,000	0,000
