Device: PM2003001		2022:11:08    11:37:02,446  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:37:02,449
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,905	-12,813	-12,781	-12,809	-12,819	-12,833	-12,839	-12,841	-12,844	-12,848	-12,843	-12,816	-12,784	-12,712	-12,627	0,250	0,141	0,075	0,012	-0,002	-0,007	0,005	0,010	0,023	0,038	0,068	0,099	0,134	0,145	0,117	0,000	0,000
1,000	-17,046	-17,106	-17,037	-16,849	-16,681	-16,551	-16,485	-16,432	-16,366	-16,330	-16,274	-16,227	-16,173	-16,085	-15,996	-0,244	0,037	0,143	0,320	0,360	0,328	0,309	0,287	0,261	0,241	0,236	0,228	0,218	0,217	0,156	0,000	0,000
2,000	-10,434	-10,427	-10,400	-10,268	-10,166	-10,090	-10,045	-10,009	-9,954	-9,918	-9,851	-9,780	-9,683	-9,542	-9,386	0,001	0,087	0,145	0,238	0,256	0,236	0,242	0,238	0,250	0,253	0,279	0,304	0,328	0,328	0,243	0,000	0,000
3,000	-20,517	-20,533	-20,454	-20,144	-19,929	-19,788	-19,722	-19,658	-19,605	-19,596	-19,563	-19,524	-19,479	-19,377	-19,261	-0,010	0,222	0,313	0,472	0,457	0,382	0,337	0,285	0,249	0,209	0,202	0,209	0,221	0,228	0,177	0,000	0,000
4,000	-10,986	-11,070	-10,965	-10,972	-10,940	-10,939	-10,938	-10,939	-10,934	-10,908	-10,873	-10,812	-10,680	-10,480	-10,206	-0,286	-0,022	-0,022	0,033	0,044	0,055	0,072	0,090	0,123	0,179	0,262	0,341	0,420	0,478	0,393	0,000	0,000
5,000	-12,238	-12,196	-12,331	-12,365	-12,355	-12,332	-12,317	-12,321	-12,297	-12,292	-12,249	-12,166	-12,027	-11,798	-11,492	-0,044	-0,181	-0,124	-0,017	0,014	0,038	0,073	0,100	0,139	0,192	0,280	0,380	0,476	0,531	0,426	0,000	0,000
6,000	-8,580	-8,579	-8,490	-8,364	-8,263	-8,205	-8,176	-8,150	-8,108	-8,087	-8,027	-7,973	-7,882	-7,731	-7,556	-0,049	0,118	0,155	0,221	0,219	0,192	0,196	0,187	0,203	0,215	0,248	0,291	0,330	0,342	0,269	0,000	0,000
7,000	-6,902	-6,833	-6,835	-6,757	-6,704	-6,676	-6,655	-6,642	-6,621	-6,619	-6,605	-6,584	-6,559	-6,511	-6,454	0,078	0,051	0,085	0,129	0,114	0,091	0,093	0,078	0,077	0,072	0,082	0,091	0,101	0,108	0,082	0,000	0,000
8,000	-19,459	-19,667	-19,657	-19,786	-19,794	-19,839	-19,872	-19,907	-19,928	-19,969	-19,979	-19,995	-19,983	-19,941	-19,872	-0,373	-0,213	-0,217	-0,158	-0,132	-0,140	-0,126	-0,123	-0,101	-0,076	-0,033	-0,000	0,041	0,085	0,073	0,000	0,000
