Device: PM2003001		2022:11:08    11:32:19,143  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:32:19,145
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-11,658	-11,518	-11,462	-11,456	-11,454	-11,459	-11,460	-11,466	-11,460	-11,473	-11,475	-11,453	-11,434	-11,381	-11,321	0,604	0,342	0,234	0,087	0,052	0,036	0,027	0,023	0,026	0,033	0,049	0,071	0,097	0,109	0,087	0,000	0,000
1,000	-14,457	-14,120	-13,934	-13,678	-13,513	-13,393	-13,325	-13,272	-13,214	-13,180	-13,127	-13,088	-13,053	-13,002	-12,946	1,027	0,797	0,672	0,539	0,482	0,407	0,356	0,310	0,273	0,234	0,210	0,190	0,161	0,147	0,103	0,000	0,000
2,000	-9,760	-9,624	-9,553	-9,365	-9,251	-9,172	-9,121	-9,079	-9,029	-8,995	-8,941	-8,880	-8,804	-8,695	-8,578	0,364	0,340	0,339	0,331	0,310	0,269	0,263	0,248	0,240	0,235	0,245	0,259	0,266	0,259	0,188	0,000	0,000
3,000	-20,336	-20,311	-20,274	-20,008	-19,820	-19,702	-19,634	-19,578	-19,534	-19,524	-19,500	-19,475	-19,446	-19,374	-19,299	-0,075	0,140	0,235	0,390	0,389	0,320	0,284	0,243	0,206	0,162	0,150	0,154	0,159	0,160	0,116	0,000	0,000
4,000	-11,101	-11,153	-11,065	-11,058	-11,023	-11,024	-11,026	-11,029	-11,022	-11,015	-10,978	-10,923	-10,822	-10,659	-10,438	-0,280	-0,031	-0,020	0,030	0,040	0,041	0,061	0,069	0,100	0,142	0,208	0,281	0,344	0,385	0,311	0,000	0,000
5,000	-12,580	-12,558	-12,680	-12,723	-12,713	-12,689	-12,678	-12,682	-12,645	-12,645	-12,603	-12,523	-12,401	-12,166	-11,885	-0,153	-0,203	-0,152	-0,025	0,012	0,035	0,074	0,104	0,140	0,183	0,271	0,362	0,446	0,505	0,408	0,000	0,000
6,000	-8,797	-8,793	-8,703	-8,567	-8,470	-8,408	-8,382	-8,352	-8,317	-8,291	-8,239	-8,176	-8,082	-7,920	-7,737	-0,046	0,107	0,145	0,223	0,218	0,199	0,202	0,198	0,203	0,217	0,261	0,300	0,344	0,360	0,281	0,000	0,000
7,000	-7,076	-7,020	-6,990	-6,901	-6,843	-6,808	-6,791	-6,776	-6,756	-6,756	-6,738	-6,719	-6,691	-6,638	-6,575	0,047	0,094	0,127	0,146	0,132	0,107	0,098	0,088	0,085	0,084	0,090	0,100	0,109	0,114	0,087	0,000	0,000
8,000	-20,071	-20,270	-20,284	-20,430	-20,430	-20,481	-20,518	-20,555	-20,575	-20,616	-20,634	-20,645	-20,642	-20,589	-20,525	-0,338	-0,200	-0,224	-0,165	-0,150	-0,145	-0,131	-0,123	-0,109	-0,087	-0,037	0,004	0,040	0,083	0,075	0,000	0,000
9,000	-9,660	-9,581	-9,500	-9,269	-9,121	-8,998	-8,934	-8,884	-8,834	-8,788	-8,735	-8,675	-8,593	-8,461	-8,308	0,132	0,213	0,293	0,384	0,379	0,340	0,322	0,296	0,277	0,269	0,283	0,293	0,306	0,310	0,236	0,000	0,000
10,000	-9,632	-9,635	-9,508	-9,367	-9,279	-9,245	-9,228	-9,208	-9,182	-9,181	-9,155	-9,112	-9,052	-8,949	-8,832	-0,033	0,165	0,178	0,207	0,177	0,156	0,142	0,133	0,128	0,134	0,157	0,181	0,220	0,234	0,181	0,000	0,000
11,000	-9,657	-9,553	-9,499	-9,355	-9,276	-9,222	-9,190	-9,166	-9,139	-9,118	-9,082	-9,034	-8,962	-8,853	-8,720	0,149	0,182	0,199	0,224	0,212	0,181	0,175	0,164	0,165	0,174	0,199	0,221	0,246	0,262	0,205	0,000	0,000
