Device: PM2003001		2022:11:08    11:31:11,242  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:31:11,245
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,569	-13,674	-13,703	-13,797	-13,828	-13,855	-13,862	-13,864	-13,868	-13,876	-13,871	-13,835	-13,789	-13,694	-13,576	-0,241	-0,203	-0,174	-0,122	-0,095	-0,072	-0,037	-0,014	0,010	0,035	0,079	0,125	0,170	0,202	0,161	0,000	0,000
1,000	-17,447	-17,417	-17,321	-17,091	-16,921	-16,801	-16,736	-16,679	-16,617	-16,587	-16,527	-16,481	-16,424	-16,323	-16,213	0,070	0,220	0,285	0,393	0,392	0,348	0,326	0,287	0,268	0,244	0,243	0,243	0,239	0,241	0,177	0,000	0,000
2,000	-10,771	-10,764	-10,702	-10,559	-10,452	-10,377	-10,331	-10,295	-10,241	-10,202	-10,128	-10,055	-9,949	-9,791	-9,604	0,066	0,151	0,195	0,272	0,262	0,246	0,255	0,254	0,257	0,277	0,300	0,341	0,365	0,373	0,278	0,000	0,000
3,000	-20,959	-20,894	-20,823	-20,450	-20,231	-20,091	-20,015	-19,963	-19,909	-19,898	-19,864	-19,827	-19,775	-19,672	-19,544	0,150	0,349	0,414	0,530	0,488	0,401	0,348	0,298	0,258	0,211	0,208	0,222	0,232	0,243	0,186	0,000	0,000
4,000	-11,061	-11,126	-11,040	-11,052	-11,017	-11,022	-11,019	-11,021	-11,013	-10,995	-10,953	-10,885	-10,753	-10,537	-10,250	-0,226	-0,023	-0,026	0,032	0,044	0,058	0,078	0,093	0,133	0,187	0,277	0,358	0,442	0,498	0,411	0,000	0,000
5,000	-12,253	-12,242	-12,378	-12,412	-12,403	-12,385	-12,375	-12,378	-12,347	-12,352	-12,307	-12,231	-12,105	-11,873	-11,587	-0,108	-0,181	-0,127	-0,021	0,019	0,026	0,069	0,092	0,138	0,177	0,263	0,362	0,449	0,501	0,405	0,000	0,000
6,000	-8,562	-8,525	-8,401	-8,266	-8,158	-8,105	-8,075	-8,046	-8,003	-7,985	-7,926	-7,872	-7,795	-7,653	-7,499	0,012	0,169	0,199	0,245	0,237	0,209	0,206	0,197	0,196	0,210	0,240	0,264	0,302	0,316	0,246	0,000	0,000
7,000	-6,992	-6,944	-6,919	-6,847	-6,791	-6,758	-6,740	-6,732	-6,717	-6,710	-6,691	-6,675	-6,647	-6,608	-6,563	0,010	0,052	0,077	0,124	0,110	0,091	0,092	0,083	0,078	0,073	0,079	0,086	0,091	0,098	0,069	0,000	0,000
8,000	-19,683	-19,897	-19,928	-20,064	-20,059	-20,114	-20,153	-20,180	-20,206	-20,252	-20,264	-20,287	-20,290	-20,249	-20,195	-0,483	-0,303	-0,273	-0,190	-0,158	-0,156	-0,147	-0,136	-0,117	-0,102	-0,054	-0,015	0,013	0,055	0,056	0,000	0,000
9,000	-9,542	-9,523	-9,473	-9,285	-9,150	-9,040	-8,969	-8,921	-8,861	-8,826	-8,772	-8,714	-8,640	-8,524	-8,386	-0,006	0,113	0,197	0,320	0,336	0,315	0,301	0,276	0,257	0,252	0,257	0,270	0,280	0,281	0,208	0,000	0,000
10,000	-9,746	-9,782	-9,682	-9,570	-9,486	-9,454	-9,432	-9,419	-9,396	-9,398	-9,368	-9,336	-9,280	-9,190	-9,083	-0,174	0,068	0,108	0,167	0,144	0,128	0,117	0,115	0,110	0,126	0,142	0,162	0,192	0,204	0,166	0,000	0,000
11,000	-9,898	-9,826	-9,801	-9,669	-9,596	-9,545	-9,513	-9,491	-9,463	-9,439	-9,409	-9,367	-9,307	-9,206	-9,092	0,001	0,085	0,122	0,187	0,181	0,159	0,157	0,148	0,151	0,157	0,177	0,201	0,219	0,227	0,173	0,000	0,000
12,000	-15,183	-15,246	-15,189	-15,172	-15,118	-15,106	-15,105	-15,099	-15,085	-15,109	-15,079	-15,053	-15,011	-14,911	-14,804	-0,152	-0,027	0,009	0,051	0,054	0,044	0,048	0,050	0,056	0,062	0,106	0,139	0,175	0,198	0,159	0,000	0,000
13,000	-8,053	-8,092	-8,051	-8,067	-8,045	-8,030	-8,016	-7,992	-7,968	-7,937	-7,892	-7,830	-7,740	-7,608	-7,434	0,057	0,060	0,039	0,057	0,074	0,101	0,113	0,127	0,156	0,181	0,220	0,265	0,304	0,322	0,252	0,000	0,000
14,000	-11,300	-11,125	-11,143	-11,074	-11,052	-11,026	-11,008	-11,000	-10,998	-10,993	-10,974	-10,938	-10,865	-10,733	-10,558	0,194	0,111	0,117	0,095	0,103	0,093	0,084	0,081	0,096	0,115	0,151	0,209	0,267	0,297	0,252	0,000	0,000
15,000	-9,269	-9,368	-9,312	-9,289	-9,249	-9,249	-9,238	-9,218	-9,205	-9,195	-9,172	-9,143	-9,097	-9,024	-8,944	-0,202	-0,007	-0,008	0,045	0,046	0,060	0,066	0,081	0,074	0,096	0,116	0,132	0,154	0,164	0,129	0,000	0,000
	run	2	2022:11:08    11:31:11,297
0,000	-13,569	-13,674	-13,703	-13,797	-13,828	-13,855	-13,862	-13,864	-13,868	-13,876	-13,871	-13,835	-13,789	-13,694	-13,576	-0,241	-0,203	-0,174	-0,122	-0,095	-0,072	-0,037	-0,014	0,010	0,035	0,079	0,125	0,170	0,202	0,161	0,000	0,000
1,000	-17,447	-17,417	-17,321	-17,091	-16,921	-16,801	-16,736	-16,679	-16,617	-16,587	-16,527	-16,481	-16,424	-16,323	-16,213	0,070	0,220	0,285	0,393	0,392	0,348	0,326	0,287	0,268	0,244	0,243	0,243	0,239	0,241	0,177	0,000	0,000
2,000	-10,771	-10,764	-10,702	-10,559	-10,452	-10,377	-10,331	-10,295	-10,241	-10,202	-10,128	-10,055	-9,949	-9,791	-9,604	0,066	0,151	0,195	0,272	0,262	0,246	0,255	0,254	0,257	0,277	0,300	0,341	0,365	0,373	0,278	0,000	0,000
3,000	-20,959	-20,894	-20,823	-20,450	-20,231	-20,091	-20,015	-19,963	-19,909	-19,898	-19,864	-19,827	-19,775	-19,672	-19,544	0,150	0,349	0,414	0,530	0,488	0,401	0,348	0,298	0,258	0,211	0,208	0,222	0,232	0,243	0,186	0,000	0,000
4,000	-11,061	-11,126	-11,040	-11,052	-11,017	-11,022	-11,019	-11,021	-11,013	-10,995	-10,953	-10,885	-10,753	-10,537	-10,250	-0,226	-0,023	-0,026	0,032	0,044	0,058	0,078	0,093	0,133	0,187	0,277	0,358	0,442	0,498	0,411	0,000	0,000
5,000	-12,253	-12,242	-12,378	-12,412	-12,403	-12,385	-12,375	-12,378	-12,347	-12,352	-12,307	-12,231	-12,105	-11,873	-11,587	-0,108	-0,181	-0,127	-0,021	0,019	0,026	0,069	0,092	0,138	0,177	0,263	0,362	0,449	0,501	0,405	0,000	0,000
6,000	-8,479	-8,436	-8,337	-8,199	-8,102	-8,041	-8,008	-7,977	-7,939	-7,918	-7,867	-7,811	-7,719	-7,583	-7,420	0,008	0,158	0,187	0,240	0,236	0,202	0,201	0,190	0,199	0,214	0,242	0,275	0,306	0,320	0,251	0,000	0,000
7,000	-6,990	-6,925	-6,903	-6,827	-6,784	-6,742	-6,725	-6,712	-6,694	-6,690	-6,678	-6,656	-6,635	-6,590	-6,545	0,017	0,052	0,069	0,117	0,109	0,098	0,090	0,084	0,078	0,069	0,081	0,086	0,091	0,101	0,074	0,000	0,000
8,000	-19,783	-20,020	-20,031	-20,180	-20,170	-20,234	-20,272	-20,296	-20,325	-20,377	-20,386	-20,407	-20,406	-20,368	-20,316	-0,482	-0,305	-0,271	-0,185	-0,162	-0,162	-0,150	-0,143	-0,116	-0,098	-0,061	-0,023	0,014	0,057	0,053	0,000	0,000
