Device: PM2003001		2022:11:08    10:56:08,027  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:56:08,030
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-6,886	-6,130	-5,843	-5,609	-5,523	-5,484	-5,463	-5,447	-5,425	-5,420	-5,402	-5,376	-5,347	-5,292	-5,227	3,081	1,882	1,355	0,689	0,479	0,340	0,273	0,220	0,179	0,147	0,138	0,136	0,138	0,141	0,102	0,000	0,000
1,000	-16,548	-16,465	-16,356	-16,136	-15,992	-15,891	-15,829	-15,786	-15,741	-15,717	-15,676	-15,649	-15,611	-15,551	-15,486	0,125	0,259	0,306	0,349	0,349	0,302	0,273	0,234	0,211	0,187	0,169	0,166	0,155	0,154	0,109	0,000	0,000
2,000	-10,469	-10,528	-10,522	-10,415	-10,319	-10,250	-10,208	-10,175	-10,126	-10,101	-10,039	-9,973	-9,896	-9,768	-9,621	-0,163	-0,040	0,053	0,176	0,206	0,200	0,209	0,205	0,210	0,213	0,243	0,274	0,294	0,301	0,222	0,000	0,000
3,000	-20,564	-20,594	-20,550	-20,274	-20,073	-19,953	-19,885	-19,823	-19,777	-19,769	-19,730	-19,694	-19,645	-19,550	-19,439	-0,101	0,138	0,224	0,415	0,415	0,348	0,305	0,271	0,235	0,197	0,199	0,209	0,214	0,223	0,167	0,000	0,000
4,000	-11,103	-11,229	-11,135	-11,124	-11,097	-11,098	-11,095	-11,091	-11,091	-11,078	-11,037	-10,968	-10,842	-10,628	-10,352	-0,397	-0,066	-0,057	0,023	0,023	0,061	0,071	0,084	0,114	0,180	0,251	0,342	0,434	0,484	0,404	0,000	0,000
5,000	-12,552	-12,497	-12,674	-12,698	-12,709	-12,691	-12,663	-12,667	-12,637	-12,630	-12,571	-12,489	-12,347	-12,086	-11,755	-0,019	-0,192	-0,139	-0,023	0,018	0,034	0,080	0,113	0,153	0,213	0,312	0,412	0,514	0,576	0,473	0,000	0,000
6,000	-8,904	-8,906	-8,807	-8,664	-8,551	-8,496	-8,470	-8,432	-8,393	-8,375	-8,317	-8,247	-8,151	-7,992	-7,796	-0,015	0,158	0,183	0,239	0,232	0,213	0,216	0,206	0,212	0,228	0,271	0,311	0,347	0,372	0,296	0,000	0,000
7,000	-7,225	-7,139	-7,134	-7,032	-6,965	-6,941	-6,928	-6,915	-6,894	-6,894	-6,878	-6,856	-6,825	-6,776	-6,721	0,084	0,092	0,112	0,150	0,122	0,092	0,093	0,085	0,081	0,074	0,086	0,100	0,111	0,115	0,088	0,000	0,000
8,000	-20,560	-20,736	-20,759	-20,895	-20,886	-20,936	-20,969	-20,998	-21,026	-21,077	-21,094	-21,112	-21,115	-21,061	-21,002	-0,247	-0,173	-0,194	-0,154	-0,132	-0,145	-0,141	-0,137	-0,112	-0,103	-0,058	-0,007	0,023	0,072	0,061	0,000	0,000
9,000	-9,780	-9,705	-9,639	-9,430	-9,292	-9,179	-9,110	-9,068	-9,008	-8,966	-8,909	-8,846	-8,759	-8,631	-8,477	0,053	0,169	0,236	0,352	0,352	0,326	0,311	0,286	0,272	0,274	0,285	0,299	0,313	0,317	0,238	0,000	0,000
10,000	-9,663	-9,656	-9,511	-9,355	-9,253	-9,208	-9,184	-9,160	-9,141	-9,144	-9,124	-9,091	-9,030	-8,933	-8,817	-0,018	0,205	0,209	0,237	0,201	0,174	0,152	0,133	0,124	0,128	0,146	0,173	0,205	0,217	0,176	0,000	0,000
11,000	-9,953	-9,829	-9,794	-9,642	-9,560	-9,498	-9,464	-9,445	-9,410	-9,394	-9,355	-9,309	-9,243	-9,134	-9,008	0,167	0,176	0,199	0,231	0,219	0,182	0,179	0,165	0,166	0,171	0,191	0,221	0,242	0,254	0,192	0,000	0,000
12,000	-14,209	-14,237	-14,163	-14,117	-14,063	-14,044	-14,038	-14,029	-14,010	-14,023	-13,993	-13,948	-13,901	-13,780	-13,642	0,013	0,085	0,092	0,104	0,099	0,080	0,082	0,085	0,089	0,107	0,143	0,180	0,226	0,254	0,201	0,000	0,000
13,000	-8,514	-8,514	-8,543	-8,554	-8,559	-8,534	-8,524	-8,507	-8,482	-8,448	-8,403	-8,333	-8,230	-8,069	-7,859	-0,064	-0,056	-0,039	0,012	0,041	0,073	0,098	0,120	0,151	0,186	0,243	0,300	0,350	0,376	0,297	0,000	0,000
14,000	-10,507	-10,118	-10,146	-10,003	-9,978	-9,936	-9,916	-9,907	-9,901	-9,893	-9,891	-9,869	-9,828	-9,741	-9,628	0,771	0,388	0,337	0,219	0,168	0,117	0,109	0,091	0,091	0,087	0,109	0,128	0,170	0,190	0,161	0,000	0,000
15,000	-3,327	-3,177	-2,987	-2,952	-2,904	-2,897	-2,894	-2,878	-2,874	-2,878	-2,875	-2,868	-2,845	-2,802	-2,761	1,711	1,037	0,679	0,333	0,228	0,168	0,134	0,108	0,079	0,072	0,062	0,069	0,085	0,092	0,073	0,000	0,000
	run	2	2022:11:08    10:56:08,082
0,000	-6,886	-6,130	-5,843	-5,609	-5,523	-5,484	-5,463	-5,447	-5,425	-5,420	-5,402	-5,376	-5,347	-5,292	-5,227	3,081	1,882	1,355	0,689	0,479	0,340	0,273	0,220	0,179	0,147	0,138	0,136	0,138	0,141	0,102	0,000	0,000
1,000	-16,548	-16,465	-16,356	-16,136	-15,992	-15,891	-15,829	-15,786	-15,741	-15,717	-15,676	-15,649	-15,611	-15,551	-15,486	0,125	0,259	0,306	0,349	0,349	0,302	0,273	0,234	0,211	0,187	0,169	0,166	0,155	0,154	0,109	0,000	0,000
2,000	-10,469	-10,528	-10,522	-10,415	-10,319	-10,250	-10,208	-10,175	-10,126	-10,101	-10,039	-9,973	-9,896	-9,768	-9,621	-0,163	-0,040	0,053	0,176	0,206	0,200	0,209	0,205	0,210	0,213	0,243	0,274	0,294	0,301	0,222	0,000	0,000
3,000	-20,564	-20,594	-20,550	-20,274	-20,073	-19,953	-19,885	-19,823	-19,777	-19,769	-19,730	-19,694	-19,645	-19,550	-19,439	-0,101	0,138	0,224	0,415	0,415	0,348	0,305	0,271	0,235	0,197	0,199	0,209	0,214	0,223	0,167	0,000	0,000
4,000	-11,103	-11,229	-11,135	-11,124	-11,097	-11,098	-11,095	-11,091	-11,091	-11,078	-11,037	-10,968	-10,842	-10,628	-10,352	-0,397	-0,066	-0,057	0,023	0,023	0,061	0,071	0,084	0,114	0,180	0,251	0,342	0,434	0,484	0,404	0,000	0,000
5,000	-12,552	-12,497	-12,674	-12,698	-12,709	-12,691	-12,663	-12,667	-12,637	-12,630	-12,571	-12,489	-12,347	-12,086	-11,755	-0,019	-0,192	-0,139	-0,023	0,018	0,034	0,080	0,113	0,153	0,213	0,312	0,412	0,514	0,576	0,473	0,000	0,000
6,000	-8,766	-8,766	-8,673	-8,526	-8,420	-8,365	-8,336	-8,304	-8,261	-8,238	-8,191	-8,127	-8,041	-7,880	-7,686	0,000	0,165	0,187	0,241	0,232	0,210	0,206	0,204	0,208	0,217	0,261	0,306	0,337	0,364	0,284	0,000	0,000
7,000	-7,000	-6,954	-6,950	-6,869	-6,821	-6,788	-6,766	-6,761	-6,743	-6,747	-6,726	-6,709	-6,680	-6,635	-6,578	0,077	0,063	0,098	0,126	0,106	0,085	0,086	0,080	0,074	0,077	0,073	0,093	0,102	0,105	0,081	0,000	0,000
8,000	-19,711	-19,870	-19,884	-19,987	-19,966	-20,018	-20,050	-20,082	-20,110	-20,159	-20,184	-20,191	-20,195	-20,149	-20,082	-0,246	-0,142	-0,158	-0,121	-0,116	-0,129	-0,125	-0,121	-0,109	-0,092	-0,051	-0,003	0,025	0,068	0,068	0,000	0,000
9,000	-9,486	-9,451	-9,394	-9,240	-9,115	-9,002	-8,939	-8,893	-8,827	-8,796	-8,740	-8,671	-8,591	-8,470	-8,325	0,026	0,109	0,178	0,300	0,320	0,303	0,294	0,273	0,262	0,253	0,273	0,290	0,300	0,300	0,227	0,000	0,000
