Device: PM2003001		2022:11:08    11:03:14,030  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:03:14,032
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,969	-13,015	-13,035	-13,112	-13,125	-13,139	-13,143	-13,145	-13,140	-13,145	-13,141	-13,111	-13,058	-12,965	-12,851	-0,127	-0,123	-0,117	-0,068	-0,060	-0,036	-0,015	-0,002	0,018	0,047	0,084	0,126	0,171	0,195	0,157	0,000	0,000
1,000	-16,771	-16,743	-16,657	-16,479	-16,345	-16,241	-16,185	-16,134	-16,091	-16,064	-16,014	-15,974	-15,916	-15,823	-15,709	0,058	0,189	0,239	0,323	0,331	0,287	0,275	0,240	0,222	0,213	0,216	0,225	0,229	0,233	0,183	0,000	0,000
2,000	-10,194	-10,170	-10,137	-9,998	-9,895	-9,811	-9,771	-9,737	-9,684	-9,653	-9,589	-9,515	-9,418	-9,272	-9,099	0,059	0,106	0,162	0,250	0,261	0,237	0,244	0,236	0,242	0,252	0,282	0,317	0,340	0,347	0,264	0,000	0,000
3,000	-20,300	-20,274	-20,224	-19,911	-19,714	-19,585	-19,509	-19,459	-19,396	-19,390	-19,344	-19,311	-19,254	-19,148	-19,017	0,128	0,267	0,321	0,464	0,447	0,372	0,333	0,285	0,251	0,211	0,215	0,229	0,235	0,249	0,190	0,000	0,000
4,000	-10,818	-10,920	-10,838	-10,816	-10,773	-10,786	-10,778	-10,773	-10,771	-10,751	-10,716	-10,635	-10,501	-10,274	-9,981	-0,281	0,006	-0,002	0,046	0,046	0,079	0,084	0,104	0,130	0,190	0,277	0,367	0,462	0,514	0,422	0,000	0,000
5,000	-12,267	-12,186	-12,343	-12,364	-12,371	-12,343	-12,332	-12,336	-12,306	-12,301	-12,249	-12,159	-12,014	-11,768	-11,441	0,039	-0,173	-0,109	-0,011	0,024	0,043	0,081	0,108	0,158	0,212	0,301	0,404	0,508	0,571	0,463	0,000	0,000
6,000	-8,228	-8,174	-8,074	-7,910	-7,810	-7,750	-7,719	-7,690	-7,647	-7,633	-7,586	-7,533	-7,473	-7,371	-7,253	0,147	0,238	0,258	0,267	0,246	0,212	0,209	0,191	0,187	0,185	0,201	0,215	0,232	0,239	0,183	0,000	0,000
7,000	-3,772	-3,479	-3,400	-3,281	-3,234	-3,204	-3,189	-3,180	-3,164	-3,166	-3,154	-3,147	-3,142	-3,126	-3,119	1,243	0,721	0,540	0,307	0,220	0,154	0,129	0,098	0,079	0,058	0,054	0,047	0,038	0,036	0,021	0,000	0,000
8,000	-12,206	-11,436	-11,146	-10,919	-10,836	-10,803	-10,808	-10,812	-10,834	-10,855	-10,888	-10,904	-10,917	-10,902	-10,876	3,429	2,062	1,441	0,703	0,450	0,277	0,184	0,117	0,051	0,027	0,010	0,007	0,013	0,038	0,038	0,000	0,000
9,000	-8,206	-7,871	-7,713	-7,484	-7,338	-7,226	-7,164	-7,113	-7,062	-7,024	-6,983	-6,941	-6,891	-6,822	-6,736	0,935	0,686	0,593	0,493	0,440	0,372	0,330	0,287	0,253	0,229	0,216	0,208	0,198	0,187	0,135	0,000	0,000
10,000	-10,135	-10,074	-9,918	-9,733	-9,626	-9,572	-9,550	-9,536	-9,504	-9,503	-9,490	-9,463	-9,415	-9,342	-9,257	-0,080	0,209	0,224	0,255	0,213	0,172	0,147	0,128	0,120	0,119	0,126	0,143	0,162	0,168	0,131	0,000	0,000
11,000	-10,755	-10,697	-10,673	-10,541	-10,464	-10,413	-10,382	-10,355	-10,327	-10,313	-10,275	-10,231	-10,175	-10,080	-9,969	-0,100	0,029	0,090	0,173	0,176	0,148	0,154	0,144	0,150	0,150	0,175	0,193	0,212	0,222	0,167	0,000	0,000
12,000	-14,880	-14,920	-14,899	-14,843	-14,797	-14,768	-14,761	-14,754	-14,729	-14,745	-14,715	-14,682	-14,626	-14,515	-14,391	-0,180	-0,035	0,016	0,075	0,080	0,062	0,072	0,073	0,082	0,095	0,136	0,172	0,206	0,230	0,185	0,000	0,000
13,000	-8,703	-8,672	-8,707	-8,719	-8,710	-8,698	-8,681	-8,666	-8,638	-8,608	-8,559	-8,478	-8,375	-8,211	-8,004	-0,057	-0,056	-0,031	0,018	0,053	0,072	0,098	0,125	0,157	0,204	0,253	0,311	0,359	0,377	0,305	0,000	0,000
14,000	-11,933	-11,775	-11,878	-11,808	-11,804	-11,767	-11,748	-11,747	-11,726	-11,725	-11,698	-11,668	-11,568	-11,431	-11,226	0,018	-0,072	-0,004	0,058	0,067	0,064	0,080	0,080	0,099	0,122	0,171	0,235	0,301	0,341	0,287	0,000	0,000
15,000	-8,931	-9,009	-8,932	-8,930	-8,889	-8,890	-8,876	-8,865	-8,847	-8,844	-8,820	-8,794	-8,744	-8,674	-8,581	-0,127	0,028	0,007	0,046	0,050	0,059	0,062	0,069	0,075	0,090	0,116	0,132	0,160	0,167	0,137	0,000	0,000
	run	2	2022:11:08    11:03:14,084
0,000	-12,969	-13,015	-13,035	-13,112	-13,125	-13,139	-13,143	-13,145	-13,140	-13,145	-13,141	-13,111	-13,058	-12,965	-12,851	-0,127	-0,123	-0,117	-0,068	-0,060	-0,036	-0,015	-0,002	0,018	0,047	0,084	0,126	0,171	0,195	0,157	0,000	0,000
1,000	-16,771	-16,743	-16,657	-16,479	-16,345	-16,241	-16,185	-16,134	-16,091	-16,064	-16,014	-15,974	-15,916	-15,823	-15,709	0,058	0,189	0,239	0,323	0,331	0,287	0,275	0,240	0,222	0,213	0,216	0,225	0,229	0,233	0,183	0,000	0,000
2,000	-10,194	-10,170	-10,137	-9,998	-9,895	-9,811	-9,771	-9,737	-9,684	-9,653	-9,589	-9,515	-9,418	-9,272	-9,099	0,059	0,106	0,162	0,250	0,261	0,237	0,244	0,236	0,242	0,252	0,282	0,317	0,340	0,347	0,264	0,000	0,000
3,000	-20,300	-20,274	-20,224	-19,911	-19,714	-19,585	-19,509	-19,459	-19,396	-19,390	-19,344	-19,311	-19,254	-19,148	-19,017	0,128	0,267	0,321	0,464	0,447	0,372	0,333	0,285	0,251	0,211	0,215	0,229	0,235	0,249	0,190	0,000	0,000
4,000	-10,818	-10,920	-10,838	-10,816	-10,773	-10,786	-10,778	-10,773	-10,771	-10,751	-10,716	-10,635	-10,501	-10,274	-9,981	-0,281	0,006	-0,002	0,046	0,046	0,079	0,084	0,104	0,130	0,190	0,277	0,367	0,462	0,514	0,422	0,000	0,000
5,000	-12,267	-12,186	-12,343	-12,364	-12,371	-12,343	-12,332	-12,336	-12,306	-12,301	-12,249	-12,159	-12,014	-11,768	-11,441	0,039	-0,173	-0,109	-0,011	0,024	0,043	0,081	0,108	0,158	0,212	0,301	0,404	0,508	0,571	0,463	0,000	0,000
6,000	-8,278	-8,233	-8,128	-7,968	-7,865	-7,811	-7,772	-7,740	-7,704	-7,682	-7,644	-7,590	-7,528	-7,424	-7,308	0,138	0,238	0,251	0,267	0,247	0,214	0,207	0,196	0,194	0,188	0,201	0,220	0,234	0,241	0,179	0,000	0,000
7,000	-3,788	-3,502	-3,444	-3,310	-3,263	-3,230	-3,218	-3,209	-3,195	-3,192	-3,184	-3,178	-3,167	-3,155	-3,144	1,249	0,724	0,541	0,314	0,226	0,156	0,128	0,103	0,084	0,066	0,054	0,046	0,038	0,038	0,024	0,000	0,000
8,000	-12,244	-11,472	-11,167	-10,937	-10,848	-10,819	-10,820	-10,833	-10,854	-10,875	-10,902	-10,924	-10,928	-10,919	-10,894	3,418	2,073	1,452	0,703	0,456	0,275	0,192	0,116	0,050	0,027	0,015	0,001	0,015	0,034	0,039	0,000	0,000
9,000	-8,267	-7,937	-7,754	-7,511	-7,374	-7,249	-7,184	-7,142	-7,085	-7,052	-7,007	-6,963	-6,914	-6,840	-6,761	0,940	0,702	0,614	0,506	0,453	0,377	0,337	0,291	0,260	0,231	0,219	0,211	0,198	0,187	0,138	0,000	0,000
10,000	-10,199	-10,140	-9,978	-9,776	-9,671	-9,619	-9,592	-9,577	-9,552	-9,549	-9,527	-9,505	-9,454	-9,379	-9,299	-0,054	0,224	0,248	0,273	0,224	0,177	0,149	0,131	0,124	0,119	0,126	0,149	0,163	0,170	0,131	0,000	0,000
11,000	-10,753	-10,695	-10,672	-10,546	-10,469	-10,418	-10,384	-10,360	-10,332	-10,317	-10,281	-10,240	-10,182	-10,081	-9,968	-0,088	0,033	0,090	0,175	0,174	0,154	0,151	0,145	0,147	0,149	0,171	0,198	0,212	0,220	0,168	0,000	0,000
12,000	-15,095	-15,130	-15,104	-15,054	-15,000	-14,979	-14,970	-14,957	-14,944	-14,950	-14,921	-14,880	-14,832	-14,723	-14,593	-0,175	-0,037	0,007	0,078	0,077	0,067	0,072	0,077	0,088	0,094	0,132	0,170	0,211	0,236	0,185	0,000	0,000
13,000	-8,680	-8,683	-8,699	-8,715	-8,711	-8,695	-8,678	-8,663	-8,639	-8,607	-8,552	-8,479	-8,376	-8,218	-8,006	-0,085	-0,057	-0,036	0,016	0,045	0,073	0,103	0,126	0,159	0,196	0,255	0,300	0,352	0,375	0,304	0,000	0,000
14,000	-11,826	-11,662	-11,787	-11,696	-11,702	-11,670	-11,645	-11,649	-11,632	-11,631	-11,620	-11,568	-11,477	-11,334	-11,124	0,073	-0,076	0,016	0,052	0,069	0,062	0,083	0,086	0,105	0,132	0,177	0,235	0,306	0,348	0,290	0,000	0,000
15,000	-8,831	-8,929	-8,848	-8,856	-8,815	-8,809	-8,800	-8,791	-8,768	-8,770	-8,747	-8,718	-8,669	-8,599	-8,509	-0,124	0,023	0,011	0,049	0,054	0,057	0,063	0,074	0,073	0,091	0,111	0,131	0,153	0,162	0,136	0,000	0,000
	run	3	2022:11:08    11:03:14,184
0,000	-12,872	-12,922	-12,946	-13,022	-13,036	-13,049	-13,048	-13,056	-13,052	-13,057	-13,048	-13,012	-12,963	-12,873	-12,764	-0,125	-0,122	-0,106	-0,075	-0,055	-0,032	-0,012	0,004	0,021	0,049	0,082	0,129	0,175	0,199	0,158	0,000	0,000
1,000	-16,727	-16,716	-16,607	-16,427	-16,286	-16,184	-16,131	-16,085	-16,040	-16,003	-15,970	-15,924	-15,868	-15,769	-15,654	0,035	0,189	0,233	0,318	0,326	0,294	0,272	0,239	0,224	0,213	0,222	0,226	0,230	0,231	0,185	0,000	0,000
2,000	-10,193	-10,170	-10,132	-10,001	-9,900	-9,819	-9,773	-9,736	-9,691	-9,655	-9,601	-9,526	-9,424	-9,276	-9,103	0,065	0,117	0,163	0,249	0,251	0,237	0,244	0,236	0,235	0,255	0,287	0,316	0,342	0,349	0,266	0,000	0,000
3,000	-20,252	-20,221	-20,175	-19,868	-19,667	-19,532	-19,465	-19,409	-19,361	-19,348	-19,306	-19,270	-19,216	-19,107	-18,982	0,131	0,259	0,338	0,466	0,447	0,365	0,325	0,287	0,250	0,212	0,209	0,226	0,238	0,249	0,184	0,000	0,000
4,000	-10,828	-10,938	-10,853	-10,831	-10,791	-10,802	-10,793	-10,789	-10,787	-10,776	-10,732	-10,660	-10,520	-10,291	-9,992	-0,277	0,005	-0,007	0,044	0,049	0,072	0,082	0,106	0,130	0,197	0,282	0,368	0,470	0,522	0,433	0,000	0,000
5,000	-12,364	-12,278	-12,438	-12,471	-12,475	-12,447	-12,434	-12,433	-12,401	-12,405	-12,357	-12,261	-12,118	-11,861	-11,528	0,019	-0,163	-0,119	-0,007	0,021	0,050	0,090	0,119	0,162	0,213	0,307	0,417	0,506	0,576	0,468	0,000	0,000
6,000	-8,387	-8,326	-8,213	-8,058	-7,945	-7,882	-7,847	-7,820	-7,780	-7,761	-7,721	-7,666	-7,607	-7,500	-7,377	0,161	0,256	0,264	0,279	0,256	0,219	0,207	0,193	0,191	0,185	0,201	0,223	0,237	0,241	0,185	0,000	0,000
7,000	-3,847	-3,565	-3,497	-3,356	-3,304	-3,275	-3,261	-3,253	-3,238	-3,233	-3,228	-3,222	-3,209	-3,196	-3,187	1,265	0,744	0,555	0,321	0,231	0,157	0,139	0,100	0,088	0,069	0,057	0,043	0,040	0,040	0,022	0,000	0,000
8,000	-12,366	-11,594	-11,293	-11,062	-10,975	-10,947	-10,950	-10,958	-10,986	-11,006	-11,033	-11,053	-11,059	-11,049	-11,031	3,392	2,057	1,441	0,702	0,452	0,277	0,184	0,113	0,051	0,025	0,011	0,001	0,014	0,033	0,036	0,000	0,000
9,000	-8,351	-7,997	-7,831	-7,570	-7,421	-7,301	-7,236	-7,189	-7,137	-7,097	-7,052	-7,016	-6,962	-6,891	-6,809	0,947	0,718	0,630	0,522	0,464	0,389	0,341	0,297	0,263	0,233	0,223	0,207	0,200	0,191	0,140	0,000	0,000
10,000	-10,186	-10,125	-9,964	-9,785	-9,676	-9,624	-9,603	-9,585	-9,560	-9,558	-9,542	-9,509	-9,462	-9,385	-9,300	-0,067	0,206	0,232	0,258	0,216	0,174	0,152	0,134	0,122	0,119	0,130	0,148	0,165	0,167	0,131	0,000	0,000
11,000	-10,760	-10,702	-10,690	-10,557	-10,476	-10,427	-10,392	-10,373	-10,338	-10,329	-10,291	-10,245	-10,189	-10,090	-9,980	-0,089	0,034	0,094	0,171	0,176	0,149	0,156	0,145	0,145	0,151	0,175	0,197	0,206	0,220	0,167	0,000	0,000
12,000	-14,859	-14,901	-14,876	-14,833	-14,777	-14,757	-14,741	-14,732	-14,717	-14,732	-14,702	-14,662	-14,613	-14,508	-14,377	-0,181	-0,038	0,001	0,075	0,073	0,063	0,075	0,074	0,089	0,092	0,133	0,171	0,213	0,237	0,184	0,000	0,000
13,000	-8,632	-8,650	-8,671	-8,680	-8,681	-8,661	-8,650	-8,633	-8,606	-8,566	-8,515	-8,443	-8,345	-8,177	-7,980	-0,089	-0,059	-0,035	0,015	0,046	0,075	0,102	0,122	0,165	0,203	0,253	0,306	0,346	0,380	0,303	0,000	0,000
14,000	-11,677	-11,489	-11,617	-11,542	-11,546	-11,513	-11,487	-11,488	-11,476	-11,470	-11,444	-11,398	-11,322	-11,175	-10,980	0,057	-0,072	0,005	0,060	0,066	0,060	0,073	0,081	0,099	0,123	0,179	0,239	0,292	0,336	0,276	0,000	0,000
15,000	-8,844	-8,936	-8,857	-8,861	-8,817	-8,808	-8,805	-8,791	-8,771	-8,766	-8,743	-8,717	-8,668	-8,593	-8,502	-0,141	0,024	0,004	0,048	0,051	0,056	0,063	0,072	0,076	0,098	0,112	0,136	0,157	0,171	0,138	0,000	0,000
	run	4	2022:11:08    11:03:14,284
0,000	-12,843	-12,895	-12,933	-12,994	-13,012	-13,023	-13,022	-13,028	-13,027	-13,038	-13,023	-12,993	-12,944	-12,852	-12,742	-0,120	-0,114	-0,109	-0,073	-0,060	-0,034	-0,010	0,005	0,023	0,046	0,087	0,128	0,170	0,192	0,158	0,000	0,000
1,000	-16,616	-16,590	-16,490	-16,316	-16,185	-16,084	-16,030	-15,979	-15,939	-15,910	-15,866	-15,825	-15,761	-15,672	-15,552	0,038	0,180	0,231	0,311	0,319	0,291	0,272	0,238	0,223	0,214	0,216	0,220	0,230	0,235	0,183	0,000	0,000
2,000	-10,208	-10,179	-10,155	-10,019	-9,908	-9,835	-9,793	-9,753	-9,703	-9,668	-9,602	-9,529	-9,432	-9,285	-9,110	0,067	0,119	0,161	0,257	0,262	0,243	0,244	0,236	0,246	0,255	0,287	0,316	0,346	0,351	0,266	0,000	0,000
3,000	-20,353	-20,329	-20,258	-19,947	-19,739	-19,610	-19,537	-19,485	-19,432	-19,419	-19,378	-19,341	-19,286	-19,182	-19,053	0,149	0,287	0,350	0,476	0,452	0,372	0,330	0,283	0,251	0,214	0,213	0,226	0,237	0,250	0,191	0,000	0,000
4,000	-10,864	-10,977	-10,894	-10,876	-10,835	-10,845	-10,840	-10,837	-10,826	-10,813	-10,773	-10,699	-10,560	-10,334	-10,035	-0,278	0,004	-0,008	0,038	0,049	0,075	0,085	0,102	0,134	0,193	0,281	0,372	0,469	0,523	0,429	0,000	0,000
5,000	-12,288	-12,188	-12,342	-12,370	-12,370	-12,348	-12,334	-12,334	-12,302	-12,295	-12,254	-12,161	-12,013	-11,757	-11,429	0,026	-0,163	-0,108	0,001	0,022	0,043	0,081	0,117	0,155	0,214	0,302	0,407	0,504	0,577	0,468	0,000	0,000
6,000	-8,335	-8,284	-8,179	-8,027	-7,923	-7,862	-7,820	-7,792	-7,750	-7,732	-7,688	-7,644	-7,577	-7,476	-7,355	0,137	0,236	0,237	0,267	0,249	0,210	0,206	0,192	0,185	0,184	0,203	0,221	0,235	0,245	0,183	0,000	0,000
7,000	-3,844	-3,566	-3,487	-3,352	-3,301	-3,273	-3,253	-3,249	-3,228	-3,226	-3,220	-3,215	-3,207	-3,191	-3,178	1,259	0,736	0,558	0,319	0,232	0,164	0,129	0,103	0,086	0,066	0,057	0,048	0,039	0,037	0,023	0,000	0,000
8,000	-12,511	-11,734	-11,413	-11,195	-11,110	-11,076	-11,078	-11,090	-11,111	-11,124	-11,161	-11,179	-11,189	-11,180	-11,152	3,444	2,079	1,444	0,710	0,457	0,281	0,189	0,110	0,049	0,023	0,008	0,003	0,015	0,032	0,035	0,000	0,000
9,000	-8,359	-8,011	-7,836	-7,577	-7,424	-7,304	-7,239	-7,189	-7,136	-7,100	-7,059	-7,018	-6,966	-6,890	-6,811	0,957	0,734	0,631	0,526	0,461	0,385	0,337	0,297	0,263	0,228	0,226	0,212	0,200	0,189	0,139	0,000	0,000
10,000	-10,229	-10,157	-9,998	-9,811	-9,704	-9,654	-9,627	-9,610	-9,584	-9,584	-9,569	-9,542	-9,486	-9,420	-9,335	-0,044	0,204	0,237	0,256	0,222	0,175	0,153	0,130	0,121	0,118	0,132	0,142	0,160	0,168	0,133	0,000	0,000
11,000	-10,728	-10,661	-10,644	-10,515	-10,437	-10,382	-10,356	-10,337	-10,303	-10,285	-10,251	-10,206	-10,148	-10,057	-9,944	-0,104	0,034	0,090	0,175	0,176	0,151	0,151	0,146	0,147	0,153	0,169	0,196	0,214	0,222	0,169	0,000	0,000
12,000	-14,867	-14,899	-14,881	-14,830	-14,774	-14,750	-14,747	-14,741	-14,722	-14,729	-14,701	-14,661	-14,610	-14,500	-14,380	-0,177	-0,043	0,018	0,075	0,080	0,066	0,072	0,076	0,083	0,091	0,129	0,173	0,209	0,231	0,185	0,000	0,000
13,000	-8,608	-8,601	-8,630	-8,638	-8,631	-8,622	-8,605	-8,591	-8,564	-8,529	-8,480	-8,409	-8,299	-8,138	-7,937	-0,067	-0,053	-0,036	0,018	0,049	0,073	0,101	0,126	0,160	0,197	0,247	0,305	0,352	0,374	0,299	0,000	0,000
14,000	-11,776	-11,631	-11,745	-11,672	-11,669	-11,637	-11,608	-11,606	-11,601	-11,586	-11,557	-11,535	-11,442	-11,296	-11,099	0,025	-0,073	-0,001	0,068	0,065	0,060	0,074	0,087	0,099	0,128	0,170	0,238	0,302	0,336	0,270	0,000	0,000
15,000	-8,808	-8,909	-8,834	-8,828	-8,793	-8,785	-8,779	-8,763	-8,745	-8,745	-8,724	-8,695	-8,645	-8,571	-8,486	-0,140	0,013	0,003	0,049	0,047	0,059	0,062	0,066	0,074	0,093	0,111	0,127	0,157	0,168	0,136	0,000	0,000
	run	5	2022:11:08    11:03:14,333
0,000	-12,831	-12,895	-12,911	-12,985	-12,993	-13,006	-13,016	-13,015	-13,016	-13,016	-13,010	-12,980	-12,932	-12,834	-12,729	-0,127	-0,120	-0,112	-0,077	-0,057	-0,036	-0,010	-0,002	0,021	0,045	0,085	0,131	0,173	0,186	0,155	0,000	0,000
1,000	-16,664	-16,648	-16,546	-16,387	-16,256	-16,149	-16,096	-16,043	-16,005	-15,969	-15,932	-15,888	-15,827	-15,731	-15,605	0,037	0,170	0,210	0,308	0,314	0,286	0,270	0,245	0,223	0,210	0,218	0,229	0,235	0,239	0,190	0,000	0,000
2,000	-10,208	-10,179	-10,155	-10,019	-9,908	-9,835	-9,793	-9,753	-9,703	-9,668	-9,602	-9,529	-9,432	-9,285	-9,110	0,067	0,119	0,161	0,257	0,262	0,243	0,244	0,236	0,246	0,255	0,287	0,316	0,346	0,351	0,266	0,000	0,000
3,000	-20,353	-20,329	-20,258	-19,947	-19,739	-19,610	-19,537	-19,485	-19,432	-19,419	-19,378	-19,341	-19,286	-19,182	-19,053	0,149	0,287	0,350	0,476	0,452	0,372	0,330	0,283	0,251	0,214	0,213	0,226	0,237	0,250	0,191	0,000	0,000
4,000	-10,864	-10,977	-10,894	-10,876	-10,835	-10,845	-10,840	-10,837	-10,826	-10,813	-10,773	-10,699	-10,560	-10,334	-10,035	-0,278	0,004	-0,008	0,038	0,049	0,075	0,085	0,102	0,134	0,193	0,281	0,372	0,469	0,523	0,429	0,000	0,000
5,000	-12,288	-12,188	-12,342	-12,370	-12,370	-12,348	-12,334	-12,334	-12,302	-12,295	-12,254	-12,161	-12,013	-11,757	-11,429	0,026	-0,163	-0,108	0,001	0,022	0,043	0,081	0,117	0,155	0,214	0,302	0,407	0,504	0,577	0,468	0,000	0,000
6,000	-8,335	-8,284	-8,179	-8,027	-7,923	-7,862	-7,820	-7,792	-7,750	-7,732	-7,688	-7,644	-7,577	-7,476	-7,355	0,137	0,236	0,237	0,267	0,249	0,210	0,206	0,192	0,185	0,184	0,203	0,221	0,235	0,245	0,183	0,000	0,000
7,000	-3,844	-3,566	-3,487	-3,352	-3,301	-3,273	-3,253	-3,249	-3,228	-3,226	-3,220	-3,215	-3,207	-3,191	-3,178	1,259	0,736	0,558	0,319	0,232	0,164	0,129	0,103	0,086	0,066	0,057	0,048	0,039	0,037	0,023	0,000	0,000
8,000	-12,369	-11,613	-11,319	-11,088	-10,999	-10,964	-10,966	-10,976	-11,005	-11,025	-11,053	-11,072	-11,081	-11,065	-11,044	3,418	2,071	1,454	0,708	0,460	0,282	0,189	0,114	0,056	0,023	0,012	0,002	0,011	0,029	0,037	0,000	0,000
9,000	-8,348	-7,998	-7,822	-7,565	-7,412	-7,293	-7,232	-7,181	-7,127	-7,086	-7,047	-7,003	-6,953	-6,884	-6,800	0,964	0,728	0,638	0,524	0,465	0,385	0,344	0,302	0,261	0,232	0,216	0,209	0,197	0,187	0,132	0,000	0,000
10,000	-10,206	-10,143	-9,989	-9,803	-9,697	-9,648	-9,620	-9,604	-9,582	-9,580	-9,558	-9,535	-9,484	-9,411	-9,325	-0,071	0,196	0,230	0,252	0,215	0,172	0,151	0,133	0,122	0,118	0,131	0,144	0,161	0,169	0,132	0,000	0,000
11,000	-10,680	-10,628	-10,608	-10,482	-10,399	-10,349	-10,318	-10,295	-10,271	-10,248	-10,214	-10,172	-10,114	-10,020	-9,908	-0,092	0,028	0,088	0,171	0,177	0,146	0,148	0,141	0,147	0,149	0,172	0,194	0,210	0,222	0,165	0,000	0,000
