Device: PM2003001		2022:11:08    11:08:16,584  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:08:16,588
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,606	-12,694	-12,704	-12,774	-12,784	-12,794	-12,797	-12,801	-12,803	-12,812	-12,800	-12,772	-12,734	-12,646	-12,544	-0,207	-0,139	-0,118	-0,077	-0,053	-0,036	-0,015	-0,003	0,017	0,040	0,070	0,113	0,153	0,177	0,142	0,000	0,000
1,000	-15,850	-15,846	-15,783	-15,663	-15,550	-15,465	-15,419	-15,375	-15,341	-15,307	-15,265	-15,230	-15,174	-15,089	-14,985	-0,027	0,108	0,153	0,237	0,254	0,235	0,232	0,204	0,190	0,185	0,193	0,203	0,211	0,215	0,167	0,000	0,000
2,000	-9,569	-9,566	-9,553	-9,447	-9,358	-9,293	-9,249	-9,210	-9,168	-9,139	-9,076	-9,012	-8,929	-8,788	-8,632	0,034	0,082	0,116	0,210	0,222	0,208	0,213	0,209	0,223	0,228	0,260	0,289	0,305	0,315	0,236	0,000	0,000
3,000	-19,627	-19,642	-19,577	-19,348	-19,160	-19,040	-18,977	-18,924	-18,875	-18,867	-18,833	-18,792	-18,745	-18,645	-18,528	0,018	0,190	0,251	0,383	0,390	0,333	0,292	0,259	0,229	0,196	0,199	0,207	0,219	0,232	0,172	0,000	0,000
4,000	-10,507	-10,618	-10,536	-10,519	-10,482	-10,466	-10,475	-10,464	-10,470	-10,449	-10,413	-10,350	-10,226	-10,029	-9,771	-0,299	-0,045	-0,030	0,037	0,049	0,063	0,070	0,090	0,109	0,173	0,251	0,322	0,409	0,455	0,373	0,000	0,000
5,000	-11,613	-11,508	-11,662	-11,665	-11,665	-11,646	-11,626	-11,626	-11,598	-11,601	-11,561	-11,492	-11,387	-11,209	-10,980	0,099	-0,096	-0,069	0,004	0,027	0,040	0,070	0,099	0,126	0,162	0,219	0,302	0,369	0,403	0,331	0,000	0,000
6,000	-5,654	-5,303	-5,127	-4,947	-4,846	-4,784	-4,756	-4,727	-4,695	-4,672	-4,636	-4,590	-4,521	-4,415	-4,292	1,318	0,888	0,686	0,447	0,355	0,278	0,248	0,224	0,205	0,203	0,213	0,233	0,245	0,257	0,195	0,000	0,000
7,000	-5,161	-4,907	-4,850	-4,715	-4,666	-4,639	-4,623	-4,615	-4,599	-4,595	-4,588	-4,583	-4,562	-4,525	-4,490	0,839	0,520	0,399	0,261	0,189	0,132	0,117	0,096	0,082	0,070	0,072	0,072	0,079	0,081	0,057	0,000	0,000
8,000	-20,105	-20,321	-20,362	-20,486	-20,497	-20,549	-20,591	-20,624	-20,656	-20,722	-20,747	-20,762	-20,782	-20,763	-20,721	-0,428	-0,307	-0,269	-0,199	-0,171	-0,184	-0,174	-0,169	-0,141	-0,137	-0,093	-0,054	-0,030	0,016	0,024	0,000	0,000
9,000	-10,251	-10,278	-10,222	-10,063	-9,921	-9,810	-9,740	-9,683	-9,622	-9,583	-9,529	-9,464	-9,382	-9,257	-9,121	-0,108	0,037	0,141	0,302	0,335	0,311	0,304	0,281	0,270	0,265	0,270	0,289	0,299	0,293	0,222	0,000	0,000
10,000	-10,302	-10,270	-10,115	-9,912	-9,806	-9,760	-9,739	-9,721	-9,701	-9,699	-9,677	-9,634	-9,585	-9,490	-9,376	-0,037	0,213	0,246	0,270	0,223	0,171	0,155	0,138	0,125	0,134	0,153	0,171	0,198	0,214	0,170	0,000	0,000
11,000	-10,965	-10,878	-10,839	-10,686	-10,599	-10,539	-10,510	-10,481	-10,452	-10,436	-10,393	-10,343	-10,272	-10,159	-10,025	0,091	0,154	0,180	0,222	0,215	0,180	0,177	0,165	0,167	0,179	0,201	0,233	0,255	0,266	0,205	0,000	0,000
12,000	-15,867	-15,945	-15,871	-15,831	-15,773	-15,750	-15,742	-15,731	-15,713	-15,722	-15,686	-15,645	-15,590	-15,469	-15,330	-0,147	0,009	0,037	0,086	0,090	0,078	0,078	0,084	0,091	0,106	0,145	0,193	0,232	0,262	0,205	0,000	0,000
