Device: PM2003001		2022:11:08    10:48:40,475  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:48:40,477
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,831	-12,874	-12,909	-12,983	-13,001	-13,011	-13,022	-13,020	-13,017	-13,030	-13,019	-12,989	-12,940	-12,848	-12,730	-0,149	-0,129	-0,124	-0,084	-0,069	-0,042	-0,013	-0,001	0,019	0,040	0,081	0,126	0,168	0,198	0,159	0,000	0,000
1,000	-16,972	-16,952	-16,858	-16,653	-16,503	-16,399	-16,340	-16,295	-16,247	-16,217	-16,174	-16,133	-16,080	-15,982	-15,869	0,101	0,204	0,266	0,352	0,354	0,304	0,284	0,249	0,232	0,214	0,215	0,222	0,217	0,234	0,172	0,000	0,000
2,000	-10,468	-10,437	-10,403	-10,255	-10,151	-10,071	-10,024	-9,985	-9,940	-9,905	-9,841	-9,781	-9,672	-9,520	-9,335	0,067	0,119	0,176	0,252	0,267	0,248	0,245	0,234	0,243	0,256	0,287	0,323	0,358	0,363	0,283	0,000	0,000
3,000	-20,822	-20,753	-20,676	-20,334	-20,125	-19,984	-19,915	-19,857	-19,811	-19,795	-19,754	-19,713	-19,656	-19,548	-19,418	0,227	0,323	0,404	0,512	0,484	0,386	0,339	0,298	0,254	0,224	0,219	0,237	0,248	0,254	0,193	0,000	0,000
4,000	-11,053	-11,152	-11,054	-11,047	-11,011	-11,019	-11,009	-11,007	-11,001	-10,987	-10,945	-10,872	-10,729	-10,501	-10,188	-0,289	-0,001	-0,016	0,043	0,047	0,077	0,086	0,102	0,137	0,195	0,271	0,378	0,475	0,533	0,442	0,000	0,000
5,000	-12,159	-12,022	-12,224	-12,220	-12,226	-12,196	-12,178	-12,184	-12,156	-12,140	-12,098	-12,002	-11,854	-11,595	-11,260	0,150	-0,132	-0,076	0,014	0,030	0,048	0,081	0,125	0,164	0,216	0,308	0,417	0,517	0,587	0,475	0,000	0,000
6,000	-8,557	-8,578	-8,462	-8,334	-8,224	-8,175	-8,137	-8,109	-8,074	-8,052	-7,998	-7,940	-7,851	-7,694	-7,522	-0,015	0,141	0,173	0,234	0,233	0,201	0,203	0,194	0,204	0,215	0,248	0,294	0,322	0,349	0,270	0,000	0,000
7,000	-6,901	-6,923	-6,891	-6,851	-6,799	-6,772	-6,760	-6,753	-6,737	-6,739	-6,727	-6,706	-6,681	-6,638	-6,585	-0,086	-0,002	0,034	0,085	0,086	0,069	0,068	0,062	0,063	0,061	0,069	0,080	0,086	0,097	0,069	0,000	0,000
8,000	-20,124	-20,337	-20,377	-20,473	-20,459	-20,498	-20,543	-20,575	-20,601	-20,647	-20,670	-20,680	-20,691	-20,637	-20,576	-0,402	-0,256	-0,221	-0,149	-0,135	-0,148	-0,136	-0,133	-0,118	-0,098	-0,057	-0,011	0,023	0,068	0,066	0,000	0,000
