Device: PM2003001		2022:11:08    11:34:14,196  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:34:14,199
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,105	-13,151	-13,170	-13,249	-13,271	-13,293	-13,296	-13,308	-13,311	-13,320	-13,311	-13,284	-13,238	-13,153	-13,041	-0,146	-0,128	-0,124	-0,087	-0,078	-0,053	-0,036	-0,015	0,009	0,032	0,071	0,114	0,159	0,184	0,150	0,000	0,000
1,000	-16,436	-16,427	-16,351	-16,148	-15,981	-15,856	-15,790	-15,731	-15,671	-15,628	-15,573	-15,522	-15,463	-15,365	-15,250	0,033	0,175	0,250	0,356	0,387	0,346	0,325	0,293	0,276	0,252	0,252	0,252	0,245	0,245	0,183	0,000	0,000
2,000	-10,196	-10,175	-10,136	-10,001	-9,887	-9,814	-9,763	-9,722	-9,675	-9,635	-9,567	-9,496	-9,397	-9,253	-9,086	0,068	0,137	0,180	0,259	0,268	0,245	0,252	0,244	0,250	0,259	0,293	0,320	0,336	0,339	0,258	0,000	0,000
3,000	-20,331	-20,269	-20,200	-19,870	-19,665	-19,524	-19,453	-19,391	-19,340	-19,324	-19,284	-19,247	-19,196	-19,086	-18,968	0,134	0,302	0,365	0,496	0,471	0,394	0,347	0,299	0,257	0,220	0,213	0,227	0,235	0,244	0,185	0,000	0,000
4,000	-10,833	-10,873	-10,790	-10,779	-10,748	-10,749	-10,741	-10,745	-10,736	-10,717	-10,683	-10,609	-10,475	-10,261	-9,980	-0,150	0,014	0,020	0,047	0,054	0,062	0,085	0,098	0,127	0,188	0,266	0,359	0,443	0,493	0,400	0,000	0,000
5,000	-12,286	-12,303	-12,421	-12,467	-12,443	-12,430	-12,421	-12,414	-12,386	-12,390	-12,342	-12,252	-12,125	-11,875	-11,566	-0,075	-0,151	-0,128	-0,010	0,029	0,039	0,081	0,107	0,153	0,204	0,286	0,381	0,484	0,537	0,434	0,000	0,000
6,000	-8,799	-8,783	-8,703	-8,568	-8,471	-8,415	-8,381	-8,352	-8,316	-8,291	-8,241	-8,178	-8,093	-7,944	-7,767	-0,076	0,112	0,148	0,227	0,221	0,202	0,203	0,193	0,199	0,211	0,253	0,289	0,317	0,338	0,263	0,000	0,000
7,000	-7,344	-7,286	-7,256	-7,160	-7,101	-7,067	-7,045	-7,039	-7,017	-7,015	-6,998	-6,980	-6,954	-6,911	-6,862	0,014	0,064	0,099	0,143	0,127	0,098	0,093	0,088	0,079	0,074	0,077	0,090	0,095	0,101	0,074	0,000	0,000
8,000	-21,151	-21,389	-21,436	-21,617	-21,623	-21,693	-21,735	-21,761	-21,790	-21,844	-21,860	-21,878	-21,896	-21,862	-21,824	-0,546	-0,361	-0,360	-0,251	-0,208	-0,194	-0,181	-0,162	-0,142	-0,121	-0,081	-0,037	-0,013	0,034	0,035	0,000	0,000
9,000	-10,435	-10,316	-10,224	-9,953	-9,800	-9,676	-9,605	-9,553	-9,493	-9,458	-9,405	-9,359	-9,286	-9,177	-9,053	0,061	0,222	0,306	0,406	0,397	0,350	0,327	0,289	0,268	0,250	0,249	0,262	0,267	0,262	0,196	0,000	0,000
10,000	-10,123	-10,062	-9,911	-9,728	-9,623	-9,572	-9,546	-9,523	-9,493	-9,487	-9,463	-9,432	-9,378	-9,304	-9,217	0,005	0,233	0,251	0,263	0,225	0,188	0,166	0,147	0,137	0,139	0,149	0,154	0,178	0,181	0,138	0,000	0,000
