Device: PM2003001		2022:11:08    11:13:27,634  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:13:27,637
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,390	-13,455	-13,483	-13,566	-13,589	-13,602	-13,610	-13,615	-13,610	-13,615	-13,607	-13,579	-13,522	-13,425	-13,309	-0,202	-0,156	-0,140	-0,095	-0,067	-0,047	-0,023	-0,003	0,021	0,050	0,086	0,136	0,183	0,209	0,163	0,000	0,000
1,000	-17,321	-17,286	-17,189	-16,977	-16,823	-16,710	-16,658	-16,610	-16,561	-16,524	-16,481	-16,429	-16,373	-16,270	-16,151	0,046	0,200	0,255	0,355	0,356	0,318	0,295	0,262	0,240	0,235	0,235	0,232	0,246	0,244	0,192	0,000	0,000
2,000	-10,571	-10,547	-10,498	-10,343	-10,243	-10,161	-10,115	-10,076	-10,026	-9,986	-9,924	-9,838	-9,737	-9,577	-9,393	0,092	0,140	0,191	0,272	0,274	0,253	0,255	0,252	0,257	0,272	0,307	0,338	0,369	0,373	0,285	0,000	0,000
3,000	-20,887	-20,818	-20,738	-20,383	-20,169	-20,034	-19,957	-19,899	-19,852	-19,836	-19,796	-19,757	-19,706	-19,592	-19,471	0,196	0,327	0,413	0,520	0,489	0,396	0,350	0,301	0,259	0,222	0,222	0,233	0,240	0,257	0,192	0,000	0,000
4,000	-11,088	-11,189	-11,103	-11,100	-11,061	-11,055	-11,056	-11,055	-11,049	-11,024	-10,986	-10,915	-10,769	-10,537	-10,232	-0,273	-0,008	-0,011	0,041	0,045	0,066	0,082	0,105	0,131	0,204	0,288	0,379	0,474	0,536	0,439	0,000	0,000
5,000	-12,459	-12,349	-12,511	-12,529	-12,534	-12,498	-12,484	-12,487	-12,463	-12,449	-12,409	-12,317	-12,174	-11,920	-11,590	0,043	-0,150	-0,108	0,004	0,028	0,042	0,085	0,108	0,160	0,212	0,298	0,404	0,509	0,569	0,465	0,000	0,000
6,000	-8,548	-8,553	-8,442	-8,309	-8,203	-8,147	-8,113	-8,087	-8,046	-8,025	-7,976	-7,913	-7,838	-7,702	-7,541	-0,060	0,132	0,176	0,236	0,227	0,202	0,202	0,192	0,196	0,206	0,236	0,265	0,300	0,308	0,244	0,000	0,000
7,000	-6,838	-6,842	-6,826	-6,782	-6,744	-6,721	-6,707	-6,693	-6,678	-6,672	-6,661	-6,642	-6,617	-6,577	-6,532	-0,060	-0,019	0,021	0,072	0,074	0,068	0,068	0,070	0,068	0,062	0,065	0,081	0,086	0,092	0,066	0,000	0,000
8,000	-19,361	-19,595	-19,605	-19,723	-19,710	-19,773	-19,806	-19,838	-19,863	-19,921	-19,936	-19,955	-19,958	-19,923	-19,876	-0,555	-0,314	-0,264	-0,167	-0,147	-0,155	-0,149	-0,142	-0,123	-0,110	-0,070	-0,024	0,003	0,045	0,045	0,000	0,000
