Device: PM2003001		2022:11:08    10:46:25,222  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:46:25,225
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,319	-13,407	-13,454	-13,533	-13,558	-13,570	-13,575	-13,591	-13,584	-13,593	-13,586	-13,561	-13,517	-13,423	-13,315	-0,247	-0,184	-0,170	-0,109	-0,082	-0,051	-0,029	-0,014	0,009	0,035	0,072	0,119	0,161	0,195	0,155	0,000	0,000
1,000	-17,345	-17,301	-17,215	-16,992	-16,834	-16,724	-16,667	-16,621	-16,571	-16,542	-16,496	-16,457	-16,401	-16,311	-16,200	0,082	0,226	0,280	0,368	0,365	0,315	0,295	0,255	0,231	0,218	0,212	0,220	0,227	0,230	0,176	0,000	0,000
2,000	-10,350	-10,336	-10,299	-10,181	-10,079	-9,997	-9,954	-9,915	-9,868	-9,834	-9,776	-9,715	-9,613	-9,463	-9,281	0,027	0,084	0,141	0,235	0,254	0,230	0,236	0,229	0,235	0,242	0,274	0,314	0,340	0,351	0,273	0,000	0,000
3,000	-20,628	-20,578	-20,522	-20,195	-19,985	-19,849	-19,778	-19,722	-19,664	-19,657	-19,615	-19,573	-19,520	-19,405	-19,277	0,166	0,268	0,361	0,499	0,464	0,385	0,340	0,294	0,261	0,221	0,220	0,239	0,247	0,255	0,194	0,000	0,000
4,000	-10,941	-11,054	-10,965	-10,959	-10,921	-10,934	-10,921	-10,919	-10,913	-10,902	-10,861	-10,790	-10,651	-10,431	-10,131	-0,332	-0,013	-0,012	0,045	0,048	0,069	0,084	0,098	0,129	0,191	0,277	0,364	0,458	0,513	0,425	0,000	0,000
5,000	-12,387	-12,293	-12,479	-12,480	-12,501	-12,476	-12,457	-12,456	-12,432	-12,419	-12,382	-12,293	-12,146	-11,898	-11,567	0,040	-0,190	-0,122	-0,014	0,015	0,046	0,078	0,117	0,163	0,206	0,296	0,402	0,507	0,571	0,467	0,000	0,000
6,000	-8,653	-8,662	-8,551	-8,417	-8,312	-8,250	-8,219	-8,189	-8,149	-8,136	-8,085	-8,026	-7,944	-7,800	-7,640	-0,059	0,128	0,179	0,238	0,229	0,206	0,204	0,191	0,199	0,207	0,232	0,267	0,302	0,324	0,247	0,000	0,000
7,000	-6,911	-6,934	-6,900	-6,849	-6,799	-6,774	-6,759	-6,747	-6,731	-6,731	-6,719	-6,706	-6,683	-6,637	-6,587	-0,083	0,002	0,031	0,086	0,084	0,069	0,067	0,066	0,066	0,063	0,067	0,078	0,093	0,094	0,073	0,000	0,000
8,000	-19,848	-20,056	-20,078	-20,164	-20,158	-20,196	-20,236	-20,260	-20,288	-20,349	-20,364	-20,379	-20,384	-20,346	-20,297	-0,431	-0,242	-0,208	-0,142	-0,135	-0,144	-0,135	-0,134	-0,116	-0,108	-0,060	-0,024	0,005	0,048	0,050	0,000	0,000
9,000	-9,475	-9,494	-9,463	-9,340	-9,219	-9,110	-9,053	-9,006	-8,949	-8,906	-8,856	-8,800	-8,721	-8,611	-8,478	-0,077	0,023	0,100	0,257	0,284	0,276	0,271	0,258	0,244	0,241	0,245	0,266	0,272	0,272	0,202	0,000	0,000
10,000	-9,665	-9,723	-9,601	-9,483	-9,390	-9,349	-9,325	-9,316	-9,291	-9,299	-9,280	-9,256	-9,207	-9,124	-9,031	-0,226	0,077	0,104	0,175	0,157	0,135	0,119	0,106	0,096	0,103	0,117	0,139	0,164	0,179	0,146	0,000	0,000
11,000	-10,429	-10,366	-10,355	-10,233	-10,152	-10,098	-10,064	-10,044	-10,011	-9,996	-9,964	-9,920	-9,863	-9,772	-9,667	-0,054	0,045	0,094	0,177	0,178	0,150	0,153	0,143	0,146	0,148	0,163	0,188	0,203	0,211	0,161	0,000	0,000
12,000	-13,743	-13,779	-13,703	-13,660	-13,604	-13,589	-13,584	-13,574	-13,562	-13,573	-13,554	-13,533	-13,493	-13,410	-13,316	-0,021	0,062	0,084	0,096	0,089	0,067	0,067	0,063	0,062	0,068	0,095	0,123	0,152	0,174	0,138	0,000	0,000
13,000	-7,331	-7,282	-7,234	-7,234	-7,205	-7,198	-7,187	-7,171	-7,144	-7,125	-7,093	-7,036	-6,943	-6,817	-6,658	0,429	0,257	0,170	0,112	0,100	0,096	0,102	0,122	0,139	0,166	0,205	0,246	0,284	0,301	0,242	0,000	0,000
14,000	-11,209	-10,948	-10,951	-10,851	-10,827	-10,793	-10,784	-10,769	-10,753	-10,746	-10,725	-10,692	-10,625	-10,492	-10,309	0,460	0,243	0,224	0,164	0,131	0,114	0,112	0,105	0,106	0,123	0,169	0,211	0,272	0,308	0,258	0,000	0,000
15,000	-9,339	-9,402	-9,361	-9,348	-9,311	-9,306	-9,298	-9,287	-9,266	-9,268	-9,247	-9,219	-9,172	-9,093	-9,009	-0,158	-0,020	-0,023	0,038	0,042	0,054	0,059	0,068	0,071	0,087	0,105	0,133	0,154	0,161	0,133	0,000	0,000
	run	2	2022:11:08    10:46:25,277
0,000	-13,319	-13,407	-13,454	-13,533	-13,558	-13,570	-13,575	-13,591	-13,584	-13,593	-13,586	-13,561	-13,517	-13,423	-13,315	-0,247	-0,184	-0,170	-0,109	-0,082	-0,051	-0,029	-0,014	0,009	0,035	0,072	0,119	0,161	0,195	0,155	0,000	0,000
1,000	-17,345	-17,301	-17,215	-16,992	-16,834	-16,724	-16,667	-16,621	-16,571	-16,542	-16,496	-16,457	-16,401	-16,311	-16,200	0,082	0,226	0,280	0,368	0,365	0,315	0,295	0,255	0,231	0,218	0,212	0,220	0,227	0,230	0,176	0,000	0,000
2,000	-10,350	-10,336	-10,299	-10,181	-10,079	-9,997	-9,954	-9,915	-9,868	-9,834	-9,776	-9,715	-9,613	-9,463	-9,281	0,027	0,084	0,141	0,235	0,254	0,230	0,236	0,229	0,235	0,242	0,274	0,314	0,340	0,351	0,273	0,000	0,000
3,000	-20,628	-20,578	-20,522	-20,195	-19,985	-19,849	-19,778	-19,722	-19,664	-19,657	-19,615	-19,573	-19,520	-19,405	-19,277	0,166	0,268	0,361	0,499	0,464	0,385	0,340	0,294	0,261	0,221	0,220	0,239	0,247	0,255	0,194	0,000	0,000
4,000	-10,941	-11,054	-10,965	-10,959	-10,921	-10,934	-10,921	-10,919	-10,913	-10,902	-10,861	-10,790	-10,651	-10,431	-10,131	-0,332	-0,013	-0,012	0,045	0,048	0,069	0,084	0,098	0,129	0,191	0,277	0,364	0,458	0,513	0,425	0,000	0,000
5,000	-12,387	-12,293	-12,479	-12,480	-12,501	-12,476	-12,457	-12,456	-12,432	-12,419	-12,382	-12,293	-12,146	-11,898	-11,567	0,040	-0,190	-0,122	-0,014	0,015	0,046	0,078	0,117	0,163	0,206	0,296	0,402	0,507	0,571	0,467	0,000	0,000
6,000	-8,676	-8,674	-8,572	-8,437	-8,327	-8,276	-8,242	-8,212	-8,173	-8,151	-8,100	-8,045	-7,962	-7,819	-7,656	-0,055	0,128	0,167	0,241	0,229	0,204	0,198	0,193	0,198	0,208	0,237	0,274	0,308	0,320	0,246	0,000	0,000
7,000	-7,006	-6,996	-6,969	-6,909	-6,862	-6,843	-6,825	-6,822	-6,802	-6,804	-6,790	-6,770	-6,747	-6,706	-6,655	-0,077	0,002	0,039	0,092	0,089	0,073	0,070	0,065	0,061	0,057	0,069	0,084	0,093	0,097	0,075	0,000	0,000
8,000	-20,153	-20,380	-20,392	-20,497	-20,495	-20,541	-20,583	-20,609	-20,633	-20,689	-20,709	-20,722	-20,725	-20,682	-20,641	-0,421	-0,233	-0,236	-0,153	-0,137	-0,154	-0,136	-0,134	-0,116	-0,107	-0,072	-0,022	0,011	0,052	0,053	0,000	0,000
9,000	-9,718	-9,728	-9,691	-9,566	-9,439	-9,324	-9,270	-9,222	-9,159	-9,127	-9,075	-9,010	-8,934	-8,819	-8,683	-0,098	0,032	0,109	0,269	0,293	0,283	0,278	0,259	0,250	0,242	0,254	0,269	0,277	0,280	0,208	0,000	0,000
10,000	-9,740	-9,777	-9,665	-9,525	-9,431	-9,392	-9,366	-9,353	-9,338	-9,335	-9,316	-9,297	-9,239	-9,163	-9,070	-0,198	0,088	0,117	0,191	0,164	0,143	0,123	0,108	0,098	0,105	0,119	0,137	0,167	0,180	0,149	0,000	0,000
11,000	-10,469	-10,410	-10,400	-10,266	-10,192	-10,135	-10,109	-10,087	-10,056	-10,041	-10,005	-9,963	-9,908	-9,813	-9,706	-0,059	0,044	0,097	0,179	0,179	0,153	0,152	0,149	0,149	0,151	0,167	0,189	0,205	0,211	0,164	0,000	0,000
12,000	-13,695	-13,725	-13,644	-13,611	-13,550	-13,535	-13,531	-13,521	-13,505	-13,516	-13,497	-13,477	-13,436	-13,357	-13,259	-0,035	0,072	0,082	0,101	0,083	0,066	0,065	0,065	0,062	0,066	0,094	0,120	0,151	0,174	0,136	0,000	0,000
13,000	-7,277	-7,245	-7,185	-7,194	-7,162	-7,165	-7,149	-7,131	-7,108	-7,092	-7,054	-6,997	-6,907	-6,781	-6,622	0,411	0,254	0,165	0,109	0,097	0,095	0,104	0,125	0,141	0,164	0,206	0,242	0,286	0,299	0,240	0,000	0,000
14,000	-11,081	-10,788	-10,842	-10,715	-10,701	-10,668	-10,641	-10,646	-10,626	-10,627	-10,607	-10,570	-10,496	-10,367	-10,188	0,522	0,244	0,217	0,157	0,136	0,105	0,109	0,097	0,105	0,112	0,168	0,210	0,263	0,303	0,245	0,000	0,000
