Device: PM2003001		2022:11:08    11:44:44,901  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:44:44,905
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,692	-13,747	-13,812	-13,916	-13,959	-13,985	-14,000	-14,009	-14,008	-14,022	-14,024	-13,997	-13,964	-13,886	-13,793	-0,319	-0,269	-0,223	-0,159	-0,132	-0,095	-0,058	-0,041	-0,015	0,010	0,048	0,095	0,130	0,156	0,129	0,000	0,000
1,000	-17,658	-17,579	-17,463	-17,162	-16,962	-16,823	-16,747	-16,683	-16,611	-16,578	-16,512	-16,460	-16,412	-16,325	-16,238	0,061	0,278	0,355	0,465	0,456	0,397	0,364	0,335	0,298	0,261	0,254	0,236	0,229	0,212	0,150	0,000	0,000
2,000	-11,039	-10,962	-10,873	-10,678	-10,555	-10,473	-10,417	-10,373	-10,316	-10,276	-10,214	-10,127	-10,043	-9,897	-9,746	0,146	0,241	0,289	0,324	0,311	0,284	0,284	0,274	0,274	0,277	0,300	0,315	0,329	0,322	0,238	0,000	0,000
3,000	-21,896	-21,662	-21,522	-21,056	-20,825	-20,684	-20,614	-20,560	-20,508	-20,501	-20,474	-20,449	-20,419	-20,349	-20,272	0,404	0,532	0,605	0,616	0,549	0,430	0,354	0,297	0,246	0,190	0,166	0,168	0,166	0,163	0,116	0,000	0,000
4,000	-10,957	-10,950	-10,855	-10,873	-10,861	-10,870	-10,873	-10,879	-10,868	-10,861	-10,830	-10,778	-10,678	-10,517	-10,302	0,054	0,122	0,070	0,046	0,046	0,037	0,059	0,066	0,092	0,133	0,207	0,266	0,332	0,376	0,301	0,000	0,000
5,000	-12,231	-12,145	-12,225	-12,255	-12,224	-12,208	-12,193	-12,191	-12,161	-12,167	-12,121	-12,049	-11,928	-11,694	-11,421	0,231	0,019	0,015	0,057	0,067	0,062	0,090	0,114	0,153	0,191	0,274	0,364	0,444	0,502	0,400	0,000	0,000
6,000	-8,903	-8,863	-8,764	-8,618	-8,520	-8,461	-8,429	-8,403	-8,364	-8,337	-8,281	-8,220	-8,131	-7,977	-7,799	-0,022	0,148	0,184	0,237	0,227	0,201	0,206	0,202	0,209	0,225	0,258	0,300	0,326	0,348	0,271	0,000	0,000
7,000	-7,121	-7,087	-7,049	-6,967	-6,907	-6,869	-6,851	-6,842	-6,821	-6,818	-6,803	-6,772	-6,754	-6,704	-6,652	0,015	0,075	0,103	0,139	0,129	0,100	0,100	0,083	0,079	0,075	0,086	0,098	0,101	0,108	0,082	0,000	0,000
8,000	-19,729	-19,954	-19,936	-20,088	-20,081	-20,133	-20,171	-20,186	-20,213	-20,255	-20,267	-20,276	-20,273	-20,234	-20,162	-0,375	-0,224	-0,226	-0,168	-0,132	-0,133	-0,120	-0,113	-0,101	-0,075	-0,037	0,008	0,039	0,082	0,077	0,000	0,000
9,000	-9,524	-9,459	-9,388	-9,166	-9,025	-8,920	-8,853	-8,810	-8,756	-8,720	-8,670	-8,612	-8,525	-8,401	-8,251	0,130	0,199	0,275	0,367	0,359	0,318	0,302	0,275	0,262	0,249	0,262	0,284	0,300	0,304	0,231	0,000	0,000
10,000	-9,302	-9,348	-9,239	-9,152	-9,077	-9,053	-9,027	-9,014	-8,984	-8,987	-8,956	-8,916	-8,857	-8,763	-8,647	-0,085	0,112	0,116	0,156	0,138	0,129	0,121	0,123	0,114	0,130	0,148	0,170	0,206	0,220	0,174	0,000	0,000
11,000	-9,328	-9,236	-9,207	-9,068	-9,003	-8,950	-8,918	-8,897	-8,868	-8,843	-8,807	-8,766	-8,696	-8,596	-8,474	0,101	0,137	0,165	0,195	0,193	0,166	0,165	0,157	0,160	0,168	0,185	0,212	0,232	0,240	0,189	0,000	0,000
12,000	-14,301	-14,298	-14,231	-14,186	-14,127	-14,103	-14,102	-14,092	-14,083	-14,093	-14,067	-14,033	-13,986	-13,873	-13,744	0,033	0,099	0,102	0,112	0,097	0,076	0,077	0,075	0,085	0,093	0,131	0,174	0,204	0,232	0,185	0,000	0,000
13,000	-7,963	-8,034	-8,000	-8,030	-8,010	-7,998	-7,987	-7,968	-7,942	-7,910	-7,867	-7,798	-7,694	-7,543	-7,344	-0,051	-0,012	-0,007	0,024	0,054	0,083	0,104	0,127	0,153	0,190	0,239	0,290	0,336	0,363	0,287	0,000	0,000
14,000	-11,627	-11,465	-11,572	-11,498	-11,498	-11,466	-11,448	-11,449	-11,434	-11,428	-11,411	-11,377	-11,304	-11,169	-10,984	-0,025	-0,089	-0,014	0,041	0,048	0,048	0,065	0,068	0,074	0,115	0,160	0,202	0,272	0,308	0,259	0,000	0,000
15,000	-9,223	-9,287	-9,277	-9,254	-9,224	-9,224	-9,205	-9,194	-9,176	-9,166	-9,147	-9,118	-9,073	-9,007	-8,932	-0,214	-0,060	-0,047	0,031	0,036	0,045	0,057	0,073	0,068	0,088	0,109	0,121	0,139	0,149	0,120	0,000	0,000
	run	2	2022:11:08    11:44:45,005
0,000	-13,691	-13,764	-13,813	-13,929	-13,965	-13,993	-14,006	-14,017	-14,019	-14,027	-14,028	-14,011	-13,971	-13,895	-13,798	-0,331	-0,256	-0,228	-0,157	-0,127	-0,092	-0,065	-0,045	-0,019	0,010	0,049	0,090	0,129	0,156	0,129	0,000	0,000
1,000	-17,611	-17,534	-17,421	-17,137	-16,941	-16,808	-16,732	-16,665	-16,599	-16,559	-16,500	-16,447	-16,399	-16,316	-16,225	0,045	0,262	0,338	0,455	0,454	0,393	0,366	0,327	0,297	0,260	0,242	0,238	0,220	0,205	0,144	0,000	0,000
2,000	-10,915	-10,814	-10,746	-10,544	-10,424	-10,346	-10,293	-10,250	-10,187	-10,155	-10,086	-10,012	-9,922	-9,791	-9,646	0,129	0,233	0,265	0,319	0,308	0,279	0,280	0,268	0,266	0,265	0,286	0,302	0,316	0,310	0,228	0,000	0,000
3,000	-21,256	-21,103	-20,968	-20,551	-20,329	-20,189	-20,112	-20,061	-20,010	-20,004	-19,978	-19,950	-19,924	-19,857	-19,780	0,315	0,460	0,532	0,581	0,521	0,417	0,351	0,292	0,238	0,184	0,161	0,163	0,158	0,156	0,116	0,000	0,000
4,000	-10,921	-10,919	-10,841	-10,849	-10,825	-10,831	-10,841	-10,848	-10,839	-10,832	-10,792	-10,743	-10,648	-10,488	-10,281	0,068	0,122	0,073	0,056	0,042	0,041	0,058	0,070	0,094	0,130	0,201	0,263	0,328	0,366	0,295	0,000	0,000
5,000	-12,067	-11,977	-12,070	-12,083	-12,055	-12,043	-12,030	-12,029	-11,997	-12,006	-11,963	-11,888	-11,767	-11,537	-11,266	0,220	0,017	0,006	0,049	0,069	0,057	0,085	0,107	0,142	0,179	0,270	0,351	0,438	0,489	0,396	0,000	0,000
6,000	-8,782	-8,749	-8,666	-8,527	-8,423	-8,368	-8,339	-8,305	-8,265	-8,243	-8,191	-8,124	-8,042	-7,886	-7,716	-0,024	0,132	0,177	0,230	0,229	0,201	0,206	0,197	0,207	0,220	0,253	0,290	0,323	0,339	0,264	0,000	0,000
7,000	-7,040	-7,008	-6,979	-6,893	-6,835	-6,795	-6,789	-6,766	-6,752	-6,746	-6,731	-6,713	-6,692	-6,641	-6,596	0,019	0,068	0,102	0,136	0,118	0,100	0,094	0,089	0,079	0,078	0,078	0,091	0,095	0,103	0,076	0,000	0,000
8,000	-19,648	-19,865	-19,852	-20,012	-20,007	-20,054	-20,082	-20,113	-20,130	-20,171	-20,186	-20,196	-20,190	-20,142	-20,078	-0,343	-0,208	-0,213	-0,162	-0,132	-0,134	-0,117	-0,109	-0,094	-0,078	-0,039	0,008	0,033	0,084	0,073	0,000	0,000
9,000	-9,472	-9,418	-9,344	-9,140	-8,998	-8,890	-8,829	-8,784	-8,734	-8,696	-8,642	-8,586	-8,500	-8,376	-8,230	0,096	0,190	0,265	0,353	0,349	0,317	0,301	0,272	0,256	0,246	0,259	0,282	0,296	0,300	0,226	0,000	0,000
10,000	-9,279	-9,311	-9,203	-9,111	-9,031	-9,004	-8,980	-8,964	-8,939	-8,935	-8,907	-8,872	-8,810	-8,713	-8,596	-0,065	0,120	0,125	0,159	0,143	0,134	0,129	0,122	0,117	0,130	0,154	0,173	0,204	0,220	0,174	0,000	0,000
11,000	-9,350	-9,262	-9,225	-9,091	-9,019	-8,968	-8,934	-8,911	-8,886	-8,859	-8,820	-8,779	-8,707	-8,607	-8,478	0,109	0,145	0,170	0,198	0,188	0,173	0,169	0,155	0,159	0,166	0,191	0,214	0,240	0,245	0,193	0,000	0,000
12,000	-14,692	-14,680	-14,632	-14,575	-14,512	-14,497	-14,492	-14,486	-14,470	-14,483	-14,445	-14,417	-14,369	-14,253	-14,116	0,043	0,093	0,108	0,107	0,101	0,079	0,080	0,078	0,084	0,089	0,136	0,176	0,219	0,244	0,191	0,000	0,000
13,000	-8,215	-8,274	-8,243	-8,261	-8,245	-8,228	-8,219	-8,191	-8,171	-8,137	-8,092	-8,020	-7,913	-7,757	-7,554	-0,041	-0,005	0,001	0,031	0,061	0,092	0,113	0,137	0,161	0,194	0,245	0,300	0,351	0,373	0,297	0,000	0,000
14,000	-12,037	-11,824	-11,953	-11,878	-11,875	-11,837	-11,819	-11,827	-11,810	-11,801	-11,785	-11,752	-11,674	-11,529	-11,340	0,033	-0,107	-0,014	0,050	0,050	0,053	0,064	0,070	0,091	0,109	0,159	0,221	0,281	0,325	0,265	0,000	0,000
