Device: PM2003001		2022:11:08    11:40:50,447  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:40:50,451
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,860	-13,934	-13,986	-14,082	-14,119	-14,145	-14,157	-14,167	-14,173	-14,182	-14,177	-14,151	-14,105	-14,023	-13,913	-0,321	-0,246	-0,213	-0,148	-0,120	-0,085	-0,049	-0,036	-0,006	0,022	0,062	0,113	0,153	0,179	0,150	0,000	0,000
1,000	-17,839	-17,888	-17,822	-17,590	-17,413	-17,290	-17,215	-17,159	-17,095	-17,059	-17,001	-16,951	-16,890	-16,795	-16,691	-0,280	0,033	0,159	0,344	0,378	0,338	0,323	0,288	0,274	0,250	0,241	0,242	0,235	0,230	0,167	0,000	0,000
2,000	-10,907	-10,824	-10,768	-10,584	-10,467	-10,388	-10,339	-10,296	-10,236	-10,203	-10,137	-10,071	-9,995	-9,872	-9,746	0,068	0,168	0,222	0,295	0,286	0,258	0,258	0,250	0,257	0,251	0,266	0,277	0,283	0,279	0,203	0,000	0,000
3,000	-12,300	-11,310	-10,897	-10,345	-10,105	-9,949	-9,872	-9,820	-9,776	-9,746	-9,724	-9,712	-9,699	-9,682	-9,663	3,962	2,559	1,959	1,203	0,919	0,676	0,544	0,428	0,331	0,249	0,184	0,137	0,106	0,084	0,047	0,000	0,000
4,000	-3,405	-3,310	-3,211	-3,141	-3,083	-3,069	-3,059	-3,045	-3,026	-3,022	-2,990	-2,937	-2,834	-2,674	-2,470	1,850	1,042	0,707	0,376	0,269	0,217	0,191	0,180	0,169	0,191	0,230	0,279	0,350	0,375	0,306	0,000	0,000
5,000	-6,236	-5,721	-5,669	-5,513	-5,445	-5,393	-5,362	-5,349	-5,317	-5,305	-5,254	-5,193	-5,096	-4,926	-4,708	2,205	1,190	0,876	0,488	0,371	0,278	0,254	0,230	0,225	0,230	0,275	0,322	0,371	0,395	0,315	0,000	0,000
6,000	-8,800	-8,792	-8,721	-8,592	-8,495	-8,447	-8,409	-8,389	-8,343	-8,326	-8,272	-8,212	-8,124	-7,983	-7,819	-0,093	0,092	0,132	0,210	0,207	0,186	0,187	0,185	0,194	0,206	0,241	0,281	0,307	0,324	0,253	0,000	0,000
7,000	-6,914	-6,839	-6,823	-6,739	-6,686	-6,653	-6,641	-6,631	-6,606	-6,602	-6,592	-6,567	-6,541	-6,495	-6,443	0,079	0,067	0,097	0,126	0,122	0,096	0,093	0,085	0,083	0,076	0,084	0,094	0,100	0,103	0,080	0,000	0,000
8,000	-19,444	-19,676	-19,649	-19,787	-19,785	-19,831	-19,863	-19,882	-19,908	-19,950	-19,956	-19,971	-19,965	-19,922	-19,853	-0,364	-0,210	-0,216	-0,151	-0,125	-0,129	-0,114	-0,114	-0,091	-0,075	-0,034	0,006	0,047	0,088	0,080	0,000	0,000
9,000	-9,489	-9,436	-9,364	-9,154	-9,015	-8,906	-8,846	-8,791	-8,741	-8,703	-8,651	-8,595	-8,511	-8,383	-8,235	0,107	0,200	0,261	0,356	0,349	0,321	0,305	0,277	0,260	0,256	0,266	0,278	0,297	0,304	0,225	0,000	0,000
10,000	-9,488	-9,489	-9,370	-9,253	-9,173	-9,136	-9,117	-9,105	-9,072	-9,072	-9,042	-9,006	-8,941	-8,842	-8,726	-0,043	0,149	0,153	0,191	0,158	0,144	0,135	0,133	0,123	0,134	0,162	0,177	0,214	0,223	0,178	0,000	0,000
11,000	-9,581	-9,480	-9,437	-9,298	-9,217	-9,163	-9,128	-9,107	-9,078	-9,059	-9,017	-8,972	-8,906	-8,801	-8,669	0,133	0,174	0,191	0,217	0,208	0,178	0,174	0,162	0,168	0,174	0,196	0,216	0,237	0,251	0,191	0,000	0,000
12,000	-14,835	-14,771	-14,759	-14,692	-14,647	-14,627	-14,617	-14,618	-14,598	-14,614	-14,587	-14,553	-14,498	-14,379	-14,238	0,107	0,093	0,094	0,107	0,097	0,068	0,071	0,072	0,084	0,095	0,131	0,179	0,215	0,247	0,201	0,000	0,000
13,000	-8,274	-8,268	-8,275	-8,269	-8,247	-8,233	-8,211	-8,192	-8,166	-8,129	-8,079	-8,009	-7,899	-7,739	-7,522	0,044	0,020	0,031	0,059	0,082	0,101	0,120	0,143	0,176	0,209	0,261	0,310	0,366	0,389	0,305	0,000	0,000
14,000	-11,881	-11,701	-11,809	-11,724	-11,724	-11,684	-11,667	-11,669	-11,661	-11,647	-11,628	-11,589	-11,499	-11,354	-11,147	0,090	-0,025	0,028	0,071	0,072	0,070	0,077	0,079	0,103	0,126	0,179	0,232	0,305	0,346	0,283	0,000	0,000
15,000	-9,336	-9,443	-9,375	-9,359	-9,318	-9,323	-9,312	-9,293	-9,270	-9,265	-9,238	-9,209	-9,160	-9,086	-8,997	-0,192	-0,007	-0,008	0,046	0,051	0,063	0,069	0,084	0,083	0,093	0,115	0,139	0,163	0,172	0,140	0,000	0,000
	run	2	2022:11:08    11:40:50,505
0,000	-13,860	-13,934	-13,986	-14,082	-14,119	-14,145	-14,157	-14,167	-14,173	-14,182	-14,177	-14,151	-14,105	-14,023	-13,913	-0,321	-0,246	-0,213	-0,148	-0,120	-0,085	-0,049	-0,036	-0,006	0,022	0,062	0,113	0,153	0,179	0,150	0,000	0,000
1,000	-17,839	-17,888	-17,822	-17,590	-17,413	-17,290	-17,215	-17,159	-17,095	-17,059	-17,001	-16,951	-16,890	-16,795	-16,691	-0,280	0,033	0,159	0,344	0,378	0,338	0,323	0,288	0,274	0,250	0,241	0,242	0,235	0,230	0,167	0,000	0,000
