Device: PM2003001		2022:11:08    11:06:35,784  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:06:35,788
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-9,179	-8,836	-8,704	-8,624	-8,595	-8,584	-8,579	-8,574	-8,564	-8,565	-8,559	-8,539	-8,507	-8,444	-8,379	1,519	0,903	0,638	0,304	0,211	0,143	0,118	0,101	0,085	0,081	0,087	0,104	0,115	0,127	0,098	0,000	0,000
1,000	-15,024	-14,745	-14,565	-14,305	-14,137	-14,025	-13,966	-13,913	-13,875	-13,834	-13,793	-13,761	-13,717	-13,657	-13,577	0,952	0,747	0,636	0,527	0,466	0,386	0,340	0,284	0,248	0,217	0,198	0,189	0,180	0,175	0,129	0,000	0,000
2,000	-10,905	-10,881	-10,840	-10,666	-10,546	-10,471	-10,420	-10,379	-10,324	-10,290	-10,229	-10,155	-10,072	-9,935	-9,788	0,062	0,142	0,200	0,279	0,278	0,254	0,256	0,252	0,248	0,249	0,274	0,295	0,311	0,311	0,231	0,000	0,000
3,000	-22,232	-22,200	-22,113	-21,759	-21,553	-21,418	-21,354	-21,294	-21,243	-21,243	-21,205	-21,169	-21,135	-21,043	-20,944	-0,080	0,214	0,334	0,475	0,446	0,367	0,316	0,270	0,233	0,186	0,180	0,189	0,197	0,206	0,152	0,000	0,000
4,000	-11,640	-11,765	-11,673	-11,688	-11,666	-11,653	-11,667	-11,656	-11,653	-11,636	-11,601	-11,535	-11,401	-11,199	-10,929	-0,433	-0,103	-0,086	0,001	0,018	0,040	0,068	0,078	0,111	0,174	0,257	0,337	0,422	0,472	0,389	0,000	0,000
5,000	-12,908	-12,882	-13,041	-13,070	-13,073	-13,047	-13,036	-13,042	-13,006	-13,006	-12,956	-12,874	-12,728	-12,472	-12,147	-0,126	-0,246	-0,171	-0,032	0,013	0,029	0,073	0,102	0,152	0,204	0,301	0,407	0,503	0,568	0,461	0,000	0,000
6,000	-8,845	-8,853	-8,761	-8,613	-8,499	-8,442	-8,419	-8,386	-8,342	-8,323	-8,268	-8,209	-8,115	-7,960	-7,771	-0,024	0,131	0,182	0,242	0,230	0,205	0,204	0,205	0,208	0,214	0,260	0,305	0,340	0,361	0,277	0,000	0,000
7,000	-7,031	-6,981	-6,969	-6,890	-6,834	-6,800	-6,788	-6,773	-6,757	-6,752	-6,735	-6,717	-6,685	-6,638	-6,583	0,050	0,064	0,086	0,123	0,114	0,085	0,091	0,085	0,081	0,079	0,085	0,098	0,112	0,114	0,082	0,000	0,000
8,000	-19,832	-20,022	-20,033	-20,142	-20,128	-20,188	-20,224	-20,256	-20,282	-20,337	-20,353	-20,372	-20,372	-20,325	-20,269	-0,268	-0,174	-0,173	-0,141	-0,125	-0,140	-0,136	-0,133	-0,115	-0,096	-0,049	-0,014	0,028	0,072	0,067	0,000	0,000
9,000	-9,649	-9,596	-9,524	-9,366	-9,227	-9,105	-9,040	-8,991	-8,931	-8,891	-8,831	-8,774	-8,692	-8,567	-8,414	0,057	0,147	0,203	0,336	0,347	0,322	0,307	0,286	0,274	0,266	0,271	0,289	0,305	0,301	0,225	0,000	0,000
10,000	-9,387	-9,402	-9,275	-9,148	-9,049	-9,019	-8,998	-8,978	-8,955	-8,957	-8,933	-8,905	-8,845	-8,750	-8,641	-0,029	0,174	0,175	0,199	0,177	0,150	0,135	0,124	0,117	0,125	0,142	0,161	0,196	0,205	0,169	0,000	0,000
11,000	-9,867	-9,764	-9,741	-9,597	-9,516	-9,459	-9,428	-9,406	-9,379	-9,359	-9,324	-9,277	-9,208	-9,109	-8,983	0,141	0,165	0,188	0,215	0,208	0,176	0,168	0,162	0,163	0,167	0,190	0,213	0,236	0,244	0,187	0,000	0,000
12,000	-13,921	-13,949	-13,883	-13,836	-13,779	-13,757	-13,749	-13,741	-13,727	-13,739	-13,705	-13,668	-13,618	-13,503	-13,366	0,019	0,093	0,094	0,111	0,103	0,086	0,086	0,084	0,091	0,102	0,146	0,180	0,216	0,246	0,191	0,000	0,000
13,000	-8,224	-8,206	-8,240	-8,241	-8,240	-8,228	-8,211	-8,199	-8,171	-8,140	-8,095	-8,026	-7,915	-7,763	-7,562	-0,030	-0,030	-0,020	0,013	0,042	0,070	0,095	0,117	0,150	0,189	0,242	0,295	0,349	0,371	0,292	0,000	0,000
14,000	-11,610	-11,383	-11,508	-11,429	-11,429	-11,400	-11,367	-11,375	-11,361	-11,360	-11,337	-11,312	-11,243	-11,125	-10,964	0,063	-0,076	0,012	0,059	0,056	0,053	0,072	0,066	0,082	0,099	0,142	0,177	0,245	0,277	0,233	0,000	0,000
15,000	-7,428	-7,237	-7,039	-6,946	-6,877	-6,862	-6,852	-6,836	-6,818	-6,820	-6,810	-6,791	-6,768	-6,722	-6,684	0,777	0,638	0,452	0,263	0,193	0,155	0,129	0,106	0,091	0,087	0,083	0,083	0,092	0,095	0,075	0,000	0,000
	run	2	2022:11:08    11:06:35,886
0,000	-9,105	-8,752	-8,625	-8,549	-8,522	-8,514	-8,504	-8,492	-8,488	-8,490	-8,482	-8,463	-8,429	-8,374	-8,305	1,500	0,884	0,618	0,298	0,205	0,139	0,117	0,098	0,088	0,078	0,085	0,108	0,120	0,128	0,100	0,000	0,000
1,000	-14,833	-14,574	-14,382	-14,131	-13,978	-13,867	-13,804	-13,755	-13,708	-13,672	-13,635	-13,607	-13,558	-13,498	-13,424	0,918	0,740	0,621	0,511	0,454	0,376	0,334	0,282	0,248	0,216	0,198	0,182	0,176	0,164	0,125	0,000	0,000
2,000	-10,753	-10,720	-10,688	-10,514	-10,401	-10,321	-10,274	-10,234	-10,176	-10,150	-10,085	-10,018	-9,932	-9,801	-9,660	0,049	0,142	0,186	0,279	0,277	0,247	0,247	0,241	0,244	0,244	0,267	0,291	0,296	0,297	0,220	0,000	0,000
3,000	-22,060	-22,040	-21,979	-21,631	-21,417	-21,280	-21,212	-21,153	-21,101	-21,093	-21,053	-21,023	-20,982	-20,889	-20,790	-0,135	0,178	0,287	0,470	0,451	0,372	0,323	0,283	0,241	0,197	0,186	0,196	0,200	0,204	0,155	0,000	0,000
4,000	-11,666	-11,787	-11,698	-11,716	-11,687	-11,679	-11,682	-11,678	-11,679	-11,658	-11,626	-11,556	-11,429	-11,225	-10,961	-0,429	-0,108	-0,090	-0,004	0,017	0,043	0,067	0,084	0,116	0,174	0,254	0,333	0,418	0,471	0,387	0,000	0,000
5,000	-12,867	-12,834	-13,010	-13,029	-13,033	-13,011	-12,995	-13,004	-12,970	-12,965	-12,917	-12,830	-12,683	-12,433	-12,096	-0,099	-0,227	-0,163	-0,028	0,005	0,030	0,072	0,110	0,158	0,203	0,301	0,408	0,516	0,573	0,463	0,000	0,000
6,000	-8,738	-8,737	-8,643	-8,510	-8,410	-8,343	-8,315	-8,288	-8,254	-8,226	-8,171	-8,114	-8,020	-7,869	-7,685	-0,052	0,120	0,160	0,229	0,227	0,196	0,197	0,196	0,204	0,222	0,258	0,295	0,336	0,356	0,275	0,000	0,000
7,000	-6,970	-6,919	-6,906	-6,822	-6,774	-6,738	-6,722	-6,709	-6,695	-6,685	-6,676	-6,656	-6,625	-6,575	-6,515	0,047	0,058	0,089	0,132	0,116	0,092	0,087	0,084	0,077	0,076	0,084	0,099	0,112	0,116	0,089	0,000	0,000
8,000	-19,869	-20,050	-20,057	-20,163	-20,162	-20,212	-20,241	-20,280	-20,302	-20,356	-20,375	-20,392	-20,396	-20,340	-20,281	-0,278	-0,174	-0,167	-0,138	-0,117	-0,137	-0,129	-0,134	-0,112	-0,097	-0,048	-0,008	0,031	0,074	0,072	0,000	0,000
9,000	-9,511	-9,480	-9,418	-9,251	-9,115	-9,003	-8,937	-8,888	-8,825	-8,793	-8,735	-8,673	-8,583	-8,460	-8,316	0,047	0,130	0,199	0,320	0,333	0,312	0,302	0,283	0,268	0,259	0,270	0,289	0,304	0,304	0,228	0,000	0,000
10,000	-9,512	-9,522	-9,372	-9,231	-9,135	-9,093	-9,073	-9,056	-9,032	-9,035	-9,013	-8,973	-8,917	-8,822	-8,709	-0,023	0,182	0,197	0,228	0,190	0,159	0,138	0,133	0,123	0,130	0,149	0,171	0,202	0,215	0,168	0,000	0,000
