Device: PM2003001		2022:11:08    11:25:22,591  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:25:22,595
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,465	-13,529	-13,550	-13,637	-13,663	-13,669	-13,682	-13,689	-13,690	-13,694	-13,684	-13,651	-13,605	-13,516	-13,398	-0,185	-0,173	-0,147	-0,099	-0,079	-0,055	-0,024	-0,008	0,009	0,039	0,080	0,127	0,169	0,194	0,156	0,000	0,000
1,000	-17,189	-17,196	-17,108	-16,908	-16,755	-16,636	-16,573	-16,526	-16,474	-16,442	-16,391	-16,348	-16,285	-16,188	-16,076	0,045	0,183	0,243	0,346	0,352	0,320	0,295	0,265	0,247	0,236	0,230	0,240	0,240	0,237	0,185	0,000	0,000
2,000	-10,433	-10,413	-10,374	-10,225	-10,123	-10,040	-9,997	-9,957	-9,909	-9,870	-9,809	-9,731	-9,626	-9,472	-9,293	0,083	0,142	0,194	0,265	0,263	0,243	0,254	0,246	0,253	0,260	0,297	0,327	0,354	0,360	0,274	0,000	0,000
3,000	-20,422	-20,389	-20,316	-19,997	-19,782	-19,646	-19,582	-19,524	-19,462	-19,457	-19,417	-19,380	-19,324	-19,220	-19,095	0,144	0,284	0,367	0,480	0,468	0,386	0,332	0,290	0,252	0,213	0,210	0,224	0,231	0,243	0,189	0,000	0,000
4,000	-10,839	-10,934	-10,852	-10,832	-10,805	-10,818	-10,811	-10,803	-10,797	-10,789	-10,739	-10,656	-10,520	-10,294	-9,987	-0,262	0,004	-0,012	0,044	0,044	0,071	0,085	0,104	0,134	0,199	0,285	0,373	0,473	0,525	0,434	0,000	0,000
5,000	-12,312	-12,234	-12,373	-12,399	-12,400	-12,370	-12,356	-12,356	-12,324	-12,324	-12,281	-12,179	-12,040	-11,779	-11,446	0,043	-0,132	-0,102	-0,002	0,035	0,049	0,086	0,117	0,169	0,216	0,308	0,411	0,515	0,582	0,474	0,000	0,000
6,000	-8,687	-8,683	-8,583	-8,445	-8,343	-8,286	-8,255	-8,231	-8,192	-8,171	-8,117	-8,058	-7,971	-7,818	-7,639	-0,033	0,138	0,167	0,230	0,228	0,201	0,197	0,194	0,199	0,213	0,251	0,292	0,324	0,344	0,267	0,000	0,000
7,000	-7,040	-6,998	-6,979	-6,918	-6,867	-6,834	-6,817	-6,806	-6,787	-6,785	-6,767	-6,746	-6,730	-6,682	-6,628	-0,006	0,024	0,059	0,109	0,099	0,084	0,087	0,074	0,077	0,079	0,080	0,090	0,098	0,100	0,078	0,000	0,000
8,000	-19,459	-19,747	-19,709	-19,841	-19,833	-19,890	-19,924	-19,957	-19,978	-20,037	-20,044	-20,062	-20,062	-20,023	-19,963	-0,496	-0,267	-0,241	-0,175	-0,149	-0,151	-0,141	-0,133	-0,114	-0,096	-0,053	-0,007	0,021	0,064	0,065	0,000	0,000
