Device: PM2003001		2022:11:08    11:49:44,903  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:49:44,905
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,838	-12,900	-12,929	-13,013	-13,039	-13,068	-13,077	-13,081	-13,078	-13,095	-13,084	-13,055	-13,016	-12,928	-12,824	-0,193	-0,161	-0,150	-0,108	-0,087	-0,065	-0,037	-0,020	0,005	0,027	0,066	0,109	0,154	0,179	0,142	0,000	0,000
1,000	-16,328	-16,301	-16,222	-16,006	-15,831	-15,708	-15,639	-15,577	-15,517	-15,475	-15,416	-15,365	-15,303	-15,205	-15,096	0,037	0,202	0,266	0,386	0,399	0,357	0,334	0,309	0,283	0,260	0,255	0,253	0,251	0,243	0,181	0,000	0,000
2,000	-10,284	-10,255	-10,212	-10,065	-9,960	-9,882	-9,838	-9,798	-9,744	-9,711	-9,641	-9,564	-9,465	-9,318	-9,152	0,076	0,139	0,184	0,259	0,264	0,246	0,252	0,248	0,261	0,265	0,287	0,316	0,342	0,346	0,259	0,000	0,000
3,000	-20,882	-20,848	-20,742	-20,402	-20,174	-20,042	-19,966	-19,914	-19,861	-19,851	-19,815	-19,780	-19,726	-19,615	-19,490	0,112	0,309	0,398	0,510	0,490	0,397	0,346	0,291	0,253	0,215	0,204	0,227	0,240	0,249	0,185	0,000	0,000
4,000	-11,344	-11,421	-11,330	-11,346	-11,320	-11,323	-11,320	-11,317	-11,310	-11,297	-11,245	-11,179	-11,048	-10,834	-10,549	-0,274	-0,055	-0,045	0,019	0,038	0,051	0,074	0,087	0,132	0,186	0,275	0,356	0,444	0,495	0,403	0,000	0,000
5,000	-12,146	-12,127	-12,227	-12,252	-12,227	-12,219	-12,203	-12,201	-12,179	-12,184	-12,149	-12,070	-11,971	-11,773	-11,530	0,062	-0,079	-0,069	0,014	0,036	0,044	0,077	0,095	0,129	0,154	0,225	0,303	0,378	0,420	0,339	0,000	0,000
6,000	-5,898	-5,538	-5,371	-5,165	-5,063	-5,000	-4,978	-4,941	-4,910	-4,884	-4,840	-4,787	-4,717	-4,598	-4,462	1,330	0,885	0,694	0,451	0,363	0,282	0,257	0,229	0,214	0,213	0,233	0,247	0,267	0,281	0,219	0,000	0,000
7,000	-5,612	-5,360	-5,295	-5,168	-5,099	-5,066	-5,044	-5,037	-5,029	-5,021	-5,012	-4,999	-4,983	-4,949	-4,910	0,767	0,476	0,397	0,267	0,196	0,141	0,122	0,102	0,084	0,076	0,071	0,076	0,075	0,074	0,053	0,000	0,000
8,000	-20,298	-20,624	-20,634	-20,823	-20,820	-20,881	-20,911	-20,938	-20,962	-21,010	-21,026	-21,046	-21,053	-21,027	-20,981	-0,656	-0,395	-0,367	-0,238	-0,193	-0,180	-0,158	-0,147	-0,124	-0,108	-0,070	-0,028	-0,003	0,040	0,040	0,000	0,000
