Device: PM2003001		2022:11:08    10:47:50,323  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:47:50,326
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,452	-13,546	-13,544	-13,640	-13,656	-13,680	-13,683	-13,682	-13,688	-13,694	-13,691	-13,670	-13,632	-13,553	-13,450	-0,250	-0,175	-0,149	-0,107	-0,086	-0,055	-0,031	-0,015	0,003	0,025	0,062	0,102	0,137	0,161	0,132	0,000	0,000
1,000	-17,814	-17,818	-17,767	-17,554	-17,400	-17,295	-17,238	-17,192	-17,139	-17,113	-17,068	-17,030	-16,987	-16,904	-16,811	-0,110	0,100	0,192	0,320	0,333	0,300	0,275	0,240	0,222	0,199	0,198	0,198	0,199	0,196	0,147	0,000	0,000
2,000	-10,511	-10,556	-10,534	-10,439	-10,340	-10,269	-10,228	-10,184	-10,138	-10,114	-10,059	-9,996	-9,906	-9,767	-9,614	-0,132	-0,018	0,064	0,190	0,215	0,208	0,216	0,209	0,220	0,220	0,259	0,283	0,308	0,312	0,240	0,000	0,000
3,000	-21,015	-21,081	-21,040	-20,751	-20,554	-20,423	-20,361	-20,301	-20,252	-20,241	-20,210	-20,176	-20,131	-20,038	-19,935	-0,184	0,098	0,228	0,417	0,413	0,342	0,300	0,257	0,224	0,193	0,188	0,197	0,205	0,213	0,154	0,000	0,000
4,000	-11,104	-11,250	-11,152	-11,154	-11,128	-11,139	-11,136	-11,134	-11,131	-11,117	-11,088	-11,031	-10,914	-10,727	-10,480	-0,412	-0,063	-0,074	-0,001	0,011	0,046	0,057	0,068	0,096	0,147	0,231	0,296	0,380	0,429	0,355	0,000	0,000
5,000	-12,495	-12,281	-12,440	-12,413	-12,417	-12,391	-12,363	-12,375	-12,336	-12,327	-12,290	-12,196	-12,068	-11,844	-11,547	0,231	-0,033	-0,009	0,047	0,060	0,064	0,099	0,123	0,159	0,204	0,281	0,373	0,468	0,520	0,419	0,000	0,000
6,000	-8,678	-8,637	-8,532	-8,377	-8,267	-8,205	-8,171	-8,140	-8,103	-8,084	-8,028	-7,967	-7,884	-7,745	-7,576	0,037	0,183	0,220	0,266	0,247	0,216	0,210	0,205	0,209	0,208	0,244	0,278	0,309	0,327	0,254	0,000	0,000
7,000	-6,872	-6,835	-6,845	-6,781	-6,739	-6,712	-6,693	-6,692	-6,676	-6,669	-6,659	-6,636	-6,618	-6,574	-6,522	-0,008	0,006	0,045	0,093	0,085	0,071	0,069	0,064	0,066	0,061	0,072	0,083	0,092	0,098	0,073	0,000	0,000
8,000	-19,503	-19,648	-19,679	-19,750	-19,727	-19,771	-19,809	-19,835	-19,858	-19,915	-19,931	-19,943	-19,947	-19,908	-19,849	-0,251	-0,167	-0,130	-0,107	-0,102	-0,119	-0,114	-0,116	-0,105	-0,091	-0,052	-0,017	0,017	0,062	0,062	0,000	0,000
9,000	-9,258	-9,228	-9,197	-9,079	-8,964	-8,862	-8,801	-8,754	-8,695	-8,656	-8,607	-8,542	-8,469	-8,351	-8,213	0,011	0,062	0,137	0,261	0,290	0,279	0,273	0,250	0,245	0,242	0,258	0,271	0,283	0,283	0,212	0,000	0,000
