Device: PM2003001		2022:11:08    10:44:06,973  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:44:06,991
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-5,513	-5,182	-5,013	-4,935	-4,879	-4,872	-4,856	-4,844	-4,835	-4,835	-4,818	-4,799	-4,765	-4,703	-4,638	2,400	1,350	0,934	0,454	0,313	0,214	0,177	0,150	0,121	0,110	0,111	0,125	0,131	0,135	0,100	0,000	0,000
1,000	-12,493	-11,862	-11,597	-11,231	-11,066	-10,937	-10,876	-10,820	-10,776	-10,729	-10,700	-10,663	-10,615	-10,550	-10,475	2,290	1,525	1,189	0,780	0,624	0,496	0,422	0,356	0,299	0,253	0,222	0,206	0,193	0,182	0,135	0,000	0,000
2,000	-10,536	-10,548	-10,509	-10,406	-10,306	-10,228	-10,182	-10,146	-10,100	-10,073	-10,026	-9,968	-9,891	-9,777	-9,652	-0,144	0,009	0,083	0,198	0,225	0,211	0,215	0,198	0,209	0,203	0,225	0,246	0,264	0,270	0,203	0,000	0,000
3,000	-20,586	-20,680	-20,652	-20,425	-20,227	-20,098	-20,035	-19,983	-19,928	-19,920	-19,882	-19,849	-19,801	-19,709	-19,603	-0,289	-0,001	0,121	0,352	0,372	0,316	0,288	0,254	0,223	0,188	0,182	0,197	0,201	0,211	0,151	0,000	0,000
4,000	-11,089	-11,283	-11,175	-11,178	-11,129	-11,153	-11,148	-11,135	-11,133	-11,129	-11,092	-11,030	-10,895	-10,690	-10,422	-0,472	-0,086	-0,076	0,019	0,026	0,052	0,069	0,089	0,111	0,168	0,246	0,325	0,420	0,470	0,389	0,000	0,000
5,000	-12,377	-12,256	-12,461	-12,469	-12,483	-12,461	-12,445	-12,447	-12,424	-12,403	-12,369	-12,270	-12,125	-11,878	-11,551	-0,010	-0,229	-0,141	-0,026	0,009	0,036	0,073	0,110	0,160	0,218	0,302	0,404	0,512	0,571	0,465	0,000	0,000
6,000	-8,582	-8,605	-8,498	-8,371	-8,267	-8,212	-8,183	-8,149	-8,111	-8,084	-8,038	-7,976	-7,883	-7,725	-7,539	-0,039	0,139	0,171	0,230	0,234	0,205	0,204	0,201	0,203	0,214	0,259	0,294	0,334	0,358	0,277	0,000	0,000
7,000	-7,009	-6,988	-6,960	-6,876	-6,826	-6,794	-6,782	-6,772	-6,758	-6,754	-6,733	-6,716	-6,685	-6,633	-6,568	0,049	0,063	0,099	0,127	0,115	0,091	0,086	0,079	0,076	0,079	0,084	0,102	0,116	0,127	0,096	0,000	0,000
8,000	-20,335	-20,546	-20,552	-20,666	-20,650	-20,696	-20,737	-20,759	-20,781	-20,836	-20,860	-20,870	-20,868	-20,821	-20,761	-0,222	-0,144	-0,169	-0,127	-0,120	-0,132	-0,129	-0,128	-0,101	-0,097	-0,047	-0,007	0,027	0,072	0,072	0,000	0,000
9,000	-9,798	-9,722	-9,683	-9,489	-9,351	-9,244	-9,170	-9,129	-9,068	-9,026	-8,966	-8,907	-8,821	-8,691	-8,541	0,074	0,141	0,221	0,343	0,351	0,322	0,314	0,283	0,273	0,264	0,280	0,299	0,309	0,315	0,236	0,000	0,000
10,000	-9,673	-9,659	-9,522	-9,345	-9,237	-9,193	-9,166	-9,148	-9,129	-9,131	-9,112	-9,077	-9,023	-8,929	-8,814	-0,001	0,208	0,222	0,254	0,215	0,182	0,155	0,140	0,125	0,126	0,146	0,167	0,195	0,208	0,174	0,000	0,000
11,000	-10,225	-10,113	-10,076	-9,916	-9,827	-9,767	-9,734	-9,712	-9,679	-9,658	-9,620	-9,572	-9,509	-9,395	-9,270	0,164	0,193	0,201	0,242	0,224	0,185	0,180	0,169	0,171	0,170	0,201	0,221	0,242	0,255	0,194	0,000	0,000
12,000	-13,927	-13,973	-13,872	-13,843	-13,771	-13,759	-13,752	-13,740	-13,725	-13,734	-13,706	-13,663	-13,608	-13,490	-13,356	0,001	0,100	0,102	0,108	0,110	0,091	0,088	0,088	0,093	0,107	0,142	0,185	0,224	0,252	0,202	0,000	0,000
13,000	-8,438	-8,518	-8,483	-8,524	-8,498	-8,486	-8,479	-8,463	-8,442	-8,406	-8,344	-8,277	-8,172	-8,009	-7,792	-0,067	-0,028	-0,018	0,017	0,045	0,075	0,101	0,127	0,157	0,200	0,259	0,307	0,362	0,388	0,304	0,000	0,000
14,000	-11,944	-11,851	-11,901	-11,851	-11,840	-11,810	-11,789	-11,792	-11,782	-11,778	-11,761	-11,737	-11,671	-11,555	-11,387	-0,132	-0,082	-0,024	0,041	0,046	0,048	0,064	0,059	0,077	0,091	0,128	0,181	0,236	0,272	0,231	0,000	0,000
