Device: PM2003001		2022:11:08    11:00:07,481  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:00:07,483
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-8,026	-7,283	-6,975	-6,726	-6,640	-6,590	-6,574	-6,547	-6,528	-6,519	-6,501	-6,477	-6,443	-6,377	-6,306	2,850	1,814	1,321	0,677	0,480	0,346	0,273	0,225	0,183	0,157	0,147	0,152	0,158	0,157	0,119	0,000	0,000
1,000	-17,653	-17,709	-17,677	-17,501	-17,373	-17,280	-17,211	-17,173	-17,124	-17,103	-17,058	-17,026	-16,993	-16,922	-16,853	-0,387	-0,069	0,053	0,234	0,271	0,246	0,233	0,210	0,193	0,177	0,168	0,172	0,157	0,162	0,116	0,000	0,000
2,000	-10,566	-10,596	-10,591	-10,466	-10,364	-10,292	-10,242	-10,208	-10,154	-10,127	-10,063	-9,998	-9,902	-9,766	-9,606	-0,126	0,009	0,079	0,208	0,228	0,217	0,230	0,224	0,231	0,238	0,268	0,298	0,319	0,331	0,243	0,000	0,000
3,000	-20,962	-20,938	-20,894	-20,573	-20,372	-20,239	-20,176	-20,114	-20,069	-20,056	-20,017	-19,981	-19,928	-19,830	-19,712	0,005	0,201	0,298	0,454	0,440	0,364	0,319	0,276	0,242	0,206	0,198	0,213	0,227	0,234	0,176	0,000	0,000
4,000	-11,265	-11,383	-11,291	-11,297	-11,270	-11,271	-11,270	-11,263	-11,262	-11,247	-11,202	-11,136	-10,992	-10,774	-10,481	-0,371	-0,062	-0,058	0,019	0,029	0,062	0,077	0,098	0,125	0,186	0,273	0,358	0,449	0,509	0,416	0,000	0,000
5,000	-12,756	-12,680	-12,862	-12,874	-12,886	-12,862	-12,851	-12,847	-12,817	-12,808	-12,754	-12,664	-12,509	-12,247	-11,891	-0,017	-0,203	-0,139	-0,010	0,018	0,042	0,086	0,111	0,163	0,221	0,326	0,422	0,541	0,602	0,496	0,000	0,000
6,000	-8,820	-8,808	-8,714	-8,576	-8,473	-8,414	-8,388	-8,354	-8,313	-8,294	-8,239	-8,182	-8,081	-7,921	-7,725	-0,016	0,146	0,176	0,235	0,230	0,204	0,203	0,200	0,205	0,222	0,263	0,305	0,341	0,364	0,291	0,000	0,000
7,000	-7,024	-6,995	-6,968	-6,888	-6,838	-6,806	-6,789	-6,778	-6,765	-6,756	-6,746	-6,727	-6,700	-6,646	-6,597	0,038	0,058	0,085	0,125	0,107	0,088	0,085	0,078	0,080	0,068	0,079	0,092	0,102	0,111	0,081	0,000	0,000
8,000	-19,492	-19,645	-19,659	-19,743	-19,727	-19,771	-19,805	-19,837	-19,858	-19,914	-19,926	-19,942	-19,943	-19,894	-19,836	-0,220	-0,147	-0,140	-0,110	-0,108	-0,124	-0,125	-0,119	-0,104	-0,093	-0,048	-0,007	0,033	0,070	0,069	0,000	0,000
9,000	-9,372	-9,361	-9,314	-9,172	-9,051	-8,937	-8,876	-8,831	-8,768	-8,731	-8,675	-8,620	-8,533	-8,408	-8,266	0,024	0,099	0,155	0,292	0,312	0,294	0,287	0,263	0,262	0,257	0,265	0,285	0,297	0,298	0,223	0,000	0,000
10,000	-9,514	-9,528	-9,382	-9,229	-9,124	-9,080	-9,058	-9,045	-9,024	-9,023	-9,006	-8,970	-8,912	-8,813	-8,699	-0,030	0,202	0,215	0,243	0,202	0,169	0,145	0,135	0,120	0,129	0,142	0,169	0,201	0,213	0,171	0,000	0,000
11,000	-10,013	-9,911	-9,867	-9,724	-9,638	-9,585	-9,556	-9,534	-9,502	-9,488	-9,448	-9,409	-9,344	-9,233	-9,112	0,149	0,171	0,186	0,214	0,209	0,172	0,174	0,158	0,159	0,168	0,188	0,216	0,235	0,244	0,189	0,000	0,000
12,000	-14,286	-14,409	-14,288	-14,266	-14,198	-14,182	-14,173	-14,165	-14,153	-14,156	-14,123	-14,092	-14,034	-13,909	-13,774	-0,069	0,071	0,081	0,096	0,090	0,088	0,086	0,088	0,091	0,100	0,144	0,185	0,232	0,256	0,203	0,000	0,000
13,000	-8,727	-8,776	-8,789	-8,814	-8,808	-8,798	-8,785	-8,768	-8,749	-8,716	-8,658	-8,603	-8,501	-8,352	-8,159	-0,171	-0,099	-0,073	-0,009	0,029	0,058	0,088	0,108	0,142	0,180	0,234	0,280	0,333	0,359	0,284	0,000	0,000
14,000	-8,167	-7,523	-7,505	-7,282	-7,245	-7,196	-7,165	-7,163	-7,144	-7,142	-7,134	-7,111	-7,069	-7,006	-6,904	1,961	1,016	0,796	0,443	0,312	0,221	0,185	0,147	0,133	0,115	0,114	0,137	0,163	0,175	0,135	0,000	0,000
15,000	-3,417	-3,513	-3,419	-3,418	-3,382	-3,378	-3,377	-3,366	-3,357	-3,366	-3,355	-3,347	-3,322	-3,268	-3,212	0,937	0,557	0,365	0,182	0,136	0,103	0,087	0,074	0,060	0,065	0,067	0,075	0,097	0,106	0,089	0,000	0,000
	run	2	2022:11:08    11:00:07,530
0,000	-7,919	-7,173	-6,871	-6,632	-6,550	-6,504	-6,481	-6,459	-6,436	-6,428	-6,407	-6,382	-6,348	-6,278	-6,204	2,908	1,820	1,319	0,678	0,475	0,345	0,278	0,227	0,184	0,160	0,149	0,156	0,158	0,155	0,118	0,000	0,000
1,000	-17,898	-17,944	-17,882	-17,689	-17,532	-17,428	-17,371	-17,329	-17,279	-17,254	-17,213	-17,184	-17,147	-17,082	-17,009	-0,349	-0,032	0,104	0,278	0,302	0,268	0,248	0,223	0,195	0,177	0,175	0,171	0,162	0,166	0,119	0,000	0,000
2,000	-10,566	-10,596	-10,591	-10,466	-10,364	-10,292	-10,242	-10,208	-10,154	-10,127	-10,063	-9,998	-9,902	-9,766	-9,606	-0,126	0,009	0,079	0,208	0,228	0,217	0,230	0,224	0,231	0,238	0,268	0,298	0,319	0,331	0,243	0,000	0,000
3,000	-20,962	-20,938	-20,894	-20,573	-20,372	-20,239	-20,176	-20,114	-20,069	-20,056	-20,017	-19,981	-19,928	-19,830	-19,712	0,005	0,201	0,298	0,454	0,440	0,364	0,319	0,276	0,242	0,206	0,198	0,213	0,227	0,234	0,176	0,000	0,000
4,000	-11,265	-11,383	-11,291	-11,297	-11,270	-11,271	-11,270	-11,263	-11,262	-11,247	-11,202	-11,136	-10,992	-10,774	-10,481	-0,371	-0,062	-0,058	0,019	0,029	0,062	0,077	0,098	0,125	0,186	0,273	0,358	0,449	0,509	0,416	0,000	0,000
5,000	-12,756	-12,680	-12,862	-12,874	-12,886	-12,862	-12,851	-12,847	-12,817	-12,808	-12,754	-12,664	-12,509	-12,247	-11,891	-0,017	-0,203	-0,139	-0,010	0,018	0,042	0,086	0,111	0,163	0,221	0,326	0,422	0,541	0,602	0,496	0,000	0,000
6,000	-8,820	-8,808	-8,714	-8,576	-8,473	-8,414	-8,388	-8,354	-8,313	-8,294	-8,239	-8,182	-8,081	-7,921	-7,725	-0,016	0,146	0,176	0,235	0,230	0,204	0,203	0,200	0,205	0,222	0,263	0,305	0,341	0,364	0,291	0,000	0,000
7,000	-7,024	-6,995	-6,968	-6,888	-6,838	-6,806	-6,789	-6,778	-6,765	-6,756	-6,746	-6,727	-6,700	-6,646	-6,597	0,038	0,058	0,085	0,125	0,107	0,088	0,085	0,078	0,080	0,068	0,079	0,092	0,102	0,111	0,081	0,000	0,000
8,000	-19,772	-19,922	-19,961	-20,057	-20,052	-20,097	-20,137	-20,169	-20,194	-20,241	-20,268	-20,285	-20,282	-20,243	-20,179	-0,239	-0,164	-0,168	-0,140	-0,124	-0,136	-0,134	-0,138	-0,114	-0,099	-0,058	-0,012	0,020	0,068	0,064	0,000	0,000
9,000	-9,478	-9,455	-9,397	-9,255	-9,125	-9,010	-8,954	-8,906	-8,846	-8,803	-8,742	-8,686	-8,603	-8,475	-8,332	0,040	0,111	0,184	0,293	0,324	0,296	0,294	0,272	0,262	0,256	0,277	0,290	0,294	0,299	0,222	0,000	0,000
10,000	-9,331	-9,345	-9,209	-9,079	-8,989	-8,948	-8,924	-8,912	-8,891	-8,891	-8,873	-8,833	-8,773	-8,680	-8,565	-0,044	0,167	0,178	0,210	0,180	0,153	0,139	0,127	0,118	0,126	0,144	0,167	0,203	0,210	0,172	0,000	0,000
11,000	-9,973	-9,860	-9,826	-9,687	-9,610	-9,559	-9,525	-9,497	-9,473	-9,450	-9,417	-9,368	-9,305	-9,197	-9,071	0,138	0,159	0,178	0,219	0,205	0,172	0,167	0,161	0,163	0,166	0,187	0,215	0,234	0,248	0,188	0,000	0,000
12,000	-14,220	-14,331	-14,215	-14,185	-14,124	-14,105	-14,100	-14,084	-14,072	-14,083	-14,043	-14,020	-13,961	-13,845	-13,707	-0,081	0,067	0,075	0,099	0,100	0,084	0,087	0,086	0,089	0,102	0,141	0,181	0,224	0,250	0,197	0,000	0,000
13,000	-8,714	-8,779	-8,776	-8,807	-8,799	-8,790	-8,781	-8,761	-8,740	-8,714	-8,668	-8,601	-8,502	-8,351	-8,161	-0,182	-0,103	-0,066	-0,015	0,029	0,061	0,090	0,109	0,142	0,185	0,228	0,277	0,329	0,349	0,279	0,000	0,000
14,000	-7,943	-7,290	-7,302	-7,076	-7,044	-6,993	-6,964	-6,964	-6,948	-6,943	-6,935	-6,916	-6,876	-6,812	-6,721	1,964	1,015	0,795	0,441	0,312	0,212	0,180	0,147	0,129	0,104	0,114	0,132	0,149	0,161	0,129	0,000	0,000
15,000	-3,348	-3,449	-3,361	-3,360	-3,317	-3,321	-3,318	-3,305	-3,298	-3,304	-3,292	-3,288	-3,259	-3,205	-3,149	0,935	0,559	0,359	0,186	0,135	0,106	0,085	0,073	0,063	0,063	0,070	0,080	0,102	0,115	0,094	0,000	0,000
	run	3	2022:11:08    11:00:07,631
0,000	-8,017	-7,285	-6,989	-6,739	-6,651	-6,607	-6,581	-6,561	-6,543	-6,538	-6,520	-6,489	-6,454	-6,390	-6,319	2,857	1,803	1,304	0,676	0,478	0,344	0,273	0,228	0,183	0,155	0,147	0,148	0,153	0,155	0,122	0,000	0,000
1,000	-18,028	-18,088	-18,042	-17,873	-17,731	-17,631	-17,581	-17,531	-17,479	-17,459	-17,416	-17,386	-17,347	-17,276	-17,203	-0,380	-0,056	0,064	0,249	0,277	0,252	0,244	0,215	0,198	0,175	0,174	0,178	0,167	0,170	0,119	0,000	0,000
