Device: PM2003001		2022:11:08    10:47:09,222  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:47:09,224
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,140	-13,241	-13,263	-13,352	-13,365	-13,382	-13,389	-13,388	-13,395	-13,400	-13,389	-13,368	-13,320	-13,232	-13,117	-0,233	-0,187	-0,157	-0,095	-0,075	-0,051	-0,023	-0,010	0,008	0,034	0,070	0,119	0,162	0,184	0,149	0,000	0,000
1,000	-17,166	-17,142	-17,066	-16,870	-16,731	-16,627	-16,566	-16,520	-16,473	-16,444	-16,396	-16,361	-16,303	-16,209	-16,092	-0,004	0,152	0,211	0,325	0,326	0,294	0,277	0,244	0,225	0,215	0,210	0,218	0,224	0,230	0,179	0,000	0,000
2,000	-10,357	-10,363	-10,318	-10,210	-10,098	-10,017	-9,975	-9,942	-9,892	-9,869	-9,802	-9,739	-9,645	-9,494	-9,329	-0,027	0,071	0,133	0,234	0,248	0,226	0,231	0,226	0,228	0,238	0,265	0,300	0,333	0,341	0,258	0,000	0,000
3,000	-20,800	-20,822	-20,770	-20,464	-20,261	-20,126	-20,059	-20,001	-19,946	-19,935	-19,895	-19,849	-19,798	-19,684	-19,561	-0,039	0,177	0,283	0,447	0,436	0,370	0,321	0,281	0,249	0,216	0,217	0,226	0,238	0,247	0,187	0,000	0,000
4,000	-11,222	-11,422	-11,331	-11,346	-11,314	-11,337	-11,339	-11,326	-11,327	-11,313	-11,285	-11,224	-11,104	-10,902	-10,649	-0,532	-0,123	-0,114	-0,009	-0,002	0,035	0,049	0,070	0,092	0,157	0,230	0,309	0,393	0,445	0,372	0,000	0,000
5,000	-10,514	-10,015	-10,066	-9,955	-9,948	-9,908	-9,890	-9,889	-9,856	-9,848	-9,807	-9,741	-9,635	-9,457	-9,216	1,271	0,604	0,449	0,261	0,198	0,152	0,162	0,156	0,176	0,198	0,248	0,316	0,382	0,415	0,337	0,000	0,000
6,000	-5,761	-5,202	-4,942	-4,679	-4,555	-4,483	-4,453	-4,418	-4,386	-4,370	-4,330	-4,281	-4,208	-4,094	-3,950	1,855	1,268	0,975	0,595	0,452	0,349	0,302	0,260	0,232	0,218	0,233	0,250	0,275	0,278	0,218	0,000	0,000
7,000	-6,513	-6,378	-6,339	-6,230	-6,176	-6,145	-6,129	-6,118	-6,103	-6,100	-6,082	-6,067	-6,051	-6,006	-5,962	0,289	0,217	0,210	0,176	0,147	0,113	0,097	0,085	0,080	0,073	0,075	0,080	0,092	0,093	0,069	0,000	0,000
8,000	-20,050	-20,281	-20,309	-20,419	-20,405	-20,455	-20,490	-20,521	-20,546	-20,607	-20,621	-20,642	-20,646	-20,616	-20,565	-0,487	-0,282	-0,248	-0,159	-0,155	-0,159	-0,151	-0,135	-0,122	-0,108	-0,073	-0,033	0,004	0,039	0,046	0,000	0,000
9,000	-9,518	-9,515	-9,469	-9,330	-9,212	-9,099	-9,039	-8,991	-8,937	-8,896	-8,839	-8,784	-8,707	-8,593	-8,458	-0,048	0,055	0,134	0,278	0,298	0,292	0,282	0,262	0,248	0,246	0,256	0,264	0,279	0,280	0,214	0,000	0,000
10,000	-9,459	-9,464	-9,335	-9,187	-9,084	-9,044	-9,019	-8,998	-8,983	-8,984	-8,968	-8,944	-8,890	-8,807	-8,709	-0,072	0,171	0,178	0,216	0,189	0,153	0,134	0,121	0,105	0,108	0,126	0,150	0,182	0,190	0,155	0,000	0,000
11,000	-10,102	-10,002	-9,974	-9,835	-9,754	-9,698	-9,667	-9,644	-9,613	-9,593	-9,561	-9,518	-9,458	-9,353	-9,236	0,114	0,139	0,168	0,211	0,200	0,170	0,164	0,154	0,157	0,160	0,185	0,201	0,224	0,233	0,181	0,000	0,000
12,000	-13,833	-13,829	-13,789	-13,733	-13,676	-13,657	-13,648	-13,640	-13,622	-13,630	-13,609	-13,576	-13,520	-13,409	-13,282	0,022	0,069	0,074	0,107	0,098	0,078	0,080	0,081	0,086	0,093	0,131	0,175	0,210	0,240	0,190	0,000	0,000
13,000	-8,491	-8,539	-8,558	-8,579	-8,564	-8,560	-8,546	-8,529	-8,501	-8,475	-8,433	-8,360	-8,258	-8,099	-7,898	-0,087	-0,062	-0,050	0,015	0,031	0,062	0,091	0,123	0,148	0,183	0,246	0,289	0,347	0,372	0,295	0,000	0,000
14,000	-11,981	-11,862	-11,949	-11,887	-11,881	-11,854	-11,837	-11,829	-11,820	-11,816	-11,795	-11,762	-11,677	-11,542	-11,344	-0,077	-0,106	-0,018	0,047	0,054	0,058	0,074	0,078	0,091	0,113	0,164	0,217	0,291	0,333	0,263	0,000	0,000
15,000	-9,153	-9,274	-9,201	-9,199	-9,163	-9,161	-9,152	-9,138	-9,123	-9,121	-9,097	-9,069	-9,019	-8,948	-8,860	-0,220	-0,018	-0,026	0,035	0,040	0,054	0,062	0,070	0,073	0,092	0,113	0,130	0,156	0,167	0,133	0,000	0,000
	run	2	2022:11:08    10:47:09,277
0,000	-13,140	-13,241	-13,263	-13,352	-13,365	-13,382	-13,389	-13,388	-13,395	-13,400	-13,389	-13,368	-13,320	-13,232	-13,117	-0,233	-0,187	-0,157	-0,095	-0,075	-0,051	-0,023	-0,010	0,008	0,034	0,070	0,119	0,162	0,184	0,149	0,000	0,000
1,000	-17,166	-17,142	-17,066	-16,870	-16,731	-16,627	-16,566	-16,520	-16,473	-16,444	-16,396	-16,361	-16,303	-16,209	-16,092	-0,004	0,152	0,211	0,325	0,326	0,294	0,277	0,244	0,225	0,215	0,210	0,218	0,224	0,230	0,179	0,000	0,000
2,000	-10,357	-10,363	-10,318	-10,210	-10,098	-10,017	-9,975	-9,942	-9,892	-9,869	-9,802	-9,739	-9,645	-9,494	-9,329	-0,027	0,071	0,133	0,234	0,248	0,226	0,231	0,226	0,228	0,238	0,265	0,300	0,333	0,341	0,258	0,000	0,000
3,000	-20,800	-20,822	-20,770	-20,464	-20,261	-20,126	-20,059	-20,001	-19,946	-19,935	-19,895	-19,849	-19,798	-19,684	-19,561	-0,039	0,177	0,283	0,447	0,436	0,370	0,321	0,281	0,249	0,216	0,217	0,226	0,238	0,247	0,187	0,000	0,000
4,000	-11,222	-11,422	-11,331	-11,346	-11,314	-11,337	-11,339	-11,326	-11,327	-11,313	-11,285	-11,224	-11,104	-10,902	-10,649	-0,532	-0,123	-0,114	-0,009	-0,002	0,035	0,049	0,070	0,092	0,157	0,230	0,309	0,393	0,445	0,372	0,000	0,000
5,000	-10,514	-10,015	-10,066	-9,955	-9,948	-9,908	-9,890	-9,889	-9,856	-9,848	-9,807	-9,741	-9,635	-9,457	-9,216	1,271	0,604	0,449	0,261	0,198	0,152	0,162	0,156	0,176	0,198	0,248	0,316	0,382	0,415	0,337	0,000	0,000
6,000	-5,781	-5,220	-4,974	-4,700	-4,586	-4,515	-4,476	-4,448	-4,420	-4,396	-4,356	-4,308	-4,239	-4,116	-3,975	1,846	1,270	0,972	0,591	0,452	0,348	0,299	0,261	0,239	0,224	0,230	0,257	0,268	0,280	0,212	0,000	0,000
7,000	-6,649	-6,513	-6,470	-6,342	-6,281	-6,254	-6,230	-6,222	-6,206	-6,206	-6,199	-6,177	-6,154	-6,115	-6,067	0,292	0,241	0,211	0,187	0,158	0,113	0,104	0,089	0,080	0,077	0,073	0,085	0,092	0,095	0,069	0,000	0,000
8,000	-20,298	-20,518	-20,545	-20,674	-20,673	-20,726	-20,761	-20,793	-20,818	-20,868	-20,891	-20,910	-20,918	-20,883	-20,835	-0,497	-0,296	-0,263	-0,184	-0,153	-0,164	-0,157	-0,146	-0,134	-0,113	-0,072	-0,029	0,004	0,040	0,049	0,000	0,000
9,000	-9,589	-9,578	-9,515	-9,376	-9,246	-9,138	-9,078	-9,024	-8,968	-8,935	-8,876	-8,815	-8,741	-8,622	-8,482	-0,038	0,090	0,150	0,295	0,316	0,297	0,287	0,269	0,251	0,249	0,257	0,276	0,281	0,283	0,208	0,000	0,000
10,000	-9,476	-9,488	-9,355	-9,216	-9,117	-9,075	-9,054	-9,035	-9,017	-9,017	-9,003	-8,971	-8,922	-8,836	-8,733	-0,065	0,164	0,165	0,208	0,184	0,155	0,137	0,118	0,111	0,114	0,130	0,152	0,180	0,194	0,159	0,000	0,000
11,000	-10,182	-10,085	-10,050	-9,918	-9,839	-9,783	-9,754	-9,729	-9,699	-9,684	-9,646	-9,600	-9,536	-9,432	-9,315	0,121	0,140	0,171	0,211	0,208	0,171	0,167	0,160	0,162	0,163	0,189	0,207	0,226	0,237	0,185	0,000	0,000
12,000	-14,026	-14,016	-13,978	-13,917	-13,858	-13,837	-13,821	-13,820	-13,799	-13,807	-13,787	-13,745	-13,690	-13,578	-13,445	0,014	0,075	0,083	0,110	0,100	0,080	0,082	0,084	0,089	0,099	0,133	0,172	0,219	0,244	0,193	0,000	0,000
13,000	-8,573	-8,629	-8,656	-8,663	-8,650	-8,645	-8,627	-8,613	-8,583	-8,565	-8,509	-8,437	-8,327	-8,174	-7,969	-0,092	-0,058	-0,044	0,009	0,035	0,073	0,094	0,121	0,147	0,189	0,247	0,295	0,348	0,376	0,298	0,000	0,000
14,000	-12,099	-11,959	-12,058	-11,996	-11,991	-11,961	-11,937	-11,936	-11,916	-11,923	-11,903	-11,861	-11,790	-11,636	-11,445	-0,036	-0,095	-0,030	0,049	0,054	0,057	0,073	0,069	0,087	0,113	0,154	0,221	0,277	0,322	0,271	0,000	0,000
15,000	-9,071	-9,185	-9,117	-9,112	-9,074	-9,076	-9,069	-9,052	-9,033	-9,036	-9,013	-8,982	-8,937	-8,864	-8,781	-0,213	-0,018	-0,028	0,033	0,036	0,051	0,059	0,067	0,073	0,092	0,106	0,122	0,154	0,161	0,134	0,000	0,000
	run	3	2022:11:08    10:47:09,377
0,000	-12,956	-13,050	-13,080	-13,153	-13,173	-13,184	-13,189	-13,193	-13,190	-13,202	-13,190	-13,166	-13,124	-13,042	-12,935	-0,242	-0,181	-0,158	-0,093	-0,068	-0,046	-0,016	-0,005	0,012	0,038	0,069	0,111	0,151	0,179	0,143	0,000	0,000
