Device: PM2003001		2022:11:08    10:43:55,521  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:43:55,524
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,756	-12,851	-12,849	-12,929	-12,932	-12,960	-12,959	-12,963	-12,962	-12,967	-12,959	-12,934	-12,892	-12,805	-12,701	-0,160	-0,124	-0,116	-0,076	-0,057	-0,039	-0,018	-0,001	0,018	0,039	0,071	0,111	0,156	0,179	0,148	0,000	0,000
1,000	-16,619	-16,621	-16,526	-16,337	-16,185	-16,085	-16,028	-15,977	-15,920	-15,901	-15,858	-15,813	-15,768	-15,673	-15,568	0,106	0,221	0,261	0,336	0,344	0,299	0,275	0,248	0,227	0,209	0,206	0,214	0,216	0,215	0,164	0,000	0,000
2,000	-10,125	-10,110	-10,069	-9,957	-9,859	-9,778	-9,734	-9,700	-9,652	-9,628	-9,567	-9,500	-9,409	-9,272	-9,104	0,050	0,087	0,137	0,233	0,245	0,225	0,231	0,229	0,225	0,235	0,265	0,298	0,324	0,332	0,250	0,000	0,000
3,000	-20,242	-20,220	-20,173	-19,870	-19,663	-19,532	-19,465	-19,406	-19,356	-19,343	-19,295	-19,260	-19,199	-19,086	-18,957	0,119	0,260	0,330	0,466	0,450	0,376	0,338	0,284	0,255	0,223	0,227	0,240	0,243	0,258	0,196	0,000	0,000
4,000	-10,804	-10,942	-10,844	-10,819	-10,772	-10,796	-10,791	-10,781	-10,780	-10,762	-10,731	-10,652	-10,513	-10,293	-9,994	-0,307	0,008	-0,010	0,046	0,047	0,067	0,079	0,100	0,120	0,193	0,271	0,358	0,460	0,507	0,431	0,000	0,000
5,000	-12,264	-12,109	-12,314	-12,308	-12,334	-12,306	-12,280	-12,288	-12,252	-12,243	-12,201	-12,111	-11,960	-11,704	-11,365	0,118	-0,154	-0,101	0,001	0,029	0,047	0,084	0,116	0,171	0,217	0,316	0,410	0,522	0,588	0,475	0,000	0,000
6,000	-8,751	-8,699	-8,582	-8,424	-8,307	-8,246	-8,207	-8,182	-8,135	-8,117	-8,079	-8,026	-7,957	-7,843	-7,719	0,068	0,222	0,243	0,275	0,254	0,226	0,210	0,195	0,196	0,192	0,217	0,235	0,246	0,256	0,194	0,000	0,000
7,000	-4,385	-4,039	-3,919	-3,762	-3,714	-3,684	-3,665	-3,655	-3,641	-3,643	-3,634	-3,637	-3,633	-3,634	-3,635	1,305	0,807	0,604	0,344	0,245	0,170	0,134	0,106	0,082	0,059	0,038	0,026	0,015	0,012	0,002	0,000	0,000
8,000	-10,272	-9,123	-8,742	-8,365	-8,249	-8,189	-8,172	-8,166	-8,175	-8,187	-8,205	-8,216	-8,216	-8,201	-8,170	4,884	2,909	2,087	1,048	0,702	0,456	0,330	0,228	0,147	0,092	0,065	0,045	0,043	0,053	0,041	0,000	0,000
