Device: PM2003001		2022:11:08    10:52:47,625  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:52:47,627
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,885	-13,007	-13,003	-13,093	-13,109	-13,123	-13,137	-13,138	-13,134	-13,142	-13,131	-13,103	-13,053	-12,964	-12,849	-0,203	-0,155	-0,135	-0,087	-0,069	-0,044	-0,017	-0,005	0,018	0,047	0,077	0,127	0,166	0,192	0,155	0,000	0,000
1,000	-17,022	-16,992	-16,916	-16,701	-16,553	-16,444	-16,392	-16,338	-16,293	-16,270	-16,221	-16,183	-16,130	-16,035	-15,920	0,097	0,211	0,275	0,355	0,348	0,308	0,291	0,243	0,229	0,214	0,219	0,216	0,220	0,229	0,174	0,000	0,000
2,000	-10,508	-10,473	-10,424	-10,286	-10,178	-10,104	-10,055	-10,016	-9,969	-9,941	-9,876	-9,801	-9,702	-9,541	-9,358	0,069	0,121	0,179	0,261	0,264	0,244	0,242	0,237	0,244	0,254	0,286	0,324	0,356	0,367	0,277	0,000	0,000
3,000	-20,936	-20,881	-20,798	-20,428	-20,209	-20,070	-20,008	-19,953	-19,905	-19,888	-19,850	-19,812	-19,757	-19,650	-19,522	0,176	0,349	0,419	0,520	0,485	0,392	0,345	0,293	0,256	0,215	0,216	0,232	0,238	0,250	0,191	0,000	0,000
4,000	-11,071	-11,188	-11,095	-11,087	-11,057	-11,071	-11,061	-11,055	-11,049	-11,040	-10,996	-10,918	-10,772	-10,535	-10,230	-0,298	-0,011	-0,026	0,028	0,040	0,069	0,085	0,105	0,136	0,196	0,286	0,378	0,481	0,538	0,447	0,000	0,000
5,000	-12,415	-12,285	-12,475	-12,467	-12,489	-12,457	-12,438	-12,442	-12,415	-12,397	-12,354	-12,261	-12,118	-11,848	-11,508	0,068	-0,134	-0,098	0,003	0,028	0,043	0,087	0,117	0,171	0,225	0,313	0,420	0,527	0,597	0,483	0,000	0,000
6,000	-8,837	-8,837	-8,729	-8,587	-8,474	-8,425	-8,388	-8,362	-8,320	-8,296	-8,249	-8,181	-8,098	-7,941	-7,760	-0,035	0,142	0,182	0,244	0,236	0,213	0,205	0,198	0,206	0,218	0,254	0,295	0,326	0,352	0,272	0,000	0,000
7,000	-7,187	-7,163	-7,145	-7,083	-7,027	-7,004	-6,982	-6,978	-6,962	-6,962	-6,942	-6,931	-6,900	-6,853	-6,809	-0,072	0,005	0,051	0,108	0,091	0,079	0,077	0,074	0,068	0,066	0,080	0,082	0,094	0,100	0,077	0,000	0,000
8,000	-20,163	-20,391	-20,429	-20,561	-20,545	-20,603	-20,646	-20,674	-20,696	-20,765	-20,778	-20,799	-20,801	-20,759	-20,710	-0,436	-0,302	-0,256	-0,177	-0,154	-0,168	-0,153	-0,145	-0,128	-0,112	-0,075	-0,025	0,011	0,052	0,055	0,000	0,000
9,000	-9,721	-9,757	-9,723	-9,589	-9,466	-9,354	-9,294	-9,243	-9,182	-9,145	-9,086	-9,027	-8,951	-8,832	-8,698	-0,104	0,018	0,107	0,266	0,297	0,284	0,280	0,266	0,257	0,247	0,259	0,267	0,283	0,286	0,212	0,000	0,000
