Device: PM2003001		2022:11:08    11:19:19,389  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:19:19,392
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,362	-13,425	-13,438	-13,522	-13,543	-13,561	-13,563	-13,568	-13,575	-13,574	-13,561	-13,528	-13,470	-13,374	-13,253	-0,162	-0,125	-0,127	-0,086	-0,067	-0,034	-0,014	0,004	0,025	0,054	0,090	0,139	0,185	0,214	0,174	0,000	0,000
1,000	-17,200	-17,166	-17,068	-16,863	-16,711	-16,602	-16,543	-16,491	-16,446	-16,410	-16,360	-16,312	-16,246	-16,144	-16,024	0,053	0,209	0,261	0,351	0,362	0,321	0,298	0,263	0,248	0,235	0,235	0,241	0,245	0,246	0,191	0,000	0,000
2,000	-10,502	-10,474	-10,432	-10,272	-10,169	-10,089	-10,045	-10,001	-9,945	-9,916	-9,844	-9,769	-9,664	-9,498	-9,319	0,110	0,154	0,198	0,274	0,270	0,250	0,255	0,255	0,261	0,273	0,307	0,337	0,369	0,378	0,285	0,000	0,000
3,000	-21,089	-21,005	-20,919	-20,535	-20,325	-20,192	-20,114	-20,062	-20,007	-19,993	-19,961	-19,920	-19,863	-19,750	-19,609	0,160	0,360	0,427	0,533	0,492	0,400	0,354	0,300	0,257	0,222	0,226	0,239	0,247	0,266	0,200	0,000	0,000
4,000	-11,422	-11,521	-11,449	-11,444	-11,418	-11,414	-11,412	-11,404	-11,400	-11,369	-11,325	-11,240	-11,092	-10,852	-10,517	-0,275	-0,020	-0,033	0,028	0,044	0,074	0,094	0,111	0,147	0,216	0,316	0,410	0,512	0,571	0,479	0,000	0,000
5,000	-12,708	-12,655	-12,831	-12,853	-12,842	-12,825	-12,812	-12,816	-12,782	-12,784	-12,739	-12,649	-12,509	-12,252	-11,929	-0,062	-0,208	-0,148	-0,017	0,018	0,030	0,073	0,104	0,149	0,198	0,297	0,400	0,502	0,568	0,459	0,000	0,000
6,000	-7,596	-7,370	-7,216	-7,013	-6,906	-6,836	-6,796	-6,771	-6,727	-6,701	-6,660	-6,616	-6,562	-6,467	-6,361	0,630	0,547	0,479	0,378	0,323	0,264	0,235	0,217	0,209	0,192	0,200	0,209	0,220	0,218	0,167	0,000	0,000
7,000	-3,992	-3,462	-3,346	-3,181	-3,125	-3,092	-3,068	-3,062	-3,043	-3,040	-3,033	-3,018	-3,004	-2,984	-2,961	1,680	1,000	0,748	0,406	0,287	0,198	0,161	0,128	0,108	0,092	0,070	0,068	0,064	0,063	0,043	0,000	0,000
8,000	-15,470	-14,960	-14,710	-14,540	-14,473	-14,471	-14,483	-14,495	-14,521	-14,556	-14,573	-14,593	-14,607	-14,600	-14,578	1,809	1,221	0,872	0,420	0,263	0,132	0,075	0,027	-0,011	-0,025	-0,020	-0,018	-0,002	0,022	0,027	0,000	0,000
9,000	-9,228	-9,221	-9,187	-9,080	-8,967	-8,872	-8,811	-8,764	-8,704	-8,678	-8,634	-8,590	-8,539	-8,458	-8,375	-0,087	0,035	0,111	0,234	0,259	0,253	0,245	0,225	0,215	0,196	0,196	0,201	0,195	0,190	0,137	0,000	0,000
10,000	-9,593	-9,660	-9,557	-9,478	-9,402	-9,371	-9,357	-9,342	-9,322	-9,318	-9,294	-9,266	-9,217	-9,147	-9,063	-0,317	-0,018	0,032	0,122	0,112	0,103	0,098	0,097	0,091	0,101	0,120	0,132	0,155	0,164	0,129	0,000	0,000
11,000	-10,282	-10,215	-10,206	-10,088	-10,005	-9,958	-9,927	-9,908	-9,872	-9,860	-9,817	-9,780	-9,718	-9,623	-9,516	-0,055	0,039	0,093	0,165	0,168	0,150	0,150	0,148	0,148	0,150	0,172	0,193	0,212	0,218	0,167	0,000	0,000
12,000	-14,674	-14,747	-14,684	-14,653	-14,607	-14,590	-14,592	-14,579	-14,565	-14,579	-14,552	-14,520	-14,472	-14,368	-14,243	-0,171	-0,021	0,011	0,056	0,057	0,055	0,057	0,061	0,066	0,095	0,118	0,154	0,191	0,222	0,178	0,000	0,000
13,000	-8,785	-8,690	-8,764	-8,743	-8,741	-8,713	-8,698	-8,684	-8,649	-8,617	-8,571	-8,500	-8,391	-8,237	-8,040	-0,027	-0,041	-0,029	0,035	0,061	0,085	0,113	0,127	0,164	0,203	0,250	0,300	0,350	0,371	0,297	0,000	0,000
14,000	-12,057	-11,934	-12,014	-11,938	-11,940	-11,907	-11,888	-11,893	-11,879	-11,855	-11,844	-11,805	-11,729	-11,556	-11,356	-0,013	-0,070	0,003	0,060	0,061	0,056	0,082	0,076	0,089	0,126	0,184	0,230	0,303	0,346	0,288	0,000	0,000
15,000	-9,115	-9,223	-9,125	-9,135	-9,092	-9,094	-9,081	-9,064	-9,045	-9,037	-9,017	-8,982	-8,932	-8,858	-8,766	-0,178	0,023	0,001	0,049	0,054	0,065	0,066	0,078	0,087	0,099	0,117	0,141	0,162	0,176	0,141	0,000	0,000
	run	2	2022:11:08    11:19:19,492
0,000	-13,068	-13,138	-13,155	-13,230	-13,242	-13,261	-13,254	-13,270	-13,265	-13,270	-13,256	-13,226	-13,182	-13,085	-12,973	-0,145	-0,121	-0,113	-0,080	-0,055	-0,030	-0,012	0,001	0,026	0,044	0,090	0,133	0,176	0,195	0,153	0,000	0,000
1,000	-16,699	-16,693	-16,598	-16,436	-16,288	-16,184	-16,125	-16,080	-16,033	-15,996	-15,943	-15,905	-15,851	-15,754	-15,640	0,016	0,166	0,221	0,316	0,325	0,294	0,278	0,247	0,227	0,222	0,221	0,226	0,233	0,234	0,171	0,000	0,000
