Device: PM2003001		2022:11:08    11:04:38,482  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:04:38,484
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,743	-13,875	-13,898	-13,999	-14,030	-14,045	-14,052	-14,058	-14,055	-14,066	-14,061	-14,025	-13,980	-13,890	-13,791	-0,379	-0,260	-0,215	-0,131	-0,096	-0,061	-0,044	-0,018	0,006	0,031	0,069	0,119	0,157	0,185	0,149	0,000	0,000
1,000	-17,939	-17,981	-17,914	-17,725	-17,583	-17,475	-17,420	-17,377	-17,340	-17,303	-17,263	-17,225	-17,170	-17,086	-16,991	-0,262	0,018	0,127	0,278	0,301	0,269	0,259	0,227	0,209	0,197	0,202	0,200	0,204	0,204	0,154	0,000	0,000
2,000	-10,704	-10,676	-10,600	-10,458	-10,341	-10,262	-10,214	-10,174	-10,122	-10,086	-10,033	-9,963	-9,885	-9,759	-9,622	0,006	0,121	0,176	0,265	0,265	0,245	0,244	0,235	0,239	0,234	0,257	0,282	0,290	0,286	0,214	0,000	0,000
3,000	-17,088	-16,685	-16,478	-16,079	-15,865	-15,735	-15,664	-15,614	-15,572	-15,563	-15,535	-15,522	-15,505	-15,473	-15,433	1,527	1,120	0,961	0,726	0,602	0,465	0,380	0,305	0,244	0,183	0,146	0,124	0,105	0,093	0,062	0,000	0,000
4,000	-5,522	-5,270	-5,067	-4,987	-4,932	-4,939	-4,936	-4,928	-4,921	-4,924	-4,907	-4,862	-4,778	-4,636	-4,459	1,695	1,094	0,735	0,364	0,242	0,181	0,149	0,131	0,125	0,145	0,182	0,234	0,288	0,317	0,266	0,000	0,000
5,000	-8,349	-7,767	-7,761	-7,598	-7,545	-7,501	-7,472	-7,464	-7,428	-7,420	-7,371	-7,297	-7,186	-6,981	-6,734	1,996	1,029	0,769	0,430	0,325	0,244	0,232	0,221	0,229	0,243	0,299	0,352	0,420	0,455	0,361	0,000	0,000
6,000	-8,716	-8,699	-8,597	-8,460	-8,348	-8,292	-8,264	-8,231	-8,190	-8,169	-8,118	-8,051	-7,971	-7,828	-7,662	-0,045	0,132	0,174	0,237	0,231	0,209	0,209	0,198	0,204	0,215	0,248	0,279	0,310	0,332	0,252	0,000	0,000
7,000	-7,012	-6,986	-6,965	-6,888	-6,842	-6,808	-6,797	-6,785	-6,767	-6,766	-6,745	-6,728	-6,694	-6,647	-6,585	0,011	0,038	0,066	0,116	0,105	0,089	0,084	0,080	0,077	0,076	0,083	0,098	0,107	0,116	0,081	0,000	0,000
8,000	-19,714	-19,914	-19,913	-20,023	-20,010	-20,070	-20,103	-20,133	-20,154	-20,214	-20,233	-20,245	-20,245	-20,208	-20,154	-0,278	-0,166	-0,173	-0,127	-0,125	-0,136	-0,134	-0,132	-0,119	-0,099	-0,056	-0,014	0,019	0,058	0,062	0,000	0,000
