Device: PM2003001		2022:11:08    11:33:13,095  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:33:13,098
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,520	-13,598	-13,619	-13,710	-13,739	-13,763	-13,768	-13,775	-13,781	-13,787	-13,779	-13,751	-13,711	-13,622	-13,514	-0,197	-0,162	-0,160	-0,113	-0,092	-0,066	-0,036	-0,024	0,012	0,028	0,072	0,117	0,159	0,186	0,153	0,000	0,000
1,000	-16,917	-16,902	-16,815	-16,587	-16,401	-16,281	-16,206	-16,152	-16,095	-16,052	-15,998	-15,945	-15,887	-15,787	-15,675	0,076	0,223	0,283	0,404	0,413	0,359	0,338	0,303	0,280	0,257	0,248	0,246	0,248	0,242	0,178	0,000	0,000
2,000	-10,394	-10,372	-10,327	-10,184	-10,075	-10,003	-9,955	-9,913	-9,859	-9,827	-9,761	-9,681	-9,582	-9,430	-9,260	0,076	0,142	0,195	0,262	0,269	0,246	0,250	0,247	0,254	0,261	0,300	0,329	0,349	0,352	0,262	0,000	0,000
3,000	-20,573	-20,533	-20,442	-20,094	-19,874	-19,734	-19,665	-19,607	-19,553	-19,544	-19,505	-19,468	-19,412	-19,307	-19,184	0,157	0,305	0,403	0,514	0,485	0,400	0,349	0,301	0,263	0,219	0,212	0,229	0,242	0,246	0,184	0,000	0,000
4,000	-11,048	-11,133	-11,052	-11,053	-11,028	-11,029	-11,036	-11,027	-11,023	-11,010	-10,966	-10,895	-10,763	-10,547	-10,265	-0,180	-0,020	-0,009	0,034	0,043	0,053	0,073	0,094	0,130	0,187	0,273	0,360	0,443	0,498	0,402	0,000	0,000
5,000	-12,474	-12,523	-12,629	-12,673	-12,655	-12,634	-12,626	-12,620	-12,592	-12,599	-12,548	-12,465	-12,336	-12,092	-11,793	-0,113	-0,178	-0,131	-0,020	0,019	0,036	0,074	0,097	0,142	0,187	0,284	0,382	0,474	0,530	0,431	0,000	0,000
6,000	-8,668	-8,664	-8,572	-8,428	-8,328	-8,267	-8,240	-8,212	-8,176	-8,149	-8,096	-8,046	-7,956	-7,808	-7,643	-0,024	0,117	0,168	0,230	0,222	0,195	0,198	0,196	0,197	0,208	0,237	0,279	0,310	0,318	0,250	0,000	0,000
7,000	-7,023	-6,978	-6,980	-6,903	-6,843	-6,816	-6,792	-6,785	-6,774	-6,763	-6,751	-6,732	-6,710	-6,675	-6,622	0,004	0,026	0,056	0,115	0,108	0,083	0,083	0,080	0,073	0,066	0,074	0,081	0,086	0,090	0,067	0,000	0,000
8,000	-19,535	-19,737	-19,751	-19,882	-19,890	-19,940	-19,971	-20,008	-20,026	-20,078	-20,089	-20,106	-20,107	-20,076	-20,017	-0,490	-0,301	-0,269	-0,178	-0,155	-0,153	-0,141	-0,135	-0,118	-0,098	-0,059	-0,016	0,013	0,050	0,056	0,000	0,000
9,000	-9,459	-9,430	-9,405	-9,237	-9,109	-8,998	-8,937	-8,886	-8,831	-8,792	-8,740	-8,686	-8,614	-8,504	-8,372	-0,027	0,077	0,157	0,294	0,319	0,295	0,290	0,258	0,246	0,239	0,248	0,257	0,270	0,273	0,204	0,000	0,000
10,000	-9,510	-9,594	-9,489	-9,425	-9,345	-9,322	-9,300	-9,281	-9,261	-9,257	-9,237	-9,195	-9,145	-9,056	-8,955	-0,262	0,010	0,048	0,123	0,116	0,108	0,105	0,103	0,103	0,114	0,136	0,157	0,184	0,195	0,155	0,000	0,000
11,000	-9,801	-9,749	-9,729	-9,611	-9,536	-9,487	-9,458	-9,438	-9,408	-9,389	-9,351	-9,318	-9,255	-9,166	-9,058	-0,034	0,061	0,103	0,164	0,166	0,152	0,153	0,145	0,141	0,150	0,173	0,193	0,205	0,215	0,165	0,000	0,000
12,000	-15,232	-15,338	-15,241	-15,231	-15,178	-15,167	-15,166	-15,149	-15,147	-15,160	-15,137	-15,107	-15,066	-14,977	-14,872	-0,164	-0,006	0,019	0,061	0,066	0,053	0,055	0,062	0,060	0,074	0,099	0,131	0,168	0,193	0,153	0,000	0,000
13,000	-7,944	-7,900	-7,866	-7,865	-7,847	-7,827	-7,816	-7,796	-7,773	-7,742	-7,702	-7,637	-7,551	-7,422	-7,260	0,206	0,131	0,103	0,077	0,088	0,097	0,113	0,126	0,149	0,177	0,218	0,254	0,295	0,309	0,247	0,000	0,000
14,000	-11,830	-11,615	-11,715	-11,597	-11,592	-11,565	-11,541	-11,539	-11,530	-11,519	-11,509	-11,470	-11,391	-11,253	-11,063	0,240	0,047	0,104	0,096	0,098	0,081	0,081	0,083	0,094	0,111	0,155	0,218	0,284	0,327	0,261	0,000	0,000
15,000	-9,372	-9,456	-9,410	-9,399	-9,360	-9,360	-9,348	-9,338	-9,313	-9,306	-9,288	-9,249	-9,207	-9,134	-9,056	-0,208	-0,019	-0,005	0,046	0,049	0,054	0,060	0,078	0,086	0,091	0,115	0,134	0,154	0,166	0,133	0,000	0,000
	run	2	2022:11:08    11:33:13,146
