Device: PM2003001		2022:11:08    11:44:30,601  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:44:30,603
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-11,630	-11,305	-11,184	-11,117	-11,093	-11,100	-11,089	-11,088	-11,083	-11,085	-11,080	-11,055	-11,028	-10,964	-10,891	0,914	0,612	0,433	0,196	0,131	0,092	0,075	0,068	0,065	0,065	0,074	0,102	0,122	0,135	0,110	0,000	0,000
1,000	-16,940	-16,935	-16,872	-16,655	-16,482	-16,361	-16,281	-16,219	-16,159	-16,125	-16,069	-16,015	-15,975	-15,893	-15,814	-0,149	0,089	0,190	0,355	0,377	0,343	0,326	0,295	0,270	0,240	0,227	0,216	0,204	0,191	0,140	0,000	0,000
2,000	-10,493	-10,535	-10,513	-10,381	-10,283	-10,210	-10,165	-10,125	-10,071	-10,040	-9,973	-9,903	-9,815	-9,678	-9,528	-0,072	0,040	0,112	0,213	0,234	0,229	0,233	0,228	0,239	0,243	0,273	0,294	0,313	0,313	0,234	0,000	0,000
3,000	-20,960	-20,968	-20,901	-20,569	-20,357	-20,225	-20,151	-20,098	-20,048	-20,035	-19,999	-19,967	-19,924	-19,825	-19,716	-0,043	0,205	0,310	0,467	0,449	0,376	0,329	0,281	0,238	0,203	0,193	0,204	0,207	0,216	0,164	0,000	0,000
4,000	-10,903	-10,988	-10,899	-10,901	-10,873	-10,872	-10,871	-10,871	-10,862	-10,848	-10,810	-10,747	-10,630	-10,444	-10,195	-0,272	-0,052	-0,037	0,037	0,040	0,048	0,071	0,081	0,113	0,167	0,239	0,316	0,394	0,440	0,360	0,000	0,000
5,000	-12,375	-12,395	-12,521	-12,554	-12,552	-12,533	-12,520	-12,528	-12,491	-12,496	-12,450	-12,362	-12,242	-12,005	-11,705	-0,158	-0,196	-0,155	-0,033	0,007	0,028	0,061	0,104	0,142	0,192	0,277	0,365	0,461	0,522	0,417	0,000	0,000
6,000	-8,711	-8,716	-8,632	-8,506	-8,410	-8,356	-8,326	-8,299	-8,259	-8,234	-8,182	-8,117	-8,021	-7,860	-7,670	-0,041	0,102	0,146	0,216	0,212	0,189	0,201	0,190	0,205	0,220	0,268	0,309	0,339	0,365	0,284	0,000	0,000
7,000	-7,228	-7,140	-7,116	-7,002	-6,947	-6,906	-6,890	-6,880	-6,859	-6,857	-6,839	-6,814	-6,796	-6,740	-6,682	0,089	0,104	0,143	0,157	0,137	0,113	0,108	0,093	0,085	0,081	0,089	0,102	0,109	0,114	0,090	0,000	0,000
8,000	-20,537	-20,770	-20,808	-20,978	-20,986	-21,030	-21,067	-21,094	-21,114	-21,157	-21,163	-21,170	-21,169	-21,117	-21,043	-0,373	-0,270	-0,265	-0,189	-0,145	-0,145	-0,127	-0,114	-0,098	-0,075	-0,024	0,014	0,051	0,093	0,086	0,000	0,000
