Device: PM2003001		2022:11:08    11:16:46,688  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:16:46,692
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,111	-13,184	-13,219	-13,298	-13,325	-13,337	-13,343	-13,344	-13,347	-13,356	-13,345	-13,322	-13,269	-13,183	-13,071	-0,302	-0,214	-0,180	-0,110	-0,083	-0,053	-0,030	-0,011	0,013	0,039	0,073	0,121	0,160	0,183	0,151	0,000	0,000
1,000	-17,220	-17,271	-17,204	-17,046	-16,914	-16,819	-16,760	-16,713	-16,670	-16,644	-16,587	-16,547	-16,490	-16,403	-16,295	-0,197	0,019	0,114	0,259	0,292	0,265	0,258	0,236	0,218	0,205	0,213	0,215	0,215	0,225	0,167	0,000	0,000
2,000	-10,867	-10,901	-10,881	-10,749	-10,644	-10,567	-10,526	-10,484	-10,434	-10,404	-10,340	-10,263	-10,166	-10,021	-9,851	-0,144	-0,004	0,096	0,220	0,241	0,227	0,236	0,230	0,238	0,255	0,280	0,314	0,341	0,342	0,259	0,000	0,000
3,000	-21,640	-21,509	-21,459	-21,090	-20,880	-20,747	-20,680	-20,619	-20,577	-20,568	-20,536	-20,516	-20,485	-20,423	-20,346	0,113	0,291	0,385	0,495	0,463	0,368	0,319	0,267	0,223	0,179	0,158	0,160	0,152	0,156	0,116	0,000	0,000
4,000	-6,483	-6,087	-5,839	-5,713	-5,654	-5,664	-5,659	-5,653	-5,644	-5,646	-5,633	-5,593	-5,533	-5,435	-5,303	1,855	1,242	0,849	0,431	0,276	0,193	0,158	0,143	0,119	0,121	0,154	0,179	0,219	0,235	0,189	0,000	0,000
5,000	-4,646	-4,099	-4,143	-3,998	-3,960	-3,930	-3,914	-3,912	-3,884	-3,873	-3,831	-3,770	-3,668	-3,494	-3,271	2,788	1,355	0,965	0,497	0,345	0,242	0,220	0,204	0,205	0,216	0,262	0,322	0,381	0,408	0,320	0,000	0,000
6,000	-7,309	-6,810	-6,551	-6,240	-6,093	-6,007	-5,970	-5,927	-5,888	-5,854	-5,804	-5,746	-5,667	-5,534	-5,378	1,354	1,055	0,865	0,593	0,475	0,373	0,330	0,292	0,265	0,255	0,267	0,287	0,310	0,314	0,242	0,000	0,000
7,000	-7,324	-7,317	-7,283	-7,203	-7,137	-7,106	-7,087	-7,077	-7,066	-7,054	-7,037	-7,021	-6,991	-6,938	-6,888	-0,086	0,023	0,060	0,117	0,110	0,088	0,090	0,084	0,080	0,074	0,086	0,094	0,100	0,114	0,081	0,000	0,000
8,000	-20,651	-20,883	-20,915	-21,078	-21,072	-21,129	-21,173	-21,208	-21,231	-21,285	-21,301	-21,322	-21,323	-21,270	-21,213	-0,363	-0,244	-0,262	-0,193	-0,162	-0,171	-0,154	-0,147	-0,124	-0,108	-0,061	-0,012	0,024	0,066	0,071	0,000	0,000
9,000	-9,973	-9,897	-9,812	-9,590	-9,435	-9,314	-9,248	-9,199	-9,138	-9,093	-9,035	-8,973	-8,884	-8,758	-8,598	0,118	0,223	0,282	0,387	0,383	0,341	0,325	0,295	0,282	0,273	0,286	0,303	0,315	0,323	0,240	0,000	0,000
10,000	-9,556	-9,558	-9,428	-9,281	-9,191	-9,151	-9,134	-9,118	-9,091	-9,096	-9,072	-9,032	-8,976	-8,881	-8,769	-0,041	0,188	0,180	0,211	0,181	0,153	0,135	0,124	0,118	0,126	0,146	0,169	0,208	0,215	0,180	0,000	0,000
11,000	-9,792	-9,681	-9,646	-9,493	-9,403	-9,348	-9,312	-9,292	-9,260	-9,237	-9,199	-9,153	-9,083	-8,975	-8,845	0,142	0,177	0,201	0,232	0,219	0,187	0,180	0,172	0,169	0,170	0,197	0,225	0,247	0,251	0,195	0,000	0,000
12,000	-13,881	-13,893	-13,841	-13,797	-13,747	-13,731	-13,728	-13,718	-13,705	-13,714	-13,692	-13,651	-13,606	-13,489	-13,356	0,027	0,087	0,080	0,091	0,087	0,064	0,071	0,074	0,085	0,089	0,132	0,169	0,210	0,245	0,194	0,000	0,000
13,000	-8,225	-8,277	-8,248	-8,266	-8,251	-8,238	-8,221	-8,199	-8,177	-8,143	-8,092	-8,024	-7,920	-7,762	-7,557	-0,035	-0,011	-0,005	0,035	0,060	0,091	0,109	0,134	0,160	0,198	0,249	0,298	0,351	0,371	0,297	0,000	0,000
14,000	-11,534	-11,382	-11,463	-11,405	-11,411	-11,367	-11,356	-11,358	-11,351	-11,331	-11,311	-11,275	-11,193	-11,050	-10,863	0,020	-0,070	0,013	0,051	0,055	0,056	0,074	0,076	0,085	0,127	0,165	0,218	0,282	0,325	0,272	0,000	0,000
15,000	-8,970	-9,033	-9,010	-8,998	-8,967	-8,955	-8,944	-8,941	-8,919	-8,922	-8,901	-8,870	-8,825	-8,755	-8,674	-0,146	-0,035	-0,030	0,036	0,034	0,044	0,056	0,063	0,068	0,083	0,103	0,121	0,144	0,158	0,124	0,000	0,000
	run	2	2022:11:08    11:16:46,739
0,000	-13,425	-13,500	-13,543	-13,632	-13,656	-13,670	-13,684	-13,682	-13,684	-13,691	-13,686	-13,649	-13,600	-13,512	-13,390	-0,271	-0,231	-0,195	-0,122	-0,090	-0,060	-0,030	-0,013	0,011	0,038	0,078	0,130	0,170	0,195	0,158	0,000	0,000
1,000	-17,480	-17,522	-17,448	-17,268	-17,122	-17,013	-16,957	-16,911	-16,867	-16,835	-16,789	-16,746	-16,687	-16,595	-16,479	-0,178	0,050	0,149	0,297	0,314	0,284	0,273	0,239	0,220	0,212	0,216	0,225	0,229	0,232	0,178	0,000	0,000
2,000	-10,867	-10,901	-10,881	-10,749	-10,644	-10,567	-10,526	-10,484	-10,434	-10,404	-10,340	-10,263	-10,166	-10,021	-9,851	-0,144	-0,004	0,096	0,220	0,241	0,227	0,236	0,230	0,238	0,255	0,280	0,314	0,341	0,342	0,259	0,000	0,000
3,000	-21,640	-21,509	-21,459	-21,090	-20,880	-20,747	-20,680	-20,619	-20,577	-20,568	-20,536	-20,516	-20,485	-20,423	-20,346	0,113	0,291	0,385	0,495	0,463	0,368	0,319	0,267	0,223	0,179	0,158	0,160	0,152	0,156	0,116	0,000	0,000
4,000	-6,483	-6,087	-5,839	-5,713	-5,654	-5,664	-5,659	-5,653	-5,644	-5,646	-5,633	-5,593	-5,533	-5,435	-5,303	1,855	1,242	0,849	0,431	0,276	0,193	0,158	0,143	0,119	0,121	0,154	0,179	0,219	0,235	0,189	0,000	0,000
5,000	-4,646	-4,099	-4,143	-3,998	-3,960	-3,930	-3,914	-3,912	-3,884	-3,873	-3,831	-3,770	-3,668	-3,494	-3,271	2,788	1,355	0,965	0,497	0,345	0,242	0,220	0,204	0,205	0,216	0,262	0,322	0,381	0,408	0,320	0,000	0,000
6,000	-7,309	-6,810	-6,551	-6,240	-6,093	-6,007	-5,970	-5,927	-5,888	-5,854	-5,804	-5,746	-5,667	-5,534	-5,378	1,354	1,055	0,865	0,593	0,475	0,373	0,330	0,292	0,265	0,255	0,267	0,287	0,310	0,314	0,242	0,000	0,000
7,000	-7,324	-7,317	-7,283	-7,203	-7,137	-7,106	-7,087	-7,077	-7,066	-7,054	-7,037	-7,021	-6,991	-6,938	-6,888	-0,086	0,023	0,060	0,117	0,110	0,088	0,090	0,084	0,080	0,074	0,086	0,094	0,100	0,114	0,081	0,000	0,000
8,000	-20,058	-20,277	-20,291	-20,425	-20,431	-20,482	-20,527	-20,553	-20,581	-20,635	-20,635	-20,665	-20,667	-20,621	-20,563	-0,328	-0,225	-0,224	-0,174	-0,150	-0,153	-0,147	-0,136	-0,122	-0,098	-0,058	-0,011	0,020	0,068	0,066	0,000	0,000
9,000	-9,556	-9,523	-9,443	-9,246	-9,107	-8,984	-8,917	-8,870	-8,802	-8,769	-8,709	-8,650	-8,566	-8,442	-8,298	0,071	0,171	0,242	0,350	0,363	0,329	0,317	0,285	0,273	0,265	0,272	0,290	0,300	0,301	0,229	0,000	0,000
10,000	-9,358	-9,374	-9,246	-9,134	-9,039	-9,007	-8,988	-8,969	-8,949	-8,947	-8,927	-8,894	-8,832	-8,741	-8,625	-0,064	0,153	0,159	0,190	0,168	0,148	0,133	0,122	0,110	0,122	0,143	0,161	0,199	0,210	0,171	0,000	0,000
11,000	-9,787	-9,674	-9,643	-9,506	-9,421	-9,365	-9,333	-9,310	-9,278	-9,263	-9,220	-9,176	-9,108	-9,001	-8,873	0,143	0,165	0,191	0,219	0,212	0,176	0,176	0,165	0,167	0,176	0,194	0,224	0,236	0,246	0,192	0,000	0,000
12,000	-14,289	-14,308	-14,250	-14,211	-14,151	-14,139	-14,128	-14,122	-14,107	-14,126	-14,093	-14,052	-14,000	-13,878	-13,739	0,034	0,087	0,094	0,099	0,091	0,070	0,078	0,070	0,084	0,098	0,135	0,175	0,222	0,249	0,193	0,000	0,000
13,000	-8,362	-8,401	-8,377	-8,392	-8,374	-8,363	-8,344	-8,329	-8,301	-8,268	-8,218	-8,146	-8,038	-7,877	-7,666	-0,028	0,001	0,001	0,039	0,068	0,094	0,112	0,133	0,166	0,202	0,256	0,307	0,355	0,381	0,306	0,000	0,000
14,000	-11,773	-11,600	-11,711	-11,626	-11,628	-11,602	-11,573	-11,573	-11,554	-11,539	-11,522	-11,488	-11,404	-11,262	-11,062	0,018	-0,054	-0,020	0,056	0,063	0,058	0,072	0,080	0,095	0,129	0,184	0,223	0,295	0,337	0,279	0,000	0,000
15,000	-9,132	-9,194	-9,173	-9,155	-9,118	-9,111	-9,102	-9,094	-9,074	-9,069	-9,049	-9,024	-8,975	-8,904	-8,816	-0,158	-0,028	-0,026	0,033	0,038	0,050	0,056	0,062	0,077	0,088	0,108	0,125	0,150	0,162	0,132	0,000	0,000
	run	3	2022:11:08    11:16:46,838
0,000	-13,646	-13,709	-13,757	-13,851	-13,865	-13,881	-13,895	-13,902	-13,895	-13,901	-13,894	-13,860	-13,813	-13,719	-13,603	-0,301	-0,221	-0,184	-0,123	-0,089	-0,057	-0,029	-0,011	0,012	0,045	0,082	0,128	0,171	0,202	0,161	0,000	0,000
1,000	-17,579	-17,615	-17,545	-17,369	-17,228	-17,118	-17,063	-17,014	-16,965	-16,934	-16,884	-16,845	-16,784	-16,690	-16,576	-0,199	0,044	0,141	0,284	0,310	0,284	0,268	0,239	0,227	0,214	0,216	0,217	0,223	0,228	0,178	0,000	0,000
2,000	-10,898	-10,928	-10,925	-10,793	-10,687	-10,616	-10,568	-10,530	-10,473	-10,446	-10,380	-10,308	-10,206	-10,060	-9,885	-0,152	-0,005	0,074	0,215	0,229	0,228	0,235	0,232	0,240	0,256	0,289	0,320	0,344	0,345	0,260	0,000	0,000
3,000	-21,475	-21,340	-21,304	-20,941	-20,732	-20,604	-20,531	-20,474	-20,424	-20,413	-20,384	-20,360	-20,329	-20,258	-20,177	0,124	0,292	0,368	0,482	0,460	0,374	0,323	0,270	0,227	0,176	0,164	0,163	0,157	0,164	0,121	0,000	0,000
4,000	-6,456	-6,063	-5,832	-5,703	-5,646	-5,652	-5,648	-5,639	-5,637	-5,637	-5,617	-5,589	-5,530	-5,430	-5,306	1,839	1,226	0,847	0,417	0,269	0,192	0,156	0,137	0,120	0,124	0,150	0,176	0,208	0,230	0,183	0,000	0,000
5,000	-4,600	-4,045	-4,100	-3,939	-3,915	-3,880	-3,862	-3,861	-3,829	-3,832	-3,793	-3,726	-3,632	-3,462	-3,245	2,736	1,336	0,956	0,486	0,345	0,240	0,217	0,199	0,200	0,213	0,249	0,308	0,357	0,393	0,311	0,000	0,000
6,000	-7,177	-6,683	-6,423	-6,109	-5,968	-5,888	-5,849	-5,808	-5,766	-5,738	-5,685	-5,629	-5,549	-5,420	-5,267	1,331	1,038	0,862	0,581	0,465	0,369	0,320	0,284	0,264	0,249	0,262	0,280	0,295	0,310	0,237	0,000	0,000
7,000	-7,005	-7,009	-6,996	-6,938	-6,889	-6,857	-6,841	-6,836	-6,812	-6,809	-6,793	-6,776	-6,748	-6,708	-6,658	-0,099	-0,000	0,033	0,094	0,096	0,082	0,077	0,071	0,068	0,070	0,072	0,087	0,091	0,094	0,071	0,000	0,000
8,000	-19,214	-19,399	-19,397	-19,502	-19,496	-19,551	-19,586	-19,613	-19,639	-19,687	-19,706	-19,724	-19,726	-19,685	-19,629	-0,337	-0,183	-0,179	-0,138	-0,121	-0,139	-0,138	-0,127	-0,118	-0,095	-0,052	-0,017	0,019	0,061	0,065	0,000	0,000
9,000	-9,305	-9,296	-9,249	-9,104	-8,979	-8,870	-8,800	-8,756	-8,704	-8,660	-8,605	-8,548	-8,464	-8,347	-8,205	0,036	0,106	0,178	0,292	0,315	0,298	0,293	0,273	0,257	0,260	0,260	0,278	0,291	0,294	0,219	0,000	0,000
10,000	-9,331	-9,354	-9,227	-9,096	-9,005	-8,968	-8,948	-8,925	-8,910	-8,909	-8,883	-8,853	-8,794	-8,705	-8,589	-0,056	0,160	0,175	0,201	0,172	0,149	0,136	0,128	0,116	0,124	0,146	0,163	0,199	0,209	0,168	0,000	0,000
11,000	-10,074	-9,954	-9,918	-9,780	-9,693	-9,636	-9,609	-9,586	-9,551	-9,535	-9,494	-9,447	-9,382	-9,277	-9,145	0,149	0,171	0,190	0,220	0,212	0,179	0,174	0,165	0,166	0,168	0,196	0,218	0,241	0,251	0,195	0,000	0,000
12,000	-14,295	-14,310	-14,249	-14,208	-14,156	-14,138	-14,135	-14,125	-14,112	-14,122	-14,094	-14,054	-14,002	-13,884	-13,749	0,021	0,095	0,092	0,097	0,091	0,075	0,076	0,076	0,085	0,094	0,128	0,174	0,221	0,248	0,195	0,000	0,000
13,000	-8,545	-8,545	-8,545	-8,552	-8,532	-8,512	-8,500	-8,476	-8,453	-8,422	-8,366	-8,298	-8,187	-8,018	-7,803	0,001	0,003	0,009	0,044	0,071	0,097	0,117	0,138	0,171	0,211	0,265	0,315	0,375	0,394	0,317	0,000	0,000
14,000	-11,956	-11,861	-11,906	-11,858	-11,845	-11,807	-11,798	-11,793	-11,778	-11,765	-11,741	-11,702	-11,623	-11,472	-11,279	-0,055	-0,067	-0,005	0,046	0,072	0,068	0,072	0,083	0,100	0,125	0,183	0,227	0,296	0,343	0,281	0,000	0,000
15,000	-9,315	-9,359	-9,341	-9,329	-9,296	-9,285	-9,276	-9,264	-9,243	-9,247	-9,221	-9,198	-9,140	-9,072	-8,983	-0,152	-0,034	-0,021	0,037	0,042	0,043	0,058	0,060	0,073	0,087	0,113	0,131	0,157	0,169	0,134	0,000	0,000
	run	4	2022:11:08    11:16:46,890
0,000	-13,646	-13,709	-13,757	-13,851	-13,865	-13,881	-13,895	-13,902	-13,895	-13,901	-13,894	-13,860	-13,813	-13,719	-13,603	-0,301	-0,221	-0,184	-0,123	-0,089	-0,057	-0,029	-0,011	0,012	0,045	0,082	0,128	0,171	0,202	0,161	0,000	0,000
1,000	-17,579	-17,615	-17,545	-17,369	-17,228	-17,118	-17,063	-17,014	-16,965	-16,934	-16,884	-16,845	-16,784	-16,690	-16,576	-0,199	0,044	0,141	0,284	0,310	0,284	0,268	0,239	0,227	0,214	0,216	0,217	0,223	0,228	0,178	0,000	0,000
2,000	-10,898	-10,928	-10,925	-10,793	-10,687	-10,616	-10,568	-10,530	-10,473	-10,446	-10,380	-10,308	-10,206	-10,060	-9,885	-0,152	-0,005	0,074	0,215	0,229	0,228	0,235	0,232	0,240	0,256	0,289	0,320	0,344	0,345	0,260	0,000	0,000
3,000	-21,475	-21,340	-21,304	-20,941	-20,732	-20,604	-20,531	-20,474	-20,424	-20,413	-20,384	-20,360	-20,329	-20,258	-20,177	0,124	0,292	0,368	0,482	0,460	0,374	0,323	0,270	0,227	0,176	0,164	0,163	0,157	0,164	0,121	0,000	0,000
4,000	-6,456	-6,063	-5,832	-5,703	-5,646	-5,652	-5,648	-5,639	-5,637	-5,637	-5,617	-5,589	-5,530	-5,430	-5,306	1,839	1,226	0,847	0,417	0,269	0,192	0,156	0,137	0,120	0,124	0,150	0,176	0,208	0,230	0,183	0,000	0,000
5,000	-4,600	-4,045	-4,100	-3,939	-3,915	-3,880	-3,862	-3,861	-3,829	-3,832	-3,793	-3,726	-3,632	-3,462	-3,245	2,736	1,336	0,956	0,486	0,345	0,240	0,217	0,199	0,200	0,213	0,249	0,308	0,357	0,393	0,311	0,000	0,000
6,000	-7,013	-6,533	-6,284	-5,991	-5,845	-5,766	-5,725	-5,685	-5,644	-5,621	-5,572	-5,511	-5,443	-5,317	-5,170	1,294	1,015	0,829	0,566	0,458	0,356	0,317	0,278	0,253	0,245	0,254	0,269	0,286	0,296	0,227	0,000	0,000
7,000	-6,745	-6,766	-6,762	-6,727	-6,687	-6,657	-6,649	-6,634	-6,617	-6,618	-6,605	-6,590	-6,563	-6,521	-6,470	-0,096	-0,029	-0,002	0,066	0,068	0,060	0,066	0,059	0,061	0,062	0,072	0,083	0,089	0,097	0,071	0,000	0,000
8,000	-18,933	-19,109	-19,112	-19,197	-19,178	-19,219	-19,253	-19,275	-19,301	-19,349	-19,360	-19,376	-19,372	-19,335	-19,279	-0,282	-0,164	-0,146	-0,108	-0,101	-0,113	-0,116	-0,112	-0,099	-0,089	-0,040	-0,008	0,024	0,067	0,066	0,000	0,000
9,000	-9,258	-9,237	-9,190	-9,057	-8,931	-8,826	-8,760	-8,715	-8,664	-8,622	-8,572	-8,514	-8,432	-8,315	-8,174	0,039	0,089	0,161	0,278	0,301	0,288	0,280	0,265	0,251	0,251	0,261	0,268	0,290	0,284	0,216	0,000	0,000
