Device: PM2003001		2022:11:08    11:20:13,789  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:20:13,791
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,157	-13,157	-13,143	-13,198	-13,209	-13,220	-13,220	-13,228	-13,230	-13,240	-13,238	-13,226	-13,188	-13,132	-13,058	-0,089	-0,063	-0,056	-0,051	-0,042	-0,026	-0,014	-0,010	0,009	0,018	0,041	0,074	0,104	0,124	0,100	0,000	0,000
1,000	-15,273	-14,889	-14,669	-14,387	-14,221	-14,102	-14,037	-13,981	-13,939	-13,902	-13,858	-13,833	-13,801	-13,753	-13,699	1,140	0,889	0,754	0,571	0,496	0,409	0,357	0,299	0,260	0,219	0,193	0,170	0,152	0,129	0,098	0,000	0,000
2,000	-8,086	-7,607	-7,423	-7,134	-7,002	-6,908	-6,858	-6,813	-6,763	-6,725	-6,671	-6,618	-6,550	-6,452	-6,342	1,469	1,020	0,830	0,575	0,470	0,380	0,339	0,301	0,281	0,257	0,257	0,255	0,257	0,247	0,177	0,000	0,000
3,000	-18,956	-18,117	-17,750	-17,210	-16,961	-16,823	-16,749	-16,697	-16,654	-16,645	-16,618	-16,600	-16,581	-16,532	-16,475	2,096	1,637	1,361	0,940	0,742	0,551	0,448	0,356	0,282	0,213	0,173	0,153	0,139	0,134	0,094	0,000	0,000
4,000	-10,957	-10,800	-10,627	-10,539	-10,506	-10,490	-10,502	-10,496	-10,495	-10,484	-10,453	-10,407	-10,308	-10,156	-9,944	0,235	0,355	0,256	0,156	0,114	0,098	0,093	0,096	0,106	0,154	0,207	0,268	0,326	0,369	0,294	0,000	0,000
5,000	-12,828	-12,763	-12,896	-12,931	-12,931	-12,905	-12,887	-12,885	-12,857	-12,855	-12,813	-12,725	-12,600	-12,360	-12,066	-0,095	-0,206	-0,141	-0,012	0,017	0,041	0,082	0,113	0,150	0,194	0,276	0,374	0,463	0,524	0,415	0,000	0,000
6,000	-8,834	-8,846	-8,767	-8,629	-8,528	-8,474	-8,444	-8,413	-8,373	-8,356	-8,300	-8,233	-8,144	-7,987	-7,800	-0,094	0,107	0,151	0,223	0,221	0,195	0,199	0,195	0,204	0,211	0,246	0,293	0,330	0,356	0,274	0,000	0,000
7,000	-7,019	-6,943	-6,944	-6,841	-6,792	-6,749	-6,728	-6,725	-6,704	-6,699	-6,685	-6,657	-6,628	-6,572	-6,513	0,093	0,081	0,108	0,145	0,126	0,101	0,095	0,091	0,088	0,082	0,097	0,105	0,114	0,120	0,091	0,000	0,000
8,000	-19,952	-20,156	-20,189	-20,319	-20,318	-20,375	-20,411	-20,444	-20,468	-20,519	-20,533	-20,555	-20,551	-20,511	-20,450	-0,317	-0,215	-0,210	-0,177	-0,152	-0,155	-0,145	-0,140	-0,114	-0,097	-0,050	-0,011	0,028	0,072	0,068	0,000	0,000
9,000	-9,753	-9,701	-9,611	-9,397	-9,251	-9,134	-9,060	-9,009	-8,950	-8,912	-8,851	-8,791	-8,702	-8,569	-8,414	0,111	0,191	0,274	0,375	0,380	0,345	0,323	0,292	0,280	0,269	0,287	0,301	0,321	0,315	0,237	0,000	0,000
10,000	-9,680	-9,645	-9,514	-9,351	-9,251	-9,211	-9,190	-9,175	-9,155	-9,152	-9,126	-9,088	-9,022	-8,929	-8,809	-0,004	0,206	0,228	0,236	0,195	0,162	0,151	0,135	0,127	0,140	0,162	0,178	0,212	0,222	0,180	0,000	0,000
11,000	-10,136	-10,031	-9,981	-9,823	-9,734	-9,676	-9,641	-9,616	-9,586	-9,569	-9,527	-9,480	-9,405	-9,289	-9,154	0,180	0,196	0,210	0,235	0,225	0,192	0,189	0,176	0,177	0,180	0,203	0,233	0,260	0,265	0,205	0,000	0,000
12,000	-14,492	-14,511	-14,446	-14,402	-14,346	-14,328	-14,324	-14,318	-14,307	-14,322	-14,287	-14,258	-14,203	-14,082	-13,946	0,021	0,095	0,095	0,104	0,098	0,068	0,073	0,071	0,081	0,098	0,134	0,178	0,218	0,249	0,202	0,000	0,000
13,000	-8,478	-8,426	-8,465	-8,447	-8,439	-8,425	-8,399	-8,378	-8,355	-8,317	-8,268	-8,193	-8,086	-7,919	-7,710	0,036	0,010	0,010	0,053	0,070	0,099	0,118	0,140	0,172	0,208	0,258	0,315	0,365	0,391	0,308	0,000	0,000
14,000	-11,624	-11,477	-11,588	-11,521	-11,523	-11,492	-11,470	-11,474	-11,461	-11,454	-11,418	-11,396	-11,311	-11,178	-10,981	-0,004	-0,080	-0,025	0,049	0,049	0,057	0,072	0,073	0,097	0,118	0,161	0,208	0,282	0,324	0,264	0,000	0,000
15,000	-9,155	-9,334	-9,215	-9,245	-9,200	-9,199	-9,193	-9,176	-9,162	-9,150	-9,132	-9,108	-9,068	-9,009	-8,939	-0,365	-0,057	-0,057	0,018	0,033	0,045	0,050	0,063	0,072	0,078	0,097	0,108	0,131	0,136	0,110	0,000	0,000
	run	2	2022:11:08    11:20:13,892
0,000	-13,304	-13,307	-13,310	-13,361	-13,382	-13,393	-13,398	-13,403	-13,402	-13,411	-13,408	-13,392	-13,369	-13,300	-13,224	-0,085	-0,070	-0,073	-0,060	-0,057	-0,038	-0,019	-0,013	0,001	0,017	0,040	0,083	0,111	0,124	0,107	0,000	0,000
1,000	-15,626	-15,234	-15,008	-14,676	-14,497	-14,369	-14,306	-14,253	-14,204	-14,168	-14,121	-14,091	-14,053	-14,003	-13,949	1,167	0,933	0,804	0,621	0,533	0,431	0,372	0,316	0,272	0,239	0,202	0,180	0,158	0,143	0,097	0,000	0,000
2,000	-8,501	-7,985	-7,773	-7,454	-7,307	-7,207	-7,152	-7,105	-7,050	-7,019	-6,959	-6,898	-6,823	-6,718	-6,607	1,551	1,101	0,913	0,631	0,509	0,405	0,363	0,323	0,292	0,274	0,270	0,276	0,268	0,262	0,189	0,000	0,000
3,000	-19,439	-18,582	-18,171	-17,574	-17,318	-17,173	-17,099	-17,045	-17,000	-16,987	-16,972	-16,955	-16,934	-16,888	-16,833	2,121	1,718	1,447	0,999	0,787	0,580	0,464	0,369	0,295	0,211	0,170	0,153	0,130	0,128	0,088	0,000	0,000
4,000	-11,167	-11,021	-10,861	-10,781	-10,744	-10,731	-10,742	-10,735	-10,734	-10,719	-10,690	-10,643	-10,539	-10,376	-10,164	0,222	0,330	0,228	0,153	0,106	0,095	0,093	0,099	0,111	0,149	0,212	0,273	0,337	0,377	0,310	0,000	0,000
5,000	-12,517	-12,466	-12,598	-12,613	-12,614	-12,589	-12,573	-12,580	-12,546	-12,544	-12,502	-12,421	-12,292	-12,062	-11,775	-0,081	-0,192	-0,128	-0,009	0,019	0,040	0,078	0,104	0,151	0,186	0,268	0,370	0,455	0,512	0,411	0,000	0,000
6,000	-8,757	-8,762	-8,691	-8,567	-8,469	-8,415	-8,385	-8,354	-8,320	-8,299	-8,241	-8,177	-8,084	-7,935	-7,753	-0,101	0,079	0,125	0,209	0,206	0,189	0,192	0,193	0,201	0,220	0,254	0,289	0,324	0,347	0,268	0,000	0,000
7,000	-7,010	-6,934	-6,936	-6,849	-6,791	-6,757	-6,742	-6,730	-6,711	-6,705	-6,683	-6,667	-6,635	-6,584	-6,529	0,085	0,063	0,097	0,140	0,117	0,098	0,094	0,089	0,082	0,081	0,091	0,098	0,112	0,114	0,084	0,000	0,000
8,000	-20,113	-20,307	-20,314	-20,458	-20,460	-20,516	-20,553	-20,585	-20,611	-20,666	-20,674	-20,693	-20,697	-20,648	-20,588	-0,318	-0,219	-0,222	-0,179	-0,141	-0,158	-0,146	-0,146	-0,123	-0,100	-0,052	-0,011	0,024	0,078	0,071	0,000	0,000
9,000	-9,899	-9,824	-9,741	-9,521	-9,373	-9,253	-9,183	-9,135	-9,071	-9,032	-8,978	-8,914	-8,823	-8,694	-8,544	0,121	0,212	0,289	0,387	0,382	0,344	0,325	0,294	0,283	0,270	0,284	0,304	0,314	0,315	0,235	0,000	0,000
