Device: PM2003001		2022:11:08    11:17:37,388  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:17:37,391
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,622	-13,729	-13,772	-13,869	-13,894	-13,910	-13,917	-13,929	-13,923	-13,931	-13,926	-13,902	-13,856	-13,779	-13,679	-0,371	-0,267	-0,216	-0,134	-0,101	-0,066	-0,043	-0,020	0,007	0,024	0,064	0,108	0,148	0,172	0,139	0,000	0,000
1,000	-17,558	-17,604	-17,536	-17,364	-17,219	-17,117	-17,056	-17,013	-16,967	-16,933	-16,891	-16,849	-16,804	-16,725	-16,633	-0,206	0,034	0,134	0,275	0,301	0,279	0,259	0,233	0,217	0,199	0,199	0,196	0,191	0,191	0,143	0,000	0,000
2,000	-10,698	-10,671	-10,621	-10,460	-10,351	-10,267	-10,226	-10,187	-10,132	-10,096	-10,038	-9,970	-9,887	-9,752	-9,610	0,026	0,131	0,191	0,273	0,265	0,249	0,248	0,244	0,241	0,241	0,275	0,293	0,307	0,304	0,223	0,000	0,000
3,000	-20,503	-20,371	-20,231	-19,895	-19,682	-19,549	-19,482	-19,424	-19,377	-19,373	-19,341	-19,317	-19,290	-19,224	-19,156	0,317	0,445	0,478	0,525	0,489	0,390	0,334	0,275	0,230	0,181	0,161	0,157	0,148	0,152	0,110	0,000	0,000
4,000	-10,067	-10,004	-9,893	-9,850	-9,816	-9,834	-9,833	-9,832	-9,832	-9,827	-9,803	-9,752	-9,648	-9,493	-9,288	0,271	0,307	0,202	0,116	0,072	0,077	0,069	0,082	0,093	0,131	0,191	0,250	0,319	0,358	0,296	0,000	0,000
5,000	-11,386	-11,050	-11,138	-11,075	-11,058	-11,027	-11,005	-11,006	-10,975	-10,968	-10,916	-10,851	-10,719	-10,501	-10,224	0,766	0,315	0,239	0,166	0,146	0,123	0,142	0,151	0,177	0,218	0,281	0,362	0,437	0,491	0,394	0,000	0,000
6,000	-8,868	-8,810	-8,694	-8,534	-8,429	-8,366	-8,335	-8,306	-8,264	-8,244	-8,183	-8,121	-8,032	-7,885	-7,709	0,055	0,217	0,222	0,266	0,252	0,223	0,220	0,209	0,216	0,221	0,258	0,296	0,328	0,342	0,265	0,000	0,000
7,000	-7,157	-7,112	-7,075	-6,997	-6,930	-6,903	-6,881	-6,874	-6,855	-6,850	-6,834	-6,811	-6,783	-6,733	-6,674	0,015	0,066	0,085	0,131	0,116	0,101	0,094	0,086	0,087	0,079	0,086	0,097	0,107	0,110	0,089	0,000	0,000
8,000	-20,164	-20,364	-20,380	-20,514	-20,519	-20,575	-20,612	-20,647	-20,677	-20,721	-20,737	-20,762	-20,761	-20,712	-20,654	-0,338	-0,208	-0,231	-0,175	-0,144	-0,156	-0,149	-0,140	-0,121	-0,102	-0,049	-0,010	0,021	0,062	0,065	0,000	0,000
9,000	-9,771	-9,721	-9,658	-9,440	-9,296	-9,177	-9,106	-9,058	-8,998	-8,953	-8,903	-8,834	-8,750	-8,623	-8,474	0,082	0,189	0,248	0,362	0,368	0,340	0,319	0,294	0,278	0,274	0,283	0,292	0,308	0,310	0,233	0,000	0,000
10,000	-9,466	-9,457	-9,340	-9,214	-9,124	-9,089	-9,066	-9,053	-9,029	-9,024	-9,007	-8,973	-8,910	-8,815	-8,707	-0,014	0,158	0,166	0,200	0,169	0,152	0,135	0,126	0,117	0,126	0,145	0,169	0,202	0,216	0,172	0,000	0,000
11,000	-9,834	-9,724	-9,690	-9,548	-9,462	-9,402	-9,373	-9,350	-9,315	-9,297	-9,257	-9,209	-9,145	-9,041	-8,910	0,134	0,173	0,188	0,225	0,216	0,178	0,178	0,164	0,170	0,168	0,196	0,219	0,241	0,250	0,192	0,000	0,000
12,000	-14,090	-14,077	-14,034	-13,981	-13,936	-13,923	-13,916	-13,915	-13,898	-13,901	-13,885	-13,844	-13,789	-13,677	-13,539	0,043	0,085	0,087	0,101	0,087	0,069	0,073	0,070	0,081	0,085	0,147	0,174	0,218	0,242	0,192	0,000	0,000
13,000	-8,337	-8,372	-8,356	-8,363	-8,348	-8,333	-8,316	-8,295	-8,276	-8,239	-8,189	-8,115	-8,014	-7,853	-7,643	-0,026	-0,008	-0,003	0,031	0,065	0,091	0,113	0,134	0,169	0,201	0,251	0,299	0,355	0,379	0,306	0,000	0,000
14,000	-11,855	-11,821	-11,842	-11,810	-11,795	-11,771	-11,759	-11,758	-11,741	-11,732	-11,717	-11,677	-11,591	-11,452	-11,255	-0,169	-0,098	-0,042	0,038	0,044	0,060	0,072	0,075	0,089	0,116	0,165	0,228	0,293	0,334	0,272	0,000	0,000
15,000	-9,239	-9,412	-9,313	-9,343	-9,289	-9,293	-9,287	-9,270	-9,252	-9,245	-9,228	-9,198	-9,155	-9,094	-9,015	-0,319	-0,056	-0,051	0,024	0,035	0,052	0,050	0,066	0,075	0,083	0,101	0,115	0,138	0,148	0,117	0,000	0,000
	run	2	2022:11:08    11:17:37,490
0,000	-13,782	-13,910	-13,935	-14,037	-14,067	-14,083	-14,096	-14,104	-14,100	-14,113	-14,102	-14,080	-14,038	-13,954	-13,850	-0,367	-0,271	-0,236	-0,139	-0,104	-0,075	-0,047	-0,019	-0,001	0,027	0,068	0,109	0,150	0,178	0,139	0,000	0,000
1,000	-17,843	-17,866	-17,788	-17,593	-17,441	-17,337	-17,274	-17,226	-17,181	-17,147	-17,099	-17,069	-17,015	-16,942	-16,853	-0,172	0,074	0,161	0,308	0,325	0,292	0,273	0,236	0,218	0,205	0,198	0,193	0,195	0,194	0,147	0,000	0,000
2,000	-10,778	-10,755	-10,706	-10,547	-10,432	-10,359	-10,314	-10,275	-10,218	-10,186	-10,124	-10,056	-9,968	-9,841	-9,697	0,025	0,124	0,185	0,267	0,265	0,248	0,249	0,239	0,240	0,247	0,266	0,295	0,304	0,305	0,229	0,000	0,000
3,000	-20,369	-20,249	-20,129	-19,791	-19,581	-19,443	-19,376	-19,323	-19,277	-19,262	-19,234	-19,216	-19,187	-19,126	-19,059	0,307	0,433	0,460	0,516	0,477	0,381	0,328	0,274	0,227	0,179	0,154	0,152	0,149	0,149	0,104	0,000	0,000
4,000	-9,684	-9,610	-9,478	-9,434	-9,398	-9,406	-9,412	-9,411	-9,409	-9,402	-9,381	-9,331	-9,240	-9,090	-8,898	0,247	0,321	0,205	0,119	0,086	0,080	0,070	0,080	0,089	0,134	0,190	0,241	0,306	0,343	0,280	0,000	0,000
5,000	-10,924	-10,601	-10,694	-10,638	-10,633	-10,596	-10,576	-10,569	-10,538	-10,533	-10,495	-10,421	-10,306	-10,104	-9,844	0,762	0,317	0,233	0,159	0,132	0,109	0,131	0,135	0,168	0,203	0,260	0,330	0,412	0,460	0,371	0,000	0,000
6,000	-8,485	-8,426	-8,306	-8,169	-8,062	-8,004	-7,971	-7,940	-7,905	-7,893	-7,833	-7,774	-7,689	-7,551	-7,382	0,040	0,191	0,220	0,249	0,240	0,210	0,203	0,199	0,204	0,213	0,240	0,274	0,308	0,322	0,252	0,000	0,000
7,000	-6,921	-6,880	-6,863	-6,789	-6,740	-6,707	-6,686	-6,678	-6,655	-6,654	-6,631	-6,618	-6,589	-6,538	-6,482	0,007	0,046	0,071	0,114	0,110	0,087	0,094	0,082	0,083	0,078	0,085	0,094	0,101	0,110	0,082	0,000	0,000
8,000	-20,049	-20,256	-20,267	-20,398	-20,396	-20,454	-20,489	-20,521	-20,549	-20,605	-20,623	-20,640	-20,636	-20,597	-20,532	-0,331	-0,215	-0,206	-0,167	-0,141	-0,154	-0,147	-0,140	-0,123	-0,097	-0,056	-0,011	0,022	0,068	0,065	0,000	0,000
9,000	-9,774	-9,716	-9,636	-9,422	-9,269	-9,151	-9,083	-9,032	-8,970	-8,936	-8,874	-8,812	-8,729	-8,600	-8,451	0,116	0,211	0,270	0,370	0,373	0,337	0,319	0,290	0,274	0,266	0,281	0,296	0,312	0,310	0,234	0,000	0,000
10,000	-9,644	-9,630	-9,509	-9,348	-9,255	-9,216	-9,198	-9,176	-9,154	-9,153	-9,130	-9,095	-9,035	-8,938	-8,820	0,007	0,187	0,197	0,221	0,187	0,161	0,139	0,132	0,119	0,128	0,148	0,177	0,209	0,221	0,174	0,000	0,000
11,000	-10,029	-9,913	-9,871	-9,712	-9,627	-9,557	-9,528	-9,508	-9,470	-9,451	-9,416	-9,366	-9,299	-9,187	-9,055	0,161	0,191	0,205	0,238	0,225	0,189	0,188	0,172	0,173	0,181	0,201	0,222	0,244	0,254	0,197	0,000	0,000
12,000	-14,351	-14,345	-14,294	-14,257	-14,208	-14,184	-14,184	-14,177	-14,159	-14,169	-14,148	-14,113	-14,057	-13,937	-13,803	0,044	0,083	0,083	0,090	0,083	0,066	0,076	0,073	0,083	0,099	0,136	0,179	0,221	0,248	0,201	0,000	0,000
13,000	-8,456	-8,499	-8,476	-8,488	-8,472	-8,452	-8,437	-8,418	-8,395	-8,362	-8,303	-8,233	-8,133	-7,968	-7,757	-0,028	-0,003	-0,000	0,040	0,067	0,095	0,112	0,136	0,165	0,207	0,264	0,306	0,358	0,390	0,311	0,000	0,000
14,000	-11,888	-11,841	-11,879	-11,845	-11,833	-11,810	-11,788	-11,784	-11,779	-11,766	-11,761	-11,710	-11,626	-11,489	-11,287	-0,107	-0,099	-0,027	0,040	0,050	0,054	0,069	0,070	0,089	0,121	0,163	0,233	0,290	0,326	0,271	0,000	0,000
15,000	-9,273	-9,437	-9,344	-9,367	-9,320	-9,322	-9,311	-9,293	-9,279	-9,269	-9,251	-9,219	-9,177	-9,112	-9,032	-0,324	-0,053	-0,049	0,023	0,035	0,053	0,053	0,070	0,078	0,084	0,107	0,119	0,144	0,152	0,124	0,000	0,000
	run	3	2022:11:08    11:17:37,543
0,000	-13,512	-13,615	-13,663	-13,753	-13,779	-13,796	-13,798	-13,810	-13,808	-13,818	-13,810	-13,787	-13,746	-13,666	-13,565	-0,349	-0,255	-0,214	-0,129	-0,098	-0,066	-0,039	-0,020	0,005	0,026	0,063	0,103	0,146	0,166	0,136	0,000	0,000
1,000	-17,554	-17,602	-17,536	-17,368	-17,217	-17,118	-17,060	-17,008	-16,965	-16,938	-16,886	-16,851	-16,806	-16,729	-16,635	-0,190	0,035	0,140	0,278	0,304	0,271	0,259	0,231	0,214	0,201	0,197	0,198	0,195	0,193	0,147	0,000	0,000
2,000	-10,778	-10,755	-10,706	-10,547	-10,432	-10,359	-10,314	-10,275	-10,218	-10,186	-10,124	-10,056	-9,968	-9,841	-9,697	0,025	0,124	0,185	0,267	0,265	0,248	0,249	0,239	0,240	0,247	0,266	0,295	0,304	0,305	0,229	0,000	0,000
3,000	-20,369	-20,249	-20,129	-19,791	-19,581	-19,443	-19,376	-19,323	-19,277	-19,262	-19,234	-19,216	-19,187	-19,126	-19,059	0,307	0,433	0,460	0,516	0,477	0,381	0,328	0,274	0,227	0,179	0,154	0,152	0,149	0,149	0,104	0,000	0,000
4,000	-9,684	-9,610	-9,478	-9,434	-9,398	-9,406	-9,412	-9,411	-9,409	-9,402	-9,381	-9,331	-9,240	-9,090	-8,898	0,247	0,321	0,205	0,119	0,086	0,080	0,070	0,080	0,089	0,134	0,190	0,241	0,306	0,343	0,280	0,000	0,000
5,000	-10,924	-10,601	-10,694	-10,638	-10,633	-10,596	-10,576	-10,569	-10,538	-10,533	-10,495	-10,421	-10,306	-10,104	-9,844	0,762	0,317	0,233	0,159	0,132	0,109	0,131	0,135	0,168	0,203	0,260	0,330	0,412	0,460	0,371	0,000	0,000
6,000	-8,485	-8,426	-8,306	-8,169	-8,062	-8,004	-7,971	-7,940	-7,905	-7,893	-7,833	-7,774	-7,689	-7,551	-7,382	0,040	0,191	0,220	0,249	0,240	0,210	0,203	0,199	0,204	0,213	0,240	0,274	0,308	0,322	0,252	0,000	0,000
7,000	-6,921	-6,880	-6,863	-6,789	-6,740	-6,707	-6,686	-6,678	-6,655	-6,654	-6,631	-6,618	-6,589	-6,538	-6,482	0,007	0,046	0,071	0,114	0,110	0,087	0,094	0,082	0,083	0,078	0,085	0,094	0,101	0,110	0,082	0,000	0,000
8,000	-19,567	-19,790	-19,767	-19,888	-19,886	-19,939	-19,980	-20,009	-20,038	-20,089	-20,102	-20,120	-20,122	-20,073	-20,013	-0,310	-0,183	-0,201	-0,152	-0,140	-0,144	-0,140	-0,134	-0,111	-0,101	-0,053	-0,007	0,027	0,071	0,060	0,000	0,000
9,000	-9,585	-9,557	-9,501	-9,317	-9,188	-9,066	-8,999	-8,944	-8,890	-8,842	-8,783	-8,732	-8,647	-8,524	-8,373	0,062	0,133	0,218	0,328	0,346	0,324	0,315	0,284	0,275	0,263	0,275	0,284	0,300	0,306	0,229	0,000	0,000
10,000	-9,584	-9,556	-9,430	-9,251	-9,160	-9,117	-9,095	-9,086	-9,060	-9,060	-9,035	-8,997	-8,938	-8,847	-8,725	0,021	0,214	0,214	0,236	0,190	0,158	0,140	0,133	0,121	0,130	0,153	0,172	0,203	0,218	0,172	0,000	0,000
11,000	-10,129	-10,004	-9,962	-9,808	-9,720	-9,662	-9,629	-9,611	-9,572	-9,562	-9,513	-9,466	-9,397	-9,292	-9,161	0,173	0,188	0,207	0,230	0,221	0,182	0,180	0,171	0,173	0,176	0,200	0,220	0,246	0,257	0,198	0,000	0,000
12,000	-14,639	-14,638	-14,582	-14,537	-14,484	-14,467	-14,457	-14,452	-14,438	-14,456	-14,432	-14,386	-14,326	-14,204	-14,068	0,044	0,083	0,093	0,100	0,093	0,070	0,078	0,082	0,088	0,099	0,140	0,183	0,224	0,261	0,205	0,000	0,000
13,000	-8,549	-8,591	-8,572	-8,587	-8,562	-8,550	-8,536	-8,513	-8,491	-8,455	-8,398	-8,329	-8,222	-8,050	-7,838	-0,027	-0,008	0,003	0,040	0,071	0,093	0,120	0,144	0,169	0,207	0,264	0,312	0,365	0,393	0,316	0,000	0,000
14,000	-11,946	-11,909	-11,932	-11,906	-11,896	-11,865	-11,849	-11,841	-11,837	-11,831	-11,809	-11,764	-11,691	-11,540	-11,342	-0,143	-0,098	-0,035	0,037	0,047	0,059	0,069	0,074	0,088	0,116	0,157	0,233	0,301	0,329	0,273	0,000	0,000
15,000	-9,316	-9,491	-9,391	-9,412	-9,369	-9,368	-9,360	-9,339	-9,323	-9,317	-9,297	-9,270	-9,223	-9,150	-9,075	-0,321	-0,054	-0,057	0,022	0,038	0,049	0,056	0,068	0,077	0,089	0,107	0,125	0,144	0,157	0,122	0,000	0,000
	run	4	2022:11:08    11:17:37,638
0,000	-13,502	-13,603	-13,633	-13,731	-13,755	-13,766	-13,774	-13,779	-13,778	-13,784	-13,781	-13,758	-13,711	-13,631	-13,527	-0,356	-0,260	-0,208	-0,135	-0,092	-0,059	-0,036	-0,019	0,011	0,030	0,064	0,107	0,148	0,174	0,139	0,000	0,000
1,000	-17,100	-17,161	-17,091	-16,935	-16,805	-16,705	-16,657	-16,605	-16,560	-16,528	-16,484	-16,448	-16,400	-16,324	-16,229	-0,220	0,010	0,107	0,254	0,284	0,261	0,250	0,221	0,201	0,192	0,193	0,194	0,192	0,190	0,140	0,000	0,000
2,000	-10,493	-10,458	-10,415	-10,263	-10,159	-10,078	-10,032	-9,995	-9,944	-9,912	-9,853	-9,785	-9,703	-9,575	-9,435	0,024	0,121	0,178	0,258	0,262	0,239	0,240	0,234	0,233	0,240	0,261	0,280	0,298	0,290	0,217	0,000	0,000
3,000	-20,290	-20,152	-20,035	-19,703	-19,497	-19,370	-19,302	-19,249	-19,201	-19,192	-19,163	-19,139	-19,111	-19,042	-18,977	0,294	0,422	0,447	0,513	0,470	0,381	0,324	0,270	0,230	0,180	0,155	0,157	0,152	0,151	0,114	0,000	0,000
4,000	-9,901	-9,822	-9,700	-9,660	-9,631	-9,634	-9,640	-9,642	-9,642	-9,637	-9,607	-9,562	-9,468	-9,312	-9,122	0,274	0,314	0,203	0,122	0,078	0,074	0,070	0,082	0,089	0,131	0,191	0,242	0,312	0,346	0,286	0,000	0,000
5,000	-11,291	-10,969	-11,046	-10,989	-10,979	-10,936	-10,919	-10,918	-10,884	-10,877	-10,830	-10,759	-10,637	-10,427	-10,153	0,767	0,318	0,251	0,165	0,133	0,123	0,136	0,143	0,173	0,208	0,279	0,355	0,433	0,482	0,389	0,000	0,000
6,000	-8,595	-8,535	-8,426	-8,278	-8,174	-8,112	-8,084	-8,051	-8,016	-7,993	-7,941	-7,886	-7,798	-7,658	-7,488	0,049	0,183	0,218	0,259	0,239	0,216	0,208	0,200	0,202	0,207	0,242	0,279	0,307	0,324	0,246	0,000	0,000
7,000	-6,861	-6,837	-6,814	-6,751	-6,716	-6,685	-6,668	-6,658	-6,636	-6,629	-6,617	-6,598	-6,569	-6,519	-6,465	0,014	0,027	0,051	0,099	0,096	0,083	0,084	0,082	0,076	0,077	0,077	0,094	0,106	0,107	0,081	0,000	0,000
