Device: PM2003001		2022:11:08    11:21:17,237  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:21:17,240
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,818	-13,908	-13,951	-14,040	-14,056	-14,078	-14,086	-14,096	-14,097	-14,102	-14,092	-14,057	-14,011	-13,911	-13,797	-0,274	-0,218	-0,183	-0,115	-0,090	-0,061	-0,035	-0,016	0,006	0,039	0,084	0,135	0,176	0,200	0,167	0,000	0,000
1,000	-17,666	-17,688	-17,611	-17,425	-17,262	-17,157	-17,095	-17,047	-16,991	-16,959	-16,907	-16,862	-16,809	-16,709	-16,598	-0,071	0,136	0,199	0,324	0,344	0,307	0,286	0,253	0,238	0,216	0,226	0,232	0,236	0,235	0,172	0,000	0,000
2,000	-10,558	-10,594	-10,571	-10,432	-10,323	-10,259	-10,212	-10,174	-10,124	-10,083	-10,018	-9,945	-9,849	-9,691	-9,518	-0,059	0,062	0,120	0,232	0,247	0,232	0,238	0,229	0,245	0,259	0,295	0,325	0,348	0,359	0,267	0,000	0,000
3,000	-20,626	-20,704	-20,670	-20,414	-20,216	-20,087	-20,011	-19,954	-19,902	-19,892	-19,848	-19,813	-19,763	-19,662	-19,548	-0,226	0,047	0,166	0,386	0,401	0,343	0,306	0,270	0,241	0,196	0,200	0,212	0,221	0,231	0,174	0,000	0,000
4,000	-10,881	-10,854	-10,699	-10,677	-10,640	-10,643	-10,642	-10,647	-10,649	-10,633	-10,607	-10,561	-10,466	-10,321	-10,129	-0,044	0,155	0,103	0,083	0,061	0,057	0,059	0,073	0,088	0,131	0,184	0,243	0,305	0,345	0,284	0,000	0,000
5,000	-7,734	-6,980	-6,920	-6,699	-6,648	-6,588	-6,562	-6,553	-6,517	-6,512	-6,464	-6,407	-6,322	-6,160	-5,966	2,365	1,308	0,964	0,528	0,385	0,275	0,254	0,230	0,219	0,217	0,263	0,292	0,340	0,360	0,285	0,000	0,000
6,000	-4,656	-4,299	-4,111	-3,927	-3,838	-3,787	-3,758	-3,732	-3,710	-3,683	-3,651	-3,600	-3,527	-3,419	-3,269	1,505	0,983	0,751	0,461	0,361	0,279	0,241	0,217	0,203	0,198	0,214	0,238	0,267	0,284	0,224	0,000	0,000
7,000	-6,696	-6,624	-6,610	-6,536	-6,486	-6,463	-6,434	-6,432	-6,411	-6,406	-6,390	-6,372	-6,352	-6,305	-6,260	0,095	0,083	0,107	0,123	0,110	0,094	0,086	0,080	0,079	0,067	0,073	0,086	0,091	0,092	0,071	0,000	0,000
8,000	-19,438	-19,653	-19,646	-19,755	-19,750	-19,802	-19,834	-19,863	-19,893	-19,938	-19,960	-19,980	-19,981	-19,945	-19,894	-0,414	-0,219	-0,213	-0,158	-0,133	-0,139	-0,137	-0,130	-0,116	-0,101	-0,061	-0,016	0,012	0,056	0,053	0,000	0,000
