Device: PM2003001		2022:11:08    11:46:20,349  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:46:20,353
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,276	-13,383	-13,420	-13,519	-13,548	-13,576	-13,582	-13,588	-13,596	-13,606	-13,603	-13,574	-13,541	-13,458	-13,365	-0,288	-0,241	-0,197	-0,134	-0,109	-0,079	-0,051	-0,040	-0,014	0,017	0,055	0,095	0,135	0,158	0,129	0,000	0,000
1,000	-16,686	-16,714	-16,646	-16,445	-16,281	-16,158	-16,093	-16,034	-15,967	-15,941	-15,879	-15,834	-15,775	-15,686	-15,595	-0,111	0,115	0,186	0,346	0,369	0,335	0,311	0,292	0,266	0,233	0,229	0,227	0,220	0,212	0,155	0,000	0,000
2,000	-10,755	-10,745	-10,716	-10,576	-10,471	-10,398	-10,350	-10,309	-10,255	-10,219	-10,155	-10,083	-9,987	-9,842	-9,682	-0,038	0,075	0,138	0,239	0,246	0,232	0,237	0,243	0,248	0,256	0,286	0,315	0,332	0,334	0,252	0,000	0,000
3,000	-21,554	-21,533	-21,478	-21,121	-20,900	-20,765	-20,689	-20,634	-20,581	-20,564	-20,537	-20,507	-20,465	-20,378	-20,274	-0,043	0,178	0,315	0,490	0,467	0,383	0,331	0,283	0,241	0,203	0,184	0,190	0,198	0,207	0,151	0,000	0,000
4,000	-10,903	-10,930	-10,856	-10,858	-10,830	-10,837	-10,839	-10,840	-10,838	-10,827	-10,805	-10,753	-10,664	-10,513	-10,315	-0,070	0,041	0,035	0,039	0,033	0,034	0,054	0,061	0,087	0,130	0,193	0,252	0,310	0,345	0,280	0,000	0,000
5,000	-10,360	-10,172	-10,215	-10,195	-10,160	-10,141	-10,119	-10,120	-10,093	-10,095	-10,055	-9,990	-9,886	-9,691	-9,455	0,704	0,320	0,214	0,152	0,128	0,100	0,118	0,130	0,150	0,184	0,243	0,312	0,378	0,422	0,343	0,000	0,000
6,000	-7,806	-7,709	-7,603	-7,446	-7,350	-7,292	-7,261	-7,229	-7,193	-7,165	-7,117	-7,059	-6,973	-6,834	-6,669	0,323	0,312	0,292	0,288	0,259	0,224	0,215	0,206	0,212	0,219	0,244	0,280	0,306	0,320	0,250	0,000	0,000
7,000	-7,155	-7,108	-7,084	-6,980	-6,920	-6,882	-6,865	-6,854	-6,835	-6,837	-6,817	-6,801	-6,778	-6,726	-6,672	0,017	0,074	0,116	0,145	0,125	0,097	0,095	0,084	0,083	0,077	0,081	0,093	0,094	0,106	0,078	0,000	0,000
8,000	-20,314	-20,545	-20,565	-20,723	-20,732	-20,780	-20,807	-20,830	-20,849	-20,896	-20,904	-20,916	-20,912	-20,864	-20,802	-0,386	-0,262	-0,259	-0,186	-0,143	-0,142	-0,125	-0,115	-0,090	-0,076	-0,035	0,007	0,036	0,079	0,070	0,000	0,000
