Device: PM2003001		2022:11:08    11:45:42,201  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:45:42,203
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,696	-12,735	-12,785	-12,850	-12,871	-12,888	-12,900	-12,903	-12,899	-12,913	-12,906	-12,886	-12,843	-12,761	-12,668	-0,152	-0,144	-0,129	-0,091	-0,077	-0,055	-0,034	-0,019	0,003	0,027	0,062	0,103	0,140	0,161	0,131	0,000	0,000
1,000	-15,576	-15,591	-15,527	-15,347	-15,193	-15,086	-15,028	-14,970	-14,906	-14,874	-14,821	-14,774	-14,719	-14,625	-14,525	0,022	0,162	0,206	0,322	0,347	0,312	0,298	0,270	0,253	0,233	0,230	0,231	0,220	0,220	0,165	0,000	0,000
2,000	-9,590	-9,569	-9,554	-9,439	-9,351	-9,280	-9,240	-9,203	-9,149	-9,117	-9,060	-8,993	-8,902	-8,772	-8,627	0,067	0,093	0,136	0,219	0,233	0,221	0,226	0,222	0,232	0,232	0,259	0,286	0,301	0,309	0,228	0,000	0,000
3,000	-19,376	-19,370	-19,310	-19,063	-18,868	-18,745	-18,676	-18,622	-18,571	-18,561	-18,525	-18,490	-18,441	-18,338	-18,224	0,070	0,208	0,277	0,411	0,412	0,345	0,305	0,270	0,238	0,197	0,199	0,210	0,218	0,230	0,170	0,000	0,000
4,000	-10,493	-10,529	-10,425	-10,412	-10,379	-10,378	-10,380	-10,371	-10,371	-10,351	-10,311	-10,245	-10,130	-9,922	-9,653	-0,166	0,033	0,011	0,056	0,061	0,067	0,083	0,093	0,126	0,178	0,255	0,339	0,420	0,471	0,382	0,000	0,000
5,000	-11,932	-11,929	-12,043	-12,090	-12,083	-12,065	-12,054	-12,051	-12,020	-12,021	-11,974	-11,897	-11,771	-11,533	-11,233	-0,067	-0,155	-0,112	-0,011	0,026	0,038	0,076	0,099	0,149	0,190	0,276	0,369	0,465	0,517	0,420	0,000	0,000
6,000	-8,655	-8,655	-8,576	-8,441	-8,347	-8,293	-8,265	-8,237	-8,200	-8,176	-8,125	-8,065	-7,968	-7,815	-7,638	-0,051	0,100	0,144	0,215	0,214	0,189	0,192	0,190	0,202	0,219	0,254	0,295	0,330	0,349	0,269	0,000	0,000
7,000	-7,319	-7,247	-7,235	-7,126	-7,070	-7,028	-7,012	-7,009	-6,983	-6,986	-6,968	-6,948	-6,923	-6,869	-6,819	0,027	0,054	0,096	0,144	0,125	0,099	0,102	0,084	0,088	0,079	0,086	0,099	0,105	0,109	0,085	0,000	0,000
8,000	-20,837	-21,156	-21,176	-21,373	-21,382	-21,439	-21,473	-21,494	-21,513	-21,562	-21,573	-21,592	-21,590	-21,541	-21,482	-0,652	-0,406	-0,372	-0,248	-0,198	-0,165	-0,158	-0,138	-0,107	-0,091	-0,047	-0,007	0,030	0,076	0,069	0,000	0,000
9,000	-10,285	-10,218	-10,132	-9,884	-9,736	-9,624	-9,557	-9,511	-9,464	-9,422	-9,375	-9,310	-9,225	-9,092	-8,936	-0,014	0,175	0,268	0,375	0,368	0,328	0,307	0,279	0,262	0,256	0,272	0,295	0,313	0,319	0,243	0,000	0,000
10,000	-10,463	-10,503	-10,380	-10,247	-10,160	-10,119	-10,094	-10,076	-10,052	-10,047	-10,016	-9,983	-9,920	-9,827	-9,719	-0,241	0,060	0,114	0,176	0,161	0,143	0,130	0,129	0,124	0,130	0,153	0,180	0,207	0,216	0,171	0,000	0,000
11,000	-10,165	-10,003	-9,934	-9,751	-9,663	-9,599	-9,566	-9,538	-9,507	-9,485	-9,446	-9,408	-9,343	-9,251	-9,137	0,166	0,228	0,253	0,262	0,243	0,202	0,195	0,178	0,176	0,175	0,182	0,205	0,216	0,224	0,169	0,000	0,000
12,000	-14,001	-13,627	-13,517	-13,342	-13,271	-13,234	-13,221	-13,216	-13,207	-13,211	-13,196	-13,176	-13,147	-13,074	-12,995	1,061	0,707	0,551	0,338	0,250	0,168	0,143	0,117	0,103	0,090	0,106	0,119	0,140	0,152	0,119	0,000	0,000
13,000	-6,240	-5,916	-5,866	-5,761	-5,731	-5,701	-5,682	-5,671	-5,649	-5,622	-5,579	-5,523	-5,442	-5,313	-5,147	1,124	0,664	0,477	0,270	0,207	0,168	0,164	0,163	0,171	0,188	0,224	0,253	0,296	0,311	0,245	0,000	0,000
14,000	-11,518	-11,142	-11,186	-11,046	-11,037	-10,998	-10,980	-10,983	-10,971	-10,963	-10,939	-10,908	-10,836	-10,710	-10,533	0,580	0,293	0,262	0,185	0,144	0,106	0,106	0,095	0,104	0,119	0,165	0,202	0,269	0,297	0,246	0,000	0,000
15,000	-9,040	-9,153	-9,104	-9,095	-9,060	-9,062	-9,052	-9,032	-9,018	-9,014	-8,994	-8,963	-8,918	-8,856	-8,780	-0,223	-0,027	-0,026	0,029	0,035	0,048	0,055	0,072	0,067	0,084	0,109	0,120	0,139	0,155	0,123	0,000	0,000
	run	2	2022:11:08    11:45:42,304
0,000	-12,587	-12,630	-12,678	-12,749	-12,772	-12,787	-12,799	-12,803	-12,800	-12,814	-12,802	-12,782	-12,741	-12,662	-12,567	-0,150	-0,146	-0,124	-0,089	-0,071	-0,055	-0,029	-0,013	0,007	0,021	0,060	0,103	0,136	0,162	0,128	0,000	0,000
1,000	-15,624	-15,632	-15,552	-15,381	-15,241	-15,126	-15,066	-15,006	-14,944	-14,913	-14,856	-14,804	-14,750	-14,659	-14,560	0,015	0,153	0,220	0,324	0,344	0,309	0,297	0,273	0,254	0,238	0,233	0,234	0,223	0,222	0,162	0,000	0,000
2,000	-9,767	-9,744	-9,729	-9,606	-9,509	-9,434	-9,388	-9,349	-9,299	-9,264	-9,202	-9,137	-9,049	-8,912	-8,760	0,079	0,109	0,148	0,234	0,245	0,227	0,232	0,226	0,240	0,244	0,266	0,291	0,313	0,316	0,228	0,000	0,000
3,000	-19,797	-19,803	-19,737	-19,458	-19,255	-19,126	-19,055	-19,000	-18,949	-18,937	-18,900	-18,867	-18,817	-18,713	-18,600	0,092	0,256	0,309	0,447	0,434	0,364	0,321	0,278	0,238	0,198	0,199	0,214	0,221	0,232	0,171	0,000	0,000
4,000	-10,649	-10,691	-10,601	-10,589	-10,558	-10,560	-10,554	-10,555	-10,546	-10,526	-10,490	-10,422	-10,293	-10,088	-9,816	-0,150	0,025	0,009	0,054	0,059	0,065	0,087	0,098	0,130	0,186	0,261	0,343	0,428	0,478	0,396	0,000	0,000
