Device: PM2003001		2022:11:08    11:31:25,094  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:31:25,097
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,123	-13,195	-13,203	-13,281	-13,300	-13,317	-13,321	-13,331	-13,329	-13,337	-13,323	-13,300	-13,243	-13,152	-13,038	-0,156	-0,129	-0,120	-0,083	-0,062	-0,047	-0,024	-0,009	0,017	0,047	0,081	0,128	0,170	0,196	0,159	0,000	0,000
1,000	-16,553	-16,542	-16,458	-16,276	-16,119	-16,006	-15,941	-15,888	-15,833	-15,798	-15,739	-15,698	-15,636	-15,541	-15,424	0,017	0,176	0,229	0,340	0,353	0,326	0,306	0,270	0,254	0,235	0,241	0,244	0,243	0,240	0,183	0,000	0,000
2,000	-10,361	-10,337	-10,301	-10,157	-10,048	-9,974	-9,926	-9,888	-9,833	-9,798	-9,736	-9,653	-9,558	-9,405	-9,235	0,087	0,143	0,188	0,262	0,266	0,254	0,257	0,246	0,253	0,262	0,299	0,320	0,346	0,349	0,266	0,000	0,000
3,000	-20,552	-20,511	-20,417	-20,088	-19,880	-19,741	-19,675	-19,610	-19,560	-19,552	-19,513	-19,475	-19,417	-19,314	-19,188	0,169	0,314	0,390	0,503	0,479	0,389	0,344	0,292	0,256	0,216	0,208	0,231	0,234	0,249	0,188	0,000	0,000
4,000	-11,029	-11,084	-10,980	-10,996	-10,964	-10,962	-10,960	-10,963	-10,953	-10,933	-10,895	-10,820	-10,683	-10,461	-10,172	-0,170	0,007	-0,005	0,043	0,055	0,065	0,085	0,100	0,138	0,191	0,276	0,367	0,461	0,510	0,423	0,000	0,000
5,000	-12,441	-12,410	-12,547	-12,577	-12,557	-12,549	-12,533	-12,536	-12,506	-12,506	-12,453	-12,372	-12,242	-11,994	-11,679	-0,040	-0,158	-0,111	-0,011	0,024	0,033	0,080	0,109	0,154	0,196	0,278	0,392	0,479	0,543	0,441	0,000	0,000
6,000	-8,636	-8,615	-8,505	-8,361	-8,261	-8,203	-8,172	-8,141	-8,105	-8,080	-8,033	-7,976	-7,896	-7,765	-7,611	-0,008	0,150	0,187	0,242	0,230	0,205	0,199	0,190	0,196	0,207	0,228	0,269	0,289	0,306	0,233	0,000	0,000
7,000	-6,885	-6,741	-6,683	-6,572	-6,518	-6,480	-6,457	-6,447	-6,428	-6,428	-6,409	-6,397	-6,377	-6,346	-6,308	0,260	0,213	0,196	0,182	0,153	0,123	0,105	0,096	0,081	0,072	0,066	0,074	0,075	0,074	0,055	0,000	0,000
8,000	-19,250	-19,302	-19,237	-19,311	-19,294	-19,341	-19,371	-19,393	-19,423	-19,472	-19,498	-19,519	-19,533	-19,516	-19,498	-0,062	0,007	-0,027	-0,069	-0,080	-0,103	-0,107	-0,113	-0,103	-0,101	-0,074	-0,048	-0,024	0,007	0,013	0,000	0,000
