Device: PM2003001		2022:11:08    11:41:06,300  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:41:06,303
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,084	-13,168	-13,199	-13,290	-13,325	-13,345	-13,355	-13,365	-13,362	-13,370	-13,361	-13,337	-13,282	-13,195	-13,087	-0,203	-0,170	-0,161	-0,115	-0,096	-0,063	-0,037	-0,024	0,011	0,037	0,076	0,118	0,164	0,189	0,153	0,000	0,000
1,000	-16,745	-16,724	-16,613	-16,389	-16,201	-16,073	-16,004	-15,938	-15,882	-15,834	-15,779	-15,722	-15,659	-15,565	-15,445	0,033	0,199	0,278	0,407	0,416	0,373	0,344	0,310	0,290	0,263	0,259	0,258	0,253	0,250	0,188	0,000	0,000
2,000	-10,577	-10,576	-10,521	-10,377	-10,272	-10,198	-10,149	-10,114	-10,058	-10,019	-9,950	-9,870	-9,768	-9,608	-9,427	0,051	0,134	0,182	0,265	0,261	0,252	0,256	0,256	0,261	0,270	0,304	0,337	0,365	0,367	0,275	0,000	0,000
3,000	-21,473	-21,396	-21,314	-20,937	-20,725	-20,584	-20,510	-20,456	-20,406	-20,402	-20,360	-20,325	-20,269	-20,159	-20,033	0,128	0,313	0,409	0,525	0,484	0,395	0,342	0,292	0,252	0,217	0,210	0,228	0,242	0,251	0,190	0,000	0,000
4,000	-11,711	-11,844	-11,766	-11,817	-11,791	-11,799	-11,806	-11,805	-11,798	-11,780	-11,735	-11,667	-11,535	-11,326	-11,045	-0,442	-0,163	-0,139	-0,028	0,006	0,024	0,051	0,077	0,116	0,178	0,258	0,346	0,435	0,495	0,403	0,000	0,000
5,000	-10,569	-9,959	-9,904	-9,729	-9,675	-9,637	-9,611	-9,604	-9,569	-9,562	-9,529	-9,472	-9,389	-9,242	-9,059	1,632	0,940	0,688	0,396	0,300	0,221	0,207	0,187	0,188	0,185	0,234	0,271	0,313	0,339	0,267	0,000	0,000
6,000	-3,591	-3,335	-3,211	-3,125	-3,077	-3,048	-3,033	-3,023	-3,004	-2,980	-2,961	-2,915	-2,841	-2,720	-2,564	1,669	0,959	0,670	0,367	0,272	0,204	0,183	0,164	0,156	0,160	0,195	0,224	0,265	0,291	0,233	0,000	0,000
7,000	-5,249	-5,007	-4,908	-4,765	-4,706	-4,672	-4,659	-4,644	-4,630	-4,630	-4,625	-4,608	-4,592	-4,548	-4,516	0,882	0,555	0,456	0,285	0,210	0,146	0,129	0,105	0,088	0,079	0,070	0,071	0,081	0,079	0,062	0,000	0,000
8,000	-20,337	-20,615	-20,640	-20,802	-20,811	-20,865	-20,902	-20,932	-20,947	-20,999	-21,012	-21,031	-21,042	-21,004	-20,962	-0,602	-0,388	-0,333	-0,224	-0,188	-0,169	-0,158	-0,151	-0,124	-0,106	-0,065	-0,028	-0,002	0,038	0,044	0,000	0,000
9,000	-9,678	-9,642	-9,575	-9,398	-9,264	-9,154	-9,088	-9,037	-8,989	-8,950	-8,903	-8,844	-8,768	-8,649	-8,512	0,008	0,120	0,211	0,320	0,339	0,302	0,294	0,267	0,247	0,244	0,257	0,271	0,281	0,283	0,211	0,000	0,000
10,000	-9,514	-9,554	-9,453	-9,331	-9,249	-9,216	-9,195	-9,174	-9,150	-9,141	-9,117	-9,085	-9,022	-8,930	-8,821	-0,095	0,111	0,131	0,179	0,156	0,136	0,129	0,123	0,117	0,128	0,152	0,173	0,203	0,216	0,169	0,000	0,000
11,000	-9,709	-9,609	-9,573	-9,432	-9,356	-9,299	-9,266	-9,243	-9,214	-9,192	-9,148	-9,111	-9,045	-8,944	-8,819	0,101	0,143	0,170	0,204	0,204	0,174	0,174	0,159	0,161	0,167	0,189	0,213	0,232	0,245	0,186	0,000	0,000
12,000	-14,952	-14,970	-14,908	-14,871	-14,820	-14,801	-14,800	-14,795	-14,781	-14,799	-14,770	-14,736	-14,682	-14,575	-14,444	-0,015	0,055	0,073	0,086	0,086	0,062	0,066	0,067	0,072	0,082	0,122	0,161	0,203	0,232	0,186	0,000	0,000
13,000	-8,266	-8,384	-8,329	-8,360	-8,332	-8,318	-8,304	-8,280	-8,256	-8,225	-8,171	-8,105	-7,999	-7,845	-7,654	-0,117	-0,032	-0,021	0,030	0,068	0,094	0,112	0,138	0,157	0,195	0,245	0,295	0,341	0,362	0,289	0,000	0,000
14,000	-11,593	-11,429	-11,537	-11,468	-11,471	-11,434	-11,418	-11,419	-11,405	-11,398	-11,381	-11,346	-11,272	-11,128	-10,948	-0,010	-0,088	-0,009	0,040	0,048	0,046	0,061	0,064	0,085	0,106	0,165	0,208	0,273	0,310	0,262	0,000	0,000
15,000	-8,869	-8,918	-8,905	-8,877	-8,850	-8,846	-8,838	-8,821	-8,800	-8,790	-8,773	-8,741	-8,694	-8,626	-8,535	-0,138	-0,024	-0,017	0,044	0,042	0,055	0,063	0,081	0,077	0,092	0,114	0,132	0,150	0,167	0,134	0,000	0,000
	run	2	2022:11:08    11:41:06,350
0,000	-13,004	-13,067	-13,120	-13,201	-13,226	-13,242	-13,252	-13,263	-13,262	-13,276	-13,264	-13,240	-13,196	-13,112	-13,006	-0,207	-0,179	-0,166	-0,113	-0,087	-0,066	-0,044	-0,023	0,004	0,028	0,070	0,107	0,156	0,183	0,144	0,000	0,000
1,000	-16,455	-16,448	-16,372	-16,174	-16,002	-15,881	-15,812	-15,749	-15,690	-15,651	-15,593	-15,541	-15,482	-15,383	-15,274	0,004	0,176	0,239	0,376	0,383	0,346	0,328	0,293	0,280	0,255	0,244	0,247	0,242	0,236	0,178	0,000	0,000
2,000	-10,577	-10,576	-10,521	-10,377	-10,272	-10,198	-10,149	-10,114	-10,058	-10,019	-9,950	-9,870	-9,768	-9,608	-9,427	0,051	0,134	0,182	0,265	0,261	0,252	0,256	0,256	0,261	0,270	0,304	0,337	0,365	0,367	0,275	0,000	0,000
3,000	-21,473	-21,396	-21,314	-20,937	-20,725	-20,584	-20,510	-20,456	-20,406	-20,402	-20,360	-20,325	-20,269	-20,159	-20,033	0,128	0,313	0,409	0,525	0,484	0,395	0,342	0,292	0,252	0,217	0,210	0,228	0,242	0,251	0,190	0,000	0,000
4,000	-11,711	-11,844	-11,766	-11,817	-11,791	-11,799	-11,806	-11,805	-11,798	-11,780	-11,735	-11,667	-11,535	-11,326	-11,045	-0,442	-0,163	-0,139	-0,028	0,006	0,024	0,051	0,077	0,116	0,178	0,258	0,346	0,435	0,495	0,403	0,000	0,000
5,000	-10,569	-9,959	-9,904	-9,729	-9,675	-9,637	-9,611	-9,604	-9,569	-9,562	-9,529	-9,472	-9,389	-9,242	-9,059	1,632	0,940	0,688	0,396	0,300	0,221	0,207	0,187	0,188	0,185	0,234	0,271	0,313	0,339	0,267	0,000	0,000
6,000	-3,591	-3,335	-3,211	-3,125	-3,077	-3,048	-3,033	-3,023	-3,004	-2,980	-2,961	-2,915	-2,841	-2,720	-2,564	1,669	0,959	0,670	0,367	0,272	0,204	0,183	0,164	0,156	0,160	0,195	0,224	0,265	0,291	0,233	0,000	0,000
7,000	-5,249	-5,007	-4,908	-4,765	-4,706	-4,672	-4,659	-4,644	-4,630	-4,630	-4,625	-4,608	-4,592	-4,548	-4,516	0,882	0,555	0,456	0,285	0,210	0,146	0,129	0,105	0,088	0,079	0,070	0,071	0,081	0,079	0,062	0,000	0,000
8,000	-20,942	-21,256	-21,300	-21,502	-21,515	-21,573	-21,607	-21,633	-21,657	-21,709	-21,727	-21,749	-21,753	-21,724	-21,673	-0,662	-0,424	-0,399	-0,260	-0,209	-0,191	-0,175	-0,152	-0,127	-0,118	-0,080	-0,031	-0,010	0,037	0,037	0,000	0,000
9,000	-9,908	-9,835	-9,756	-9,499	-9,351	-9,237	-9,174	-9,124	-9,070	-9,035	-8,981	-8,929	-8,843	-8,722	-8,583	0,075	0,205	0,291	0,380	0,376	0,328	0,306	0,277	0,263	0,252	0,257	0,281	0,295	0,295	0,226	0,000	0,000
10,000	-9,796	-9,805	-9,694	-9,573	-9,481	-9,448	-9,431	-9,408	-9,383	-9,377	-9,354	-9,317	-9,256	-9,159	-9,045	-0,098	0,125	0,146	0,183	0,164	0,145	0,136	0,125	0,124	0,134	0,154	0,181	0,210	0,220	0,175	0,000	0,000
11,000	-9,738	-9,642	-9,595	-9,444	-9,364	-9,310	-9,274	-9,251	-9,223	-9,205	-9,164	-9,124	-9,052	-8,946	-8,820	0,099	0,147	0,184	0,217	0,210	0,183	0,171	0,165	0,164	0,173	0,193	0,219	0,237	0,249	0,188	0,000	0,000
12,000	-15,052	-15,060	-15,013	-14,975	-14,923	-14,911	-14,909	-14,905	-14,889	-14,895	-14,876	-14,840	-14,790	-14,681	-14,553	-0,017	0,059	0,060	0,088	0,081	0,066	0,062	0,067	0,075	0,078	0,130	0,164	0,206	0,234	0,189	0,000	0,000
13,000	-8,338	-8,463	-8,394	-8,426	-8,396	-8,383	-8,369	-8,347	-8,319	-8,285	-8,234	-8,167	-8,064	-7,906	-7,704	-0,116	-0,024	-0,010	0,029	0,065	0,099	0,119	0,136	0,164	0,197	0,249	0,298	0,344	0,369	0,294	0,000	0,000
14,000	-11,746	-11,602	-11,697	-11,627	-11,619	-11,598	-11,574	-11,576	-11,565	-11,564	-11,546	-11,500	-11,433	-11,291	-11,102	-0,037	-0,095	-0,014	0,051	0,050	0,049	0,074	0,077	0,088	0,112	0,173	0,211	0,281	0,321	0,265	0,000	0,000
15,000	-9,025	-9,078	-9,054	-9,031	-9,000	-9,000	-8,986	-8,973	-8,951	-8,941	-8,922	-8,888	-8,845	-8,772	-8,686	-0,149	-0,017	-0,011	0,045	0,049	0,051	0,061	0,080	0,076	0,091	0,118	0,137	0,157	0,165	0,135	0,000	0,000
	run	3	2022:11:08    11:41:06,451
0,000	-13,084	-13,121	-13,164	-13,248	-13,274	-13,294	-13,300	-13,310	-13,318	-13,322	-13,313	-13,288	-13,241	-13,155	-13,053	-0,193	-0,178	-0,152	-0,107	-0,084	-0,062	-0,039	-0,018	0,007	0,029	0,069	0,114	0,155	0,176	0,146	0,000	0,000
1,000	-16,217	-16,226	-16,140	-15,952	-15,792	-15,668	-15,601	-15,543	-15,488	-15,445	-15,387	-15,341	-15,278	-15,184	-15,078	-0,013	0,157	0,222	0,351	0,375	0,338	0,318	0,290	0,265	0,247	0,247	0,244	0,238	0,236	0,175	0,000	0,000
2,000	-9,951	-9,956	-9,924	-9,808	-9,707	-9,638	-9,597	-9,556	-9,504	-9,471	-9,409	-9,343	-9,248	-9,109	-8,953	0,015	0,092	0,132	0,224	0,240	0,224	0,229	0,228	0,237	0,246	0,273	0,301	0,319	0,320	0,243	0,000	0,000
3,000	-19,817	-19,823	-19,798	-19,541	-19,346	-19,212	-19,144	-19,093	-19,038	-19,029	-18,990	-18,953	-18,906	-18,805	-18,683	0,006	0,159	0,242	0,406	0,412	0,345	0,311	0,263	0,239	0,202	0,196	0,208	0,221	0,237	0,180	0,000	0,000
4,000	-10,926	-11,028	-10,961	-10,974	-10,944	-10,953	-10,951	-10,951	-10,946	-10,937	-10,894	-10,831	-10,718	-10,527	-10,277	-0,392	-0,118	-0,092	-0,002	0,023	0,035	0,052	0,070	0,102	0,158	0,240	0,312	0,394	0,437	0,367	0,000	0,000
5,000	-9,943	-9,354	-9,298	-9,140	-9,096	-9,050	-9,025	-9,020	-8,983	-8,979	-8,943	-8,891	-8,815	-8,665	-8,494	1,569	0,892	0,664	0,374	0,289	0,212	0,202	0,185	0,183	0,183	0,217	0,259	0,295	0,323	0,258	0,000	0,000
6,000	-3,569	-3,308	-3,198	-3,096	-3,051	-3,023	-3,015	-3,000	-2,983	-2,966	-2,937	-2,894	-2,821	-2,699	-2,532	1,619	0,931	0,657	0,364	0,266	0,209	0,182	0,165	0,160	0,168	0,192	0,223	0,268	0,292	0,233	0,000	0,000
7,000	-5,332	-5,092	-4,982	-4,848	-4,779	-4,749	-4,733	-4,724	-4,708	-4,706	-4,697	-4,681	-4,658	-4,617	-4,577	0,895	0,593	0,450	0,289	0,213	0,157	0,132	0,107	0,093	0,077	0,080	0,081	0,085	0,089	0,066	0,000	0,000
8,000	-21,075	-21,369	-21,428	-21,633	-21,644	-21,709	-21,750	-21,779	-21,794	-21,857	-21,870	-21,888	-21,902	-21,870	-21,829	-0,674	-0,443	-0,411	-0,279	-0,221	-0,199	-0,182	-0,164	-0,133	-0,121	-0,077	-0,045	-0,009	0,035	0,039	0,000	0,000
9,000	-10,130	-10,029	-9,941	-9,681	-9,529	-9,417	-9,353	-9,306	-9,258	-9,207	-9,161	-9,102	-9,023	-8,899	-8,751	0,108	0,231	0,313	0,394	0,383	0,338	0,318	0,282	0,266	0,255	0,261	0,283	0,296	0,305	0,228	0,000	0,000
10,000	-9,931	-9,952	-9,817	-9,675	-9,588	-9,556	-9,534	-9,511	-9,487	-9,488	-9,458	-9,426	-9,361	-9,258	-9,147	-0,082	0,144	0,169	0,199	0,169	0,151	0,135	0,133	0,124	0,138	0,155	0,181	0,213	0,224	0,181	0,000	0,000
11,000	-9,824	-9,718	-9,677	-9,531	-9,447	-9,390	-9,363	-9,338	-9,303	-9,287	-9,245	-9,202	-9,136	-9,025	-8,897	0,116	0,158	0,188	0,221	0,211	0,179	0,172	0,165	0,168	0,173	0,190	0,221	0,237	0,249	0,190	0,000	0,000
12,000	-15,034	-15,039	-14,991	-14,950	-14,892	-14,875	-14,870	-14,867	-14,854	-14,860	-14,846	-14,803	-14,755	-14,638	-14,507	-0,020	0,053	0,067	0,094	0,085	0,063	0,068	0,072	0,081	0,087	0,136	0,166	0,210	0,239	0,190	0,000	0,000
13,000	-8,348	-8,456	-8,397	-8,427	-8,405	-8,385	-8,369	-8,349	-8,322	-8,292	-8,237	-8,169	-8,061	-7,905	-7,701	-0,109	-0,026	-0,017	0,028	0,062	0,095	0,115	0,139	0,170	0,198	0,254	0,307	0,349	0,372	0,297	0,000	0,000
14,000	-11,891	-11,735	-11,824	-11,766	-11,753	-11,735	-11,714	-11,716	-11,703	-11,698	-11,679	-11,639	-11,559	-11,424	-11,228	-0,029	-0,097	-0,014	0,044	0,049	0,052	0,065	0,067	0,091	0,116	0,159	0,209	0,281	0,328	0,269	0,000	0,000
15,000	-9,078	-9,115	-9,102	-9,070	-9,043	-9,038	-9,025	-9,014	-8,998	-8,984	-8,961	-8,931	-8,885	-8,818	-8,734	-0,132	-0,020	-0,010	0,044	0,047	0,059	0,065	0,073	0,079	0,095	0,115	0,127	0,155	0,161	0,130	0,000	0,000
	run	4	2022:11:08    11:41:06,501
