Device: PM2003001		2022:11:08    11:32:02,194  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:32:02,197
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,532	-12,489	-12,499	-12,533	-12,553	-12,562	-12,566	-12,574	-12,565	-12,574	-12,571	-12,552	-12,514	-12,447	-12,355	0,087	0,006	-0,013	-0,032	-0,030	-0,018	-0,007	-0,006	0,017	0,034	0,059	0,095	0,129	0,144	0,119	0,000	0,000
1,000	-16,751	-16,807	-16,738	-16,565	-16,401	-16,290	-16,227	-16,173	-16,113	-16,083	-16,032	-15,990	-15,938	-15,861	-15,778	-0,179	0,068	0,151	0,303	0,334	0,309	0,288	0,259	0,242	0,219	0,210	0,206	0,196	0,189	0,138	0,000	0,000
2,000	-10,598	-10,629	-10,607	-10,469	-10,370	-10,293	-10,251	-10,213	-10,158	-10,128	-10,068	-9,993	-9,907	-9,769	-9,620	-0,079	0,036	0,127	0,219	0,239	0,227	0,232	0,229	0,234	0,246	0,270	0,291	0,312	0,315	0,238	0,000	0,000
3,000	-20,996	-20,983	-20,949	-20,631	-20,430	-20,294	-20,221	-20,165	-20,110	-20,103	-20,068	-20,037	-19,993	-19,896	-19,796	-0,062	0,136	0,270	0,445	0,430	0,359	0,323	0,272	0,237	0,195	0,186	0,195	0,200	0,206	0,155	0,000	0,000
4,000	-11,415	-11,518	-11,431	-11,444	-11,414	-11,424	-11,426	-11,424	-11,411	-11,408	-11,362	-11,306	-11,191	-11,001	-10,752	-0,308	-0,082	-0,049	0,011	0,029	0,034	0,057	0,071	0,112	0,161	0,232	0,315	0,388	0,435	0,358	0,000	0,000
5,000	-12,876	-12,875	-13,010	-13,037	-13,022	-13,000	-12,985	-12,987	-12,950	-12,953	-12,911	-12,832	-12,699	-12,449	-12,160	-0,099	-0,181	-0,130	-0,009	0,025	0,035	0,084	0,112	0,158	0,194	0,277	0,383	0,473	0,527	0,423	0,000	0,000
6,000	-8,995	-8,962	-8,857	-8,707	-8,607	-8,549	-8,524	-8,488	-8,454	-8,430	-8,368	-8,312	-8,211	-8,056	-7,869	-0,017	0,133	0,187	0,239	0,231	0,207	0,211	0,206	0,214	0,230	0,261	0,302	0,346	0,362	0,282	0,000	0,000
7,000	-7,273	-7,234	-7,212	-7,109	-7,039	-7,010	-6,991	-6,981	-6,956	-6,955	-6,936	-6,912	-6,885	-6,829	-6,771	0,044	0,081	0,107	0,144	0,131	0,110	0,103	0,095	0,088	0,083	0,093	0,108	0,112	0,115	0,089	0,000	0,000
8,000	-20,100	-20,331	-20,344	-20,514	-20,520	-20,570	-20,611	-20,635	-20,655	-20,709	-20,722	-20,737	-20,740	-20,683	-20,623	-0,391	-0,251	-0,245	-0,188	-0,164	-0,160	-0,140	-0,128	-0,108	-0,093	-0,044	-0,001	0,032	0,078	0,072	0,000	0,000
9,000	-9,752	-9,670	-9,587	-9,341	-9,199	-9,078	-9,008	-8,957	-8,905	-8,861	-8,812	-8,749	-8,664	-8,533	-8,384	0,148	0,225	0,303	0,397	0,384	0,346	0,322	0,294	0,280	0,272	0,278	0,297	0,313	0,315	0,238	0,000	0,000
10,000	-9,649	-9,661	-9,550	-9,427	-9,339	-9,304	-9,282	-9,273	-9,245	-9,241	-9,220	-9,183	-9,118	-9,022	-8,903	-0,042	0,142	0,150	0,193	0,163	0,142	0,131	0,127	0,116	0,135	0,153	0,179	0,210	0,225	0,176	0,000	0,000
11,000	-9,610	-9,512	-9,472	-9,325	-9,251	-9,196	-9,170	-9,144	-9,115	-9,094	-9,057	-9,015	-8,946	-8,842	-8,716	0,124	0,159	0,173	0,213	0,203	0,173	0,165	0,158	0,158	0,164	0,189	0,218	0,232	0,247	0,191	0,000	0,000
12,000	-14,524	-14,549	-14,488	-14,445	-14,386	-14,368	-14,364	-14,355	-14,343	-14,348	-14,326	-14,290	-14,238	-14,124	-13,989	-0,013	0,065	0,081	0,105	0,095	0,072	0,080	0,078	0,086	0,092	0,136	0,175	0,210	0,243	0,195	0,000	0,000
13,000	-8,161	-8,231	-8,206	-8,230	-8,214	-8,205	-8,195	-8,177	-8,153	-8,119	-8,074	-8,014	-7,913	-7,767	-7,575	-0,100	-0,045	-0,023	0,009	0,042	0,074	0,096	0,123	0,150	0,184	0,223	0,279	0,327	0,346	0,275	0,000	0,000
14,000	-11,158	-11,019	-11,094	-11,021	-11,026	-10,991	-10,976	-10,975	-10,962	-10,970	-10,947	-10,917	-10,857	-10,736	-10,576	0,037	-0,043	0,016	0,054	0,054	0,050	0,056	0,059	0,075	0,088	0,138	0,171	0,230	0,271	0,221	0,000	0,000
15,000	-8,043	-7,995	-7,927	-7,887	-7,846	-7,841	-7,829	-7,820	-7,800	-7,801	-7,783	-7,763	-7,726	-7,670	-7,609	0,269	0,221	0,159	0,112	0,091	0,075	0,074	0,078	0,074	0,080	0,092	0,100	0,115	0,125	0,098	0,000	0,000
	run	2	2022:11:08    11:32:02,297
0,000	-12,853	-12,789	-12,786	-12,835	-12,854	-12,859	-12,869	-12,874	-12,875	-12,881	-12,871	-12,855	-12,819	-12,748	-12,660	0,100	0,018	-0,010	-0,031	-0,036	-0,028	-0,013	-0,002	0,022	0,027	0,054	0,096	0,130	0,150	0,124	0,000	0,000
1,000	-16,885	-16,930	-16,865	-16,681	-16,521	-16,410	-16,345	-16,291	-16,232	-16,198	-16,150	-16,102	-16,053	-15,973	-15,893	-0,165	0,073	0,161	0,312	0,337	0,309	0,297	0,264	0,247	0,218	0,214	0,209	0,199	0,194	0,137	0,000	0,000
2,000	-10,570	-10,607	-10,579	-10,451	-10,345	-10,274	-10,226	-10,192	-10,140	-10,105	-10,043	-9,973	-9,882	-9,749	-9,597	-0,089	0,029	0,111	0,221	0,238	0,224	0,228	0,228	0,231	0,242	0,270	0,295	0,313	0,314	0,235	0,000	0,000
3,000	-20,794	-20,783	-20,773	-20,465	-20,269	-20,128	-20,058	-20,006	-19,952	-19,943	-19,913	-19,881	-19,838	-19,746	-19,647	-0,063	0,125	0,248	0,430	0,421	0,345	0,311	0,267	0,227	0,192	0,181	0,192	0,194	0,206	0,152	0,000	0,000
4,000	-11,146	-11,250	-11,173	-11,175	-11,144	-11,146	-11,149	-11,150	-11,143	-11,134	-11,094	-11,033	-10,927	-10,739	-10,496	-0,299	-0,077	-0,052	0,020	0,032	0,040	0,061	0,079	0,104	0,160	0,231	0,307	0,377	0,423	0,345	0,000	0,000
5,000	-12,488	-12,482	-12,620	-12,641	-12,632	-12,609	-12,596	-12,597	-12,569	-12,575	-12,528	-12,446	-12,326	-12,094	-11,817	-0,113	-0,168	-0,110	-0,013	0,018	0,029	0,067	0,096	0,138	0,185	0,265	0,365	0,441	0,501	0,399	0,000	0,000
6,000	-8,742	-8,719	-8,632	-8,495	-8,396	-8,342	-8,309	-8,277	-8,240	-8,220	-8,163	-8,105	-8,014	-7,860	-7,681	-0,035	0,129	0,158	0,223	0,223	0,199	0,199	0,195	0,204	0,220	0,255	0,294	0,327	0,347	0,271	0,000	0,000
7,000	-7,077	-7,042	-7,005	-6,914	-6,855	-6,827	-6,805	-6,791	-6,776	-6,771	-6,759	-6,736	-6,704	-6,658	-6,604	0,029	0,074	0,108	0,143	0,130	0,101	0,096	0,086	0,082	0,079	0,084	0,092	0,103	0,109	0,079	0,000	0,000
8,000	-20,398	-20,629	-20,653	-20,811	-20,806	-20,863	-20,899	-20,925	-20,948	-20,994	-21,007	-21,021	-21,022	-20,969	-20,899	-0,382	-0,254	-0,246	-0,185	-0,156	-0,154	-0,140	-0,131	-0,111	-0,090	-0,046	0,001	0,038	0,083	0,078	0,000	0,000
