Device: PM2003001		2022:11:08    10:49:47,780  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:49:47,791
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,560	-13,679	-13,690	-13,796	-13,822	-13,833	-13,843	-13,843	-13,848	-13,857	-13,846	-13,821	-13,770	-13,677	-13,565	-0,346	-0,236	-0,195	-0,129	-0,090	-0,055	-0,031	-0,014	0,007	0,034	0,079	0,125	0,169	0,192	0,156	0,000	0,000
1,000	-17,772	-17,804	-17,735	-17,536	-17,390	-17,291	-17,227	-17,177	-17,139	-17,109	-17,064	-17,029	-16,968	-16,875	-16,767	-0,205	0,046	0,159	0,299	0,317	0,286	0,270	0,240	0,218	0,206	0,207	0,214	0,215	0,232	0,176	0,000	0,000
2,000	-10,849	-10,901	-10,906	-10,797	-10,704	-10,629	-10,589	-10,549	-10,509	-10,478	-10,417	-10,358	-10,268	-10,122	-9,958	-0,253	-0,088	0,014	0,174	0,205	0,200	0,207	0,205	0,215	0,230	0,255	0,291	0,317	0,326	0,251	0,000	0,000
3,000	-20,686	-20,390	-20,226	-19,847	-19,632	-19,494	-19,428	-19,375	-19,330	-19,316	-19,286	-19,264	-19,238	-19,183	-19,127	0,478	0,591	0,576	0,582	0,513	0,404	0,342	0,280	0,235	0,185	0,155	0,147	0,135	0,133	0,091	0,000	0,000
4,000	-5,294	-4,703	-4,361	-4,175	-4,086	-4,074	-4,060	-4,044	-4,032	-4,035	-4,018	-3,983	-3,915	-3,802	-3,659	2,699	1,776	1,230	0,625	0,423	0,307	0,246	0,202	0,169	0,168	0,180	0,212	0,245	0,264	0,212	0,000	0,000
5,000	-4,227	-3,704	-3,773	-3,615	-3,586	-3,556	-3,536	-3,540	-3,512	-3,501	-3,459	-3,404	-3,302	-3,140	-2,929	2,805	1,344	0,965	0,497	0,342	0,231	0,214	0,196	0,203	0,206	0,256	0,300	0,354	0,387	0,306	0,000	0,000
6,000	-7,229	-7,020	-6,863	-6,661	-6,530	-6,458	-6,419	-6,389	-6,345	-6,322	-6,271	-6,214	-6,138	-6,005	-5,849	0,714	0,594	0,500	0,418	0,349	0,289	0,263	0,240	0,229	0,223	0,251	0,277	0,297	0,306	0,237	0,000	0,000
7,000	-7,047	-7,007	-7,010	-6,938	-6,892	-6,862	-6,846	-6,841	-6,820	-6,817	-6,809	-6,784	-6,761	-6,715	-6,661	-0,035	0,003	0,049	0,103	0,090	0,074	0,074	0,065	0,070	0,062	0,075	0,088	0,094	0,104	0,075	0,000	0,000
8,000	-19,598	-19,775	-19,782	-19,880	-19,863	-19,911	-19,949	-19,973	-19,996	-20,053	-20,071	-20,088	-20,095	-20,050	-20,001	-0,228	-0,148	-0,145	-0,123	-0,112	-0,130	-0,125	-0,131	-0,110	-0,098	-0,056	-0,019	0,016	0,059	0,054	0,000	0,000
9,000	-9,441	-9,429	-9,386	-9,220	-9,099	-8,987	-8,926	-8,872	-8,815	-8,771	-8,723	-8,661	-8,580	-8,457	-8,321	0,049	0,097	0,178	0,299	0,318	0,300	0,294	0,266	0,263	0,254	0,265	0,280	0,292	0,288	0,218	0,000	0,000
10,000	-9,333	-9,351	-9,200	-9,078	-8,985	-8,950	-8,926	-8,906	-8,892	-8,900	-8,875	-8,838	-8,788	-8,699	-8,595	-0,042	0,182	0,174	0,209	0,180	0,152	0,133	0,121	0,111	0,116	0,134	0,153	0,185	0,198	0,161	0,000	0,000
11,000	-9,853	-9,741	-9,717	-9,579	-9,500	-9,443	-9,416	-9,396	-9,360	-9,345	-9,314	-9,268	-9,200	-9,102	-8,980	0,156	0,152	0,164	0,207	0,199	0,168	0,163	0,158	0,157	0,161	0,182	0,206	0,228	0,238	0,180	0,000	0,000
12,000	-14,056	-14,068	-14,003	-13,951	-13,892	-13,867	-13,865	-13,853	-13,835	-13,844	-13,814	-13,779	-13,725	-13,610	-13,479	0,026	0,102	0,101	0,109	0,101	0,089	0,086	0,089	0,095	0,102	0,140	0,178	0,224	0,241	0,196	0,000	0,000
13,000	-8,427	-8,349	-8,409	-8,400	-8,392	-8,368	-8,358	-8,340	-8,320	-8,292	-8,235	-8,163	-8,053	-7,892	-7,682	0,048	0,003	0,003	0,043	0,052	0,078	0,102	0,132	0,159	0,199	0,256	0,309	0,366	0,389	0,309	0,000	0,000
14,000	-11,969	-11,840	-11,901	-11,837	-11,832	-11,804	-11,780	-11,773	-11,767	-11,760	-11,736	-11,690	-11,603	-11,467	-11,264	-0,026	-0,042	0,011	0,061	0,067	0,072	0,082	0,088	0,102	0,129	0,178	0,222	0,299	0,344	0,282	0,000	0,000
15,000	-9,247	-9,385	-9,299	-9,303	-9,254	-9,252	-9,246	-9,233	-9,215	-9,215	-9,195	-9,164	-9,114	-9,037	-8,952	-0,251	-0,023	-0,027	0,028	0,043	0,059	0,062	0,071	0,077	0,092	0,113	0,130	0,157	0,169	0,136	0,000	0,000
	run	2	2022:11:08    10:49:47,878
0,000	-13,790	-13,936	-13,960	-14,062	-14,086	-14,101	-14,111	-14,117	-14,119	-14,127	-14,113	-14,086	-14,036	-13,947	-13,829	-0,353	-0,231	-0,202	-0,131	-0,093	-0,059	-0,035	-0,015	0,007	0,033	0,074	0,124	0,166	0,192	0,153	0,000	0,000
1,000	-17,809	-17,828	-17,744	-17,552	-17,401	-17,299	-17,244	-17,189	-17,151	-17,119	-17,077	-17,042	-16,988	-16,895	-16,788	-0,177	0,069	0,181	0,308	0,323	0,283	0,271	0,235	0,220	0,202	0,205	0,210	0,218	0,221	0,167	0,000	0,000
2,000	-10,757	-10,814	-10,812	-10,724	-10,641	-10,565	-10,523	-10,489	-10,445	-10,411	-10,356	-10,292	-10,204	-10,066	-9,900	-0,267	-0,100	0,001	0,157	0,195	0,190	0,198	0,199	0,211	0,224	0,258	0,287	0,316	0,320	0,245	0,000	0,000
