Device: PM2003001		2022:11:08    10:49:20,275  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:49:20,277
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,317	-13,420	-13,461	-13,546	-13,575	-13,595	-13,600	-13,604	-13,603	-13,610	-13,600	-13,576	-13,534	-13,444	-13,339	-0,299	-0,219	-0,193	-0,122	-0,087	-0,052	-0,037	-0,013	0,009	0,032	0,068	0,116	0,156	0,181	0,149	0,000	0,000
1,000	-17,149	-17,120	-17,047	-16,835	-16,679	-16,568	-16,520	-16,469	-16,424	-16,392	-16,352	-16,314	-16,259	-16,173	-16,066	0,061	0,197	0,258	0,345	0,345	0,303	0,280	0,244	0,224	0,208	0,208	0,209	0,217	0,218	0,166	0,000	0,000
2,000	-10,367	-10,353	-10,316	-10,184	-10,087	-10,011	-9,967	-9,928	-9,886	-9,850	-9,795	-9,729	-9,632	-9,474	-9,305	0,021	0,094	0,141	0,242	0,248	0,239	0,236	0,228	0,230	0,242	0,279	0,312	0,339	0,351	0,263	0,000	0,000
3,000	-20,503	-20,431	-20,393	-20,063	-19,852	-19,721	-19,653	-19,599	-19,547	-19,534	-19,492	-19,459	-19,400	-19,291	-19,172	0,156	0,262	0,352	0,484	0,457	0,370	0,328	0,281	0,249	0,213	0,211	0,225	0,233	0,244	0,184	0,000	0,000
4,000	-10,824	-10,928	-10,837	-10,829	-10,791	-10,796	-10,791	-10,787	-10,786	-10,768	-10,734	-10,657	-10,521	-10,299	-10,006	-0,321	-0,008	-0,023	0,035	0,037	0,074	0,079	0,098	0,124	0,193	0,275	0,359	0,460	0,512	0,419	0,000	0,000
5,000	-12,333	-12,223	-12,410	-12,424	-12,443	-12,414	-12,403	-12,394	-12,370	-12,359	-12,320	-12,226	-12,088	-11,823	-11,500	0,049	-0,183	-0,124	-0,014	0,017	0,036	0,081	0,114	0,158	0,216	0,304	0,409	0,513	0,577	0,466	0,000	0,000
6,000	-8,685	-8,695	-8,598	-8,466	-8,356	-8,301	-8,275	-8,240	-8,205	-8,179	-8,131	-8,073	-7,983	-7,840	-7,665	-0,089	0,115	0,153	0,223	0,221	0,200	0,198	0,192	0,198	0,209	0,243	0,285	0,320	0,339	0,264	0,000	0,000
7,000	-6,991	-7,003	-6,974	-6,917	-6,864	-6,840	-6,822	-6,818	-6,798	-6,800	-6,779	-6,764	-6,739	-6,694	-6,640	-0,087	0,019	0,051	0,104	0,094	0,082	0,077	0,068	0,070	0,066	0,075	0,088	0,095	0,101	0,073	0,000	0,000
8,000	-19,937	-20,146	-20,162	-20,250	-20,238	-20,285	-20,316	-20,350	-20,367	-20,417	-20,441	-20,457	-20,458	-20,413	-20,353	-0,357	-0,195	-0,188	-0,128	-0,113	-0,139	-0,129	-0,126	-0,108	-0,099	-0,055	-0,010	0,022	0,071	0,059	0,000	0,000
