Device: PM2003001		2022:11:08    11:02:14,881  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:02:14,883
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,424	-12,263	-12,182	-12,157	-12,146	-12,149	-12,149	-12,142	-12,139	-12,141	-12,130	-12,109	-12,078	-12,004	-11,918	0,381	0,260	0,193	0,084	0,056	0,043	0,046	0,045	0,042	0,059	0,075	0,112	0,136	0,155	0,120	0,000	0,000
1,000	-16,784	-16,854	-16,795	-16,663	-16,540	-16,447	-16,393	-16,349	-16,306	-16,283	-16,245	-16,208	-16,159	-16,089	-15,997	-0,281	-0,020	0,082	0,222	0,256	0,239	0,229	0,200	0,188	0,180	0,179	0,177	0,186	0,185	0,139	0,000	0,000
2,000	-10,196	-10,225	-10,206	-10,090	-9,994	-9,914	-9,871	-9,836	-9,791	-9,761	-9,705	-9,638	-9,548	-9,413	-9,260	-0,073	0,035	0,109	0,213	0,231	0,214	0,219	0,213	0,223	0,227	0,259	0,286	0,309	0,311	0,235	0,000	0,000
3,000	-20,289	-20,305	-20,264	-20,000	-19,809	-19,683	-19,615	-19,557	-19,504	-19,500	-19,455	-19,425	-19,382	-19,284	-19,178	-0,029	0,154	0,245	0,407	0,405	0,342	0,303	0,262	0,229	0,192	0,190	0,205	0,213	0,214	0,159	0,000	0,000
4,000	-10,899	-11,030	-10,940	-10,930	-10,896	-10,896	-10,893	-10,890	-10,888	-10,873	-10,839	-10,772	-10,641	-10,441	-10,175	-0,361	-0,054	-0,041	0,025	0,028	0,059	0,075	0,089	0,114	0,171	0,244	0,330	0,414	0,466	0,382	0,000	0,000
5,000	-12,263	-12,199	-12,365	-12,390	-12,404	-12,380	-12,367	-12,365	-12,332	-12,335	-12,285	-12,199	-12,061	-11,830	-11,513	-0,044	-0,207	-0,144	-0,027	0,007	0,028	0,076	0,103	0,150	0,194	0,286	0,380	0,477	0,541	0,437	0,000	0,000
6,000	-8,648	-8,663	-8,569	-8,441	-8,340	-8,280	-8,256	-8,217	-8,185	-8,163	-8,117	-8,047	-7,959	-7,803	-7,626	-0,082	0,108	0,155	0,217	0,222	0,196	0,198	0,189	0,200	0,213	0,251	0,291	0,322	0,346	0,270	0,000	0,000
7,000	-6,964	-6,929	-6,905	-6,824	-6,777	-6,746	-6,729	-6,722	-6,709	-6,704	-6,688	-6,663	-6,637	-6,587	-6,522	0,005	0,045	0,091	0,118	0,105	0,092	0,088	0,073	0,074	0,076	0,086	0,100	0,117	0,117	0,086	0,000	0,000
8,000	-20,034	-20,279	-20,272	-20,399	-20,393	-20,435	-20,472	-20,501	-20,532	-20,589	-20,600	-20,620	-20,621	-20,576	-20,510	-0,324	-0,200	-0,199	-0,151	-0,128	-0,139	-0,134	-0,135	-0,112	-0,098	-0,056	-0,010	0,020	0,067	0,063	0,000	0,000
9,000	-9,627	-9,593	-9,532	-9,344	-9,213	-9,094	-9,032	-8,979	-8,920	-8,881	-8,822	-8,757	-8,672	-8,546	-8,392	0,052	0,133	0,207	0,331	0,344	0,324	0,305	0,281	0,271	0,268	0,282	0,300	0,309	0,310	0,240	0,000	0,000
10,000	-9,773	-9,750	-9,598	-9,417	-9,319	-9,270	-9,244	-9,232	-9,210	-9,209	-9,182	-9,153	-9,086	-8,991	-8,874	0,010	0,222	0,234	0,254	0,216	0,175	0,153	0,141	0,129	0,134	0,154	0,176	0,213	0,219	0,172	0,000	0,000
11,000	-10,237	-10,125	-10,079	-9,927	-9,846	-9,785	-9,755	-9,733	-9,702	-9,682	-9,642	-9,592	-9,529	-9,414	-9,286	0,146	0,183	0,203	0,230	0,220	0,181	0,173	0,166	0,166	0,171	0,197	0,221	0,242	0,258	0,198	0,000	0,000
12,000	-15,049	-15,051	-15,016	-14,953	-14,901	-14,874	-14,867	-14,857	-14,838	-14,851	-14,824	-14,782	-14,720	-14,600	-14,452	-0,035	0,054	0,057	0,104	0,098	0,078	0,080	0,084	0,093	0,107	0,141	0,191	0,234	0,260	0,209	0,000	0,000
13,000	-8,910	-8,976	-8,951	-8,983	-8,961	-8,952	-8,937	-8,923	-8,898	-8,869	-8,822	-8,753	-8,660	-8,518	-8,337	-0,094	-0,037	-0,024	0,011	0,046	0,071	0,097	0,112	0,144	0,182	0,228	0,274	0,313	0,335	0,265	0,000	0,000
14,000	-9,583	-9,090	-9,057	-8,860	-8,835	-8,794	-8,770	-8,767	-8,750	-8,745	-8,731	-8,705	-8,635	-8,534	-8,392	1,308	0,727	0,580	0,343	0,253	0,180	0,154	0,135	0,124	0,123	0,150	0,187	0,225	0,249	0,200	0,000	0,000
15,000	-5,980	-5,674	-5,451	-5,348	-5,279	-5,263	-5,259	-5,242	-5,227	-5,232	-5,219	-5,204	-5,175	-5,123	-5,073	1,409	0,961	0,680	0,358	0,252	0,184	0,154	0,124	0,100	0,096	0,089	0,097	0,105	0,110	0,086	0,000	0,000
	run	2	2022:11:08    11:02:14,984
0,000	-12,849	-12,658	-12,598	-12,574	-12,566	-12,568	-12,564	-12,564	-12,561	-12,565	-12,553	-12,527	-12,487	-12,414	-12,327	0,389	0,262	0,180	0,082	0,049	0,044	0,049	0,042	0,049	0,061	0,081	0,116	0,142	0,158	0,127	0,000	0,000
1,000	-17,553	-17,629	-17,567	-17,386	-17,247	-17,143	-17,086	-17,043	-16,997	-16,965	-16,923	-16,886	-16,841	-16,758	-16,670	-0,239	0,011	0,124	0,275	0,293	0,271	0,253	0,221	0,206	0,193	0,193	0,195	0,194	0,195	0,147	0,000	0,000
2,000	-10,527	-10,559	-10,529	-10,404	-10,300	-10,224	-10,182	-10,138	-10,090	-10,056	-10,002	-9,927	-9,837	-9,692	-9,529	-0,061	0,045	0,117	0,227	0,243	0,227	0,236	0,225	0,232	0,243	0,272	0,301	0,326	0,331	0,251	0,000	0,000
3,000	-20,698	-20,705	-20,642	-20,356	-20,147	-20,014	-19,942	-19,890	-19,836	-19,826	-19,787	-19,750	-19,705	-19,600	-19,492	-0,008	0,202	0,294	0,449	0,427	0,360	0,322	0,275	0,243	0,202	0,198	0,208	0,217	0,225	0,171	0,000	0,000
4,000	-10,899	-11,028	-10,954	-10,926	-10,897	-10,904	-10,898	-10,899	-10,889	-10,875	-10,842	-10,775	-10,645	-10,446	-10,175	-0,365	-0,055	-0,055	0,025	0,033	0,062	0,069	0,090	0,109	0,169	0,254	0,331	0,419	0,469	0,386	0,000	0,000
5,000	-12,385	-12,291	-12,463	-12,500	-12,508	-12,485	-12,477	-12,479	-12,440	-12,442	-12,392	-12,300	-12,169	-11,924	-11,617	-0,048	-0,206	-0,146	-0,023	0,008	0,030	0,074	0,100	0,155	0,195	0,289	0,395	0,483	0,545	0,442	0,000	0,000
