Device: PM2003001		2022:11:08    11:14:41,934  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:14:41,938
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,474	-13,544	-13,582	-13,669	-13,694	-13,710	-13,716	-13,728	-13,726	-13,734	-13,725	-13,706	-13,660	-13,580	-13,477	-0,228	-0,186	-0,167	-0,110	-0,088	-0,060	-0,038	-0,018	0,007	0,029	0,066	0,108	0,149	0,168	0,137	0,000	0,000
1,000	-17,846	-17,846	-17,780	-17,580	-17,425	-17,313	-17,254	-17,203	-17,159	-17,127	-17,076	-17,036	-16,973	-16,885	-16,784	-0,109	0,115	0,184	0,320	0,341	0,300	0,283	0,251	0,230	0,220	0,217	0,219	0,225	0,224	0,174	0,000	0,000
2,000	-10,745	-10,740	-10,711	-10,569	-10,465	-10,386	-10,340	-10,301	-10,253	-10,218	-10,148	-10,073	-9,969	-9,811	-9,635	0,005	0,092	0,147	0,247	0,254	0,239	0,249	0,241	0,248	0,262	0,297	0,335	0,355	0,365	0,274	0,000	0,000
3,000	-20,686	-20,646	-20,589	-20,267	-20,058	-19,924	-19,853	-19,798	-19,744	-19,736	-19,694	-19,660	-19,611	-19,508	-19,392	0,067	0,253	0,337	0,476	0,453	0,375	0,332	0,288	0,246	0,205	0,203	0,215	0,225	0,238	0,174	0,000	0,000
4,000	-10,937	-11,045	-10,963	-10,953	-10,913	-10,916	-10,914	-10,906	-10,902	-10,887	-10,845	-10,778	-10,647	-10,428	-10,149	-0,319	-0,031	-0,039	0,032	0,037	0,062	0,079	0,095	0,130	0,187	0,264	0,351	0,442	0,497	0,407	0,000	0,000
5,000	-12,395	-12,314	-12,488	-12,508	-12,519	-12,493	-12,473	-12,476	-12,446	-12,446	-12,396	-12,315	-12,175	-11,935	-11,618	-0,038	-0,198	-0,139	-0,023	0,015	0,033	0,075	0,106	0,148	0,200	0,288	0,385	0,487	0,548	0,445	0,000	0,000
6,000	-8,685	-8,707	-8,589	-8,466	-8,361	-8,307	-8,277	-8,245	-8,211	-8,189	-8,130	-8,077	-7,987	-7,840	-7,666	-0,090	0,095	0,151	0,220	0,221	0,199	0,201	0,186	0,199	0,211	0,242	0,284	0,315	0,336	0,264	0,000	0,000
7,000	-6,970	-6,954	-6,939	-6,881	-6,829	-6,800	-6,783	-6,771	-6,757	-6,742	-6,733	-6,714	-6,685	-6,636	-6,572	-0,016	0,032	0,044	0,103	0,099	0,079	0,081	0,079	0,077	0,077	0,080	0,092	0,105	0,111	0,080	0,000	0,000
8,000	-19,639	-19,867	-19,870	-19,968	-19,965	-20,016	-20,049	-20,080	-20,105	-20,159	-20,172	-20,192	-20,191	-20,144	-20,088	-0,327	-0,207	-0,195	-0,147	-0,129	-0,140	-0,138	-0,131	-0,110	-0,091	-0,046	-0,012	0,024	0,070	0,064	0,000	0,000
9,000	-9,458	-9,446	-9,391	-9,242	-9,114	-9,001	-8,940	-8,887	-8,831	-8,788	-8,734	-8,674	-8,590	-8,473	-8,328	0,029	0,094	0,165	0,302	0,316	0,299	0,294	0,277	0,261	0,254	0,264	0,281	0,291	0,292	0,223	0,000	0,000
10,000	-9,280	-9,306	-9,204	-9,090	-9,010	-8,972	-8,954	-8,938	-8,917	-8,918	-8,895	-8,862	-8,807	-8,718	-8,610	-0,067	0,125	0,130	0,173	0,156	0,134	0,121	0,112	0,108	0,116	0,134	0,161	0,194	0,208	0,164	0,000	0,000
11,000	-9,877	-9,778	-9,758	-9,634	-9,555	-9,505	-9,470	-9,452	-9,421	-9,401	-9,364	-9,318	-9,251	-9,148	-9,028	0,089	0,118	0,151	0,192	0,187	0,158	0,165	0,155	0,155	0,162	0,187	0,209	0,233	0,239	0,183	0,000	0,000
12,000	-14,226	-14,268	-14,216	-14,177	-14,124	-14,101	-14,102	-14,094	-14,079	-14,085	-14,058	-14,025	-13,975	-13,863	-13,734	-0,101	0,013	0,038	0,074	0,081	0,067	0,071	0,070	0,078	0,086	0,122	0,171	0,206	0,236	0,187	0,000	0,000
