Device: PM2003001		2022:11:08    11:37:31,645  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:37:31,648
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,605	-13,700	-13,744	-13,861	-13,888	-13,915	-13,927	-13,934	-13,939	-13,949	-13,936	-13,917	-13,868	-13,776	-13,664	-0,341	-0,250	-0,220	-0,148	-0,114	-0,084	-0,056	-0,034	0,001	0,026	0,069	0,117	0,161	0,186	0,154	0,000	0,000
1,000	-17,575	-17,641	-17,561	-17,345	-17,167	-17,042	-16,970	-16,910	-16,852	-16,814	-16,753	-16,702	-16,648	-16,550	-16,443	-0,277	0,027	0,165	0,340	0,372	0,342	0,323	0,289	0,267	0,251	0,247	0,250	0,240	0,233	0,173	0,000	0,000
2,000	-11,316	-11,246	-11,188	-11,001	-10,889	-10,809	-10,764	-10,719	-10,665	-10,624	-10,556	-10,483	-10,398	-10,261	-10,115	0,009	0,144	0,208	0,279	0,281	0,256	0,261	0,253	0,256	0,263	0,284	0,303	0,314	0,312	0,228	0,000	0,000
3,000	-15,517	-14,705	-14,365	-13,772	-13,534	-13,376	-13,301	-13,250	-13,203	-13,184	-13,165	-13,155	-13,152	-13,134	-13,123	2,930	2,005	1,628	1,079	0,836	0,618	0,506	0,387	0,300	0,211	0,160	0,119	0,084	0,064	0,033	0,000	0,000
4,000	-3,586	-3,423	-3,289	-3,214	-3,159	-3,148	-3,133	-3,120	-3,105	-3,100	-3,062	-3,014	-2,907	-2,741	-2,528	1,928	1,125	0,765	0,408	0,288	0,225	0,196	0,176	0,173	0,193	0,239	0,290	0,354	0,387	0,315	0,000	0,000
5,000	-6,551	-5,537	-5,358	-5,026	-4,914	-4,837	-4,804	-4,785	-4,745	-4,728	-4,682	-4,610	-4,509	-4,330	-4,110	3,384	1,973	1,474	0,805	0,582	0,420	0,366	0,313	0,293	0,285	0,310	0,356	0,397	0,420	0,332	0,000	0,000
6,000	-8,999	-8,949	-8,841	-8,691	-8,587	-8,527	-8,488	-8,462	-8,421	-8,396	-8,340	-8,281	-8,191	-8,039	-7,860	-0,038	0,141	0,188	0,249	0,246	0,212	0,212	0,207	0,214	0,225	0,260	0,291	0,325	0,343	0,265	0,000	0,000
7,000	-7,056	-7,007	-6,959	-6,888	-6,826	-6,795	-6,776	-6,766	-6,748	-6,736	-6,728	-6,709	-6,677	-6,635	-6,580	0,025	0,075	0,097	0,135	0,115	0,104	0,097	0,086	0,079	0,079	0,082	0,093	0,105	0,105	0,086	0,000	0,000
8,000	-19,823	-20,044	-20,050	-20,197	-20,195	-20,242	-20,279	-20,305	-20,324	-20,372	-20,384	-20,398	-20,395	-20,346	-20,285	-0,336	-0,219	-0,234	-0,168	-0,146	-0,142	-0,128	-0,122	-0,100	-0,077	-0,045	0,001	0,034	0,079	0,074	0,000	0,000
9,000	-9,635	-9,560	-9,485	-9,249	-9,104	-8,987	-8,922	-8,871	-8,822	-8,781	-8,730	-8,671	-8,584	-8,456	-8,302	0,119	0,217	0,293	0,376	0,372	0,334	0,318	0,283	0,267	0,258	0,267	0,289	0,305	0,307	0,236	0,000	0,000
10,000	-9,528	-9,547	-9,431	-9,307	-9,215	-9,184	-9,164	-9,143	-9,118	-9,115	-9,092	-9,052	-8,988	-8,892	-8,778	-0,044	0,155	0,165	0,192	0,165	0,146	0,137	0,128	0,125	0,136	0,156	0,175	0,214	0,220	0,178	0,000	0,000
11,000	-9,530	-9,413	-9,380	-9,234	-9,155	-9,104	-9,070	-9,049	-9,020	-8,995	-8,959	-8,912	-8,846	-8,743	-8,615	0,148	0,164	0,183	0,215	0,202	0,179	0,173	0,158	0,166	0,167	0,191	0,221	0,239	0,249	0,194	0,000	0,000
12,000	-14,704	-14,705	-14,635	-14,588	-14,532	-14,517	-14,511	-14,504	-14,495	-14,505	-14,482	-14,445	-14,389	-14,278	-14,142	0,052	0,101	0,103	0,105	0,094	0,073	0,070	0,075	0,083	0,090	0,134	0,173	0,214	0,249	0,196	0,000	0,000
13,000	-8,070	-8,144	-8,094	-8,121	-8,097	-8,081	-8,066	-8,045	-8,022	-7,987	-7,931	-7,865	-7,755	-7,595	-7,395	-0,024	0,014	0,008	0,043	0,070	0,096	0,119	0,140	0,163	0,201	0,254	0,302	0,355	0,375	0,301	0,000	0,000
14,000	-11,517	-11,375	-11,436	-11,380	-11,376	-11,340	-11,331	-11,330	-11,316	-11,311	-11,282	-11,250	-11,175	-11,028	-10,826	0,041	-0,055	0,023	0,061	0,065	0,064	0,072	0,076	0,092	0,113	0,177	0,224	0,290	0,331	0,272	0,000	0,000
15,000	-9,078	-9,115	-9,105	-9,079	-9,044	-9,040	-9,034	-9,020	-8,995	-8,990	-8,966	-8,936	-8,891	-8,820	-8,737	-0,152	-0,018	-0,017	0,042	0,048	0,049	0,061	0,076	0,078	0,091	0,112	0,133	0,153	0,160	0,129	0,000	0,000
	run	2	2022:11:08    11:37:31,700
0,000	-13,605	-13,700	-13,744	-13,861	-13,888	-13,915	-13,927	-13,934	-13,939	-13,949	-13,936	-13,917	-13,868	-13,776	-13,664	-0,341	-0,250	-0,220	-0,148	-0,114	-0,084	-0,056	-0,034	0,001	0,026	0,069	0,117	0,161	0,186	0,154	0,000	0,000
1,000	-17,575	-17,641	-17,561	-17,345	-17,167	-17,042	-16,970	-16,910	-16,852	-16,814	-16,753	-16,702	-16,648	-16,550	-16,443	-0,277	0,027	0,165	0,340	0,372	0,342	0,323	0,289	0,267	0,251	0,247	0,250	0,240	0,233	0,173	0,000	0,000
2,000	-11,316	-11,246	-11,188	-11,001	-10,889	-10,809	-10,764	-10,719	-10,665	-10,624	-10,556	-10,483	-10,398	-10,261	-10,115	0,009	0,144	0,208	0,279	0,281	0,256	0,261	0,253	0,256	0,263	0,284	0,303	0,314	0,312	0,228	0,000	0,000
