Device: PM2003001		2022:11:08    11:02:39,081  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:02:39,084
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,409	-13,561	-13,619	-13,725	-13,756	-13,774	-13,779	-13,783	-13,787	-13,795	-13,787	-13,762	-13,720	-13,635	-13,532	-0,470	-0,328	-0,258	-0,164	-0,120	-0,074	-0,050	-0,027	-0,003	0,027	0,067	0,107	0,148	0,174	0,143	0,000	0,000
1,000	-17,375	-17,397	-17,348	-17,163	-17,044	-16,945	-16,896	-16,856	-16,816	-16,787	-16,747	-16,719	-16,674	-16,607	-16,523	-0,299	-0,021	0,100	0,243	0,264	0,242	0,226	0,205	0,186	0,172	0,172	0,173	0,175	0,174	0,129	0,000	0,000
2,000	-10,165	-9,753	-9,598	-9,313	-9,178	-9,063	-9,003	-8,956	-8,901	-8,865	-8,813	-8,747	-8,677	-8,571	-8,466	0,782	0,672	0,598	0,493	0,432	0,361	0,332	0,302	0,278	0,263	0,264	0,266	0,260	0,252	0,185	0,000	0,000
3,000	-13,716	-12,674	-12,275	-11,703	-11,469	-11,310	-11,229	-11,176	-11,123	-11,097	-11,071	-11,054	-11,036	-11,001	-10,963	3,588	2,360	1,849	1,164	0,895	0,660	0,541	0,424	0,331	0,256	0,201	0,158	0,134	0,115	0,078	0,000	0,000
4,000	-4,732	-4,455	-4,255	-4,173	-4,118	-4,121	-4,117	-4,107	-4,102	-4,102	-4,082	-4,041	-3,955	-3,814	-3,634	1,887	1,199	0,796	0,397	0,267	0,194	0,162	0,144	0,133	0,155	0,186	0,236	0,294	0,322	0,264	0,000	0,000
5,000	-9,270	-8,886	-8,964	-8,882	-8,876	-8,830	-8,803	-8,798	-8,770	-8,755	-8,711	-8,643	-8,522	-8,330	-8,067	1,296	0,572	0,432	0,255	0,205	0,164	0,168	0,168	0,193	0,218	0,269	0,347	0,411	0,454	0,366	0,000	0,000
6,000	-8,823	-8,824	-8,729	-8,603	-8,502	-8,441	-8,409	-8,375	-8,337	-8,317	-8,266	-8,201	-8,118	-7,963	-7,786	-0,082	0,101	0,143	0,218	0,222	0,202	0,199	0,190	0,201	0,218	0,249	0,295	0,328	0,340	0,268	0,000	0,000
7,000	-7,040	-7,018	-6,965	-6,891	-6,830	-6,799	-6,786	-6,779	-6,758	-6,758	-6,736	-6,711	-6,684	-6,625	-6,562	0,013	0,069	0,094	0,130	0,118	0,099	0,090	0,088	0,080	0,076	0,091	0,107	0,119	0,127	0,092	0,000	0,000
8,000	-19,612	-19,775	-19,787	-19,889	-19,872	-19,919	-19,963	-19,989	-20,011	-20,065	-20,086	-20,106	-20,101	-20,063	-19,998	-0,251	-0,159	-0,149	-0,127	-0,111	-0,128	-0,139	-0,126	-0,111	-0,094	-0,055	-0,012	0,021	0,062	0,064	0,000	0,000
9,000	-9,588	-9,558	-9,498	-9,318	-9,186	-9,070	-9,007	-8,954	-8,905	-8,860	-8,804	-8,729	-8,651	-8,528	-8,382	0,039	0,142	0,196	0,320	0,337	0,314	0,301	0,281	0,269	0,260	0,277	0,285	0,302	0,303	0,225	0,000	0,000
10,000	-9,728	-9,710	-9,557	-9,379	-9,276	-9,239	-9,212	-9,190	-9,168	-9,173	-9,144	-9,110	-9,049	-8,956	-8,841	-0,005	0,229	0,234	0,254	0,208	0,172	0,150	0,139	0,122	0,133	0,154	0,177	0,208	0,219	0,175	0,000	0,000
11,000	-10,191	-10,079	-10,037	-9,883	-9,799	-9,743	-9,709	-9,687	-9,657	-9,638	-9,595	-9,543	-9,481	-9,372	-9,238	0,169	0,200	0,211	0,237	0,220	0,185	0,181	0,165	0,171	0,175	0,198	0,226	0,246	0,256	0,198	0,000	0,000
12,000	-14,647	-14,681	-14,600	-14,548	-14,491	-14,466	-14,456	-14,441	-14,426	-14,433	-14,414	-14,361	-14,309	-14,179	-14,035	0,028	0,108	0,106	0,117	0,110	0,093	0,089	0,094	0,100	0,108	0,148	0,198	0,240	0,266	0,212	0,000	0,000
13,000	-8,560	-8,540	-8,539	-8,547	-8,536	-8,520	-8,505	-8,492	-8,464	-8,436	-8,379	-8,299	-8,186	-8,019	-7,793	0,036	0,018	0,023	0,048	0,062	0,086	0,117	0,137	0,169	0,207	0,265	0,327	0,375	0,406	0,325	0,000	0,000
14,000	-11,902	-11,832	-11,888	-11,833	-11,815	-11,788	-11,772	-11,758	-11,753	-11,744	-11,721	-11,680	-11,595	-11,453	-11,249	-0,022	-0,064	0,009	0,060	0,070	0,074	0,080	0,082	0,098	0,127	0,178	0,224	0,295	0,333	0,269	0,000	0,000
15,000	-9,117	-9,211	-9,175	-9,169	-9,144	-9,138	-9,128	-9,120	-9,101	-9,102	-9,078	-9,050	-9,005	-8,936	-8,855	-0,220	-0,065	-0,053	0,015	0,028	0,044	0,052	0,062	0,067	0,083	0,102	0,119	0,145	0,158	0,122	0,000	0,000
	run	2	2022:11:08    11:02:39,131
0,000	-13,073	-13,226	-13,256	-13,359	-13,386	-13,404	-13,408	-13,411	-13,416	-13,424	-13,417	-13,394	-13,353	-13,278	-13,180	-0,461	-0,321	-0,254	-0,153	-0,103	-0,070	-0,046	-0,024	-0,007	0,020	0,060	0,098	0,133	0,163	0,131	0,000	0,000
1,000	-17,006	-17,049	-17,004	-16,864	-16,755	-16,671	-16,630	-16,588	-16,544	-16,526	-16,488	-16,460	-16,412	-16,345	-16,266	-0,352	-0,051	0,046	0,196	0,226	0,216	0,210	0,185	0,171	0,165	0,166	0,169	0,167	0,169	0,124	0,000	0,000
2,000	-10,165	-9,753	-9,598	-9,313	-9,178	-9,063	-9,003	-8,956	-8,901	-8,865	-8,813	-8,747	-8,677	-8,571	-8,466	0,782	0,672	0,598	0,493	0,432	0,361	0,332	0,302	0,278	0,263	0,264	0,266	0,260	0,252	0,185	0,000	0,000
3,000	-13,716	-12,674	-12,275	-11,703	-11,469	-11,310	-11,229	-11,176	-11,123	-11,097	-11,071	-11,054	-11,036	-11,001	-10,963	3,588	2,360	1,849	1,164	0,895	0,660	0,541	0,424	0,331	0,256	0,201	0,158	0,134	0,115	0,078	0,000	0,000
4,000	-4,732	-4,455	-4,255	-4,173	-4,118	-4,121	-4,117	-4,107	-4,102	-4,102	-4,082	-4,041	-3,955	-3,814	-3,634	1,887	1,199	0,796	0,397	0,267	0,194	0,162	0,144	0,133	0,155	0,186	0,236	0,294	0,322	0,264	0,000	0,000
5,000	-9,270	-8,886	-8,964	-8,882	-8,876	-8,830	-8,803	-8,798	-8,770	-8,755	-8,711	-8,643	-8,522	-8,330	-8,067	1,296	0,572	0,432	0,255	0,205	0,164	0,168	0,168	0,193	0,218	0,269	0,347	0,411	0,454	0,366	0,000	0,000
6,000	-8,823	-8,824	-8,729	-8,603	-8,502	-8,441	-8,409	-8,375	-8,337	-8,317	-8,266	-8,201	-8,118	-7,963	-7,786	-0,082	0,101	0,143	0,218	0,222	0,202	0,199	0,190	0,201	0,218	0,249	0,295	0,328	0,340	0,268	0,000	0,000
7,000	-7,040	-7,018	-6,965	-6,891	-6,830	-6,799	-6,786	-6,779	-6,758	-6,758	-6,736	-6,711	-6,684	-6,625	-6,562	0,013	0,069	0,094	0,130	0,118	0,099	0,090	0,088	0,080	0,076	0,091	0,107	0,119	0,127	0,092	0,000	0,000
8,000	-20,589	-20,798	-20,827	-20,957	-20,956	-21,004	-21,040	-21,064	-21,092	-21,157	-21,166	-21,186	-21,185	-21,132	-21,074	-0,271	-0,190	-0,196	-0,159	-0,138	-0,146	-0,141	-0,137	-0,113	-0,102	-0,056	-0,012	0,026	0,077	0,072	0,000	0,000
9,000	-10,267	-10,172	-10,094	-9,875	-9,719	-9,598	-9,529	-9,482	-9,413	-9,378	-9,305	-9,245	-9,158	-9,022	-8,861	0,113	0,202	0,284	0,380	0,388	0,348	0,330	0,308	0,291	0,283	0,301	0,317	0,328	0,331	0,248	0,000	0,000
10,000	-10,027	-9,988	-9,819	-9,631	-9,511	-9,480	-9,458	-9,437	-9,417	-9,420	-9,396	-9,360	-9,294	-9,195	-9,080	0,042	0,280	0,271	0,270	0,227	0,184	0,158	0,140	0,127	0,133	0,157	0,184	0,219	0,229	0,181	0,000	0,000
11,000	-10,309	-10,177	-10,121	-9,953	-9,862	-9,797	-9,769	-9,747	-9,714	-9,693	-9,652	-9,604	-9,528	-9,418	-9,281	0,184	0,229	0,237	0,256	0,234	0,197	0,188	0,175	0,175	0,178	0,199	0,241	0,257	0,267	0,204	0,000	0,000
12,000	-14,607	-14,649	-14,573	-14,527	-14,459	-14,444	-14,432	-14,425	-14,403	-14,415	-14,381	-14,343	-14,281	-14,158	-14,010	0,027	0,099	0,102	0,111	0,112	0,087	0,088	0,085	0,097	0,110	0,153	0,199	0,243	0,265	0,213	0,000	0,000
13,000	-8,400	-8,457	-8,424	-8,447	-8,433	-8,421	-8,410	-8,393	-8,364	-8,330	-8,279	-8,209	-8,103	-7,933	-7,722	-0,016	-0,001	-0,003	0,032	0,059	0,088	0,110	0,126	0,161	0,206	0,259	0,315	0,363	0,390	0,319	0,000	0,000
14,000	-11,853	-11,622	-11,803	-11,685	-11,688	-11,651	-11,633	-11,629	-11,612	-11,605	-11,592	-11,542	-11,459	-11,319	-11,119	0,133	-0,074	0,023	0,063	0,072	0,063	0,078	0,086	0,091	0,130	0,168	0,232	0,293	0,328	0,275	0,000	0,000
