Device: PM2003001		2022:11:08    10:46:06,674  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    10:46:06,676
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,892	-12,879	-12,860	-12,899	-12,918	-12,924	-12,932	-12,939	-12,935	-12,951	-12,948	-12,935	-12,905	-12,841	-12,771	0,073	0,039	0,005	-0,020	-0,028	-0,020	-0,008	-0,007	0,006	0,015	0,043	0,076	0,105	0,125	0,099	0,000	0,000
1,000	-16,079	-15,672	-15,450	-15,120	-14,947	-14,824	-14,757	-14,703	-14,661	-14,622	-14,583	-14,556	-14,518	-14,465	-14,399	1,090	0,878	0,752	0,601	0,517	0,422	0,365	0,305	0,259	0,221	0,199	0,175	0,164	0,153	0,115	0,000	0,000
2,000	-9,500	-9,230	-9,114	-8,883	-8,758	-8,664	-8,612	-8,572	-8,524	-8,494	-8,446	-8,388	-8,315	-8,209	-8,092	0,721	0,568	0,499	0,426	0,376	0,313	0,295	0,264	0,250	0,233	0,242	0,257	0,263	0,261	0,192	0,000	0,000
3,000	-20,248	-20,029	-19,869	-19,496	-19,288	-19,156	-19,091	-19,043	-18,999	-18,990	-18,960	-18,939	-18,907	-18,842	-18,778	0,555	0,592	0,572	0,576	0,502	0,399	0,336	0,281	0,226	0,180	0,159	0,158	0,152	0,150	0,106	0,000	0,000
4,000	-11,180	-11,210	-11,089	-11,063	-11,028	-11,046	-11,040	-11,041	-11,037	-11,031	-11,002	-10,951	-10,841	-10,671	-10,442	-0,216	0,082	0,056	0,060	0,045	0,060	0,064	0,072	0,090	0,146	0,211	0,278	0,349	0,398	0,324	0,000	0,000
5,000	-12,638	-12,531	-12,688	-12,687	-12,697	-12,668	-12,653	-12,651	-12,622	-12,606	-12,571	-12,486	-12,352	-12,122	-11,827	-0,005	-0,178	-0,104	-0,001	0,030	0,041	0,089	0,107	0,154	0,202	0,278	0,367	0,467	0,517	0,426	0,000	0,000
6,000	-8,651	-8,686	-8,588	-8,456	-8,352	-8,294	-8,260	-8,230	-8,199	-8,179	-8,115	-8,063	-7,977	-7,826	-7,653	-0,094	0,101	0,148	0,223	0,224	0,199	0,198	0,192	0,193	0,210	0,242	0,284	0,319	0,343	0,262	0,000	0,000
7,000	-6,873	-6,843	-6,838	-6,777	-6,737	-6,705	-6,696	-6,687	-6,668	-6,669	-6,658	-6,630	-6,607	-6,554	-6,496	0,035	0,037	0,056	0,105	0,088	0,075	0,068	0,066	0,070	0,073	0,076	0,091	0,104	0,109	0,082	0,000	0,000
8,000	-19,722	-19,884	-19,869	-19,975	-19,961	-20,000	-20,036	-20,064	-20,085	-20,137	-20,151	-20,162	-20,168	-20,121	-20,060	-0,203	-0,130	-0,139	-0,109	-0,100	-0,121	-0,121	-0,112	-0,096	-0,088	-0,047	-0,005	0,024	0,074	0,067	0,000	0,000
9,000	-9,360	-9,331	-9,293	-9,167	-9,041	-8,935	-8,873	-8,827	-8,772	-8,735	-8,673	-8,615	-8,542	-8,417	-8,283	0,055	0,083	0,155	0,277	0,296	0,286	0,276	0,262	0,257	0,251	0,253	0,279	0,292	0,287	0,215	0,000	0,000
10,000	-9,376	-9,389	-9,238	-9,095	-8,994	-8,954	-8,931	-8,908	-8,891	-8,891	-8,875	-8,843	-8,789	-8,702	-8,595	-0,021	0,188	0,195	0,226	0,193	0,164	0,139	0,129	0,117	0,117	0,130	0,158	0,190	0,200	0,161	0,000	0,000
11,000	-10,135	-10,012	-9,983	-9,841	-9,756	-9,698	-9,667	-9,643	-9,612	-9,598	-9,559	-9,514	-9,450	-9,344	-9,220	0,156	0,161	0,191	0,222	0,211	0,178	0,174	0,163	0,162	0,167	0,189	0,216	0,239	0,245	0,185	0,000	0,000
12,000	-13,903	-13,917	-13,832	-13,786	-13,721	-13,704	-13,697	-13,682	-13,668	-13,674	-13,648	-13,610	-13,556	-13,435	-13,299	0,024	0,110	0,111	0,120	0,109	0,088	0,089	0,090	0,102	0,103	0,145	0,179	0,226	0,251	0,201	0,000	0,000
13,000	-8,457	-8,454	-8,489	-8,491	-8,482	-8,471	-8,457	-8,438	-8,412	-8,386	-8,342	-8,266	-8,155	-7,989	-7,781	-0,019	-0,024	-0,023	0,027	0,047	0,070	0,100	0,130	0,154	0,193	0,256	0,310	0,367	0,386	0,310	0,000	0,000
14,000	-12,066	-11,968	-12,040	-11,987	-11,975	-11,951	-11,918	-11,926	-11,913	-11,898	-11,896	-11,856	-11,776	-11,630	-11,440	-0,091	-0,111	-0,025	0,041	0,048	0,056	0,072	0,069	0,091	0,110	0,153	0,217	0,288	0,327	0,269	0,000	0,000
15,000	-9,267	-9,418	-9,323	-9,343	-9,298	-9,298	-9,291	-9,275	-9,260	-9,261	-9,235	-9,214	-9,174	-9,107	-9,042	-0,293	-0,041	-0,041	0,020	0,030	0,049	0,058	0,058	0,065	0,078	0,095	0,108	0,131	0,138	0,107	0,000	0,000
	run	2	2022:11:08    10:46:06,724
0,000	-12,949	-12,935	-12,910	-12,953	-12,958	-12,972	-12,980	-12,978	-12,980	-12,995	-12,990	-12,970	-12,944	-12,889	-12,821	0,072	0,039	0,003	-0,010	-0,028	-0,016	-0,007	-0,001	0,007	0,013	0,040	0,070	0,099	0,118	0,096	0,000	0,000
1,000	-15,924	-15,550	-15,336	-15,024	-14,866	-14,734	-14,669	-14,620	-14,569	-14,532	-14,502	-14,474	-14,435	-14,388	-14,325	1,047	0,841	0,725	0,578	0,500	0,405	0,358	0,300	0,255	0,222	0,192	0,171	0,158	0,148	0,110	0,000	0,000
2,000	-9,500	-9,230	-9,114	-8,883	-8,758	-8,664	-8,612	-8,572	-8,524	-8,494	-8,446	-8,388	-8,315	-8,209	-8,092	0,721	0,568	0,499	0,426	0,376	0,313	0,295	0,264	0,250	0,233	0,242	0,257	0,263	0,261	0,192	0,000	0,000
3,000	-20,248	-20,029	-19,869	-19,496	-19,288	-19,156	-19,091	-19,043	-18,999	-18,990	-18,960	-18,939	-18,907	-18,842	-18,778	0,555	0,592	0,572	0,576	0,502	0,399	0,336	0,281	0,226	0,180	0,159	0,158	0,152	0,150	0,106	0,000	0,000
4,000	-11,180	-11,210	-11,089	-11,063	-11,028	-11,046	-11,040	-11,041	-11,037	-11,031	-11,002	-10,951	-10,841	-10,671	-10,442	-0,216	0,082	0,056	0,060	0,045	0,060	0,064	0,072	0,090	0,146	0,211	0,278	0,349	0,398	0,324	0,000	0,000
5,000	-12,638	-12,531	-12,688	-12,687	-12,697	-12,668	-12,653	-12,651	-12,622	-12,606	-12,571	-12,486	-12,352	-12,122	-11,827	-0,005	-0,178	-0,104	-0,001	0,030	0,041	0,089	0,107	0,154	0,202	0,278	0,367	0,467	0,517	0,426	0,000	0,000
6,000	-8,651	-8,686	-8,588	-8,456	-8,352	-8,294	-8,260	-8,230	-8,199	-8,179	-8,115	-8,063	-7,977	-7,826	-7,653	-0,094	0,101	0,148	0,223	0,224	0,199	0,198	0,192	0,193	0,210	0,242	0,284	0,319	0,343	0,262	0,000	0,000
7,000	-6,873	-6,843	-6,838	-6,777	-6,737	-6,705	-6,696	-6,687	-6,668	-6,669	-6,658	-6,630	-6,607	-6,554	-6,496	0,035	0,037	0,056	0,105	0,088	0,075	0,068	0,066	0,070	0,073	0,076	0,091	0,104	0,109	0,082	0,000	0,000
8,000	-19,477	-19,658	-19,650	-19,725	-19,706	-19,755	-19,785	-19,811	-19,834	-19,895	-19,908	-19,921	-19,929	-19,882	-19,828	-0,214	-0,122	-0,123	-0,099	-0,095	-0,121	-0,115	-0,117	-0,102	-0,091	-0,050	-0,008	0,014	0,063	0,063	0,000	0,000
