Device: PM2003001		2022:11:08    11:42:21,647  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:42:21,650
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,509	-13,627	-13,681	-13,777	-13,809	-13,833	-13,848	-13,854	-13,860	-13,866	-13,864	-13,839	-13,801	-13,719	-13,618	-0,345	-0,255	-0,219	-0,145	-0,110	-0,078	-0,057	-0,034	-0,012	0,020	0,051	0,098	0,142	0,167	0,136	0,000	0,000
1,000	-17,113	-17,168	-17,099	-16,895	-16,718	-16,590	-16,526	-16,463	-16,402	-16,369	-16,307	-16,253	-16,206	-16,114	-16,014	-0,183	0,071	0,169	0,345	0,371	0,338	0,320	0,296	0,273	0,244	0,242	0,236	0,231	0,224	0,160	0,000	0,000
2,000	-10,527	-10,582	-10,556	-10,443	-10,339	-10,266	-10,219	-10,182	-10,126	-10,096	-10,030	-9,954	-9,868	-9,730	-9,572	-0,134	0,013	0,094	0,212	0,225	0,215	0,230	0,231	0,241	0,244	0,269	0,302	0,318	0,322	0,240	0,000	0,000
3,000	-21,140	-21,128	-21,072	-20,746	-20,536	-20,400	-20,333	-20,271	-20,220	-20,214	-20,180	-20,157	-20,109	-20,032	-19,932	-0,126	0,161	0,282	0,456	0,442	0,366	0,321	0,271	0,231	0,188	0,177	0,182	0,186	0,192	0,138	0,000	0,000
4,000	-10,783	-10,663	-10,513	-10,461	-10,423	-10,420	-10,425	-10,421	-10,417	-10,406	-10,375	-10,330	-10,236	-10,093	-9,899	0,223	0,292	0,228	0,132	0,102	0,086	0,084	0,086	0,105	0,139	0,198	0,252	0,305	0,343	0,274	0,000	0,000
5,000	-10,633	-10,292	-10,304	-10,205	-10,158	-10,121	-10,105	-10,095	-10,065	-10,062	-10,010	-9,950	-9,839	-9,644	-9,400	1,006	0,531	0,399	0,256	0,202	0,162	0,172	0,168	0,179	0,203	0,270	0,336	0,397	0,437	0,349	0,000	0,000
6,000	-8,230	-8,132	-8,012	-7,848	-7,739	-7,678	-7,649	-7,617	-7,585	-7,558	-7,495	-7,439	-7,350	-7,213	-7,044	0,227	0,305	0,299	0,292	0,271	0,231	0,228	0,210	0,213	0,223	0,251	0,288	0,315	0,335	0,260	0,000	0,000
7,000	-7,231	-7,167	-7,144	-7,047	-7,001	-6,959	-6,939	-6,927	-6,907	-6,906	-6,889	-6,868	-6,843	-6,792	-6,741	0,037	0,055	0,097	0,138	0,122	0,099	0,097	0,086	0,085	0,076	0,084	0,092	0,105	0,106	0,082	0,000	0,000
8,000	-19,862	-20,113	-20,101	-20,262	-20,261	-20,308	-20,346	-20,366	-20,385	-20,431	-20,443	-20,452	-20,454	-20,404	-20,337	-0,408	-0,246	-0,254	-0,172	-0,148	-0,142	-0,131	-0,119	-0,101	-0,077	-0,037	0,005	0,037	0,079	0,073	0,000	0,000
9,000	-9,623	-9,547	-9,465	-9,243	-9,108	-8,990	-8,925	-8,879	-8,825	-8,786	-8,739	-8,675	-8,591	-8,466	-8,313	0,100	0,196	0,271	0,369	0,369	0,326	0,308	0,276	0,263	0,259	0,274	0,291	0,306	0,310	0,238	0,000	0,000
10,000	-9,521	-9,518	-9,422	-9,285	-9,207	-9,168	-9,145	-9,129	-9,106	-9,097	-9,072	-9,033	-8,967	-8,869	-8,748	-0,022	0,144	0,162	0,197	0,170	0,154	0,136	0,134	0,126	0,142	0,156	0,182	0,210	0,226	0,179	0,000	0,000
11,000	-9,551	-9,460	-9,411	-9,267	-9,191	-9,134	-9,100	-9,081	-9,047	-9,025	-8,987	-8,941	-8,872	-8,767	-8,638	0,138	0,172	0,190	0,222	0,206	0,178	0,176	0,168	0,166	0,170	0,197	0,220	0,240	0,253	0,193	0,000	0,000
12,000	-14,840	-14,830	-14,788	-14,740	-14,691	-14,674	-14,669	-14,663	-14,652	-14,660	-14,642	-14,604	-14,555	-14,439	-14,308	0,029	0,078	0,089	0,094	0,086	0,064	0,069	0,068	0,080	0,092	0,131	0,170	0,212	0,241	0,187	0,000	0,000
13,000	-8,333	-8,437	-8,372	-8,392	-8,369	-8,359	-8,340	-8,318	-8,293	-8,259	-8,207	-8,133	-8,031	-7,870	-7,660	-0,081	-0,004	0,006	0,037	0,074	0,103	0,120	0,144	0,171	0,205	0,251	0,306	0,360	0,381	0,306	0,000	0,000
14,000	-11,970	-11,869	-11,912	-11,859	-11,853	-11,825	-11,805	-11,800	-11,790	-11,788	-11,777	-11,733	-11,652	-11,515	-11,321	-0,108	-0,073	0,001	0,049	0,056	0,056	0,067	0,073	0,087	0,112	0,153	0,218	0,277	0,316	0,265	0,000	0,000
15,000	-9,326	-9,409	-9,355	-9,342	-9,306	-9,305	-9,288	-9,276	-9,261	-9,248	-9,224	-9,197	-9,151	-9,082	-9,005	-0,245	-0,031	-0,030	0,032	0,043	0,057	0,068	0,076	0,078	0,094	0,115	0,124	0,143	0,151	0,124	0,000	0,000
	run	2	2022:11:08    11:42:21,701
0,000	-13,509	-13,627	-13,681	-13,777	-13,809	-13,833	-13,848	-13,854	-13,860	-13,866	-13,864	-13,839	-13,801	-13,719	-13,618	-0,345	-0,255	-0,219	-0,145	-0,110	-0,078	-0,057	-0,034	-0,012	0,020	0,051	0,098	0,142	0,167	0,136	0,000	0,000
1,000	-17,113	-17,168	-17,099	-16,895	-16,718	-16,590	-16,526	-16,463	-16,402	-16,369	-16,307	-16,253	-16,206	-16,114	-16,014	-0,183	0,071	0,169	0,345	0,371	0,338	0,320	0,296	0,273	0,244	0,242	0,236	0,231	0,224	0,160	0,000	0,000
2,000	-10,527	-10,582	-10,556	-10,443	-10,339	-10,266	-10,219	-10,182	-10,126	-10,096	-10,030	-9,954	-9,868	-9,730	-9,572	-0,134	0,013	0,094	0,212	0,225	0,215	0,230	0,231	0,241	0,244	0,269	0,302	0,318	0,322	0,240	0,000	0,000
3,000	-21,140	-21,128	-21,072	-20,746	-20,536	-20,400	-20,333	-20,271	-20,220	-20,214	-20,180	-20,157	-20,109	-20,032	-19,932	-0,126	0,161	0,282	0,456	0,442	0,366	0,321	0,271	0,231	0,188	0,177	0,182	0,186	0,192	0,138	0,000	0,000
4,000	-10,783	-10,663	-10,513	-10,461	-10,423	-10,420	-10,425	-10,421	-10,417	-10,406	-10,375	-10,330	-10,236	-10,093	-9,899	0,223	0,292	0,228	0,132	0,102	0,086	0,084	0,086	0,105	0,139	0,198	0,252	0,305	0,343	0,274	0,000	0,000
5,000	-10,633	-10,292	-10,304	-10,205	-10,158	-10,121	-10,105	-10,095	-10,065	-10,062	-10,010	-9,950	-9,839	-9,644	-9,400	1,006	0,531	0,399	0,256	0,202	0,162	0,172	0,168	0,179	0,203	0,270	0,336	0,397	0,437	0,349	0,000	0,000
6,000	-8,138	-8,035	-7,913	-7,754	-7,647	-7,593	-7,560	-7,530	-7,487	-7,457	-7,409	-7,355	-7,267	-7,123	-6,954	0,231	0,300	0,293	0,293	0,271	0,229	0,219	0,206	0,209	0,225	0,252	0,280	0,309	0,328	0,256	0,000	0,000
7,000	-7,115	-7,052	-7,054	-6,960	-6,903	-6,868	-6,846	-6,840	-6,818	-6,812	-6,806	-6,781	-6,754	-6,713	-6,658	0,021	0,050	0,086	0,133	0,114	0,088	0,090	0,085	0,082	0,072	0,076	0,088	0,099	0,106	0,082	0,000	0,000
8,000	-19,821	-20,035	-20,041	-20,200	-20,192	-20,249	-20,277	-20,299	-20,317	-20,366	-20,373	-20,388	-20,386	-20,339	-20,274	-0,378	-0,229	-0,242	-0,180	-0,143	-0,140	-0,123	-0,118	-0,097	-0,079	-0,036	0,003	0,036	0,076	0,072	0,000	0,000
9,000	-9,585	-9,526	-9,448	-9,229	-9,091	-8,976	-8,915	-8,863	-8,813	-8,778	-8,727	-8,673	-8,586	-8,463	-8,319	0,103	0,200	0,273	0,357	0,354	0,319	0,302	0,277	0,260	0,252	0,264	0,280	0,297	0,303	0,227	0,000	0,000
10,000	-9,377	-9,389	-9,309	-9,191	-9,113	-9,083	-9,059	-9,044	-9,016	-9,019	-8,991	-8,953	-8,889	-8,789	-8,673	-0,046	0,117	0,132	0,168	0,151	0,138	0,129	0,126	0,123	0,134	0,153	0,180	0,209	0,221	0,175	0,000	0,000
11,000	-9,464	-9,379	-9,345	-9,208	-9,129	-9,073	-9,046	-9,027	-8,990	-8,970	-8,934	-8,889	-8,821	-8,718	-8,591	0,122	0,152	0,174	0,205	0,204	0,177	0,168	0,160	0,164	0,167	0,190	0,219	0,238	0,245	0,188	0,000	0,000
12,000	-14,739	-14,736	-14,680	-14,640	-14,585	-14,572	-14,568	-14,562	-14,548	-14,562	-14,531	-14,501	-14,447	-14,335	-14,194	0,026	0,094	0,089	0,098	0,083	0,069	0,070	0,069	0,079	0,090	0,130	0,174	0,213	0,244	0,194	0,000	0,000
13,000	-8,208	-8,352	-8,272	-8,301	-8,268	-8,261	-8,247	-8,226	-8,201	-8,168	-8,113	-8,046	-7,938	-7,782	-7,582	-0,104	0,001	0,000	0,034	0,075	0,100	0,117	0,138	0,165	0,201	0,248	0,301	0,349	0,371	0,297	0,000	0,000
14,000	-12,022	-11,930	-11,983	-11,928	-11,918	-11,886	-11,867	-11,869	-11,852	-11,851	-11,838	-11,797	-11,716	-11,575	-11,371	-0,077	-0,073	-0,009	0,043	0,056	0,059	0,075	0,068	0,089	0,115	0,166	0,219	0,288	0,331	0,272	0,000	0,000
15,000	-9,341	-9,441	-9,375	-9,360	-9,326	-9,324	-9,315	-9,296	-9,280	-9,272	-9,247	-9,216	-9,171	-9,109	-9,024	-0,248	-0,020	-0,025	0,042	0,040	0,059	0,067	0,082	0,076	0,090	0,112	0,126	0,150	0,153	0,125	0,000	0,000
	run	3	2022:11:08    11:42:21,802
0,000	-13,912	-14,029	-14,070	-14,191	-14,224	-14,252	-14,263	-14,274	-14,281	-14,288	-14,274	-14,249	-14,202	-14,111	-14,003	-0,360	-0,272	-0,237	-0,157	-0,130	-0,089	-0,055	-0,030	-0,009	0,022	0,067	0,117	0,160	0,187	0,155	0,000	0,000
1,000	-17,689	-17,715	-17,609	-17,359	-17,164	-17,028	-16,957	-16,892	-16,826	-16,786	-16,723	-16,679	-16,618	-16,518	-16,413	-0,121	0,148	0,245	0,401	0,420	0,373	0,347	0,319	0,292	0,265	0,259	0,251	0,249	0,232	0,176	0,000	0,000
2,000	-11,160	-11,178	-11,145	-11,019	-10,912	-10,843	-10,802	-10,752	-10,696	-10,662	-10,593	-10,512	-10,413	-10,252	-10,084	-0,082	0,046	0,128	0,231	0,246	0,235	0,240	0,248	0,256	0,265	0,299	0,335	0,354	0,357	0,266	0,000	0,000
3,000	-22,263	-22,169	-22,068	-21,675	-21,449	-21,306	-21,239	-21,181	-21,137	-21,124	-21,095	-21,063	-21,026	-20,940	-20,843	0,008	0,310	0,417	0,527	0,486	0,396	0,339	0,288	0,237	0,192	0,177	0,180	0,185	0,197	0,150	0,000	0,000
4,000	-10,980	-10,858	-10,713	-10,670	-10,637	-10,636	-10,639	-10,638	-10,627	-10,619	-10,583	-10,542	-10,448	-10,294	-10,096	0,218	0,279	0,209	0,121	0,106	0,085	0,087	0,089	0,109	0,144	0,201	0,262	0,318	0,351	0,290	0,000	0,000
5,000	-10,558	-10,207	-10,204	-10,111	-10,062	-10,020	-10,003	-10,004	-9,961	-9,967	-9,919	-9,854	-9,738	-9,541	-9,301	1,008	0,535	0,405	0,260	0,207	0,165	0,170	0,165	0,184	0,203	0,269	0,336	0,400	0,437	0,358	0,000	0,000
6,000	-7,984	-7,903	-7,781	-7,630	-7,529	-7,471	-7,437	-7,407	-7,368	-7,347	-7,291	-7,232	-7,151	-7,016	-6,855	0,214	0,278	0,272	0,279	0,260	0,224	0,215	0,206	0,207	0,214	0,250	0,279	0,304	0,319	0,245	0,000	0,000
7,000	-7,008	-6,962	-6,957	-6,875	-6,829	-6,804	-6,777	-6,767	-6,751	-6,751	-6,732	-6,714	-6,693	-6,642	-6,592	0,010	0,037	0,058	0,122	0,100	0,089	0,087	0,074	0,075	0,071	0,078	0,091	0,096	0,106	0,078	0,000	0,000
8,000	-19,455	-19,654	-19,644	-19,787	-19,776	-19,822	-19,854	-19,875	-19,901	-19,941	-19,946	-19,962	-19,962	-19,920	-19,852	-0,359	-0,211	-0,208	-0,152	-0,124	-0,127	-0,120	-0,108	-0,090	-0,076	-0,039	0,002	0,031	0,075	0,071	0,000	0,000
9,000	-9,456	-9,410	-9,345	-9,154	-9,018	-8,910	-8,849	-8,797	-8,750	-8,711	-8,659	-8,602	-8,522	-8,401	-8,259	0,100	0,169	0,243	0,337	0,339	0,306	0,293	0,267	0,254	0,244	0,263	0,277	0,292	0,291	0,222	0,000	0,000
10,000	-9,346	-9,359	-9,264	-9,162	-9,098	-9,068	-9,043	-9,030	-9,004	-9,000	-8,969	-8,937	-8,877	-8,785	-8,669	-0,054	0,124	0,118	0,159	0,138	0,131	0,124	0,120	0,117	0,129	0,147	0,170	0,204	0,218	0,175	0,000	0,000
11,000	-9,519	-9,418	-9,389	-9,264	-9,179	-9,125	-9,099	-9,074	-9,044	-9,026	-8,988	-8,948	-8,881	-8,778	-8,655	0,119	0,143	0,163	0,199	0,197	0,170	0,165	0,156	0,160	0,164	0,190	0,214	0,230	0,243	0,187	0,000	0,000
12,000	-14,551	-14,553	-14,505	-14,457	-14,403	-14,385	-14,380	-14,374	-14,364	-14,376	-14,352	-14,324	-14,266	-14,153	-14,025	0,038	0,083	0,096	0,095	0,092	0,067	0,072	0,073	0,076	0,087	0,127	0,169	0,207	0,239	0,187	0,000	0,000
13,000	-8,209	-8,329	-8,260	-8,297	-8,263	-8,252	-8,236	-8,212	-8,192	-8,154	-8,104	-8,034	-7,935	-7,768	-7,573	-0,091	-0,014	-0,004	0,033	0,071	0,099	0,117	0,139	0,169	0,201	0,250	0,297	0,348	0,374	0,294	0,000	0,000
14,000	-11,875	-11,787	-11,820	-11,783	-11,777	-11,747	-11,728	-11,724	-11,717	-11,712	-11,694	-11,652	-11,570	-11,436	-11,249	-0,109	-0,078	-0,021	0,044	0,055	0,054	0,067	0,075	0,089	0,116	0,160	0,206	0,280	0,326	0,264	0,000	0,000
15,000	-9,283	-9,391	-9,321	-9,315	-9,280	-9,277	-9,269	-9,251	-9,230	-9,225	-9,200	-9,168	-9,125	-9,050	-8,967	-0,253	-0,028	-0,030	0,042	0,043	0,054	0,061	0,079	0,081	0,093	0,117	0,133	0,153	0,163	0,126	0,000	0,000
	run	4	2022:11:08    11:42:21,903
0,000	-13,761	-13,876	-13,918	-14,033	-14,071	-14,093	-14,107	-14,113	-14,119	-14,131	-14,127	-14,097	-14,053	-13,967	-13,860	-0,374	-0,267	-0,229	-0,158	-0,129	-0,087	-0,059	-0,038	-0,005	0,022	0,061	0,110	0,150	0,178	0,151	0,000	0,000
1,000	-17,624	-17,642	-17,560	-17,326	-17,140	-17,005	-16,937	-16,866	-16,799	-16,763	-16,703	-16,647	-16,593	-16,495	-16,383	-0,173	0,103	0,226	0,392	0,410	0,369	0,342	0,310	0,288	0,267	0,257	0,247	0,243	0,239	0,173	0,000	0,000
2,000	-10,992	-11,024	-10,998	-10,857	-10,756	-10,682	-10,634	-10,594	-10,538	-10,501	-10,437	-10,355	-10,259	-10,105	-9,934	-0,111	0,042	0,107	0,227	0,248	0,233	0,243	0,242	0,257	0,261	0,291	0,319	0,343	0,351	0,265	0,000	0,000
3,000	-21,966	-21,916	-21,799	-21,426	-21,201	-21,064	-20,995	-20,931	-20,889	-20,880	-20,851	-20,824	-20,779	-20,694	-20,599	-0,041	0,269	0,382	0,512	0,476	0,386	0,333	0,281	0,236	0,188	0,178	0,181	0,189	0,197	0,149	0,000	0,000
4,000	-11,128	-11,043	-10,905	-10,862	-10,828	-10,827	-10,831	-10,824	-10,816	-10,810	-10,778	-10,728	-10,631	-10,474	-10,265	0,239	0,273	0,204	0,119	0,101	0,085	0,088	0,088	0,109	0,151	0,208	0,272	0,323	0,366	0,297	0,000	0,000
5,000	-10,876	-10,523	-10,523	-10,425	-10,367	-10,335	-10,317	-10,311	-10,276	-10,271	-10,230	-10,159	-10,043	-9,838	-9,587	1,011	0,537	0,416	0,269	0,221	0,168	0,171	0,175	0,188	0,208	0,275	0,345	0,416	0,461	0,362	0,000	0,000
6,000	-8,227	-8,123	-8,000	-7,825	-7,722	-7,657	-7,627	-7,597	-7,553	-7,531	-7,474	-7,423	-7,337	-7,195	-7,034	0,241	0,308	0,298	0,299	0,270	0,231	0,223	0,209	0,212	0,221	0,249	0,279	0,305	0,321	0,248	0,000	0,000
7,000	-6,984	-6,953	-6,945	-6,874	-6,824	-6,792	-6,774	-6,763	-6,746	-6,741	-6,729	-6,716	-6,687	-6,640	-6,590	-0,002	0,018	0,059	0,108	0,101	0,080	0,084	0,078	0,079	0,068	0,076	0,089	0,096	0,097	0,074	0,000	0,000
8,000	-19,183	-19,397	-19,389	-19,503	-19,490	-19,541	-19,568	-19,592	-19,614	-19,654	-19,663	-19,677	-19,669	-19,630	-19,563	-0,357	-0,199	-0,188	-0,140	-0,119	-0,121	-0,110	-0,106	-0,092	-0,074	-0,031	0,010	0,037	0,079	0,067	0,000	0,000
9,000	-9,278	-9,233	-9,175	-9,006	-8,878	-8,772	-8,713	-8,664	-8,613	-8,579	-8,524	-8,473	-8,390	-8,276	-8,133	0,092	0,147	0,214	0,315	0,323	0,294	0,285	0,261	0,243	0,239	0,248	0,269	0,282	0,290	0,218	0,000	0,000
10,000	-9,321	-9,332	-9,237	-9,129	-9,051	-9,022	-9,001	-8,984	-8,959	-8,950	-8,928	-8,890	-8,831	-8,740	-8,625	-0,065	0,124	0,131	0,167	0,147	0,136	0,127	0,125	0,120	0,133	0,152	0,168	0,202	0,214	0,169	0,000	0,000
11,000	-9,500	-9,412	-9,366	-9,234	-9,161	-9,108	-9,079	-9,057	-9,023	-9,008	-8,975	-8,925	-8,858	-8,760	-8,634	0,115	0,146	0,162	0,205	0,193	0,169	0,169	0,158	0,158	0,167	0,184	0,211	0,231	0,243	0,184	0,000	0,000
12,000	-14,530	-14,535	-14,483	-14,447	-14,389	-14,379	-14,374	-14,370	-14,353	-14,373	-14,342	-14,308	-14,254	-14,146	-14,019	0,028	0,079	0,085	0,092	0,090	0,064	0,071	0,066	0,075	0,092	0,125	0,166	0,206	0,237	0,188	0,000	0,000
