Device: PM2003001		2022:11:08    11:28:53,493  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:28:53,496
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,968	-13,026	-13,058	-13,130	-13,146	-13,162	-13,171	-13,170	-13,169	-13,185	-13,171	-13,146	-13,103	-13,017	-12,909	-0,200	-0,169	-0,142	-0,086	-0,075	-0,046	-0,025	-0,007	0,015	0,042	0,070	0,116	0,157	0,184	0,146	0,000	0,000
1,000	-16,450	-16,475	-16,394	-16,236	-16,099	-15,999	-15,940	-15,889	-15,842	-15,807	-15,759	-15,715	-15,652	-15,565	-15,458	-0,026	0,122	0,173	0,290	0,311	0,286	0,276	0,250	0,235	0,219	0,224	0,219	0,226	0,226	0,171	0,000	0,000
2,000	-10,150	-10,129	-10,093	-9,961	-9,850	-9,775	-9,733	-9,693	-9,643	-9,606	-9,547	-9,473	-9,384	-9,237	-9,075	0,073	0,132	0,180	0,253	0,254	0,237	0,245	0,239	0,244	0,255	0,274	0,307	0,323	0,332	0,246	0,000	0,000
3,000	-19,963	-19,958	-19,908	-19,624	-19,430	-19,298	-19,224	-19,165	-19,115	-19,097	-19,063	-19,028	-18,977	-18,876	-18,766	0,079	0,233	0,306	0,441	0,434	0,366	0,326	0,280	0,246	0,204	0,201	0,213	0,226	0,231	0,176	0,000	0,000
4,000	-10,679	-10,726	-10,648	-10,635	-10,614	-10,591	-10,595	-10,592	-10,588	-10,565	-10,538	-10,468	-10,336	-10,126	-9,851	-0,217	0,000	-0,001	0,049	0,049	0,067	0,078	0,099	0,122	0,179	0,261	0,340	0,429	0,483	0,392	0,000	0,000
5,000	-11,877	-11,860	-12,016	-12,033	-12,029	-12,016	-12,003	-12,004	-11,974	-11,970	-11,928	-11,849	-11,727	-11,496	-11,207	-0,047	-0,165	-0,127	-0,014	0,016	0,032	0,070	0,107	0,140	0,179	0,268	0,359	0,448	0,504	0,403	0,000	0,000
6,000	-8,487	-8,485	-8,411	-8,286	-8,182	-8,136	-8,104	-8,071	-8,035	-8,017	-7,962	-7,907	-7,822	-7,677	-7,507	-0,056	0,103	0,150	0,215	0,211	0,189	0,190	0,189	0,191	0,208	0,235	0,275	0,309	0,326	0,254	0,000	0,000
7,000	-7,054	-6,999	-6,995	-6,909	-6,857	-6,819	-6,805	-6,792	-6,774	-6,770	-6,753	-6,734	-6,707	-6,663	-6,608	0,002	0,032	0,063	0,115	0,109	0,091	0,093	0,083	0,079	0,077	0,080	0,092	0,097	0,108	0,081	0,000	0,000
8,000	-20,271	-20,538	-20,557	-20,703	-20,709	-20,767	-20,805	-20,837	-20,863	-20,914	-20,920	-20,943	-20,938	-20,893	-20,836	-0,525	-0,317	-0,301	-0,209	-0,176	-0,164	-0,153	-0,139	-0,121	-0,103	-0,050	-0,011	0,024	0,067	0,067	0,000	0,000
9,000	-10,048	-10,017	-9,962	-9,762	-9,615	-9,493	-9,429	-9,375	-9,313	-9,274	-9,220	-9,155	-9,081	-8,951	-8,807	-0,034	0,119	0,208	0,344	0,360	0,330	0,319	0,289	0,277	0,265	0,270	0,288	0,301	0,305	0,227	0,000	0,000
10,000	-10,066	-10,093	-9,976	-9,835	-9,745	-9,709	-9,685	-9,670	-9,652	-9,642	-9,619	-9,581	-9,518	-9,426	-9,315	-0,173	0,091	0,129	0,196	0,167	0,140	0,128	0,123	0,125	0,127	0,151	0,173	0,207	0,218	0,177	0,000	0,000
