Device: PM2003001		2022:11:08    11:35:46,045  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:35:46,047
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,230	-13,324	-13,331	-13,424	-13,448	-13,468	-13,477	-13,489	-13,488	-13,500	-13,488	-13,471	-13,430	-13,358	-13,261	-0,260	-0,168	-0,151	-0,115	-0,091	-0,061	-0,041	-0,025	0,004	0,020	0,053	0,096	0,135	0,158	0,130	0,000	0,000
1,000	-16,654	-16,697	-16,611	-16,421	-16,252	-16,126	-16,064	-16,005	-15,945	-15,907	-15,850	-15,803	-15,747	-15,669	-15,565	-0,109	0,117	0,191	0,334	0,368	0,334	0,316	0,285	0,266	0,241	0,229	0,224	0,221	0,212	0,155	0,000	0,000
2,000	-10,284	-10,273	-10,247	-10,121	-10,021	-9,947	-9,899	-9,857	-9,807	-9,777	-9,713	-9,634	-9,549	-9,408	-9,253	0,002	0,085	0,145	0,236	0,247	0,231	0,233	0,237	0,246	0,249	0,274	0,300	0,318	0,320	0,241	0,000	0,000
3,000	-20,371	-20,369	-20,330	-20,023	-19,816	-19,677	-19,605	-19,543	-19,498	-19,488	-19,448	-19,413	-19,375	-19,273	-19,163	0,014	0,198	0,297	0,453	0,442	0,367	0,328	0,276	0,241	0,202	0,193	0,204	0,211	0,221	0,170	0,000	0,000
4,000	-10,944	-11,033	-10,933	-10,937	-10,907	-10,909	-10,907	-10,909	-10,900	-10,885	-10,848	-10,784	-10,661	-10,461	-10,201	-0,269	-0,041	-0,029	0,031	0,043	0,055	0,073	0,087	0,116	0,174	0,248	0,331	0,410	0,459	0,375	0,000	0,000
5,000	-12,319	-12,326	-12,468	-12,507	-12,504	-12,489	-12,474	-12,472	-12,446	-12,451	-12,402	-12,316	-12,197	-11,975	-11,683	-0,123	-0,212	-0,150	-0,030	0,006	0,032	0,071	0,096	0,134	0,181	0,259	0,362	0,451	0,502	0,409	0,000	0,000
6,000	-8,608	-8,595	-8,513	-8,380	-8,289	-8,236	-8,201	-8,175	-8,135	-8,114	-8,062	-7,999	-7,909	-7,763	-7,590	-0,061	0,112	0,151	0,215	0,211	0,193	0,198	0,190	0,201	0,209	0,251	0,285	0,321	0,341	0,261	0,000	0,000
7,000	-7,167	-7,096	-7,083	-6,981	-6,933	-6,899	-6,876	-6,859	-6,844	-6,837	-6,821	-6,799	-6,775	-6,723	-6,666	0,038	0,067	0,100	0,141	0,123	0,100	0,094	0,090	0,084	0,080	0,087	0,097	0,107	0,113	0,086	0,000	0,000
8,000	-20,210	-20,423	-20,451	-20,599	-20,607	-20,655	-20,686	-20,719	-20,740	-20,785	-20,795	-20,812	-20,812	-20,760	-20,692	-0,369	-0,271	-0,261	-0,191	-0,151	-0,157	-0,142	-0,133	-0,109	-0,083	-0,040	0,005	0,037	0,079	0,071	0,000	0,000
