Device: PM2003001		2022:11:08    11:51:46,105  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:51:46,123
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,896	-12,963	-13,010	-13,095	-13,130	-13,145	-13,155	-13,164	-13,164	-13,176	-13,171	-13,148	-13,103	-13,020	-12,921	-0,177	-0,167	-0,151	-0,107	-0,087	-0,069	-0,034	-0,023	-0,001	0,022	0,066	0,104	0,150	0,168	0,140	0,000	0,000
1,000	-16,314	-16,284	-16,205	-15,978	-15,811	-15,691	-15,617	-15,556	-15,497	-15,456	-15,397	-15,344	-15,288	-15,193	-15,092	0,072	0,235	0,286	0,385	0,397	0,356	0,335	0,305	0,279	0,255	0,248	0,246	0,239	0,232	0,169	0,000	0,000
2,000	-10,030	-10,020	-9,983	-9,860	-9,756	-9,679	-9,638	-9,603	-9,545	-9,516	-9,446	-9,375	-9,285	-9,139	-8,985	0,047	0,123	0,154	0,245	0,249	0,235	0,237	0,237	0,249	0,253	0,280	0,309	0,326	0,327	0,245	0,000	0,000
3,000	-20,210	-20,160	-20,102	-19,780	-19,577	-19,448	-19,365	-19,318	-19,268	-19,258	-19,220	-19,184	-19,134	-19,033	-18,911	0,122	0,262	0,351	0,477	0,455	0,370	0,324	0,278	0,244	0,207	0,203	0,215	0,222	0,232	0,182	0,000	0,000
4,000	-10,713	-10,768	-10,677	-10,668	-10,637	-10,631	-10,631	-10,630	-10,622	-10,603	-10,562	-10,497	-10,366	-10,163	-9,887	-0,180	0,017	0,001	0,045	0,055	0,065	0,084	0,095	0,127	0,185	0,271	0,345	0,427	0,477	0,396	0,000	0,000
5,000	-12,327	-12,312	-12,440	-12,471	-12,463	-12,448	-12,435	-12,440	-12,400	-12,407	-12,364	-12,277	-12,152	-11,918	-11,624	-0,053	-0,169	-0,111	-0,006	0,025	0,038	0,073	0,105	0,142	0,191	0,272	0,369	0,460	0,523	0,421	0,000	0,000
6,000	-8,700	-8,679	-8,588	-8,446	-8,353	-8,299	-8,262	-8,237	-8,200	-8,169	-8,117	-8,062	-7,972	-7,829	-7,655	-0,014	0,143	0,165	0,231	0,221	0,196	0,201	0,194	0,200	0,213	0,248	0,282	0,312	0,326	0,256	0,000	0,000
7,000	-7,233	-7,182	-7,144	-7,050	-6,992	-6,949	-6,930	-6,920	-6,899	-6,896	-6,887	-6,866	-6,840	-6,797	-6,742	-0,003	0,058	0,092	0,148	0,125	0,104	0,094	0,083	0,081	0,079	0,082	0,087	0,098	0,095	0,075	0,000	0,000
8,000	-20,554	-20,859	-20,876	-21,079	-21,084	-21,139	-21,170	-21,191	-21,222	-21,258	-21,273	-21,285	-21,291	-21,246	-21,190	-0,622	-0,396	-0,358	-0,243	-0,181	-0,168	-0,149	-0,132	-0,110	-0,090	-0,048	-0,009	0,022	0,066	0,066	0,000	0,000
9,000	-9,922	-9,884	-9,806	-9,577	-9,436	-9,326	-9,265	-9,219	-9,170	-9,137	-9,084	-9,028	-8,940	-8,815	-8,673	-0,001	0,146	0,242	0,351	0,346	0,312	0,292	0,268	0,250	0,240	0,265	0,285	0,297	0,303	0,229	0,000	0,000
10,000	-10,003	-10,036	-9,931	-9,803	-9,715	-9,684	-9,658	-9,647	-9,619	-9,607	-9,583	-9,549	-9,488	-9,391	-9,278	-0,198	0,064	0,108	0,168	0,152	0,138	0,130	0,126	0,126	0,131	0,159	0,169	0,202	0,215	0,168	0,000	0,000
11,000	-10,057	-9,972	-9,938	-9,798	-9,718	-9,663	-9,630	-9,610	-9,578	-9,556	-9,519	-9,476	-9,410	-9,308	-9,183	0,021	0,106	0,145	0,200	0,196	0,171	0,167	0,153	0,160	0,168	0,189	0,216	0,232	0,241	0,185	0,000	0,000
12,000	-15,887	-15,871	-15,814	-15,748	-15,692	-15,669	-15,662	-15,661	-15,639	-15,658	-15,634	-15,600	-15,561	-15,459	-15,344	-0,034	0,073	0,085	0,113	0,096	0,070	0,069	0,071	0,069	0,080	0,123	0,145	0,179	0,202	0,167	0,000	0,000
13,000	-8,272	-8,245	-8,175	-8,162	-8,141	-8,122	-8,108	-8,085	-8,059	-8,028	-7,981	-7,914	-7,816	-7,672	-7,490	0,230	0,180	0,142	0,099	0,109	0,117	0,131	0,149	0,165	0,197	0,239	0,284	0,323	0,342	0,268	0,000	0,000
14,000	-12,073	-11,908	-11,950	-11,866	-11,851	-11,819	-11,800	-11,793	-11,789	-11,786	-11,754	-11,731	-11,651	-11,513	-11,336	0,145	0,056	0,086	0,102	0,089	0,082	0,089	0,082	0,090	0,115	0,151	0,209	0,281	0,309	0,256	0,000	0,000
15,000	-9,157	-9,202	-9,199	-9,162	-9,144	-9,140	-9,128	-9,121	-9,095	-9,091	-9,074	-9,044	-9,003	-8,935	-8,864	-0,158	-0,026	-0,023	0,040	0,042	0,046	0,054	0,068	0,071	0,083	0,104	0,118	0,137	0,143	0,117	0,000	0,000
	run	2	2022:11:08    11:51:46,206
0,000	-12,959	-13,012	-13,046	-13,123	-13,148	-13,169	-13,174	-13,181	-13,185	-13,193	-13,187	-13,159	-13,122	-13,043	-12,943	-0,173	-0,154	-0,138	-0,094	-0,079	-0,056	-0,036	-0,022	0,004	0,023	0,065	0,105	0,136	0,161	0,130	0,000	0,000
1,000	-15,741	-15,729	-15,644	-15,475	-15,308	-15,205	-15,141	-15,087	-15,021	-14,990	-14,931	-14,886	-14,828	-14,736	-14,640	0,050	0,185	0,233	0,336	0,348	0,322	0,301	0,278	0,260	0,236	0,222	0,231	0,223	0,215	0,157	0,000	0,000
2,000	-9,519	-9,519	-9,495	-9,398	-9,299	-9,235	-9,192	-9,159	-9,108	-9,078	-9,017	-8,951	-8,871	-8,738	-8,599	0,030	0,088	0,121	0,201	0,218	0,212	0,218	0,216	0,224	0,225	0,259	0,278	0,298	0,297	0,223	0,000	0,000
3,000	-19,063	-19,067	-19,023	-18,785	-18,598	-18,481	-18,412	-18,364	-18,310	-18,298	-18,261	-18,233	-18,181	-18,085	-17,972	0,067	0,174	0,261	0,389	0,392	0,331	0,295	0,257	0,227	0,190	0,193	0,204	0,210	0,223	0,167	0,000	0,000
4,000	-10,470	-10,523	-10,433	-10,419	-10,381	-10,381	-10,381	-10,374	-10,365	-10,355	-10,317	-10,258	-10,136	-9,945	-9,692	-0,184	0,011	0,012	0,054	0,062	0,063	0,081	0,087	0,120	0,173	0,237	0,323	0,392	0,449	0,367	0,000	0,000
5,000	-11,889	-11,866	-11,997	-12,042	-12,028	-12,003	-11,987	-11,991	-11,954	-11,961	-11,927	-11,844	-11,714	-11,481	-11,200	-0,056	-0,148	-0,119	-0,008	0,015	0,028	0,076	0,106	0,141	0,178	0,260	0,357	0,444	0,500	0,404	0,000	0,000
6,000	-8,670	-8,641	-8,568	-8,434	-8,341	-8,284	-8,259	-8,231	-8,189	-8,162	-8,108	-8,051	-7,967	-7,812	-7,646	-0,027	0,114	0,151	0,212	0,212	0,199	0,193	0,193	0,197	0,206	0,246	0,285	0,324	0,338	0,260	0,000	0,000
7,000	-7,314	-7,243	-7,212	-7,112	-7,048	-7,012	-6,994	-6,987	-6,965	-6,964	-6,944	-6,928	-6,905	-6,852	-6,802	0,017	0,083	0,119	0,148	0,130	0,106	0,096	0,087	0,083	0,077	0,090	0,091	0,099	0,102	0,077	0,000	0,000
8,000	-20,936	-21,260	-21,307	-21,526	-21,533	-21,595	-21,623	-21,648	-21,668	-21,715	-21,725	-21,735	-21,743	-21,699	-21,643	-0,655	-0,424	-0,401	-0,264	-0,199	-0,182	-0,158	-0,142	-0,118	-0,101	-0,053	-0,010	0,020	0,063	0,063	0,000	0,000
9,000	-10,180	-10,094	-10,002	-9,761	-9,618	-9,508	-9,451	-9,403	-9,355	-9,324	-9,271	-9,209	-9,123	-8,991	-8,839	0,043	0,206	0,280	0,368	0,361	0,315	0,300	0,270	0,260	0,260	0,273	0,292	0,307	0,308	0,235	0,000	0,000
10,000	-10,186	-10,234	-10,116	-9,983	-9,899	-9,864	-9,837	-9,818	-9,793	-9,783	-9,761	-9,724	-9,661	-9,561	-9,445	-0,191	0,075	0,113	0,186	0,153	0,141	0,132	0,130	0,131	0,141	0,159	0,177	0,212	0,220	0,174	0,000	0,000
11,000	-10,239	-10,150	-10,096	-9,953	-9,871	-9,816	-9,786	-9,762	-9,729	-9,709	-9,672	-9,624	-9,558	-9,452	-9,327	0,017	0,123	0,156	0,209	0,203	0,169	0,168	0,164	0,163	0,169	0,189	0,222	0,234	0,248	0,189	0,000	0,000
12,000	-15,952	-15,949	-15,876	-15,815	-15,745	-15,733	-15,717	-15,715	-15,699	-15,713	-15,691	-15,658	-15,617	-15,518	-15,401	-0,039	0,066	0,087	0,113	0,103	0,073	0,076	0,074	0,075	0,081	0,115	0,153	0,187	0,210	0,163	0,000	0,000
13,000	-8,201	-8,170	-8,097	-8,097	-8,068	-8,055	-8,038	-8,015	-7,991	-7,956	-7,909	-7,847	-7,752	-7,603	-7,422	0,218	0,173	0,133	0,094	0,102	0,116	0,128	0,142	0,163	0,194	0,236	0,278	0,323	0,341	0,267	0,000	0,000
14,000	-12,057	-11,886	-11,929	-11,841	-11,812	-11,793	-11,773	-11,771	-11,760	-11,746	-11,742	-11,692	-11,621	-11,493	-11,311	0,161	0,065	0,088	0,099	0,095	0,083	0,090	0,087	0,099	0,114	0,163	0,213	0,268	0,308	0,256	0,000	0,000
15,000	-9,065	-9,112	-9,114	-9,085	-9,062	-9,064	-9,047	-9,039	-9,023	-9,014	-8,996	-8,965	-8,922	-8,862	-8,786	-0,163	-0,035	-0,028	0,034	0,038	0,045	0,057	0,071	0,070	0,084	0,102	0,114	0,140	0,147	0,117	0,000	0,000
	run	3	2022:11:08    11:51:46,306
