Device: PM2003001		2022:11:08    11:30:19,494  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:30:19,496
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,257	-13,320	-13,361	-13,438	-13,462	-13,482	-13,485	-13,494	-13,495	-13,499	-13,491	-13,462	-13,411	-13,314	-13,205	-0,178	-0,160	-0,143	-0,109	-0,078	-0,046	-0,027	-0,011	0,020	0,039	0,084	0,125	0,170	0,196	0,159	0,000	0,000
1,000	-17,176	-17,162	-17,071	-16,853	-16,689	-16,571	-16,510	-16,461	-16,404	-16,365	-16,314	-16,262	-16,209	-16,105	-15,997	0,049	0,200	0,274	0,378	0,378	0,334	0,315	0,275	0,260	0,241	0,242	0,238	0,242	0,244	0,176	0,000	0,000
2,000	-10,595	-10,567	-10,499	-10,352	-10,242	-10,173	-10,131	-10,091	-10,034	-10,002	-9,930	-9,855	-9,754	-9,597	-9,427	0,094	0,164	0,201	0,276	0,268	0,246	0,251	0,249	0,260	0,266	0,297	0,327	0,357	0,359	0,276	0,000	0,000
3,000	-20,876	-20,800	-20,712	-20,356	-20,129	-19,986	-19,914	-19,859	-19,799	-19,791	-19,758	-19,720	-19,665	-19,563	-19,436	0,203	0,338	0,426	0,538	0,501	0,405	0,351	0,306	0,263	0,221	0,210	0,226	0,237	0,249	0,184	0,000	0,000
4,000	-10,930	-11,017	-10,907	-10,919	-10,894	-10,893	-10,893	-10,892	-10,887	-10,861	-10,826	-10,750	-10,617	-10,405	-10,112	-0,203	0,016	-0,006	0,034	0,044	0,053	0,079	0,097	0,135	0,192	0,278	0,365	0,453	0,507	0,418	0,000	0,000
5,000	-12,263	-12,223	-12,366	-12,391	-12,378	-12,362	-12,355	-12,352	-12,321	-12,328	-12,283	-12,194	-12,060	-11,821	-11,520	-0,020	-0,150	-0,110	-0,006	0,021	0,038	0,074	0,106	0,151	0,194	0,280	0,380	0,475	0,535	0,432	0,000	0,000
6,000	-8,543	-8,549	-8,454	-8,321	-8,225	-8,169	-8,141	-8,105	-8,071	-8,049	-7,996	-7,934	-7,854	-7,711	-7,535	-0,055	0,112	0,146	0,221	0,223	0,197	0,193	0,189	0,199	0,203	0,242	0,283	0,314	0,332	0,258	0,000	0,000
7,000	-7,168	-7,120	-7,102	-7,023	-6,970	-6,938	-6,916	-6,905	-6,889	-6,879	-6,865	-6,843	-6,820	-6,765	-6,719	-0,027	0,036	0,078	0,125	0,112	0,091	0,090	0,082	0,079	0,081	0,085	0,095	0,103	0,107	0,080	0,000	0,000
8,000	-20,046	-20,312	-20,334	-20,475	-20,471	-20,533	-20,564	-20,590	-20,612	-20,666	-20,679	-20,686	-20,692	-20,643	-20,591	-0,526	-0,309	-0,282	-0,198	-0,166	-0,163	-0,145	-0,130	-0,117	-0,092	-0,049	-0,007	0,023	0,067	0,062	0,000	0,000
9,000	-9,736	-9,733	-9,681	-9,507	-9,375	-9,259	-9,195	-9,142	-9,088	-9,055	-8,995	-8,942	-8,854	-8,742	-8,606	-0,046	0,070	0,174	0,311	0,328	0,310	0,299	0,275	0,258	0,252	0,258	0,278	0,290	0,290	0,213	0,000	0,000
10,000	-10,096	-10,141	-10,022	-9,883	-9,790	-9,755	-9,728	-9,713	-9,687	-9,679	-9,655	-9,625	-9,562	-9,475	-9,362	-0,222	0,061	0,119	0,187	0,161	0,143	0,131	0,128	0,122	0,128	0,153	0,169	0,200	0,207	0,169	0,000	0,000
11,000	-10,406	-10,319	-10,282	-10,130	-10,050	-9,991	-9,959	-9,936	-9,903	-9,884	-9,847	-9,799	-9,741	-9,643	-9,524	0,006	0,112	0,148	0,210	0,205	0,170	0,173	0,160	0,162	0,165	0,187	0,206	0,223	0,232	0,176	0,000	0,000
12,000	-15,399	-15,379	-15,282	-15,235	-15,176	-15,164	-15,159	-15,155	-15,147	-15,155	-15,146	-15,119	-15,080	-15,000	-14,913	0,188	0,207	0,164	0,133	0,102	0,070	0,064	0,064	0,060	0,060	0,093	0,112	0,145	0,170	0,135	0,000	0,000
13,000	-7,046	-6,956	-6,881	-6,848	-6,812	-6,789	-6,768	-6,751	-6,729	-6,706	-6,657	-6,596	-6,507	-6,372	-6,203	0,646	0,400	0,282	0,173	0,145	0,144	0,144	0,159	0,165	0,189	0,225	0,263	0,300	0,318	0,254	0,000	0,000
14,000	-11,102	-10,811	-10,838	-10,738	-10,718	-10,689	-10,661	-10,660	-10,641	-10,635	-10,627	-10,582	-10,513	-10,382	-10,204	0,470	0,227	0,209	0,163	0,129	0,103	0,107	0,094	0,104	0,115	0,162	0,213	0,268	0,303	0,243	0,000	0,000
15,000	-9,133	-9,208	-9,171	-9,162	-9,131	-9,129	-9,119	-9,103	-9,084	-9,075	-9,059	-9,027	-8,984	-8,914	-8,836	-0,205	-0,029	-0,033	0,031	0,039	0,047	0,055	0,070	0,082	0,090	0,104	0,124	0,148	0,159	0,126	0,000	0,000
	run	2	2022:11:08    11:30:19,544
0,000	-13,410	-13,460	-13,495	-13,577	-13,605	-13,620	-13,624	-13,635	-13,634	-13,641	-13,630	-13,598	-13,550	-13,455	-13,341	-0,189	-0,156	-0,150	-0,097	-0,081	-0,051	-0,028	-0,011	0,019	0,039	0,084	0,130	0,171	0,201	0,160	0,000	0,000
1,000	-16,824	-16,825	-16,738	-16,541	-16,381	-16,272	-16,214	-16,158	-16,103	-16,070	-16,012	-15,972	-15,915	-15,819	-15,706	0,033	0,186	0,242	0,347	0,358	0,320	0,301	0,269	0,243	0,231	0,232	0,236	0,235	0,231	0,173	0,000	0,000
2,000	-10,595	-10,567	-10,499	-10,352	-10,242	-10,173	-10,131	-10,091	-10,034	-10,002	-9,930	-9,855	-9,754	-9,597	-9,427	0,094	0,164	0,201	0,276	0,268	0,246	0,251	0,249	0,260	0,266	0,297	0,327	0,357	0,359	0,276	0,000	0,000
3,000	-20,876	-20,800	-20,712	-20,356	-20,129	-19,986	-19,914	-19,859	-19,799	-19,791	-19,758	-19,720	-19,665	-19,563	-19,436	0,203	0,338	0,426	0,538	0,501	0,405	0,351	0,306	0,263	0,221	0,210	0,226	0,237	0,249	0,184	0,000	0,000
4,000	-10,930	-11,017	-10,907	-10,919	-10,894	-10,893	-10,893	-10,892	-10,887	-10,861	-10,826	-10,750	-10,617	-10,405	-10,112	-0,203	0,016	-0,006	0,034	0,044	0,053	0,079	0,097	0,135	0,192	0,278	0,365	0,453	0,507	0,418	0,000	0,000
5,000	-12,263	-12,223	-12,366	-12,391	-12,378	-12,362	-12,355	-12,352	-12,321	-12,328	-12,283	-12,194	-12,060	-11,821	-11,520	-0,020	-0,150	-0,110	-0,006	0,021	0,038	0,074	0,106	0,151	0,194	0,280	0,380	0,475	0,535	0,432	0,000	0,000
