Device: PM2003001		2022:11:08    11:22:55,938  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:22:55,941
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,378	-13,452	-13,475	-13,566	-13,589	-13,600	-13,613	-13,613	-13,616	-13,624	-13,617	-13,585	-13,535	-13,444	-13,332	-0,221	-0,192	-0,159	-0,106	-0,082	-0,055	-0,028	-0,010	0,012	0,039	0,078	0,126	0,170	0,190	0,157	0,000	0,000
1,000	-17,059	-17,060	-16,967	-16,786	-16,633	-16,527	-16,467	-16,411	-16,364	-16,333	-16,278	-16,235	-16,178	-16,087	-15,968	0,041	0,172	0,229	0,333	0,344	0,307	0,291	0,259	0,239	0,225	0,230	0,227	0,236	0,235	0,179	0,000	0,000
2,000	-10,480	-10,456	-10,420	-10,266	-10,154	-10,074	-10,029	-9,986	-9,940	-9,898	-9,842	-9,754	-9,655	-9,504	-9,318	0,084	0,144	0,194	0,273	0,271	0,243	0,252	0,244	0,253	0,271	0,305	0,340	0,359	0,366	0,278	0,000	0,000
3,000	-20,845	-20,766	-20,697	-20,333	-20,119	-19,984	-19,912	-19,860	-19,804	-19,798	-19,762	-19,719	-19,670	-19,562	-19,433	0,223	0,330	0,423	0,525	0,489	0,395	0,344	0,294	0,250	0,213	0,211	0,227	0,235	0,247	0,188	0,000	0,000
4,000	-11,025	-11,093	-11,003	-11,009	-10,990	-10,980	-10,979	-10,976	-10,971	-10,943	-10,909	-10,831	-10,683	-10,455	-10,149	-0,208	0,009	-0,018	0,033	0,045	0,060	0,082	0,104	0,141	0,204	0,294	0,379	0,476	0,535	0,441	0,000	0,000
5,000	-12,594	-12,554	-12,705	-12,732	-12,719	-12,697	-12,687	-12,682	-12,651	-12,653	-12,596	-12,508	-12,360	-12,088	-11,753	0,009	-0,162	-0,112	-0,001	0,030	0,056	0,094	0,121	0,166	0,217	0,308	0,427	0,540	0,601	0,485	0,000	0,000
6,000	-8,794	-8,781	-8,687	-8,542	-8,445	-8,391	-8,361	-8,334	-8,293	-8,271	-8,221	-8,159	-8,061	-7,911	-7,724	-0,051	0,128	0,168	0,227	0,219	0,195	0,202	0,197	0,203	0,213	0,258	0,307	0,337	0,357	0,274	0,000	0,000
7,000	-7,274	-7,277	-7,231	-7,153	-7,088	-7,062	-7,039	-7,024	-7,008	-7,000	-6,985	-6,966	-6,943	-6,889	-6,843	-0,057	0,037	0,079	0,132	0,119	0,092	0,093	0,082	0,083	0,074	0,083	0,093	0,101	0,102	0,076	0,000	0,000
8,000	-19,990	-20,218	-20,234	-20,381	-20,384	-20,442	-20,478	-20,517	-20,535	-20,592	-20,611	-20,625	-20,631	-20,581	-20,533	-0,483	-0,294	-0,273	-0,204	-0,165	-0,175	-0,158	-0,153	-0,126	-0,111	-0,063	-0,019	0,014	0,059	0,059	0,000	0,000
