Device: PM2003001		2022:11:08    11:53:10,852  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:53:10,855
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-12,175	-12,177	-12,185	-12,236	-12,252	-12,263	-12,275	-12,282	-12,279	-12,293	-12,289	-12,273	-12,251	-12,191	-12,111	0,100	0,018	-0,018	-0,035	-0,041	-0,031	-0,024	-0,013	-0,002	0,010	0,041	0,072	0,103	0,122	0,097	0,000	0,000
1,000	-16,111	-16,104	-16,026	-15,852	-15,694	-15,586	-15,521	-15,466	-15,398	-15,366	-15,306	-15,266	-15,226	-15,150	-15,074	-0,061	0,138	0,196	0,315	0,336	0,309	0,298	0,276	0,255	0,217	0,203	0,203	0,189	0,182	0,127	0,000	0,000
2,000	-9,768	-9,796	-9,797	-9,695	-9,601	-9,537	-9,497	-9,458	-9,411	-9,383	-9,322	-9,260	-9,186	-9,069	-8,939	-0,085	0,005	0,079	0,177	0,201	0,199	0,208	0,207	0,213	0,217	0,238	0,257	0,273	0,270	0,203	0,000	0,000
3,000	-19,797	-19,847	-19,827	-19,602	-19,418	-19,305	-19,240	-19,188	-19,141	-19,127	-19,095	-19,067	-19,024	-18,936	-18,838	-0,203	0,050	0,161	0,347	0,355	0,317	0,280	0,245	0,210	0,177	0,175	0,184	0,189	0,196	0,146	0,000	0,000
4,000	-10,764	-10,863	-10,782	-10,785	-10,748	-10,746	-10,746	-10,747	-10,735	-10,733	-10,688	-10,638	-10,537	-10,367	-10,143	-0,312	-0,073	-0,050	0,022	0,037	0,045	0,063	0,073	0,102	0,145	0,217	0,282	0,353	0,396	0,322	0,000	0,000
5,000	-12,220	-12,273	-12,388	-12,456	-12,436	-12,428	-12,411	-12,417	-12,387	-12,393	-12,344	-12,270	-12,154	-11,932	-11,660	-0,200	-0,226	-0,174	-0,051	0,003	0,027	0,058	0,087	0,130	0,168	0,266	0,341	0,432	0,480	0,384	0,000	0,000
6,000	-8,626	-8,607	-8,535	-8,403	-8,309	-8,255	-8,229	-8,193	-8,162	-8,138	-8,085	-8,020	-7,924	-7,776	-7,597	-0,057	0,105	0,149	0,213	0,208	0,187	0,191	0,187	0,201	0,211	0,254	0,288	0,327	0,347	0,263	0,000	0,000
7,000	-7,036	-6,976	-6,963	-6,850	-6,808	-6,771	-6,748	-6,739	-6,719	-6,720	-6,696	-6,678	-6,656	-6,608	-6,550	0,096	0,083	0,121	0,148	0,132	0,105	0,095	0,085	0,086	0,073	0,086	0,094	0,103	0,105	0,086	0,000	0,000
8,000	-20,063	-20,294	-20,279	-20,455	-20,446	-20,498	-20,528	-20,545	-20,563	-20,613	-20,612	-20,627	-20,623	-20,573	-20,504	-0,399	-0,243	-0,249	-0,175	-0,135	-0,128	-0,112	-0,109	-0,085	-0,071	-0,031	0,014	0,043	0,089	0,077	0,000	0,000
9,000	-9,717	-9,622	-9,529	-9,291	-9,147	-9,038	-8,978	-8,940	-8,887	-8,856	-8,799	-8,738	-8,652	-8,517	-8,352	0,127	0,241	0,307	0,374	0,364	0,320	0,298	0,272	0,257	0,258	0,268	0,300	0,319	0,328	0,248	0,000	0,000
10,000	-9,822	-9,804	-9,652	-9,512	-9,419	-9,384	-9,359	-9,343	-9,310	-9,304	-9,274	-9,236	-9,166	-9,065	-8,938	-0,013	0,199	0,211	0,226	0,187	0,167	0,154	0,146	0,139	0,151	0,172	0,193	0,229	0,240	0,192	0,000	0,000
11,000	-9,803	-9,683	-9,624	-9,477	-9,400	-9,343	-9,308	-9,287	-9,254	-9,237	-9,188	-9,140	-9,069	-8,950	-8,810	0,153	0,198	0,205	0,228	0,213	0,186	0,184	0,168	0,173	0,184	0,210	0,243	0,263	0,273	0,211	0,000	0,000
12,000	-15,596	-15,558	-15,534	-15,471	-15,415	-15,396	-15,385	-15,378	-15,365	-15,376	-15,350	-15,317	-15,253	-15,134	-14,985	0,028	0,068	0,082	0,107	0,101	0,076	0,081	0,080	0,089	0,101	0,143	0,183	0,230	0,262	0,207	0,000	0,000
13,000	-8,746	-8,719	-8,750	-8,738	-8,728	-8,713	-8,693	-8,685	-8,651	-8,618	-8,568	-8,490	-8,385	-8,223	-8,013	-0,015	-0,016	-0,003	0,035	0,067	0,085	0,113	0,135	0,167	0,204	0,255	0,309	0,366	0,387	0,304	0,000	0,000
14,000	-11,994	-11,754	-11,874	-11,767	-11,766	-11,734	-11,706	-11,714	-11,703	-11,699	-11,698	-11,658	-11,579	-11,461	-11,291	0,150	-0,010	0,067	0,082	0,072	0,058	0,077	0,070	0,083	0,096	0,143	0,191	0,247	0,286	0,231	0,000	0,000
15,000	-7,966	-7,949	-7,858	-7,819	-7,771	-7,772	-7,766	-7,747	-7,733	-7,726	-7,707	-7,682	-7,658	-7,611	-7,553	0,266	0,257	0,178	0,131	0,097	0,090	0,080	0,087	0,078	0,077	0,086	0,094	0,107	0,110	0,089	0,000	0,000
	run	2	2022:11:08    11:53:10,906
