-0.22336000000000003,0.0426,0.04452000000000001,0.07656,-0.3444,-0.01892,0.34124000000000004,0.36732,-0.36776000000000003,-0.10832000000000001,-0.19392000000000004,0.00039999999999999996,-0.21072,-0.08756,-0.042800000000000005,-0.25164000000000003
-0.2627333333333334,-0.04549999999999999,0.0491,0.13779999999999998,-0.20336666666666667,-0.1406666666666667,-0.07,-0.021633333333333338,-0.42996666666666666,0.0781,-0.10496666666666667,0.04263333333333332,-0.17386666666666664,0.345,1.3145999999999998,0.29913333333333336
-0.151,0.03276,0.08012000000000001,0.14076,-0.22507999999999995,0.03348,-0.038400000000000004,-0.03676,-0.58524,-0.17328,-0.16940000000000002,0.76388,1.48292,0.67616,0.029200000000000004,-0.19368000000000002
-0.25353846153846155,-0.1418846153846154,-0.011076923076923078,0.009384615384615384,-0.34646153846153843,-0.030346153846153842,-0.08269230769230769,-0.010423076923076924,-0.36730769230769234,0.035500000000000004,-0.03053846153846154,0.11423076923076923,-0.0751923076923077,-0.05326923076923077,0.6405384615384615,0.29057692307692307
-0.15545833333333334,0.029666666666666664,0.09758333333333331,0.13683333333333333,-0.2313333333333333,0.06125,-0.013916666666666666,-0.003541666666666667,-0.5212500000000001,-0.04945833333333333,-0.3104166666666667,0.25954166666666667,2.2685416666666667,1.7778749999999999,0.9766666666666667,-0.2925
-0.08403846153846153,-0.09369230769230771,-0.09711538461538463,-0.12973076923076923,-0.10980769230769233,-0.07923076923076923,-0.05088461538461538,-0.04711538461538462,-0.02976923076923077,0.011730769230769232,-0.006269230769230769,0.005653846153846154,-0.007346153846153846,-0.018038461538461538,-0.1275,-0.0003461538461538461
-0.05264285714285715,0.0006785714285714286,-0.022821428571428576,-0.01467857142857143,-0.10607142857142857,0.10732142857142855,0.8739285714285715,0.3206071428571428,-0.21228571428571433,-0.05453571428571428,-0.0485,-0.046321428571428576,-0.057571428571428565,-0.03932142857142857,-0.143,-0.045250000000000005
-0.255,-0.03365384615384615,0.02830769230769231,0.016269230769230765,-0.37926923076923075,0.48988461538461536,0.884923076923077,0.1583846153846154,-0.45365384615384613,0.018961538461538464,-0.08042307692307693,0.10246153846153848,-0.08423076923076923,-0.1015,-0.02596153846153846,-0.2136153846153846
-0.3136538461538461,-0.2724615384615384,-0.01646153846153846,2.8433846153846147,1.8880000000000001,3.3843461538461543,-0.05769230769230768,0.011807692307692309,-0.3189230769230769,0.11776923076923076,-0.041269230769230766,0.14807692307692305,0.04919230769230769,-0.020192307692307693,0.03807692307692308,-0.13999999999999999
-0.16206666666666664,0.1023,0.07919999999999999,0.1304,-0.1847666666666667,-0.1391666666666667,0.3917333333333333,0.8557999999999999,0.1488,-0.058866666666666685,-0.2642333333333334,-0.057199999999999994,-0.1945333333333333,-0.06613333333333334,-0.02826666666666667,-0.21380000000000005
